Migrationshintergrund in Wien gemeldeter Personen nach Geschlecht und Wiener Zählbezirk;;;;;;;;;;;;;;;;;;
Migration background of residents in Vienna by sex and Vienna subdistrict;;;;;;;;;;;;;;;;;;
NUTS1;NUTS2;NUTS3;DISTRICT_CODE;SUB_DISTRICT_CODE;SEX;POP_TOTAL;POP_SCG;POP_TUR;POP_DEU;POP_POL;POP_BIH;POP_HRV;POP_ROU;POP_CZE;POP_HUN;POP_OTHER;POP_AUT;REF_DATE
AT1;AT13;AT130;92301;2314;2;2538;46;19;111;38;13;11;12;30;16;190;2052;20120101
AT1;AT13;AT130;92301;2315;2;1180;14;4;60;20;5;7;7;11;10;87;955;20120101
AT1;AT13;AT130;92301;2316;2;1246;22;13;54;17;6;5;9;47;9;100;964;20120101
AT1;AT13;AT130;92301;2317;2;123;9;4;4;2;0;1;1;2;1;24;75;20120101
AT1;AT13;AT130;92301;2318;2;2829;74;96;42;68;21;21;16;19;21;140;2311;20120101
AT1;AT13;AT130;92301;2319;2;5274;103;87;104;135;36;27;41;97;57;358;4229;20120101
AT1;AT13;AT130;92301;2399;2;51;1;5;0;2;1;1;1;2;0;5;33;20120101
AT1;AT13;AT130;90101;0101;1;1940;51;8;125;27;7;17;18;19;25;393;1250;20120101
AT1;AT13;AT130;90101;0102;1;790;24;4;44;10;3;5;13;15;7;176;489;20120101
AT1;AT13;AT130;90101;0103;1;1049;43;14;44;5;6;10;11;10;15;233;658;20120101
AT1;AT13;AT130;90101;0104;1;746;23;6;37;5;2;4;6;9;6;126;522;20120101
AT1;AT13;AT130;90101;0105;1;1043;23;9;52;6;1;15;6;12;7;196;716;20120101
AT1;AT13;AT130;90101;0106;1;1277;28;5;73;12;9;13;8;12;6;207;904;20120101
AT1;AT13;AT130;90101;0107;1;1338;38;16;64;10;7;20;15;18;23;279;848;20120101
AT1;AT13;AT130;90201;0201;1;5265;275;308;109;118;141;53;44;39;34;728;3416;20120101
AT1;AT13;AT130;90201;0202;1;5746;687;415;192;203;171;90;124;29;62;1013;2760;20120101
AT1;AT13;AT130;90201;0203;1;6097;378;210;266;110;81;98;78;37;60;975;3804;20120101
AT1;AT13;AT130;90201;0204;1;7140;468;283;299;124;123;80;106;42;87;1374;4154;20120101
AT1;AT13;AT130;90201;0205;1;4480;243;122;203;199;60;39;56;45;60;909;2544;20120101
AT1;AT13;AT130;90201;0206;1;3133;173;98;104;118;30;29;41;29;26;340;2145;20120101
AT1;AT13;AT130;90201;0207;1;6493;794;419;257;258;135;102;137;55;65;1158;3113;20120101
AT1;AT13;AT130;90201;0208;1;939;49;19;24;10;13;4;3;8;7;116;686;20120101
AT1;AT13;AT130;90201;0209;1;7690;626;582;133;212;132;63;129;56;54;1135;4568;20120101
AT1;AT13;AT130;90201;0210;1;2;0;0;0;0;0;0;0;0;0;2;0;20120101
AT1;AT13;AT130;90201;0299;1;2;0;0;0;0;0;0;0;0;0;0;2;20120101
AT1;AT13;AT130;90301;0301;1;5368;300;124;270;140;67;52;63;54;68;725;3505;20120101
AT1;AT13;AT130;90301;0302;1;4097;137;39;215;47;47;38;31;28;40;505;2970;20120101
AT1;AT13;AT130;90301;0303;1;2851;94;31;177;41;18;19;21;23;30;542;1855;20120101
AT1;AT13;AT130;90301;0304;1;5252;466;198;223;235;144;98;78;38;76;961;2735;20120101
AT1;AT13;AT130;90301;0305;1;3851;198;107;182;109;64;52;75;43;39;561;2421;20120101
AT1;AT13;AT130;90301;0306;1;7144;481;373;218;162;129;96;98;54;69;978;4486;20120101
AT1;AT13;AT130;90301;0307;1;2445;155;150;48;69;44;24;59;24;39;348;1485;20120101
AT1;AT13;AT130;90301;0308;1;877;10;10;37;2;6;1;3;13;7;94;694;20120101
AT1;AT13;AT130;90301;0309;1;4077;158;59;207;74;47;25;33;49;46;558;2821;20120101
AT1;AT13;AT130;90301;0310;1;3905;314;295;105;115;90;58;57;35;42;621;2173;20120101
AT1;AT13;AT130;90301;0311;1;1276;92;76;17;36;33;13;11;7;13;165;813;20120101
AT1;AT13;AT130;90401;0401;1;1136;34;15;75;21;10;19;18;9;8;254;673;20120101
AT1;AT13;AT130;90401;0402;1;4743;184;130;314;82;53;39;66;32;66;885;2892;20120101
AT1;AT13;AT130;90401;0403;1;5786;256;115;315;101;62;60;61;50;55;980;3731;20120101
AT1;AT13;AT130;90401;0404;1;3204;158;84;160;53;38;31;34;13;38;528;2067;20120101
AT1;AT13;AT130;90401;0499;1;6;0;0;0;0;0;2;0;0;0;3;1;20120101
AT1;AT13;AT130;90501;0501;1;5535;305;174;324;119;76;67;63;52;64;748;3543;20120101
AT1;AT13;AT130;90501;0502;1;9568;821;658;302;291;256;140;139;65;73;1637;5186;20120101
AT1;AT13;AT130;90501;0503;1;8070;846;552;300;270;244;121;125;56;74;1288;4194;20120101
AT1;AT13;AT130;90501;0504;1;3071;199;97;189;90;61;57;57;20;38;548;1715;20120101
AT1;AT13;AT130;90501;0599;1;3;0;0;0;0;0;1;0;0;0;1;1;20120101
AT1;AT13;AT130;90601;0601;1;3563;113;63;201;60;33;28;18;25;50;579;2393;20120101
AT1;AT13;AT130;90601;0602;1;4502;222;169;243;136;67;48;48;30;36;861;2642;20120101
AT1;AT13;AT130;90601;0603;1;6240;268;166;349;128;83;64;57;53;62;957;4053;20120101
AT1;AT13;AT130;90701;0701;1;2638;121;50;197;37;28;27;18;14;15;377;1754;20120101
AT1;AT13;AT130;90701;0702;1;1389;28;22;100;18;13;8;16;5;24;202;953;20120101
AT1;AT13;AT130;90701;0703;1;2173;95;37;114;17;28;29;25;13;24;290;1501;20120101
AT1;AT13;AT130;90701;0704;1;4724;217;145;281;79;79;50;40;32;40;747;3014;20120101
AT1;AT13;AT130;90701;0705;1;3733;241;118;224;95;56;40;42;24;45;566;2282;20120101
AT1;AT13;AT130;90801;0801;1;3018;169;44;136;65;40;24;109;27;51;681;1672;20120101
AT1;AT13;AT130;90801;0802;1;5204;171;92;357;78;49;31;37;49;45;748;3547;20120101
AT1;AT13;AT130;90801;0803;1;3615;155;71;199;71;46;33;39;21;40;549;2391;20120101
AT1;AT13;AT130;90801;0899;1;6;0;0;0;0;0;0;0;0;0;1;5;20120101
AT1;AT13;AT130;90901;0901;1;3941;216;99;227;61;70;41;53;29;35;554;2556;20120101
AT1;AT13;AT130;90901;0902;1;5344;264;81;300;151;58;46;44;45;47;953;3355;20120101
AT1;AT13;AT130;90901;0903;1;1976;115;68;116;63;32;24;22;15;28;316;1177;20120101
AT1;AT13;AT130;90901;0904;1;4551;244;131;268;111;86;89;45;33;47;808;2689;20120101
AT1;AT13;AT130;90901;0905;1;2490;42;31;174;30;12;7;20;16;24;467;1667;20120101
AT1;AT13;AT130;90901;0906;1;960;26;6;72;7;9;8;5;8;4;174;641;20120101
AT1;AT13;AT130;91001;1001;1;459;43;59;6;20;26;16;16;1;2;56;214;20120101
AT1;AT13;AT130;91001;1002;1;9511;1025;1085;143;292;295;184;175;46;101;1505;4660;20120101
AT1;AT13;AT130;91001;1003;1;3330;305;321;52;104;124;59;38;31;37;360;1899;20120101
AT1;AT13;AT130;91001;1004;1;4012;552;439;103;145;152;80;91;27;34;722;1667;20120101
AT1;AT13;AT130;91001;1005;1;8786;1002;1003;133;247;348;190;197;45;81;1179;4361;20120101
AT1;AT13;AT130;91001;1006;1;6193;743;919;93;247;322;135;135;32;48;1039;2480;20120101
AT1;AT13;AT130;91001;1007;1;5801;517;433;99;188;203;106;93;54;60;688;3360;20120101
AT1;AT13;AT130;91001;1008;1;4786;533;538;95;186;237;88;126;28;61;716;2178;20120101
AT1;AT13;AT130;91001;1009;1;2258;171;168;20;38;73;23;26;12;25;212;1490;20120101
AT1;AT13;AT130;91001;1010;1;7727;633;741;98;119;241;81;81;71;39;804;4819;20120101
AT1;AT13;AT130;91001;1011;1;4323;200;401;39;41;46;19;17;26;25;447;3062;20120101
AT1;AT13;AT130;91001;1012;1;1249;35;36;31;21;41;9;13;3;7;172;881;20120101
AT1;AT13;AT130;91001;1013;1;2277;140;89;26;11;23;23;7;26;10;85;1837;20120101
AT1;AT13;AT130;91001;1014;1;1961;91;63;22;17;23;13;12;17;3;97;1603;20120101
AT1;AT13;AT130;91001;1015;1;2748;133;110;38;39;90;65;24;12;15;177;2045;20120101
AT1;AT13;AT130;91001;1016;1;2844;78;59;31;21;22;8;19;25;15;163;2403;20120101
AT1;AT13;AT130;91001;1017;1;440;10;3;4;4;1;2;1;2;1;12;400;20120101
AT1;AT13;AT130;91001;1018;1;2097;47;22;42;32;27;19;12;10;8;126;1752;20120101
AT1;AT13;AT130;91001;1019;1;1284;41;19;31;14;10;8;12;16;17;78;1038;20120101
AT1;AT13;AT130;91001;1020;1;4341;143;308;36;38;41;21;41;40;15;244;3414;20120101
AT1;AT13;AT130;91001;1021;1;2993;76;105;23;47;30;24;13;6;15;189;2465;20120101
AT1;AT13;AT130;91001;1022;1;3182;334;250;75;163;128;47;78;16;42;559;1490;20120101
AT1;AT13;AT130;91001;1023;1;4629;443;442;71;96;131;100;94;37;80;579;2556;20120101
AT1;AT13;AT130;91001;1099;1;89;3;6;1;6;3;1;1;0;0;4;64;20120101
AT1;AT13;AT130;91101;1101;1;965;27;78;34;12;7;10;7;10;7;160;613;20120101
AT1;AT13;AT130;91101;1102;1;6622;628;500;111;151;169;90;116;49;61;847;3900;20120101
AT1;AT13;AT130;91101;1103;1;8064;777;736;130;288;217;176;168;34;74;994;4470;20120101
AT1;AT13;AT130;91101;1104;1;2231;175;142;30;38;60;30;26;13;28;239;1450;20120101
AT1;AT13;AT130;91101;1105;1;5130;253;278;56;95;101;45;54;27;27;353;3841;20120101
AT1;AT13;AT130;91101;1106;1;170;10;6;0;2;4;2;4;0;1;5;136;20120101
AT1;AT13;AT130;91101;1107;1;2990;138;170;37;46;46;34;56;22;26;198;2217;20120101
AT1;AT13;AT130;91101;1108;1;398;11;3;9;3;8;6;1;4;2;18;333;20120101
AT1;AT13;AT130;91101;1109;1;1176;38;8;32;22;17;6;44;7;13;58;931;20120101
AT1;AT13;AT130;91101;1110;1;12073;533;786;170;245;294;167;215;59;73;823;8708;20120101
AT1;AT13;AT130;91101;1111;1;2475;118;84;38;46;38;15;70;27;138;660;1241;20120101
AT1;AT13;AT130;91101;1112;1;282;4;5;2;0;4;2;10;1;9;131;114;20120101
AT1;AT13;AT130;91101;1113;1;2247;85;75;50;73;29;31;33;22;23;182;1644;20120101
AT1;AT13;AT130;91101;1199;1;46;0;0;1;0;0;0;1;0;1;0;43;20120101
AT1;AT13;AT130;91201;1201;1;2032;203;119;52;61;73;38;30;21;19;392;1024;20120101
AT1;AT13;AT130;91201;1202;1;8402;880;593;154;362;284;191;133;43;61;1192;4509;20120101
AT1;AT13;AT130;91201;1203;1;2462;188;259;28;43;47;21;23;16;13;333;1491;20120101
AT1;AT13;AT130;91201;1204;1;4183;420;289;98;176;133;94;101;25;49;640;2158;20120101
AT1;AT13;AT130;91201;1205;1;3966;364;296;89;105;118;59;55;30;39;529;2282;20120101
AT1;AT13;AT130;91201;1206;1;4238;450;181;201;185;154;88;69;27;39;573;2271;20120101
AT1;AT13;AT130;91201;1207;1;2990;181;181;48;48;33;25;40;22;18;292;2102;20120101
AT1;AT13;AT130;91201;1208;1;2161;209;158;33;79;90;57;23;14;10;203;1285;20120101
AT1;AT13;AT130;91201;1209;1;3874;227;359;31;37;78;34;42;21;11;535;2499;20120101
AT1;AT13;AT130;91201;1210;1;4479;199;336;98;84;150;77;51;24;22;431;3007;20120101
AT1;AT13;AT130;91201;1211;1;4182;156;87;115;43;43;25;36;43;27;311;3296;20120101
AT1;AT13;AT130;91201;1299;1;2;0;0;1;0;0;0;0;0;0;0;1;20120101
AT1;AT13;AT130;91301;1301;1;212;11;0;8;1;4;3;5;1;1;17;161;20120101
AT1;AT13;AT130;91301;1302;1;2753;56;32;175;39;7;17;18;24;27;296;2062;20120101
AT1;AT13;AT130;91301;1303;1;4044;133;54;195;66;45;23;31;36;48;438;2975;20120101
AT1;AT13;AT130;91301;1304;1;4539;92;48;184;72;17;29;29;53;51;400;3564;20120101
AT1;AT13;AT130;91301;1305;1;1930;53;12;81;20;11;4;19;27;16;151;1536;20120101
AT1;AT13;AT130;91301;1306;1;1149;18;4;54;23;5;13;6;7;5;120;894;20120101
AT1;AT13;AT130;91301;1307;1;1436;66;35;31;23;18;9;14;19;13;115;1093;20120101
AT1;AT13;AT130;91301;1308;1;2899;74;31;98;25;15;11;20;27;27;240;2331;20120101
AT1;AT13;AT130;91301;1309;1;2155;64;34;31;24;15;9;12;15;17;162;1772;20120101
AT1;AT13;AT130;91301;1310;1;45;2;1;1;0;2;1;0;0;0;1;37;20120101
AT1;AT13;AT130;91301;1311;1;2080;11;4;76;20;3;4;4;17;6;113;1822;20120101
AT1;AT13;AT130;91301;1399;1;15;0;0;1;0;0;0;0;0;0;1;13;20120101
AT1;AT13;AT130;91401;1401;1;3259;282;102;104;93;81;66;25;21;24;325;2136;20120101
AT1;AT13;AT130;91401;1402;1;4166;511;338;122;205;152;103;81;25;37;523;2069;20120101
AT1;AT13;AT130;91401;1403;1;4085;234;100;180;95;62;45;33;32;38;447;2819;20120101
AT1;AT13;AT130;91401;1404;1;9049;753;376;175;296;277;146;150;54;66;932;5824;20120101
AT1;AT13;AT130;91401;1405;1;1976;67;62;38;24;24;11;11;10;10;90;1629;20120101
AT1;AT13;AT130;91401;1406;1;5480;313;161;135;147;114;67;67;43;37;530;3866;20120101
AT1;AT13;AT130;91401;1407;1;1351;116;68;16;19;38;16;8;5;3;113;949;20120101
AT1;AT13;AT130;91401;1408;1;1759;51;27;43;9;16;20;8;16;8;107;1454;20120101
AT1;AT13;AT130;91401;1409;1;164;8;0;5;1;4;2;1;2;0;10;131;20120101
AT1;AT13;AT130;91401;1410;1;3472;105;57;109;41;31;28;23;30;15;253;2780;20120101
AT1;AT13;AT130;91401;1411;1;3051;15;11;90;23;5;8;10;38;16;177;2658;20120101
AT1;AT13;AT130;91401;1412;1;2850;61;32;81;29;16;22;10;23;14;176;2386;20120101
AT1;AT13;AT130;91401;1499;1;47;0;0;2;1;1;0;0;0;0;5;38;20120101
AT1;AT13;AT130;91501;1501;1;5107;475;357;144;172;139;95;81;36;47;620;2941;20120101
AT1;AT13;AT130;91501;1502;1;4981;660;417;143;266;197;127;84;29;83;812;2163;20120101
AT1;AT13;AT130;91501;1503;1;6023;800;435;200;221;223;200;194;22;117;1074;2537;20120101
AT1;AT13;AT130;91501;1504;1;3941;414;311;110;156;160;129;69;26;58;793;1715;20120101
AT1;AT13;AT130;91501;1505;1;5213;496;375;132;148;177;98;110;26;60;745;2846;20120101
AT1;AT13;AT130;91501;1506;1;7124;1021;543;169;338;276;198;215;33;53;920;3358;20120101
AT1;AT13;AT130;91501;1507;1;3927;318;237;74;140;112;72;49;35;27;376;2487;20120101
AT1;AT13;AT130;91501;1599;1;33;0;0;2;2;3;1;5;0;3;14;3;20120101
AT1;AT13;AT130;91601;1601;1;6777;807;680;194;193;221;149;160;42;45;1024;3262;20120101
AT1;AT13;AT130;91601;1602;1;4208;644;394;117;257;151;99;112;15;51;696;1672;20120101
AT1;AT13;AT130;91601;1603;1;5932;491;564;83;143;137;106;64;35;41;564;3704;20120101
AT1;AT13;AT130;91601;1604;1;3907;355;269;89;124;111;74;91;25;20;438;2311;20120101
AT1;AT13;AT130;91601;1605;1;7655;922;409;194;316;253;225;126;46;122;946;4096;20120101
AT1;AT13;AT130;91601;1606;1;4893;426;352;94;141;101;68;48;32;21;456;3154;20120101
AT1;AT13;AT130;91601;1607;1;4815;435;286;86;176;115;55;55;25;25;479;3078;20120101
AT1;AT13;AT130;91601;1608;1;1489;46;42;21;7;7;5;8;11;7;57;1278;20120101
AT1;AT13;AT130;91601;1609;1;2398;22;11;51;16;17;8;5;20;10;91;2147;20120101
AT1;AT13;AT130;91601;1610;1;5352;870;673;120;260;223;163;111;14;32;810;2076;20120101
AT1;AT13;AT130;91601;1699;1;74;0;0;4;0;5;0;0;0;0;1;64;20120101
AT1;AT13;AT130;91701;1701;1;5178;629;301;158;264;150;117;124;30;48;690;2667;20120101
AT1;AT13;AT130;91701;1702;1;6837;831;395;219;279;231;138;102;32;61;1004;3545;20120101
AT1;AT13;AT130;91701;1703;1;8588;917;418;196;316;289;195;113;58;100;1014;4972;20120101
AT1;AT13;AT130;91701;1704;1;1596;31;12;67;10;17;7;9;9;10;122;1302;20120101
AT1;AT13;AT130;91701;1705;1;2770;91;46;75;31;12;20;10;30;24;205;2226;20120101
AT1;AT13;AT130;91701;1706;1;1149;33;6;39;8;4;2;3;9;16;121;908;20120101
AT1;AT13;AT130;91701;1799;1;14;0;0;0;0;0;0;0;0;0;1;13;20120101
AT1;AT13;AT130;91801;1801;1;858;12;5;60;6;0;4;5;8;9;130;619;20120101
AT1;AT13;AT130;91801;1802;1;6360;297;199;334;150;78;72;60;48;74;848;4200;20120101
AT1;AT13;AT130;91801;1803;1;6997;667;284;289;277;131;156;119;37;58;948;4031;20120101
AT1;AT13;AT130;91801;1804;1;4192;140;45;183;76;44;14;41;30;41;447;3131;20120101
AT1;AT13;AT130;91801;1805;1;4008;63;28;225;31;16;18;25;47;43;538;2974;20120101
AT1;AT13;AT130;91901;1901;1;2670;67;40;112;28;17;12;22;24;32;378;1938;20120101
AT1;AT13;AT130;91901;1902;1;4430;267;188;99;81;55;40;37;43;38;595;2987;20120101
AT1;AT13;AT130;91901;1903;1;134;4;22;1;0;0;2;2;1;1;15;86;20120101
AT1;AT13;AT130;91901;1904;1;6224;247;188;255;124;63;55;51;66;60;994;4121;20120101
AT1;AT13;AT130;91901;1905;1;3188;94;48;151;41;23;19;24;36;41;509;2202;20120101
AT1;AT13;AT130;91901;1906;1;2362;31;15;99;20;14;14;5;23;27;367;1747;20120101
AT1;AT13;AT130;91901;1907;1;1319;16;12;55;12;2;5;11;6;15;166;1019;20120101
AT1;AT13;AT130;91901;1908;1;5780;187;117;171;118;40;37;30;68;55;661;4296;20120101
AT1;AT13;AT130;91901;1909;1;2093;47;101;101;25;22;13;28;13;36;515;1192;20120101
AT1;AT13;AT130;91901;1910;1;3858;54;33;155;30;21;10;22;40;37;460;2996;20120101
AT1;AT13;AT130;91901;1999;1;7;0;0;0;0;0;0;0;0;0;2;5;20120101
AT1;AT13;AT130;92001;2001;1;3921;300;337;40;69;119;55;32;26;21;467;2455;20120101
AT1;AT13;AT130;92001;2002;1;7724;828;752;117;256;222;101;152;34;74;1281;3907;20120101
AT1;AT13;AT130;92001;2003;1;6735;684;634;203;170;221;135;114;35;69;997;3473;20120101
AT1;AT13;AT130;92001;2004;1;4600;261;318;86;120;122;64;60;31;35;830;2673;20120101
AT1;AT13;AT130;92001;2005;1;5671;626;538;160;209;144;97;196;27;75;1002;2597;20120101
AT1;AT13;AT130;92001;2006;1;4071;308;431;71;83;79;65;53;33;33;531;2384;20120101
AT1;AT13;AT130;92001;2007;1;6193;446;548;90;143;137;82;69;37;48;791;3802;20120101
AT1;AT13;AT130;92001;2008;1;2730;321;239;54;106;86;49;62;23;22;364;1404;20120101
AT1;AT13;AT130;92001;2099;1;40;5;0;0;2;0;0;0;0;0;4;29;20120101
AT1;AT13;AT130;92101;2101;1;638;17;1;9;2;1;1;2;6;1;20;578;20120101
AT1;AT13;AT130;92101;2102;1;3389;77;26;59;91;46;29;21;27;26;278;2709;20120101
AT1;AT13;AT130;92101;2103;1;2614;55;36;35;53;14;14;20;18;13;168;2188;20120101
AT1;AT13;AT130;92101;2104;1;1866;42;19;22;20;10;7;24;20;8;117;1577;20120101
AT1;AT13;AT130;92101;2105;1;8450;368;477;76;111;70;46;94;68;20;982;6138;20120101
AT1;AT13;AT130;92101;2106;1;410;45;6;5;2;7;6;5;3;6;26;299;20120101
AT1;AT13;AT130;92101;2107;1;1846;86;45;40;34;25;10;13;12;21;180;1380;20120101
AT1;AT13;AT130;92101;2108;1;1206;38;34;17;14;9;9;7;8;4;80;986;20120101
AT1;AT13;AT130;92101;2109;1;3286;90;73;59;108;23;10;26;33;15;241;2608;20120101
AT1;AT13;AT130;92101;2110;1;2597;128;64;38;39;42;23;27;19;6;253;1958;20120101
AT1;AT13;AT130;92101;2111;1;2284;82;42;44;63;36;32;22;19;11;280;1653;20120101
AT1;AT13;AT130;92101;2112;1;3516;143;258;27;78;26;20;31;17;7;370;2539;20120101
AT1;AT13;AT130;92101;2113;1;2261;32;20;59;23;11;14;19;13;9;154;1907;20120101
AT1;AT13;AT130;92101;2114;1;2373;86;65;23;28;19;11;26;29;10;150;1926;20120101
AT1;AT13;AT130;92101;2115;1;1901;54;40;31;35;16;13;9;19;24;138;1522;20120101
AT1;AT13;AT130;92101;2116;1;1601;24;3;27;18;3;4;10;19;6;38;1449;20120101
AT1;AT13;AT130;92101;2117;1;3014;170;186;35;71;33;22;24;25;11;299;2138;20120101
AT1;AT13;AT130;92101;2118;1;3444;197;158;64;88;54;48;46;29;25;356;2379;20120101
AT1;AT13;AT130;92101;2119;1;1590;85;37;13;40;21;15;52;7;14;155;1151;20120101
AT1;AT13;AT130;92101;2120;1;787;57;41;10;32;39;21;5;8;5;96;473;20120101
AT1;AT13;AT130;92101;2121;1;3197;313;116;47;99;64;35;58;24;59;376;2006;20120101
AT1;AT13;AT130;92101;2122;1;3985;156;209;73;98;54;47;44;37;51;572;2644;20120101
AT1;AT13;AT130;92101;2123;1;4926;320;147;111;193;87;54;78;48;53;699;3136;20120101
AT1;AT13;AT130;92101;2124;1;1720;49;38;35;62;21;12;18;25;11;158;1291;20120101
AT1;AT13;AT130;92101;2125;1;2136;57;39;47;64;24;10;32;11;22;245;1585;20120101
AT1;AT13;AT130;92101;2126;1;3226;104;110;55;64;56;33;19;22;25;314;2424;20120101
AT1;AT13;AT130;92101;2127;1;759;10;5;22;6;4;4;5;17;2;106;578;20120101
AT1;AT13;AT130;92101;2128;1;157;23;15;3;8;5;7;0;1;0;28;67;20120101
AT1;AT13;AT130;92101;2129;1;95;0;0;1;1;0;0;0;0;0;2;91;20120101
AT1;AT13;AT130;92101;2130;1;9;0;0;0;3;0;0;1;0;0;3;2;20120101
AT1;AT13;AT130;92101;2199;1;114;3;0;1;1;0;0;0;0;1;4;104;20120101
AT1;AT13;AT130;92201;2201;1;1030;10;21;21;19;4;5;14;6;9;89;832;20120101
AT1;AT13;AT130;92201;2202;1;2292;64;29;33;33;21;20;30;11;5;244;1802;20120101
AT1;AT13;AT130;92201;2203;1;681;22;4;16;5;1;5;8;14;6;41;559;20120101
AT1;AT13;AT130;92201;2204;1;1951;28;25;33;39;8;8;14;26;16;85;1669;20120101
AT1;AT13;AT130;92201;2205;1;2637;34;19;42;43;10;7;14;26;14;173;2255;20120101
AT1;AT13;AT130;92201;2206;1;5369;172;189;65;102;33;17;26;31;7;484;4243;20120101
AT1;AT13;AT130;92201;2207;1;2235;34;8;48;40;16;14;20;21;11;169;1854;20120101
AT1;AT13;AT130;92201;2208;1;7544;346;281;95;216;136;65;117;56;27;1140;5065;20120101
AT1;AT13;AT130;92201;2209;1;6435;261;271;106;140;66;56;58;53;30;773;4621;20120101
AT1;AT13;AT130;92201;2210;1;2973;62;64;56;53;24;37;39;16;10;542;2070;20120101
AT1;AT13;AT130;92201;2211;1;5214;201;123;85;132;56;43;86;54;49;663;3722;20120101
AT1;AT13;AT130;92201;2212;1;1628;64;91;20;31;9;11;7;16;11;245;1123;20120101
AT1;AT13;AT130;92201;2213;1;3063;129;87;40;55;24;23;31;25;13;359;2277;20120101
AT1;AT13;AT130;92201;2214;1;2377;37;29;29;21;5;6;9;17;4;121;2099;20120101
AT1;AT13;AT130;92201;2215;1;3954;171;205;39;70;26;15;40;45;27;353;2963;20120101
AT1;AT13;AT130;92201;2216;1;571;26;17;15;6;6;8;2;3;6;40;442;20120101
AT1;AT13;AT130;92201;2217;1;798;7;12;16;9;1;1;5;1;6;51;689;20120101
AT1;AT13;AT130;92201;2218;1;2561;65;56;38;41;27;22;21;22;7;198;2064;20120101
AT1;AT13;AT130;92201;2219;1;2842;195;101;48;52;46;30;38;28;28;365;1911;20120101
AT1;AT13;AT130;92201;2220;1;1460;55;60;27;10;13;9;15;9;14;209;1039;20120101
AT1;AT13;AT130;92201;2221;1;909;25;12;24;21;5;5;5;6;6;80;720;20120101
AT1;AT13;AT130;92201;2222;1;2780;46;19;35;178;25;21;23;22;9;270;2132;20120101
AT1;AT13;AT130;92201;2223;1;2166;73;25;38;39;14;12;24;15;14;263;1649;20120101
AT1;AT13;AT130;92201;2224;1;2815;41;15;43;90;22;15;28;20;21;214;2306;20120101
AT1;AT13;AT130;92201;2225;1;907;13;2;16;8;2;9;5;10;3;47;792;20120101
AT1;AT13;AT130;92201;2226;1;1879;30;5;37;13;5;1;22;28;12;137;1589;20120101
AT1;AT13;AT130;92201;2227;1;3134;45;14;73;42;18;9;20;21;21;247;2624;20120101
AT1;AT13;AT130;92201;2228;1;1791;40;22;36;25;12;8;8;11;21;165;1443;20120101
AT1;AT13;AT130;92201;2229;1;1646;53;32;22;15;5;5;10;22;11;156;1315;20120101
AT1;AT13;AT130;92201;2230;1;9;1;0;0;0;1;0;0;0;0;1;6;20120101
AT1;AT13;AT130;92201;2231;1;48;2;0;3;0;1;0;0;1;0;1;40;20120101
AT1;AT13;AT130;92201;2232;1;2100;78;32;43;89;72;24;19;19;11;445;1268;20120101
AT1;AT13;AT130;92201;2299;1;240;6;6;4;1;1;1;1;2;7;8;203;20120101
AT1;AT13;AT130;92301;2301;1;1177;73;19;22;19;11;16;24;12;16;124;841;20120101
AT1;AT13;AT130;92301;2302;1;2299;179;52;44;53;61;40;29;14;8;199;1620;20120101
AT1;AT13;AT130;92301;2303;1;1676;34;14;27;14;11;8;12;10;13;121;1412;20120101
AT1;AT13;AT130;92301;2304;1;3508;119;143;46;60;127;79;31;19;29;292;2563;20120101
AT1;AT13;AT130;92301;2305;1;4240;150;164;60;97;74;50;46;28;23;346;3202;20120101
AT1;AT13;AT130;92301;2306;1;438;25;3;8;11;8;6;4;2;1;19;351;20120101
AT1;AT13;AT130;92301;2307;1;4081;175;167;76;61;78;68;55;24;25;304;3048;20120101
AT1;AT13;AT130;92301;2308;1;1909;45;58;51;24;15;18;19;17;21;136;1505;20120101
AT1;AT13;AT130;92301;2309;1;3166;71;63;77;30;56;24;34;46;24;197;2544;20120101
AT1;AT13;AT130;92301;2310;1;2368;106;60;50;22;29;21;19;17;12;143;1889;20120101
AT1;AT13;AT130;92301;2311;1;3626;119;162;103;67;63;27;29;27;32;276;2721;20120101
AT1;AT13;AT130;92301;2312;1;2595;110;65;71;34;21;11;14;16;21;188;2044;20120101
AT1;AT13;AT130;92301;2313;1;1948;19;8;51;14;11;2;8;28;5;110;1692;20120101
AT1;AT13;AT130;92301;2314;1;2260;35;18;81;26;14;7;13;21;8;139;1898;20120101
AT1;AT13;AT130;92301;2315;1;1031;5;6;51;14;1;8;4;8;10;55;869;20120101
AT1;AT13;AT130;92301;2316;1;996;20;16;43;20;4;2;9;17;2;70;793;20120101
AT1;AT13;AT130;92301;2317;1;141;9;5;7;2;1;0;0;1;1;25;90;20120101
AT1;AT13;AT130;92301;2318;1;2634;74;79;40;46;24;17;15;20;22;127;2170;20120101
AT1;AT13;AT130;92301;2319;1;4425;87;84;77;89;44;20;28;54;36;253;3653;20120101
AT1;AT13;AT130;92301;2399;1;42;0;4;0;1;1;0;2;1;0;9;24;20120101
AT1;AT13;AT130;90101;0101;2;2058;62;10;101;39;11;14;34;34;30;396;1327;20130101
AT1;AT13;AT130;90101;0102;2;861;22;2;32;19;4;10;18;10;13;226;505;20130101
AT1;AT13;AT130;90101;0103;2;1097;61;11;48;19;8;9;19;16;18;265;623;20130101
