Geburtsland in Wien gemeldeter Personen nach Geschlecht und Alter;;;;;;;;;;;;;;;;;;;
Country of birth of residents in Vienna by sex and age;;;;;;;;;;;;;;;;;;;
NUTS1;NUTS2;NUTS3;DISTRICT_CODE;SUB_DISTRICT_CODE;SEX;AGE;POP_TOTAL;POP_SCG;POP_TUR;POP_DEU;POP_POL;POP_BIH;POP_HRV;POP_ROU;POP_CZE;POP_HUN;POP_OTHER;POP_AUT;REF_DATE
AT1;AT13;AT130;00000;0000;2;83;4681;147;22;77;39;13;9;32;200;32;219;3891;20130101
AT1;AT13;AT130;00000;0000;2;84;4536;116;24;55;27;14;4;18;190;45;164;3879;20130101
AT1;AT13;AT130;00000;0000;2;85;4238;103;14;57;39;9;2;23;214;39;177;3561;20130101
AT1;AT13;AT130;00000;0000;2;86;4400;98;13;91;36;6;5;37;225;42;189;3658;20130101
AT1;AT13;AT130;00000;0000;2;87;4156;85;13;127;35;1;6;38;189;39;161;3462;20130101
AT1;AT13;AT130;00000;0000;2;88;3760;64;8;129;43;3;7;23;185;23;141;3134;20130101
AT1;AT13;AT130;00000;0000;2;89;3502;54;3;129;59;1;5;22;209;37;147;2836;20130101
AT1;AT13;AT130;00000;0000;2;90;2956;54;3;128;29;0;2;29;176;27;129;2379;20130101
AT1;AT13;AT130;00000;0000;2;91;2462;38;3;120;23;3;3;24;149;24;107;1968;20130101
AT1;AT13;AT130;00000;0000;2;92;1803;24;0;106;18;1;3;12;118;22;85;1414;20130101
AT1;AT13;AT130;00000;0000;2;93;1137;16;1;39;7;1;1;8;90;11;46;917;20130101
AT1;AT13;AT130;00000;0000;2;94;606;8;2;18;9;0;0;5;31;15;19;499;20130101
AT1;AT13;AT130;00000;0000;2;95;475;4;0;18;3;0;1;1;38;11;27;372;20130101
AT1;AT13;AT130;00000;0000;2;96;361;3;0;12;2;1;1;2;24;6;16;294;20130101
AT1;AT13;AT130;00000;0000;2;97;320;1;1;4;1;0;0;2;24;4;17;266;20130101
AT1;AT13;AT130;00000;0000;2;98;305;7;1;7;2;0;0;1;20;6;9;252;20130101
AT1;AT13;AT130;00000;0000;2;99;218;4;0;4;0;0;0;0;13;2;13;182;20130101
AT1;AT13;AT130;00000;0000;2;100;139;2;0;2;1;0;0;2;11;0;3;118;20130101
AT1;AT13;AT130;00000;0000;2;101;79;1;0;2;0;0;0;0;2;4;3;67;20130101
AT1;AT13;AT130;00000;0000;2;102;44;1;0;0;0;0;0;1;0;1;1;40;20130101
AT1;AT13;AT130;00000;0000;2;103;24;0;1;0;0;0;0;0;4;1;1;17;20130101
AT1;AT13;AT130;00000;0000;2;104;13;0;0;0;0;0;0;1;0;0;1;11;20130101
AT1;AT13;AT130;00000;0000;2;105;5;0;0;0;0;0;0;1;0;0;1;3;20130101
AT1;AT13;AT130;00000;0000;2;106;5;1;0;0;0;0;0;0;0;0;1;3;20130101
AT1;AT13;AT130;00000;0000;2;107;1;0;0;0;0;0;0;0;0;0;0;1;20130101
AT1;AT13;AT130;00000;0000;2;108;2;0;0;0;0;0;0;0;0;0;1;1;20130101
AT1;AT13;AT130;00000;0000;1;0;9276;12;7;25;17;4;3;12;3;10;108;9075;20130101
AT1;AT13;AT130;00000;0000;1;1;9352;28;10;44;38;4;5;22;11;18;229;8943;20130101
AT1;AT13;AT130;00000;0000;1;2;9235;29;8;64;30;8;3;29;8;29;351;8676;20130101
AT1;AT13;AT130;00000;0000;1;3;8941;45;16;67;52;5;5;45;15;27;398;8266;20130101
AT1;AT13;AT130;00000;0000;1;4;9023;45;20;81;64;11;6;61;5;30;428;8272;20130101
AT1;AT13;AT130;00000;0000;1;5;8565;63;30;61;59;11;11;47;16;34;506;7727;20130101
AT1;AT13;AT130;00000;0000;1;6;8504;69;22;64;58;14;3;55;14;36;493;7676;20130101
AT1;AT13;AT130;00000;0000;1;7;8270;73;33;72;62;21;6;56;8;34;475;7430;20130101
AT1;AT13;AT130;00000;0000;1;8;8377;110;50;97;73;12;7;49;17;42;533;7387;20130101
AT1;AT13;AT130;00000;0000;1;9;8204;133;70;82;76;23;5;58;10;25;590;7132;20130101
AT1;AT13;AT130;00000;0000;1;10;8245;185;117;94;73;25;7;58;8;34;693;6951;20130101
AT1;AT13;AT130;00000;0000;1;11;7844;186;140;79;78;41;10;65;4;20;716;6505;20130101
AT1;AT13;AT130;00000;0000;1;12;8105;227;193;77;91;36;21;62;12;33;793;6560;20130101
AT1;AT13;AT130;00000;0000;1;13;7843;244;215;86;91;37;10;65;12;26;756;6301;20130101
AT1;AT13;AT130;00000;0000;1;14;7977;304;233;78;65;40;16;69;11;32;801;6328;20130101
AT1;AT13;AT130;00000;0000;1;15;8193;308;262;90;78;44;18;78;18;36;817;6444;20130101
AT1;AT13;AT130;00000;0000;1;16;8502;303;270;82;61;38;11;83;14;30;816;6794;20130101
AT1;AT13;AT130;00000;0000;1;17;8394;270;264;78;76;29;13;64;9;23;857;6711;20130101
AT1;AT13;AT130;00000;0000;1;18;9312;306;288;110;77;47;24;86;8;40;1067;7259;20130101
AT1;AT13;AT130;00000;0000;1;19;10096;368;415;183;80;78;31;114;14;65;1212;7536;20130101
AT1;AT13;AT130;00000;0000;1;20;11210;394;507;311;154;167;49;166;19;77;1471;7895;20130101
AT1;AT13;AT130;00000;0000;1;21;12014;466;624;367;205;262;62;168;16;87;1574;8183;20130101
AT1;AT13;AT130;00000;0000;1;22;12668;576;669;504;227;310;86;218;34;113;1829;8102;20130101
AT1;AT13;AT130;00000;0000;1;23;12800;646;725;485;249;304;79;257;33;95;1891;8036;20130101
AT1;AT13;AT130;00000;0000;1;24;13487;740;766;522;338;401;79;308;43;139;2114;8037;20130101
AT1;AT13;AT130;00000;0000;1;25;13431;747;803;602;375;359;85;339;25;140;2265;7691;20130101
AT1;AT13;AT130;00000;0000;1;26;13546;780;823;556;391;397;86;308;28;140;2244;7793;20130101
AT1;AT13;AT130;00000;0000;1;27;13812;814;885;621;407;416;100;321;40;139;2287;7782;20130101
AT1;AT13;AT130;00000;0000;1;28;14275;838;899;590;486;447;102;316;43;135;2449;7970;20130101
AT1;AT13;AT130;00000;0000;1;29;14007;829;809;586;450;444;93;275;47;159;2435;7880;20130101
AT1;AT13;AT130;00000;0000;1;30;14246;778;864;573;430;404;71;304;34;167;2461;8160;20130101
AT1;AT13;AT130;00000;0000;1;31;14346;785;904;627;441;400;92;300;53;216;2368;8160;20130101
AT1;AT13;AT130;00000;0000;1;32;13960;816;921;620;527;377;87;284;47;196;2446;7639;20130101
AT1;AT13;AT130;00000;0000;1;33;13351;820;902;546;523;368;88;322;53;162;2387;7180;20130101
AT1;AT13;AT130;00000;0000;1;34;12806;836;855;515;548;315;87;282;55;164;2316;6833;20130101
AT1;AT13;AT130;00000;0000;1;35;12537;893;796;538;503;334;71;285;69;164;2279;6605;20130101
AT1;AT13;AT130;00000;0000;1;36;12417;860;750;468;489;327;66;261;62;194;2214;6726;20130101
AT1;AT13;AT130;00000;0000;1;37;12605;830;676;499;487;350;65;240;57;192;2247;6962;20130101
AT1;AT13;AT130;00000;0000;1;38;12642;851;768;443;450;291;71;242;49;191;2143;7143;20130101
AT1;AT13;AT130;00000;0000;1;39;12154;804;791;389;402;325;68;216;60;131;1965;7003;20130101
AT1;AT13;AT130;00000;0000;1;40;12724;897;841;449;388;402;82;208;41;118;2012;7286;20130101
AT1;AT13;AT130;00000;0000;1;41;12940;983;819;436;400;388;93;230;32;107;1883;7569;20130101
AT1;AT13;AT130;00000;0000;1;42;13218;1060;795;374;420;382;88;231;36;115;1917;7800;20130101
AT1;AT13;AT130;00000;0000;1;43;13847;1182;820;413;373;447;109;241;34;133;1800;8295;20130101
AT1;AT13;AT130;00000;0000;1;44;14438;1186;758;420;385;464;132;276;43;117;1929;8728;20130101
AT1;AT13;AT130;00000;0000;1;45;14377;1083;699;434;391;516;117;273;49;106;1799;8910;20130101
AT1;AT13;AT130;00000;0000;1;46;14165;1011;777;387;362;515;103;131;51;104;1884;8840;20130101
AT1;AT13;AT130;00000;0000;1;47;14239;1087;1067;370;392;461;122;136;46;97;1826;8635;20130101
AT1;AT13;AT130;00000;0000;1;48;14176;965;914;373;377;451;119;141;59;84;1809;8884;20130101
AT1;AT13;AT130;00000;0000;1;49;14014;1044;785;324;380;388;105;135;52;97;1841;8863;20130101
AT1;AT13;AT130;00000;0000;1;50;13444;884;700;292;401;421;92;125;36;75;1750;8668;20130101
AT1;AT13;AT130;00000;0000;1;51;12949;921;667;247;422;361;101;118;39;86;1600;8387;20130101
AT1;AT13;AT130;00000;0000;1;52;12354;922;734;258;413;343;93;94;57;96;1571;7773;20130101
AT1;AT13;AT130;00000;0000;1;53;11763;787;700;218;427;323;79;115;49;83;1422;7560;20130101
AT1;AT13;AT130;00000;0000;1;54;11028;828;527;171;474;320;74;112;58;94;1300;7070;20130101
AT1;AT13;AT130;00000;0000;1;55;10712;793;468;190;488;269;79;113;52;109;1279;6872;20130101
AT1;AT13;AT130;00000;0000;1;56;10138;865;563;164;458;283;90;93;68;132;1184;6238;20130101
AT1;AT13;AT130;00000;0000;1;57;9607;883;603;184;506;276;67;105;50;155;1092;5686;20130101
AT1;AT13;AT130;00000;0000;1;58;9095;968;458;150;424;298;82;80;78;142;1020;5395;20130101
AT1;AT13;AT130;00000;0000;1;59;8615;1006;361;133;420;263;78;80;66;154;982;5072;20130101
AT1;AT13;AT130;00000;0000;1;60;8621;1255;287;100;367;313;74;75;55;106;950;5039;20130101
AT1;AT13;AT130;00000;0000;1;61;7959;1072;242;112;325;238;84;67;66;104;809;4840;20130101
AT1;AT13;AT130;00000;0000;1;62;8426;1220;345;106;258;241;82;73;72;88;831;5110;20130101
AT1;AT13;AT130;00000;0000;1;63;8545;1028;309;98;263;229;93;59;61;94;717;5594;20130101
AT1;AT13;AT130;00000;0000;1;64;9208;956;265;144;201;169;52;43;86;94;756;6442;20130101
AT1;AT13;AT130;00000;0000;1;65;9380;758;260;180;141;136;50;48;79;96;700;6932;20130101
AT1;AT13;AT130;00000;0000;1;66;7220;592;215;225;150;163;38;59;88;83;620;4987;20130101
AT1;AT13;AT130;00000;0000;1;67;6683;430;209;350;101;89;26;32;214;76;560;4596;20130101
AT1;AT13;AT130;00000;0000;1;68;8510;524;147;290;132;104;21;35;353;77;537;6290;20130101
AT1;AT13;AT130;00000;0000;1;69;8360;473;119;251;109;75;33;47;268;82;509;6394;20130101
AT1;AT13;AT130;00000;0000;1;70;7804;421;122;222;82;61;22;46;257;79;458;6034;20130101
AT1;AT13;AT130;00000;0000;1;71;8563;372;98;227;68;70;30;39;263;68;484;6844;20130101
AT1;AT13;AT130;00000;0000;1;72;8770;335;99;223;52;74;21;27;284;69;417;7169;20130101
AT1;AT13;AT130;00000;0000;1;73;8077;288;81;213;60;50;17;42;206;69;408;6643;20130101
AT1;AT13;AT130;00000;0000;1;74;4788;249;80;140;35;47;14;46;126;64;381;3606;20130101
AT1;AT13;AT130;00000;0000;1;75;4019;236;67;117;27;48;18;27;147;71;348;2913;20130101
AT1;AT13;AT130;00000;0000;1;76;3668;187;49;87;30;38;16;36;137;74;290;2724;20130101
AT1;AT13;AT130;00000;0000;1;77;3455;154;46;97;34;31;7;27;110;52;277;2620;20130101
AT1;AT13;AT130;00000;0000;1;78;3213;166;55;70;28;27;5;27;116;43;265;2411;20130101
AT1;AT13;AT130;00000;0000;1;79;3156;138;42;42;25;15;9;22;96;49;190;2528;20130101
AT1;AT13;AT130;00000;0000;1;80;3084;107;53;29;26;13;4;17;120;31;170;2514;20130101
AT1;AT13;AT130;00000;0000;1;81;2913;129;27;33;13;9;6;23;108;28;166;2371;20130101
AT1;AT13;AT130;00000;0000;1;82;2874;101;23;34;18;9;6;19;110;38;159;2357;20130101
AT1;AT13;AT130;00000;0000;1;83;2535;90;8;35;16;2;3;23;95;41;121;2101;20130101
AT1;AT13;AT130;00000;0000;1;84;2355;59;10;42;16;10;2;11;108;19;100;1978;20130101
AT1;AT13;AT130;00000;0000;1;85;2028;46;11;14;9;1;2;19;88;26;93;1719;20130101
AT1;AT13;AT130;00000;0000;1;86;1857;41;7;13;9;1;1;15;64;20;76;1610;20130101
AT1;AT13;AT130;00000;0000;1;87;1631;22;3;17;7;0;0;17;74;14;70;1407;20130101
AT1;AT13;AT130;00000;0000;1;88;1328;29;8;11;13;0;3;11;40;15;44;1154;20130101
AT1;AT13;AT130;00000;0000;1;89;1110;14;0;9;9;1;1;10;48;22;60;936;20130101
AT1;AT13;AT130;00000;0000;1;90;883;17;1;10;5;1;0;11;26;15;51;746;20130101
AT1;AT13;AT130;00000;0000;1;91;643;9;2;9;6;1;0;9;30;10;41;526;20130101
AT1;AT13;AT130;00000;0000;1;92;518;12;1;12;9;0;2;6;22;8;24;422;20130101
AT1;AT13;AT130;00000;0000;1;93;311;11;0;8;4;2;0;5;19;10;16;236;20130101
AT1;AT13;AT130;00000;0000;1;94;159;3;1;1;0;0;0;0;9;5;15;125;20130101
AT1;AT13;AT130;00000;0000;1;95;123;0;1;3;0;0;0;1;8;3;4;103;20130101
AT1;AT13;AT130;00000;0000;1;96;84;2;0;3;0;0;0;1;3;1;7;67;20130101
AT1;AT13;AT130;00000;0000;1;97;63;0;1;2;0;0;0;2;2;0;2;54;20130101
AT1;AT13;AT130;00000;0000;1;98;58;3;0;1;0;0;1;0;2;2;5;44;20130101
AT1;AT13;AT130;00000;0000;1;99;34;1;0;0;0;0;0;1;0;1;0;31;20130101
AT1;AT13;AT130;00000;0000;1;100;29;1;0;1;1;0;0;0;0;1;0;25;20130101
AT1;AT13;AT130;00000;0000;1;101;10;0;0;0;0;0;0;0;0;0;1;9;20130101
AT1;AT13;AT130;00000;0000;1;102;14;0;0;0;0;0;0;0;1;0;0;13;20130101
AT1;AT13;AT130;00000;0000;1;103;3;1;0;0;0;0;0;0;0;0;0;2;20130101
AT1;AT13;AT130;00000;0000;1;104;1;0;0;0;0;0;0;0;0;0;0;1;20130101
AT1;AT13;AT130;00000;0000;1;105;1;0;0;0;0;0;0;0;0;0;0;1;20130101
AT1;AT13;AT130;00000;0000;1;106;1;0;0;0;0;0;0;0;0;0;0;1;20130101
AT1;AT13;AT130;00000;0000;2;0;8570;16;1;19;11;2;1;3;8;12;93;8404;20140101
AT1;AT13;AT130;00000;0000;2;1;8730;17;13;36;19;7;7;19;3;20;229;8360;20140101
AT1;AT13;AT130;00000;0000;2;2;8769;36;13;66;34;9;6;23;6;24;316;8236;20140101
AT1;AT13;AT130;00000;0000;2;3;8668;41;13;67;52;12;5;41;13;37;385;8002;20140101
AT1;AT13;AT130;00000;0000;2;4;8384;47;13;53;55;13;8;66;11;28;475;7615;20140101
AT1;AT13;AT130;00000;0000;2;5;8352;56;21;61;49;8;8;70;9;38;482;7550;20140101
AT1;AT13;AT130;00000;0000;2;6;8173;73;25;93;54;13;8;50;10;55;529;7263;20140101
AT1;AT13;AT130;00000;0000;2;7;8243;87;33;92;67;17;6;50;9;45;523;7314;20140101
AT1;AT13;AT130;00000;0000;2;8;7916;82;37;64;65;23;8;67;10;37;512;7011;20140101
AT1;AT13;AT130;00000;0000;2;9;7825;87;60;65;69;20;8;58;16;43;564;6835;20140101
AT1;AT13;AT130;00000;0000;2;10;7675;167;69;87;70;26;5;57;13;27;615;6539;20140101
AT1;AT13;AT130;00000;0000;2;11;7964;174;108;102;71;22;6;55;9;31;731;6655;20140101
AT1;AT13;AT130;00000;0000;2;12;7646;209;161;92;75;36;8;52;8;30;754;6221;20140101
AT1;AT13;AT130;00000;0000;2;13;7832;227;198;80;72;41;12;82;13;28;794;6285;20140101
AT1;AT13;AT130;00000;0000;2;14;7616;238;198;84;99;35;13;73;8;32;768;6068;20140101
AT1;AT13;AT130;00000;0000;2;15;7655;305;235;86;83;50;21;64;13;24;764;6010;20140101
AT1;AT13;AT130;00000;0000;2;16;7848;320;251;94;73;42;13;78;18;38;809;6112;20140101
AT1;AT13;AT130;00000;0000;2;17;8223;323;231;93;80;40;17;86;7;30;890;6426;20140101
AT1;AT13;AT130;00000;0000;2;18;8773;321;268;112;60;43;18;113;20;45;979;6794;20140101
AT1;AT13;AT130;00000;0000;2;19;10422;352;350;236;134;93;36;175;14;124;1258;7650;20140101
AT1;AT13;AT130;00000;0000;2;20;11673;380;341;348;166;90;42;222;30;175;1487;8392;20140101
AT1;AT13;AT130;00000;0000;2;21;12522;449;406;476;239;172;45;259;40;165;1652;8619;20140101
AT1;AT13;AT130;00000;0000;2;22;13387;538;517;546;246;353;68;289;45;202;1860;8723;20140101
AT1;AT13;AT130;00000;0000;2;23;13876;630;623;601;306;351;86;363;37;187;2268;8424;20140101
AT1;AT13;AT130;00000;0000;2;24;14407;701;728;706;358;441;100;449;64;224;2346;8290;20140101
AT1;AT13;AT130;00000;0000;2;25;14877;776;744;741;403;452;127;484;57;230;2524;8339;20140101
AT1;AT13;AT130;00000;0000;2;26;14881;857;789;675;442;433;116;478;68;258;2668;8097;20140101
AT1;AT13;AT130;00000;0000;2;27;14696;809;801;649;456;455;110;489;49;220;2801;7857;20140101
AT1;AT13;AT130;00000;0000;2;28;14393;883;777;606;509;463;100;404;72;251;2634;7694;20140101
AT1;AT13;AT130;00000;0000;2;29;14713;888;771;580;492;486;122;437;76;235;2752;7874;20140101
AT1;AT13;AT130;00000;0000;2;30;14736;848;735;587;554;469;96;356;83;218;2888;7902;20140101
AT1;AT13;AT130;00000;0000;2;31;14650;825;681;614;510;401;118;369;83;233;2771;8045;20140101
AT1;AT13;AT130;00000;0000;2;32;14696;859;752;562;539;434;90;446;96;249;2805;7864;20140101
AT1;AT13;AT130;00000;0000;2;33;14021;835;758;552;544;390;115;427;102;248;2822;7228;20140101
AT1;AT13;AT130;00000;0000;2;34;13103;823;715;492;544;371;129;391;119;254;2633;6632;20140101
AT1;AT13;AT130;00000;0000;2;35;12749;808;736;444;561;358;82;425;126;261;2466;6482;20140101
AT1;AT13;AT130;00000;0000;2;36;12611;887;725;472;506;321;108;396;118;266;2586;6226;20140101
AT1;AT13;AT130;00000;0000;2;37;12438;922;671;431;526;357;78;374;135;234;2525;6185;20140101
AT1;AT13;AT130;00000;0000;2;38;12615;874;707;435;530;358;93;356;122;256;2406;6478;20140101
AT1;AT13;AT130;00000;0000;2;39;12945;904;845;388;463;394;116;360;107;237;2318;6813;20140101
AT1;AT13;AT130;00000;0000;2;40;12866;928;902;385;440;421;120;278;119;186;2355;6732;20140101
AT1;AT13;AT130;00000;0000;2;41;13165;1050;835;388;457;437;138;320;99;169;2240;7032;20140101
AT1;AT13;AT130;00000;0000;2;42;13418;1129;792;343;483;517;105;292;91;186;2226;7254;20140101
AT1;AT13;AT130;00000;0000;2;43;13694;1174;819;388;457;459;126;295;94;179;2216;7487;20140101
AT1;AT13;AT130;00000;0000;2;44;13967;1214;737;307;401;490;146;304;93;178;2026;8071;20140101
AT1;AT13;AT130;00000;0000;2;45;14474;1122;664;330;436;474;133;329;74;152;1973;8787;20140101
AT1;AT13;AT130;00000;0000;2;46;14100;1079;520;377;392;475;137;330;95;162;1806;8727;20140101
AT1;AT13;AT130;00000;0000;2;47;13907;1040;653;327;402;439;138;157;76;128;1791;8756;20140101
AT1;AT13;AT130;00000;0000;2;48;13944;1005;807;337;430;425;131;165;71;117;1760;8696;20140101
AT1;AT13;AT130;00000;0000;2;49;13894;944;743;313;360;403;113;157;77;123;1745;8916;20140101
AT1;AT13;AT130;00000;0000;2;50;13886;930;639;311;370;393;109;153;88;105;1676;9112;20140101
AT1;AT13;AT130;00000;0000;2;51;13231;921;539;286;355;342;95;139;63;89;1648;8754;20140101
AT1;AT13;AT130;00000;0000;2;52;12812;1009;473;271;431;322;96;118;62;104;1406;8520;20140101
AT1;AT13;AT130;00000;0000;2;53;12539;949;626;231;445;347;100;138;70;89;1405;8139;20140101
AT1;AT13;AT130;00000;0000;2;54;12093;953;519;241;478;286;94;126;69;96;1393;7838;20140101
AT1;AT13;AT130;00000;0000;2;55;11465;888;454;209;492;337;91;139;81;106;1273;7395;20140101
AT1;AT13;AT130;00000;0000;2;56;10974;928;359;175;514;277;78;118;99;101;1246;7079;20140101
AT1;AT13;AT130;00000;0000;2;57;11150;1124;423;189;464;294;87;133;99;134;1300;6903;20140101
AT1;AT13;AT130;00000;0000;2;58;10591;1254;485;185;505;287;88;108;78;161;1198;6242;20140101
AT1;AT13;AT130;00000;0000;2;59;10077;1343;380;177;434;297;89;108;101;164;1125;5859;20140101
AT1;AT13;AT130;00000;0000;2;60;9705;1380;315;193;402;284;68;81;100;149;1088;5645;20140101
AT1;AT13;AT130;00000;0000;2;61;9498;1336;307;175;410;274;66;104;105;130;1084;5507;20140101
AT1;AT13;AT130;00000;0000;2;62;8979;1151;198;151;337;186;60;84;129;118;981;5584;20140101
AT1;AT13;AT130;00000;0000;2;63;9408;1239;281;147;329;179;76;92;114;122;929;5900;20140101
AT1;AT13;AT130;00000;0000;2;64;9741;1115;259;186;235;208;68;94;143;119;848;6466;20140101
AT1;AT13;AT130;00000;0000;2;65;10510;1031;239;152;264;178;40;79;161;149;840;7377;20140101
AT1;AT13;AT130;00000;0000;2;66;11003;898;183;220;219;123;58;57;158;150;796;8141;20140101
AT1;AT13;AT130;00000;0000;2;67;8286;648;169;276;177;105;45;57;163;137;727;5782;20140101
AT1;AT13;AT130;00000;0000;2;68;8122;524;167;383;156;95;28;50;324;94;635;5666;20140101
AT1;AT13;AT130;00000;0000;2;69;10319;535;133;343;201;96;23;63;473;130;620;7702;20140101
AT1;AT13;AT130;00000;0000;2;70;10115;499;96;325;178;76;37;57;375;106;532;7834;20140101
AT1;AT13;AT130;00000;0000;2;71;9445;512;107;325;135;59;40;51;332;114;534;7236;20140101
AT1;AT13;AT130;00000;0000;2;72;10538;438;74;323;119;66;24;61;393;95;483;8462;20140101
AT1;AT13;AT130;00000;0000;2;73;10915;439;100;360;91;66;29;58;348;75;470;8879;20140101
AT1;AT13;AT130;00000;0000;2;74;10174;352;82;270;88;71;20;64;292;72;429;8434;20140101
AT1;AT13;AT130;00000;0000;2;75;6159;293;75;186;68;65;22;45;161;63;365;4816;20140101
AT1;AT13;AT130;00000;0000;2;76;5135;293;70;164;74;50;20;39;175;69;362;3819;20140101
AT1;AT13;AT130;00000;0000;2;77;4893;291;39;120;62;44;22;40;184;55;307;3729;20140101
AT1;AT13;AT130;00000;0000;2;78;4770;267;35;114;63;37;20;37;188;50;268;3691;20140101
AT1;AT13;AT130;00000;0000;2;79;4684;234;35;93;61;26;12;42;184;44;243;3710;20140101
AT1;AT13;AT130;00000;0000;2;80;4662;207;55;93;47;32;13;31;178;51;244;3711;20140101
AT1;AT13;AT130;00000;0000;2;81;4792;202;47;68;41;28;21;37;194;39;211;3904;20140101
AT1;AT13;AT130;00000;0000;2;82;4779;174;30;64;38;12;9;27;212;40;194;3979;20140101
AT1;AT13;AT130;00000;0000;2;83;4723;178;25;58;39;10;8;18;218;45;195;3929;20140101
AT1;AT13;AT130;00000;0000;2;84;4328;138;21;71;36;13;7;30;182;32;197;3601;20140101
AT1;AT13;AT130;00000;0000;2;85;4210;107;18;52;25;13;4;15;176;36;149;3615;20140101
AT1;AT13;AT130;00000;0000;2;86;3872;95;15;54;35;8;1;20;197;34;156;3257;20140101
AT1;AT13;AT130;00000;0000;2;87;3964;81;12;81;33;5;4;34;191;37;168;3318;20140101
AT1;AT13;AT130;00000;0000;2;88;3697;69;11;116;32;1;4;34;158;38;145;3089;20140101
AT1;AT13;AT130;00000;0000;2;89;3280;58;7;113;39;2;7;19;153;20;113;2749;20140101
AT1;AT13;AT130;00000;0000;2;90;3004;49;3;119;56;1;3;18;178;33;117;2427;20140101
AT1;AT13;AT130;00000;0000;2;91;2503;45;3;112;22;0;3;20;155;21;110;2012;20140101
AT1;AT13;AT130;00000;0000;2;92;2010;33;3;102;20;3;3;19;125;20;74;1608;20140101
AT1;AT13;AT130;00000;0000;2;93;1459;19;0;85;17;1;1;8;89;20;66;1153;20140101
AT1;AT13;AT130;00000;0000;2;94;895;13;1;31;6;1;0;6;68;8;37;724;20140101
AT1;AT13;AT130;00000;0000;2;95;468;6;2;13;6;0;0;5;24;13;14;385;20140101
AT1;AT13;AT130;00000;0000;2;96;340;3;0;12;3;0;0;1;22;5;22;272;20140101
AT1;AT13;AT130;00000;0000;2;97;251;3;0;8;1;0;1;2;19;4;10;203;20140101
AT1;AT13;AT130;00000;0000;2;98;214;0;1;3;0;0;0;1;15;3;15;176;20140101
AT1;AT13;AT130;00000;0000;2;99;202;5;1;7;1;0;0;0;10;6;6;166;20140101
AT1;AT13;AT130;00000;0000;2;100;150;2;0;2;0;0;0;0;10;1;7;128;20140101
AT1;AT13;AT130;00000;0000;2;101;84;1;0;1;0;0;0;1;8;0;2;71;20140101
AT1;AT13;AT130;00000;0000;2;102;44;0;0;0;0;0;0;0;0;2;2;40;20140101
AT1;AT13;AT130;00000;0000;2;103;26;1;0;0;0;0;0;1;0;1;1;22;20140101
AT1;AT13;AT130;00000;0000;2;104;7;0;0;0;0;0;0;0;2;0;0;5;20140101
AT1;AT13;AT130;00000;0000;2;105;4;0;0;0;0;0;0;1;0;0;0;3;20140101
AT1;AT13;AT130;00000;0000;2;106;5;0;0;0;0;0;0;1;0;0;1;3;20140101
AT1;AT13;AT130;00000;0000;2;107;3;0;0;0;0;0;0;0;0;0;1;2;20140101
AT1;AT13;AT130;00000;0000;2;108;1;0;0;0;0;0;0;0;0;0;0;1;20140101
AT1;AT13;AT130;00000;0000;1;0;9550;19;7;18;11;2;2;7;4;6;112;9362;20140101
AT1;AT13;AT130;00000;0000;1;1;9585;29;19;47;35;7;5;21;8;21;240;9153;20140101
AT1;AT13;AT130;00000;0000;1;2;9315;39;12;54;46;5;9;33;13;28;339;8737;20140101
AT1;AT13;AT130;00000;0000;1;3;9192;31;12;67;41;10;6;39;8;41;434;8503;20140101
AT1;AT13;AT130;00000;0000;1;4;8911;56;16;72;61;7;5;45;18;31;483;8117;20140101
AT1;AT13;AT130;00000;0000;1;5;9027;51;21;88;76;13;8;68;8;40;517;8137;20140101
AT1;AT13;AT130;00000;0000;1;6;8496;76;31;56;64;10;12;56;18;42;555;7576;20140101
AT1;AT13;AT130;00000;0000;1;7;8452;76;25;62;61;16;6;50;12;36;554;7554;20140101
AT1;AT13;AT130;00000;0000;1;8;8293;73;35;80;67;22;6;64;9;38;538;7361;20140101
AT1;AT13;AT130;00000;0000;1;9;8392;125;53;92;79;13;8;51;18;48;586;7319;20140101
AT1;AT13;AT130;00000;0000;1;10;8235;146;71;77;77;32;7;63;12;30;658;7062;20140101
AT1;AT13;AT130;00000;0000;1;11;8320;192;123;94;80;28;7;62;7;37;784;6906;20140101
AT1;AT13;AT130;00000;0000;1;12;7886;202;147;80;81;48;14;74;5;23;756;6456;20140101
AT1;AT13;AT130;00000;0000;1;13;8180;238;198;79;98;37;23;70;12;38;852;6535;20140101
AT1;AT13;AT130;00000;0000;1;14;7907;253;224;87;97;41;10;73;12;31;809;6270;20140101
AT1;AT13;AT130;00000;0000;1;15;8062;318;235;81;70;45;18;80;11;33;860;6311;20140101
AT1;AT13;AT130;00000;0000;1;16;8316;324;264;95;83;49;20;82;18;44;909;6428;20140101
AT1;AT13;AT130;00000;0000;1;17;8661;309;270;80;61;44;13;90;12;33;944;6805;20140101
AT1;AT13;AT130;00000;0000;1;18;8818;295;291;106;83;50;17;80;9;40;1077;6770;20140101
AT1;AT13;AT130;00000;0000;1;19;10311;365;386;200;116;101;41;134;10;81;1364;7513;20140101
AT1;AT13;AT130;00000;0000;1;20;11199;393;455;292;141;99;37;152;23;111;1484;8012;20140101
AT1;AT13;AT130;00000;0000;1;21;12204;434;500;416;215;195;61;189;26;123;1723;8322;20140101
