NUTS1;NUTS2;NUTS3;DISTRICT_CODE;DISTRICT_NAME;LAU_CODE;LAU_NAME;POP_AUT_BORN;POP_FOR_BORN;POP_TOTAL;REF_DATE
AT2;AT22;AT224;617;Weiz;61721;Ilztal;1679;65;1744;01.01.2013
AT2;AT22;AT224;617;Weiz;61722;Koglhof;1066;39;1105;01.01.2013
AT2;AT22;AT224;617;Weiz;61723;Krottendorf;2235;127;2362;01.01.2013
AT2;AT22;AT224;617;Weiz;61724;Kulm bei Weiz;482;8;490;01.01.2013
AT2;AT22;AT224;617;Weiz;61725;Labuch;782;18;800;01.01.2013
AT2;AT22;AT224;617;Weiz;61726;Laßnitzthal;1007;88;1095;01.01.2013
AT2;AT22;AT224;617;Weiz;61727;Ludersdorf-Wilfersdorf;1926;152;2078;01.01.2013
AT2;AT22;AT224;617;Weiz;61728;Miesenbach bei Birkfeld;736;7;743;01.01.2013
AT2;AT22;AT224;617;Weiz;61729;Mitterdorf an der Raab;1982;87;2069;01.01.2013
AT2;AT22;AT224;617;Weiz;61730;Mortantsch;1975;72;2047;01.01.2013
AT2;AT22;AT224;617;Weiz;61731;Naas;1364;39;1403;01.01.2013
AT2;AT22;AT224;617;Weiz;61732;Naintsch;605;5;610;01.01.2013
AT2;AT22;AT224;617;Weiz;61733;Neudorf bei Passail;490;3;493;01.01.2013
AT2;AT22;AT224;617;Weiz;61734;Nitscha;1384;66;1450;01.01.2013
AT2;AT22;AT224;617;Weiz;61735;Oberrettenbach;467;8;475;01.01.2013
AT2;AT22;AT224;617;Weiz;61736;Passail;1897;65;1962;01.01.2013
AT2;AT22;AT224;617;Weiz;61737;Pischelsdorf in der Steiermark;2450;84;2534;01.01.2013
AT2;AT22;AT224;617;Weiz;61739;Preßguts;394;11;405;01.01.2013
AT2;AT22;AT224;617;Weiz;61740;Puch bei Weiz;2028;62;2090;01.01.2013
AT2;AT22;AT224;617;Weiz;61741;Ratten;1127;54;1181;01.01.2013
AT2;AT22;AT224;617;Weiz;61742;Reichendorf;607;16;623;01.01.2013
AT2;AT22;AT224;617;Weiz;61743;Rettenegg;741;13;754;01.01.2013
AT2;AT22;AT224;617;Weiz;61744;Sankt Kathrein am Hauenstein;660;11;671;01.01.2013
AT2;AT22;AT224;617;Weiz;61745;Sankt Kathrein am Offenegg;1107;19;1126;01.01.2013
AT2;AT22;AT224;617;Weiz;61746;Sankt Margarethen an der Raab;3804;113;3917;01.01.2013
AT2;AT22;AT224;617;Weiz;61747;Sankt Ruprecht an der Raab;2024;134;2158;01.01.2013
AT2;AT22;AT224;617;Weiz;61748;Sinabelkirchen;3830;252;4082;01.01.2013
AT2;AT22;AT224;617;Weiz;61749;Stenzengreith;507;12;519;01.01.2013
AT2;AT22;AT224;617;Weiz;61750;Strallegg;1955;32;1987;01.01.2013
AT2;AT22;AT224;617;Weiz;61751;Thannhausen;2235;94;2329;01.01.2013
AT2;AT22;AT224;617;Weiz;61752;Ungerdorf;836;33;869;01.01.2013
AT2;AT22;AT224;617;Weiz;61753;Unterfladnitz;1473;64;1537;01.01.2013
AT2;AT22;AT224;617;Weiz;61754;Waisenegg;1071;7;1078;01.01.2013
AT2;AT22;AT224;617;Weiz;61755;Weiz;7861;1059;8920;01.01.2013
AT2;AT22;AT226;620;Murtal;62001;Amering;1057;20;1077;01.01.2013
AT2;AT22;AT226;620;Murtal;62002;Apfelberg;1058;92;1150;01.01.2013
AT2;AT22;AT226;620;Murtal;62003;Bretstein;294;3;297;01.01.2013
AT2;AT22;AT226;620;Murtal;62004;Eppenstein;1217;23;1240;01.01.2013
AT2;AT22;AT226;620;Murtal;62005;Feistritz bei Knittelfeld;751;33;784;01.01.2013
AT2;AT22;AT226;620;Murtal;62006;Flatschach;193;1;194;01.01.2013
AT2;AT22;AT226;620;Murtal;62007;Fohnsdorf;7417;489;7906;01.01.2013
AT2;AT22;AT226;620;Murtal;62008;Gaal;1379;66;1445;01.01.2013
AT2;AT22;AT226;620;Murtal;62009;Großlobming;1143;55;1198;01.01.2013
AT2;AT22;AT226;620;Murtal;62010;Hohentauern;424;17;441;01.01.2013
AT2;AT22;AT226;620;Murtal;62011;Judenburg;8362;899;9261;01.01.2013
AT2;AT22;AT226;620;Murtal;62012;Kleinlobming;628;23;651;01.01.2013
AT2;AT22;AT226;620;Murtal;62013;Knittelfeld;9739;1721;11460;01.01.2013
AT2;AT22;AT226;620;Murtal;62014;Kobenz;1725;110;1835;01.01.2013
AT2;AT22;AT226;620;Murtal;62015;Maria Buch-Feistritz;2198;57;2255;01.01.2013
AT2;AT22;AT226;620;Murtal;62016;Obdach;1980;85;2065;01.01.2013
AT2;AT22;AT226;620;Murtal;62017;Oberkurzheim;679;16;695;01.01.2013
AT2;AT22;AT226;620;Murtal;62018;Oberweg;550;26;576;01.01.2013
AT2;AT22;AT226;620;Murtal;62019;Oberzeiring;797;57;854;01.01.2013
AT2;AT22;AT226;620;Murtal;62020;Pöls;2265;119;2384;01.01.2013
AT2;AT22;AT226;620;Murtal;62021;Pusterwald;480;8;488;01.01.2013
AT2;AT22;AT226;620;Murtal;62022;Rachau;571;25;596;01.01.2013
AT2;AT22;AT226;620;Murtal;62023;Reifling;381;7;388;01.01.2013
AT2;AT22;AT226;620;Murtal;62024;Reisstraße;163;3;166;01.01.2013
AT2;AT22;AT226;620;Murtal;62025;Sankt Anna am Lavantegg;385;11;396;01.01.2013
AT2;AT22;AT226;620;Murtal;62026;Sankt Georgen ob Judenburg;836;31;867;01.01.2013
AT2;AT22;AT226;620;Murtal;62027;Sankt Johann am Tauern;464;17;481;01.01.2013
AT2;AT22;AT226;620;Murtal;62028;Sankt Lorenzen bei Knittelfeld;762;41;803;01.01.2013
AT2;AT22;AT226;620;Murtal;62029;Sankt Marein bei Knittelfeld;1139;74;1213;01.01.2013
AT2;AT22;AT226;620;Murtal;62030;Sankt Margarethen bei Knittelfeld;1246;63;1309;01.01.2013
AT2;AT22;AT226;620;Murtal;62031;Sankt Oswald-Möderbrugg;1112;35;1147;01.01.2013
AT2;AT22;AT226;620;Murtal;62032;Sankt Peter ob Judenburg;1040;33;1073;01.01.2013
AT2;AT22;AT226;620;Murtal;62033;Sankt Wolfgang-Kienberg;354;13;367;01.01.2013
AT2;AT22;AT226;620;Murtal;62034;Seckau;1225;54;1279;01.01.2013
AT2;AT22;AT226;620;Murtal;62035;Spielberg;4839;306;5145;01.01.2013
AT2;AT22;AT226;620;Murtal;62036;Unzmarkt-Frauenburg;1321;54;1375;01.01.2013
AT2;AT22;AT226;620;Murtal;62037;Weißkirchen in Steiermark;1229;73;1302;01.01.2013
AT2;AT22;AT226;620;Murtal;62038;Zeltweg;6334;846;7180;01.01.2013
AT2;AT22;AT223;621;Bruck-Mürzzuschlag;62101;Aflenz Kurort;943;71;1014;01.01.2013
AT2;AT22;AT223;621;Bruck-Mürzzuschlag;62102;Aflenz Land;1352;89;1441;01.01.2013
AT2;AT22;AT223;621;Bruck-Mürzzuschlag;62103;Allerheiligen im Mürztal;1909;38;1947;01.01.2013
AT2;AT22;AT223;621;Bruck-Mürzzuschlag;62104;Altenberg an der Rax;321;12;333;01.01.2013
AT2;AT22;AT223;621;Bruck-Mürzzuschlag;62105;Breitenau am Hochlantsch;1715;72;1787;01.01.2013
AT2;AT22;AT223;621;Bruck-Mürzzuschlag;62106;Bruck an der Mur;11169;1297;12466;01.01.2013
AT2;AT22;AT223;621;Bruck-Mürzzuschlag;62107;Etmißl;486;12;498;01.01.2013
AT2;AT22;AT223;621;Bruck-Mürzzuschlag;62108;Frauenberg;152;4;156;01.01.2013
AT2;AT22;AT223;621;Bruck-Mürzzuschlag;62109;Ganz;338;4;342;01.01.2013
AT2;AT22;AT223;621;Bruck-Mürzzuschlag;62110;Gußwerk;1193;79;1272;01.01.2013
AT2;AT22;AT223;621;Bruck-Mürzzuschlag;62111;Halltal;320;11;331;01.01.2013
AT2;AT22;AT223;621;Bruck-Mürzzuschlag;62112;Kapellen;592;18;610;01.01.2013
AT2;AT22;AT223;621;Bruck-Mürzzuschlag;62113;Kapfenberg;17710;3876;21586;01.01.2013
AT2;AT22;AT223;621;Bruck-Mürzzuschlag;62114;Kindberg;5070;328;5398;01.01.2013
AT2;AT22;AT223;621;Bruck-Mürzzuschlag;62115;Krieglach;4968;188;5156;01.01.2013
AT2;AT22;AT223;621;Bruck-Mürzzuschlag;62116;Langenwang;3781;179;3960;01.01.2013
AT2;AT22;AT223;621;Bruck-Mürzzuschlag;62117;Mariazell;1311;152;1463;01.01.2013
AT2;AT22;AT223;621;Bruck-Mürzzuschlag;62118;Mitterdorf im Mürztal;2275;122;2397;01.01.2013
AT2;AT22;AT223;621;Bruck-Mürzzuschlag;62119;Mürzhofen;889;47;936;01.01.2013
AT2;AT22;AT223;621;Bruck-Mürzzuschlag;62120;Mürzsteg;376;251;627;01.01.2013
AT2;AT22;AT223;621;Bruck-Mürzzuschlag;62121;Mürzzuschlag;7605;937;8542;01.01.2013
AT2;AT22;AT223;621;Bruck-Mürzzuschlag;62122;Neuberg an der Mürz;1163;121;1284;01.01.2013
AT2;AT22;AT223;621;Bruck-Mürzzuschlag;62123;Oberaich;3039;141;3180;01.01.2013
AT2;AT22;AT223;621;Bruck-Mürzzuschlag;62124;Parschlug;1663;65;1728;01.01.2013
AT2;AT22;AT223;621;Bruck-Mürzzuschlag;62125;Pernegg an der Mur;2258;121;2379;01.01.2013
AT2;AT22;AT223;621;Bruck-Mürzzuschlag;62126;Sankt Ilgen;267;5;272;01.01.2013
AT2;AT22;AT223;621;Bruck-Mürzzuschlag;62127;Sankt Katharein an der Laming;941;23;964;01.01.2013
AT2;AT22;AT223;621;Bruck-Mürzzuschlag;62128;Sankt Lorenzen im Mürztal;3240;256;3496;01.01.2013
AT2;AT22;AT223;621;Bruck-Mürzzuschlag;62129;Sankt Marein im Mürztal;2291;217;2508;01.01.2013
AT2;AT22;AT223;621;Bruck-Mürzzuschlag;62130;Sankt Sebastian;930;73;1003;01.01.2013
AT2;AT22;AT223;621;Bruck-Mürzzuschlag;62131;Spital am Semmering;1468;113;1581;01.01.2013
AT2;AT22;AT223;621;Bruck-Mürzzuschlag;62132;Stanz im Mürztal;1861;21;1882;01.01.2013
AT2;AT22;AT223;621;Bruck-Mürzzuschlag;62133;Thörl;1540;95;1635;01.01.2013
AT2;AT22;AT223;621;Bruck-Mürzzuschlag;62134;Tragöß;950;54;1004;01.01.2013
AT2;AT22;AT223;621;Bruck-Mürzzuschlag;62135;Turnau;1482;80;1562;01.01.2013
AT2;AT22;AT223;621;Bruck-Mürzzuschlag;62136;Veitsch;2311;127;2438;01.01.2013
AT2;AT22;AT223;621;Bruck-Mürzzuschlag;62137;Wartberg im Mürztal;1990;77;2067;01.01.2013
AT2;AT22;AT224;622;Hartberg-Fürstenfeld;62201;Altenmarkt bei Fürstenfeld;1105;33;1138;01.01.2013
AT2;AT22;AT224;622;Hartberg-Fürstenfeld;62202;Bad Blumau;1512;78;1590;01.01.2013
AT2;AT22;AT224;622;Hartberg-Fürstenfeld;62203;Bad Waltersdorf;2083;110;2193;01.01.2013
AT2;AT22;AT224;622;Hartberg-Fürstenfeld;62204;Blaindorf;650;21;671;01.01.2013
AT2;AT22;AT224;622;Hartberg-Fürstenfeld;62205;Buch-St. Magdalena;2116;32;2148;01.01.2013
AT2;AT22;AT224;622;Hartberg-Fürstenfeld;62206;Burgau;940;90;1030;01.01.2013
AT2;AT22;AT224;622;Hartberg-Fürstenfeld;62207;Dechantskirchen;1585;28;1613;01.01.2013
AT2;AT22;AT224;622;Hartberg-Fürstenfeld;62208;Dienersdorf;647;37;684;01.01.2013
AT2;AT22;AT224;622;Hartberg-Fürstenfeld;62209;Ebersdorf;1200;34;1234;01.01.2013
AT2;AT22;AT224;622;Hartberg-Fürstenfeld;62210;Eichberg;1169;19;1188;01.01.2013
AT2;AT22;AT224;622;Hartberg-Fürstenfeld;62211;Friedberg;2507;55;2562;01.01.2013
AT2;AT22;AT224;622;Hartberg-Fürstenfeld;62212;Fürstenfeld;5308;645;5953;01.01.2013
AT2;AT22;AT224;622;Hartberg-Fürstenfeld;62213;Grafendorf bei Hartberg;2414;86;2500;01.01.2013
AT2;AT22;AT224;622;Hartberg-Fürstenfeld;62214;Greinbach;1714;42;1756;01.01.2013
AT2;AT22;AT224;622;Hartberg-Fürstenfeld;62215;Großhart;627;5;632;01.01.2013
AT2;AT22;AT224;622;Hartberg-Fürstenfeld;62216;Großsteinbach;1268;49;1317;01.01.2013
AT2;AT22;AT224;622;Hartberg-Fürstenfeld;62217;Großwilfersdorf;1306;94;1400;01.01.2013
AT2;AT22;AT224;622;Hartberg-Fürstenfeld;62218;Hainersdorf;626;14;640;01.01.2013
AT2;AT22;AT224;622;Hartberg-Fürstenfeld;62219;Hartberg;5816;629;6445;01.01.2013
AT2;AT22;AT224;622;Hartberg-Fürstenfeld;62220;Hartberg Umgebung;2053;122;2175;01.01.2013
AT2;AT22;AT224;622;Hartberg-Fürstenfeld;62221;Hartl;812;14;826;01.01.2013
AT2;AT22;AT224;622;Hartberg-Fürstenfeld;62222;Hofkirchen bei Hartberg;618;8;626;01.01.2013
AT2;AT22;AT224;622;Hartberg-Fürstenfeld;62223;Ilz;2407;130;2537;01.01.2013
AT2;AT22;AT224;622;Hartberg-Fürstenfeld;62224;Kaibing;371;10;381;01.01.2013
AT2;AT22;AT224;622;Hartberg-Fürstenfeld;62225;Kaindorf;1368;106;1474;01.01.2013
AT2;AT22;AT224;622;Hartberg-Fürstenfeld;62226;Lafnitz;1278;124;1402;01.01.2013
AT2;AT22;AT224;622;Hartberg-Fürstenfeld;62227;Limbach bei Neudau;326;7;333;01.01.2013
AT2;AT22;AT224;622;Hartberg-Fürstenfeld;62228;Loipersdorf bei Fürstenfeld;1326;80;1406;01.01.2013
AT2;AT22;AT224;622;Hartberg-Fürstenfeld;62229;Mönichwald;853;23;876;01.01.2013
AT2;AT22;AT224;622;Hartberg-Fürstenfeld;62230;Nestelbach im Ilztal;1101;31;1132;01.01.2013
AT2;AT22;AT224;622;Hartberg-Fürstenfeld;62231;Neudau;976;241;1217;01.01.2013
AT2;AT22;AT224;622;Hartberg-Fürstenfeld;62232;Ottendorf an der Rittschein;1466;37;1503;01.01.2013
AT2;AT22;AT224;622;Hartberg-Fürstenfeld;62233;Pinggau;3022;80;3102;01.01.2013
AT2;AT22;AT224;622;Hartberg-Fürstenfeld;62234;Pöllau;2004;78;2082;01.01.2013
AT2;AT22;AT224;622;Hartberg-Fürstenfeld;62235;Pöllauberg;2044;65;2109;01.01.2013
AT2;AT22;AT224;622;Hartberg-Fürstenfeld;62236;Puchegg;554;6;560;01.01.2013
AT2;AT22;AT224;622;Hartberg-Fürstenfeld;62237;Rabenwald;602;8;610;01.01.2013
AT2;AT22;AT224;622;Hartberg-Fürstenfeld;62238;Riegersberg;974;14;988;01.01.2013
AT2;AT22;AT224;622;Hartberg-Fürstenfeld;62239;Rohr bei Hartberg;1037;55;1092;01.01.2013
AT2;AT22;AT224;622;Hartberg-Fürstenfeld;62240;Rohrbach an der Lafnitz;1025;41;1066;01.01.2013
AT2;AT22;AT224;622;Hartberg-Fürstenfeld;62241;Saifen-Boden;1037;8;1045;01.01.2013
AT2;AT22;AT224;622;Hartberg-Fürstenfeld;62242;Sankt Jakob im Walde;1050;33;1083;01.01.2013
AT2;AT22;AT224;622;Hartberg-Fürstenfeld;62243;Sankt Johann bei Herberstein;351;23;374;01.01.2013
AT2;AT22;AT224;622;Hartberg-Fürstenfeld;62244;Sankt Johann in der Haide;1920;100;2020;01.01.2013
AT2;AT22;AT224;622;Hartberg-Fürstenfeld;62245;Sankt Lorenzen am Wechsel;1548;23;1571;01.01.2013
AT2;AT22;AT224;622;Hartberg-Fürstenfeld;62246;Schachen bei Vorau;1178;10;1188;01.01.2013
AT2;AT22;AT224;622;Hartberg-Fürstenfeld;62247;Schäffern;1357;94;1451;01.01.2013
AT2;AT22;AT224;622;Hartberg-Fürstenfeld;62248;Schlag bei Thalberg;889;26;915;01.01.2013
AT2;AT22;AT224;622;Hartberg-Fürstenfeld;62249;Schönegg bei Pöllau;1356;28;1384;01.01.2013
AT2;AT22;AT224;622;Hartberg-Fürstenfeld;62250;Sebersdorf;1352;38;1390;01.01.2013
AT2;AT22;AT224;622;Hartberg-Fürstenfeld;62251;Siegersdorf bei Herberstein;288;6;294;01.01.2013
AT2;AT22;AT224;622;Hartberg-Fürstenfeld;62252;Söchau;1348;68;1416;01.01.2013
AT2;AT22;AT224;622;Hartberg-Fürstenfeld;62253;Sonnhofen;1018;15;1033;01.01.2013
AT2;AT22;AT224;622;Hartberg-Fürstenfeld;62254;Stambach;620;4;624;01.01.2013
AT2;AT22;AT224;622;Hartberg-Fürstenfeld;62255;Stein;475;10;485;01.01.2013
AT2;AT22;AT224;622;Hartberg-Fürstenfeld;62256;Stubenberg;2204;93;2297;01.01.2013
AT2;AT22;AT224;622;Hartberg-Fürstenfeld;62257;Tiefenbach bei Kaindorf;680;19;699;01.01.2013
AT2;AT22;AT224;622;Hartberg-Fürstenfeld;62258;Übersbach;1098;43;1141;01.01.2013
AT2;AT22;AT224;622;Hartberg-Fürstenfeld;62259;Vorau;1311;56;1367;01.01.2013
AT2;AT22;AT224;622;Hartberg-Fürstenfeld;62260;Vornholz;717;9;726;01.01.2013
AT2;AT22;AT224;622;Hartberg-Fürstenfeld;62261;Waldbach;685;16;701;01.01.2013
AT2;AT22;AT224;622;Hartberg-Fürstenfeld;62262;Wenigzell;1383;32;1415;01.01.2013
AT2;AT22;AT224;622;Hartberg-Fürstenfeld;62263;Wörth an der Lafnitz;342;31;373;01.01.2013
AT2;AT22;AT224;623;Südoststeiermark;62301;Auersbach;845;22;867;01.01.2013
AT2;AT22;AT224;623;Südoststeiermark;62302;Aug-Radisch;281;10;291;01.01.2013
AT2;AT22;AT224;623;Südoststeiermark;62303;Bad Gleichenberg;1972;262;2234;01.01.2013
AT2;AT22;AT224;623;Südoststeiermark;62304;Bad Radkersburg;1115;195;1310;01.01.2013
AT2;AT22;AT224;623;Südoststeiermark;62305;Bairisch Kölldorf;988;55;1043;01.01.2013
AT2;AT22;AT224;623;Südoststeiermark;62306;Baumgarten bei Gnas;562;4;566;01.01.2013
AT2;AT22;AT224;623;Südoststeiermark;62307;Bierbaum am Auersbach;455;18;473;01.01.2013
AT2;AT22;AT224;623;Südoststeiermark;62308;Breitenfeld an der Rittschein;766;27;793;01.01.2013
AT2;AT22;AT224;623;Südoststeiermark;62309;Deutsch Goritz;1213;31;1244;01.01.2013
AT2;AT22;AT224;623;Südoststeiermark;62310;Dietersdorf am Gnasbach;357;10;367;01.01.2013
AT2;AT22;AT224;623;Südoststeiermark;62311;Edelsbach bei Feldbach;1313;52;1365;01.01.2013
AT2;AT22;AT224;623;Südoststeiermark;62312;Edelstauden;450;6;456;01.01.2013
AT2;AT22;AT224;623;Südoststeiermark;62313;Eichfeld;856;30;886;01.01.2013
AT2;AT22;AT224;623;Südoststeiermark;62314;Eichkögl;1207;38;1245;01.01.2013
AT2;AT22;AT224;623;Südoststeiermark;62315;Fehring;2866;167;3033;01.01.2013
AT2;AT22;AT224;623;Südoststeiermark;62316;Feldbach;3826;833;4659;01.01.2013
AT2;AT22;AT224;623;Südoststeiermark;62317;Fladnitz im Raabtal;728;21;749;01.01.2013
AT2;AT22;AT224;623;Südoststeiermark;62318;Frannach;549;11;560;01.01.2013
AT2;AT22;AT224;623;Südoststeiermark;62319;Frutten-Gießelsdorf;610;19;629;01.01.2013
AT2;AT22;AT224;623;Südoststeiermark;62320;Glojach;239;5;244;01.01.2013
AT2;AT22;AT224;623;Südoststeiermark;62321;Gnas;1866;54;1920;01.01.2013
AT2;AT22;AT224;623;Südoststeiermark;62322;Gniebing-Weißenbach;2084;91;2175;01.01.2013
AT2;AT22;AT224;623;Südoststeiermark;62323;Gosdorf;1041;113;1154;01.01.2013
AT2;AT22;AT224;623;Südoststeiermark;62324;Gossendorf;880;13;893;01.01.2013
AT2;AT22;AT224;623;Südoststeiermark;62325;Grabersdorf;334;8;342;01.01.2013
AT2;AT22;AT224;623;Südoststeiermark;62326;Halbenrain;1672;103;1775;01.01.2013
AT2;AT22;AT224;623;Südoststeiermark;62327;Hatzendorf;1721;28;1749;01.01.2013
AT2;AT22;AT224;623;Südoststeiermark;62328;Hof bei Straden;823;24;847;01.01.2013
AT2;AT22;AT224;623;Südoststeiermark;62329;Hohenbrugg-Weinberg;963;21;984;01.01.2013
AT2;AT22;AT224;623;Südoststeiermark;62330;Jagerberg;1658;20;1678;01.01.2013
AT2;AT22;AT224;623;Südoststeiermark;62331;Johnsdorf-Brunn;748;50;798;01.01.2013
AT2;AT22;AT224;623;Südoststeiermark;62332;Kapfenstein;1567;48;1615;01.01.2013
AT2;AT22;AT224;623;Südoststeiermark;62333;Kirchbach in Steiermark;1486;46;1532;01.01.2013
AT2;AT22;AT224;623;Südoststeiermark;62334;Kirchberg an der Raab;1914;89;2003;01.01.2013
AT2;AT22;AT224;623;Südoststeiermark;62335;Klöch;1178;53;1231;01.01.2013
AT2;AT22;AT224;623;Südoststeiermark;62336;Kohlberg;503;5;508;01.01.2013
AT2;AT22;AT224;623;Südoststeiermark;62337;Kornberg bei Riegersburg;1102;24;1126;01.01.2013
AT2;AT22;AT224;623;Südoststeiermark;62338;Krusdorf;383;11;394;01.01.2013
AT2;AT22;AT224;623;Südoststeiermark;62339;Leitersdorf im Raabtal;640;18;658;01.01.2013
AT2;AT22;AT224;623;Südoststeiermark;62340;Lödersdorf;683;35;718;01.01.2013
AT2;AT22;AT224;623;Südoststeiermark;62341;Maierdorf;518;17;535;01.01.2013
AT2;AT22;AT224;623;Südoststeiermark;62342;Merkendorf;1101;59;1160;01.01.2013
AT2;AT22;AT224;623;Südoststeiermark;62343;Mettersdorf am Saßbach;1261;33;1294;01.01.2013
AT2;AT22;AT224;623;Südoststeiermark;62344;Mitterlabill;389;10;399;01.01.2013
AT2;AT22;AT224;623;Südoststeiermark;62345;Mühldorf bei Feldbach;2954;171;3125;01.01.2013
AT2;AT22;AT224;623;Südoststeiermark;62346;Mureck;1355;201;1556;01.01.2013
AT2;AT22;AT224;623;Südoststeiermark;62347;Murfeld;1602;80;1682;01.01.2013
AT2;AT22;AT224;623;Südoststeiermark;62348;Oberdorf am Hochegg;708;33;741;01.01.2013
AT2;AT22;AT224;623;Südoststeiermark;62349;Oberstorcha;605;19;624;01.01.2013
AT2;AT22;AT224;623;Südoststeiermark;62350;Paldau;2021;63;2084;01.01.2013
AT2;AT22;AT224;623;Südoststeiermark;62351;Perlsdorf;341;4;345;01.01.2013
AT2;AT22;AT224;623;Südoststeiermark;62352;Pertlstein;743;54;797;01.01.2013
AT2;AT22;AT224;623;Südoststeiermark;62353;Petersdorf II;830;43;873;01.01.2013
AT2;AT22;AT224;623;Südoststeiermark;62354;Pirching am Traubenberg;1549;61;1610;01.01.2013
AT2;AT22;AT224;623;Südoststeiermark;62355;Poppendorf;678;9;687;01.01.2013
AT2;AT22;AT224;623;Südoststeiermark;62356;Raabau;567;15;582;01.01.2013
AT2;AT22;AT224;623;Südoststeiermark;62357;Radkersburg Umgebung;1602;165;1767;01.01.2013
AT2;AT22;AT224;623;Südoststeiermark;62358;Raning;791;14;805;01.01.2013
AT2;AT22;AT224;623;Südoststeiermark;62359;Ratschendorf;607;27;634;01.01.2013
AT2;AT22;AT224;623;Südoststeiermark;62360;Riegersburg;2265;57;2322;01.01.2013
AT2;AT22;AT224;623;Südoststeiermark;62361;Sankt Anna am Aigen;1692;51;1743;01.01.2013
AT2;AT22;AT224;623;Südoststeiermark;62362;Sankt Peter am Ottersbach;2162;58;2220;01.01.2013
AT2;AT22;AT224;623;Südoststeiermark;62363;Sankt Stefan im Rosental;3692;87;3779;01.01.2013
AT2;AT22;AT224;623;Südoststeiermark;62364;Schwarzau im Schwarzautal;619;15;634;01.01.2013
AT2;AT22;AT224;623;Südoststeiermark;62365;Stainz bei Straden;913;45;958;01.01.2013
AT2;AT22;AT224;623;Südoststeiermark;62366;Straden;1447;101;1548;01.01.2013
AT2;AT22;AT224;623;Südoststeiermark;62367;Studenzen;675;20;695;01.01.2013
AT2;AT22;AT224;623;Südoststeiermark;62368;Tieschen;1277;36;1313;01.01.2013
AT2;AT22;AT224;623;Südoststeiermark;62369;Trautmannsdorf in Oststeiermark;827;35;862;01.01.2013
AT2;AT22;AT224;623;Südoststeiermark;62370;Trössing;266;7;273;01.01.2013
AT2;AT22;AT224;623;Südoststeiermark;62371;Unterauersbach;439;8;447;01.01.2013
AT2;AT22;AT224;623;Südoststeiermark;62372;Unterlamm;1195;40;1235;01.01.2013
AT2;AT22;AT224;623;Südoststeiermark;62373;Weinburg am Saßbach;985;42;1027;01.01.2013
AT2;AT22;AT224;623;Südoststeiermark;62374;Zerlach;1658;32;1690;01.01.2013
