NUTS1;NUTS2;NUTS3;DISTRICT_CODE;DISTRICT_NAME;LAU_CODE;LAU_NAME;POP_0_14;POP_15_29;POP_30_44;POP_45_59;POP_60_74;POP_75;POP_TOTAL;REF_DATE
AT2;AT22;AT225;616;Voitsberg;61603;Gallmannsegg;54;56;61;75;42;24;312;01.01.2013
AT2;AT22;AT225;616;Voitsberg;61604;Geistthal;108;141;150;226;131;69;825;01.01.2013
AT2;AT22;AT225;616;Voitsberg;61605;Gößnitz;50;80;74;112;89;37;442;01.01.2013
AT2;AT22;AT225;616;Voitsberg;61606;Graden;55;90;84;129;75;52;485;01.01.2013
AT2;AT22;AT225;616;Voitsberg;61607;Hirschegg;69;115;119;164;121;82;670;01.01.2013
AT2;AT22;AT225;616;Voitsberg;61608;Kainach bei Voitsberg;79;124;119;186;101;62;671;01.01.2013
AT2;AT22;AT225;616;Voitsberg;61609;Köflach;1066;1497;1745;2261;1959;1125;9653;01.01.2013
AT2;AT22;AT225;616;Voitsberg;61610;Kohlschwarz;101;111;139;171;142;45;709;01.01.2013
AT2;AT22;AT225;616;Voitsberg;61611;Krottendorf-Gaisfeld;355;391;536;613;391;182;2468;01.01.2013
AT2;AT22;AT225;616;Voitsberg;61612;Ligist;422;562;661;759;526;268;3198;01.01.2013
AT2;AT22;AT225;616;Voitsberg;61613;Maria Lankowitz;250;347;411;550;379;224;2161;01.01.2013
AT2;AT22;AT225;616;Voitsberg;61614;Modriach;20;36;35;62;33;18;204;01.01.2013
AT2;AT22;AT225;616;Voitsberg;61615;Mooskirchen;307;372;470;494;288;163;2094;01.01.2013
AT2;AT22;AT225;616;Voitsberg;61616;Pack;28;64;53;131;74;64;414;01.01.2013
AT2;AT22;AT225;616;Voitsberg;61617;Piberegg;50;55;69;80;65;38;357;01.01.2013
AT2;AT22;AT225;616;Voitsberg;61618;Rosental an der Kainach;200;258;336;399;330;161;1684;01.01.2013
AT2;AT22;AT225;616;Voitsberg;61619;Salla;30;49;43;78;53;31;284;01.01.2013
AT2;AT22;AT225;616;Voitsberg;61620;Sankt Johann-Köppling;252;267;406;427;277;156;1785;01.01.2013
AT2;AT22;AT225;616;Voitsberg;61621;Sankt Martin am Wöllmißberg;105;139;154;208;130;81;817;01.01.2013
AT2;AT22;AT225;616;Voitsberg;61622;Söding;323;332;464;563;334;149;2165;01.01.2013
AT2;AT22;AT225;616;Voitsberg;61623;Södingberg;118;144;177;198;135;47;819;01.01.2013
AT2;AT22;AT225;616;Voitsberg;61624;Stallhofen;461;502;680;762;443;285;3133;01.01.2013
AT2;AT22;AT225;616;Voitsberg;61625;Voitsberg;1191;1542;1841;2241;1723;1020;9558;01.01.2013
AT2;AT22;AT224;617;Weiz;61701;Albersdorf-Prebuch;347;324;465;454;258;148;1996;01.01.2013
AT2;AT22;AT224;617;Weiz;61702;Anger;98;141;160;214;132;98;843;01.01.2013
AT2;AT22;AT224;617;Weiz;61703;Arzberg;67;111;97;124;87;60;546;01.01.2013
AT2;AT22;AT224;617;Weiz;61704;Baierdorf bei Anger;247;272;377;364;247;126;1633;01.01.2013
AT2;AT22;AT224;617;Weiz;61705;Birkfeld;203;258;272;416;256;197;1602;01.01.2013
AT2;AT22;AT224;617;Weiz;61706;Etzersdorf-Rollsdorf;174;165;241;273;167;102;1122;01.01.2013
AT2;AT22;AT224;617;Weiz;61707;Feistritz bei Anger;182;184;212;256;144;97;1075;01.01.2013
AT2;AT22;AT224;617;Weiz;61708;Fischbach;207;272;301;354;213;183;1530;01.01.2013
AT2;AT22;AT224;617;Weiz;61709;Fladnitz an der Teichalm;187;224;261;246;156;112;1186;01.01.2013
AT2;AT22;AT224;617;Weiz;61710;Floing;171;232;249;283;179;98;1212;01.01.2013
AT2;AT22;AT224;617;Weiz;61711;Gasen;173;173;174;204;118;89;931;01.01.2013
AT2;AT22;AT224;617;Weiz;61712;Gersdorf an der Feistritz;195;216;246;284;181;91;1213;01.01.2013
AT2;AT22;AT224;617;Weiz;61713;Gleisdorf;796;1070;1305;1210;839;603;5823;01.01.2013
AT2;AT22;AT224;617;Weiz;61714;Gschaid bei Birkfeld;138;193;174;224;107;84;920;01.01.2013
AT2;AT22;AT224;617;Weiz;61715;Gutenberg an der Raabklamm;193;226;278;307;140;88;1232;01.01.2013
AT2;AT22;AT224;617;Weiz;61716;Markt Hartmannsdorf;476;551;617;681;405;233;2963;01.01.2013
AT2;AT22;AT224;617;Weiz;61717;Haslau bei Birkfeld;73;87;86;96;65;34;441;01.01.2013
AT2;AT22;AT224;617;Weiz;61718;Hirnsdorf;79;134;141;169;108;57;688;01.01.2013
AT2;AT22;AT224;617;Weiz;61719;Hofstätten an der Raab;309;394;458;495;286;137;2079;01.01.2013
AT2;AT22;AT224;617;Weiz;61720;Hohenau an der Raab;202;264;255;289;184;116;1310;01.01.2013
AT2;AT22;AT224;617;Weiz;61721;Ilztal;238;316;352;415;249;174;1744;01.01.2013
AT2;AT22;AT224;617;Weiz;61722;Koglhof;156;210;213;261;170;95;1105;01.01.2013
AT2;AT22;AT224;617;Weiz;61723;Krottendorf;337;424;463;545;402;191;2362;01.01.2013
AT2;AT22;AT224;617;Weiz;61724;Kulm bei Weiz;68;79;103;119;75;46;490;01.01.2013
AT2;AT22;AT224;617;Weiz;61725;Labuch;131;122;198;181;124;44;800;01.01.2013
AT2;AT22;AT224;617;Weiz;61726;Laßnitzthal;155;191;233;258;189;69;1095;01.01.2013
AT2;AT22;AT224;617;Weiz;61727;Ludersdorf-Wilfersdorf;340;373;451;529;270;115;2078;01.01.2013
AT2;AT22;AT224;617;Weiz;61728;Miesenbach bei Birkfeld;125;138;166;160;96;58;743;01.01.2013
AT2;AT22;AT224;617;Weiz;61729;Mitterdorf an der Raab;331;357;448;482;302;149;2069;01.01.2013
AT2;AT22;AT224;617;Weiz;61730;Mortantsch;321;352;422;487;281;184;2047;01.01.2013
AT2;AT22;AT224;617;Weiz;61731;Naas;228;258;299;342;173;103;1403;01.01.2013
AT2;AT22;AT224;617;Weiz;61732;Naintsch;81;114;113;149;86;67;610;01.01.2013
AT2;AT22;AT224;617;Weiz;61733;Neudorf bei Passail;60;93;99;96;90;55;493;01.01.2013
AT2;AT22;AT224;617;Weiz;61734;Nitscha;222;240;326;355;182;125;1450;01.01.2013
AT2;AT22;AT224;617;Weiz;61735;Oberrettenbach;76;84;97;107;61;50;475;01.01.2013
AT2;AT22;AT224;617;Weiz;61736;Passail;290;343;387;462;280;200;1962;01.01.2013
AT2;AT22;AT224;617;Weiz;61737;Pischelsdorf in der Steiermark;388;420;541;600;381;204;2534;01.01.2013
AT2;AT22;AT224;617;Weiz;61739;Preßguts;65;76;101;88;48;27;405;01.01.2013
AT2;AT22;AT224;617;Weiz;61740;Puch bei Weiz;294;377;453;479;311;176;2090;01.01.2013
AT2;AT22;AT224;617;Weiz;61741;Ratten;135;232;207;285;176;146;1181;01.01.2013
AT2;AT22;AT224;617;Weiz;61742;Reichendorf;90;127;137;131;83;55;623;01.01.2013
AT2;AT22;AT224;617;Weiz;61743;Rettenegg;97;142;117;172;126;100;754;01.01.2013
AT2;AT22;AT224;617;Weiz;61744;Sankt Kathrein am Hauenstein;95;129;126;148;104;69;671;01.01.2013
AT2;AT22;AT224;617;Weiz;61745;Sankt Kathrein am Offenegg;143;214;203;277;183;106;1126;01.01.2013
AT2;AT22;AT224;617;Weiz;61746;Sankt Margarethen an der Raab;601;646;857;905;551;357;3917;01.01.2013
AT2;AT22;AT224;617;Weiz;61747;Sankt Ruprecht an der Raab;368;456;487;474;248;125;2158;01.01.2013
AT2;AT22;AT224;617;Weiz;61748;Sinabelkirchen;675;791;894;965;501;256;4082;01.01.2013
AT2;AT22;AT224;617;Weiz;61749;Stenzengreith;81;81;110;119;68;60;519;01.01.2013
AT2;AT22;AT224;617;Weiz;61750;Strallegg;319;381;405;429;288;165;1987;01.01.2013
AT2;AT22;AT224;617;Weiz;61751;Thannhausen;330;419;475;539;379;187;2329;01.01.2013
AT2;AT22;AT224;617;Weiz;61752;Ungerdorf;147;190;218;195;82;37;869;01.01.2013
AT2;AT22;AT224;617;Weiz;61753;Unterfladnitz;201;280;341;369;235;111;1537;01.01.2013
AT2;AT22;AT224;617;Weiz;61754;Waisenegg;139;228;207;257;146;101;1078;01.01.2013
AT2;AT22;AT224;617;Weiz;61755;Weiz;1093;1631;1745;2081;1402;968;8920;01.01.2013
AT2;AT22;AT226;620;Murtal;62001;Amering;159;198;207;219;161;133;1077;01.01.2013
AT2;AT22;AT226;620;Murtal;62002;Apfelberg;164;165;238;296;186;101;1150;01.01.2013
AT2;AT22;AT226;620;Murtal;62003;Bretstein;36;54;57;75;46;29;297;01.01.2013
AT2;AT22;AT226;620;Murtal;62004;Eppenstein;188;209;224;287;230;102;1240;01.01.2013
AT2;AT22;AT226;620;Murtal;62005;Feistritz bei Knittelfeld;146;105;203;177;110;43;784;01.01.2013
AT2;AT22;AT226;620;Murtal;62006;Flatschach;25;37;34;54;34;10;194;01.01.2013
AT2;AT22;AT226;620;Murtal;62007;Fohnsdorf;944;1256;1403;1799;1472;1032;7906;01.01.2013
AT2;AT22;AT226;620;Murtal;62008;Gaal;219;247;274;343;219;143;1445;01.01.2013
AT2;AT22;AT226;620;Murtal;62009;Großlobming;196;179;244;304;175;100;1198;01.01.2013
AT2;AT22;AT226;620;Murtal;62010;Hohentauern;47;60;84;113;80;57;441;01.01.2013
AT2;AT22;AT226;620;Murtal;62011;Judenburg;1084;1538;1632;2199;1705;1103;9261;01.01.2013
AT2;AT22;AT226;620;Murtal;62012;Kleinlobming;88;111;114;160;108;70;651;01.01.2013
AT2;AT22;AT226;620;Murtal;62013;Knittelfeld;1425;2071;2113;2593;1972;1286;11460;01.01.2013
AT2;AT22;AT226;620;Murtal;62014;Kobenz;287;280;427;410;276;155;1835;01.01.2013
AT2;AT22;AT226;620;Murtal;62015;Maria Buch-Feistritz;356;367;478;562;344;148;2255;01.01.2013
AT2;AT22;AT226;620;Murtal;62016;Obdach;315;395;418;507;280;150;2065;01.01.2013
AT2;AT22;AT226;620;Murtal;62017;Oberkurzheim;91;117;135;183;109;60;695;01.01.2013
AT2;AT22;AT226;620;Murtal;62018;Oberweg;56;84;113;154;113;56;576;01.01.2013
AT2;AT22;AT226;620;Murtal;62019;Oberzeiring;88;161;139;203;145;118;854;01.01.2013
AT2;AT22;AT226;620;Murtal;62020;Pöls;283;344;376;572;448;361;2384;01.01.2013
AT2;AT22;AT226;620;Murtal;62021;Pusterwald;64;88;91;107;90;48;488;01.01.2013
AT2;AT22;AT226;620;Murtal;62022;Rachau;80;100;122;171;74;49;596;01.01.2013
AT2;AT22;AT226;620;Murtal;62023;Reifling;50;71;80;103;52;32;388;01.01.2013
AT2;AT22;AT226;620;Murtal;62024;Reisstraße;21;25;28;53;25;14;166;01.01.2013
AT2;AT22;AT226;620;Murtal;62025;Sankt Anna am Lavantegg;46;72;60;104;70;44;396;01.01.2013
AT2;AT22;AT226;620;Murtal;62026;Sankt Georgen ob Judenburg;116;137;164;226;139;85;867;01.01.2013
AT2;AT22;AT226;620;Murtal;62027;Sankt Johann am Tauern;56;77;87;101;84;76;481;01.01.2013
AT2;AT22;AT226;620;Murtal;62028;Sankt Lorenzen bei Knittelfeld;113;116;177;173;129;95;803;01.01.2013
AT2;AT22;AT226;620;Murtal;62029;Sankt Marein bei Knittelfeld;192;206;249;267;189;110;1213;01.01.2013
AT2;AT22;AT226;620;Murtal;62030;Sankt Margarethen bei Knittelfeld;172;191;283;309;246;108;1309;01.01.2013
AT2;AT22;AT226;620;Murtal;62031;Sankt Oswald-Möderbrugg;151;178;212;281;177;148;1147;01.01.2013
AT2;AT22;AT226;620;Murtal;62032;Sankt Peter ob Judenburg;146;149;216;252;191;119;1073;01.01.2013
AT2;AT22;AT226;620;Murtal;62033;Sankt Wolfgang-Kienberg;47;75;59;86;55;45;367;01.01.2013
AT2;AT22;AT226;620;Murtal;62034;Seckau;182;216;227;315;217;122;1279;01.01.2013
AT2;AT22;AT226;620;Murtal;62035;Spielberg;741;767;1092;1280;904;361;5145;01.01.2013
AT2;AT22;AT226;620;Murtal;62036;Unzmarkt-Frauenburg;176;227;234;316;244;178;1375;01.01.2013
AT2;AT22;AT226;620;Murtal;62037;Weißkirchen in Steiermark;175;192;252;338;213;132;1302;01.01.2013
AT2;AT22;AT226;620;Murtal;62038;Zeltweg;914;1173;1329;1712;1330;722;7180;01.01.2013
AT2;AT22;AT223;621;Bruck-Mürzzuschlag;62101;Aflenz Kurort;123;161;149;262;187;132;1014;01.01.2013
AT2;AT22;AT223;621;Bruck-Mürzzuschlag;62102;Aflenz Land;142;232;240;387;297;143;1441;01.01.2013
AT2;AT22;AT223;621;Bruck-Mürzzuschlag;62103;Allerheiligen im Mürztal;278;297;387;485;332;168;1947;01.01.2013
AT2;AT22;AT223;621;Bruck-Mürzzuschlag;62104;Altenberg an der Rax;43;66;60;81;50;33;333;01.01.2013
AT2;AT22;AT223;621;Bruck-Mürzzuschlag;62105;Breitenau am Hochlantsch;172;257;292;437;361;268;1787;01.01.2013
AT2;AT22;AT223;621;Bruck-Mürzzuschlag;62106;Bruck an der Mur;1382;2011;2306;2977;2343;1447;12466;01.01.2013
AT2;AT22;AT223;621;Bruck-Mürzzuschlag;62107;Etmißl;69;68;97;130;80;54;498;01.01.2013
AT2;AT22;AT223;621;Bruck-Mürzzuschlag;62108;Frauenberg;19;23;30;39;33;12;156;01.01.2013
AT2;AT22;AT223;621;Bruck-Mürzzuschlag;62109;Ganz;47;54;71;71;69;30;342;01.01.2013
AT2;AT22;AT223;621;Bruck-Mürzzuschlag;62110;Gußwerk;104;192;214;324;292;146;1272;01.01.2013
AT2;AT22;AT223;621;Bruck-Mürzzuschlag;62111;Halltal;43;61;59;73;52;43;331;01.01.2013
AT2;AT22;AT223;621;Bruck-Mürzzuschlag;62112;Kapellen;81;93;118;149;110;59;610;01.01.2013
AT2;AT22;AT223;621;Bruck-Mürzzuschlag;62113;Kapfenberg;2901;3610;4191;4862;3899;2123;21586;01.01.2013
AT2;AT22;AT223;621;Bruck-Mürzzuschlag;62114;Kindberg;621;815;982;1242;1045;693;5398;01.01.2013
AT2;AT22;AT223;621;Bruck-Mürzzuschlag;62115;Krieglach;661;856;1028;1131;906;574;5156;01.01.2013
AT2;AT22;AT223;621;Bruck-Mürzzuschlag;62116;Langenwang;508;633;727;991;707;394;3960;01.01.2013
AT2;AT22;AT223;621;Bruck-Mürzzuschlag;62117;Mariazell;150;229;254;329;308;193;1463;01.01.2013
AT2;AT22;AT223;621;Bruck-Mürzzuschlag;62118;Mitterdorf im Mürztal;269;347;435;588;465;293;2397;01.01.2013
AT2;AT22;AT223;621;Bruck-Mürzzuschlag;62119;Mürzhofen;116;143;179;261;159;78;936;01.01.2013
AT2;AT22;AT223;621;Bruck-Mürzzuschlag;62120;Mürzsteg;68;180;108;117;87;67;627;01.01.2013
AT2;AT22;AT223;621;Bruck-Mürzzuschlag;62121;Mürzzuschlag;1034;1323;1453;1917;1717;1098;8542;01.01.2013
AT2;AT22;AT223;621;Bruck-Mürzzuschlag;62122;Neuberg an der Mürz;138;193;194;305;279;175;1284;01.01.2013
AT2;AT22;AT223;621;Bruck-Mürzzuschlag;62123;Oberaich;432;438;616;799;566;329;3180;01.01.2013
AT2;AT22;AT223;621;Bruck-Mürzzuschlag;62124;Parschlug;250;232;365;439;321;121;1728;01.01.2013
AT2;AT22;AT223;621;Bruck-Mürzzuschlag;62125;Pernegg an der Mur;299;355;459;578;448;240;2379;01.01.2013
AT2;AT22;AT223;621;Bruck-Mürzzuschlag;62126;Sankt Ilgen;32;37;53;65;51;34;272;01.01.2013
AT2;AT22;AT223;621;Bruck-Mürzzuschlag;62127;Sankt Katharein an der Laming;81;150;175;262;174;122;964;01.01.2013
AT2;AT22;AT223;621;Bruck-Mürzzuschlag;62128;Sankt Lorenzen im Mürztal;477;550;695;902;574;298;3496;01.01.2013
AT2;AT22;AT223;621;Bruck-Mürzzuschlag;62129;Sankt Marein im Mürztal;336;418;539;550;407;258;2508;01.01.2013
AT2;AT22;AT223;621;Bruck-Mürzzuschlag;62130;Sankt Sebastian;109;156;149;247;217;125;1003;01.01.2013
AT2;AT22;AT223;621;Bruck-Mürzzuschlag;62131;Spital am Semmering;168;238;232;397;361;185;1581;01.01.2013
AT2;AT22;AT223;621;Bruck-Mürzzuschlag;62132;Stanz im Mürztal;244;317;357;490;305;169;1882;01.01.2013
AT2;AT22;AT223;621;Bruck-Mürzzuschlag;62133;Thörl;160;254;280;389;304;248;1635;01.01.2013
AT2;AT22;AT223;621;Bruck-Mürzzuschlag;62134;Tragöß;113;175;183;234;193;106;1004;01.01.2013
AT2;AT22;AT223;621;Bruck-Mürzzuschlag;62135;Turnau;216;231;295;339;297;184;1562;01.01.2013
AT2;AT22;AT223;621;Bruck-Mürzzuschlag;62136;Veitsch;224;352;397;549;522;394;2438;01.01.2013
AT2;AT22;AT223;621;Bruck-Mürzzuschlag;62137;Wartberg im Mürztal;219;324;379;488;402;255;2067;01.01.2013
AT2;AT22;AT224;622;Hartberg-Fürstenfeld;62201;Altenmarkt bei Fürstenfeld;160;172;222;259;233;92;1138;01.01.2013
AT2;AT22;AT224;622;Hartberg-Fürstenfeld;62202;Bad Blumau;262;293;354;335;217;129;1590;01.01.2013
AT2;AT22;AT224;622;Hartberg-Fürstenfeld;62203;Bad Waltersdorf;332;397;500;482;324;158;2193;01.01.2013
AT2;AT22;AT224;622;Hartberg-Fürstenfeld;62204;Blaindorf;105;115;137;171;94;49;671;01.01.2013
AT2;AT22;AT224;622;Hartberg-Fürstenfeld;62205;Buch-St. Magdalena;315;366;477;497;317;176;2148;01.01.2013
AT2;AT22;AT224;622;Hartberg-Fürstenfeld;62206;Burgau;125;168;182;238;201;116;1030;01.01.2013
AT2;AT22;AT224;622;Hartberg-Fürstenfeld;62207;Dechantskirchen;208;304;313;394;249;145;1613;01.01.2013
AT2;AT22;AT224;622;Hartberg-Fürstenfeld;62208;Dienersdorf;93;142;169;147;92;41;684;01.01.2013
AT2;AT22;AT224;622;Hartberg-Fürstenfeld;62209;Ebersdorf;189;241;266;291;167;80;1234;01.01.2013
AT2;AT22;AT224;622;Hartberg-Fürstenfeld;62210;Eichberg;160;209;250;261;196;112;1188;01.01.2013
AT2;AT22;AT224;622;Hartberg-Fürstenfeld;62211;Friedberg;326;508;500;603;366;259;2562;01.01.2013
AT2;AT22;AT224;622;Hartberg-Fürstenfeld;62212;Fürstenfeld;747;947;1203;1366;1054;636;5953;01.01.2013
AT2;AT22;AT224;622;Hartberg-Fürstenfeld;62213;Grafendorf bei Hartberg;360;433;549;590;373;195;2500;01.01.2013
AT2;AT22;AT224;622;Hartberg-Fürstenfeld;62214;Greinbach;249;337;356;414;287;113;1756;01.01.2013
AT2;AT22;AT224;622;Hartberg-Fürstenfeld;62215;Großhart;103;130;114;162;75;48;632;01.01.2013
AT2;AT22;AT224;622;Hartberg-Fürstenfeld;62216;Großsteinbach;212;197;274;346;174;114;1317;01.01.2013
AT2;AT22;AT224;622;Hartberg-Fürstenfeld;62217;Großwilfersdorf;183;240;264;364;196;153;1400;01.01.2013
AT2;AT22;AT224;622;Hartberg-Fürstenfeld;62218;Hainersdorf;93;107;137;150;102;51;640;01.01.2013
AT2;AT22;AT224;622;Hartberg-Fürstenfeld;62219;Hartberg;883;1045;1316;1515;1047;639;6445;01.01.2013
AT2;AT22;AT224;622;Hartberg-Fürstenfeld;62220;Hartberg Umgebung;362;386;474;496;308;149;2175;01.01.2013
AT2;AT22;AT224;622;Hartberg-Fürstenfeld;62221;Hartl;124;171;171;207;73;80;826;01.01.2013
AT2;AT22;AT224;622;Hartberg-Fürstenfeld;62222;Hofkirchen bei Hartberg;103;109;144;160;76;34;626;01.01.2013
AT2;AT22;AT224;622;Hartberg-Fürstenfeld;62223;Ilz;342;432;542;623;382;216;2537;01.01.2013
AT2;AT22;AT224;622;Hartberg-Fürstenfeld;62224;Kaibing;42;73;84;85;63;34;381;01.01.2013
AT2;AT22;AT224;622;Hartberg-Fürstenfeld;62225;Kaindorf;213;305;297;358;187;114;1474;01.01.2013
AT2;AT22;AT224;622;Hartberg-Fürstenfeld;62226;Lafnitz;203;258;297;307;223;114;1402;01.01.2013
AT2;AT22;AT224;622;Hartberg-Fürstenfeld;62227;Limbach bei Neudau;50;56;74;73;47;33;333;01.01.2013
AT2;AT22;AT224;622;Hartberg-Fürstenfeld;62228;Loipersdorf bei Fürstenfeld;177;213;310;334;244;128;1406;01.01.2013
AT2;AT22;AT224;622;Hartberg-Fürstenfeld;62229;Mönichwald;125;164;176;207;142;62;876;01.01.2013
AT2;AT22;AT224;622;Hartberg-Fürstenfeld;62230;Nestelbach im Ilztal;175;188;251;269;141;108;1132;01.01.2013
AT2;AT22;AT224;622;Hartberg-Fürstenfeld;62231;Neudau;173;211;225;296;184;128;1217;01.01.2013
AT2;AT22;AT224;622;Hartberg-Fürstenfeld;62232;Ottendorf an der Rittschein;211;284;308;402;178;120;1503;01.01.2013
AT2;AT22;AT224;622;Hartberg-Fürstenfeld;62233;Pinggau;448;591;647;677;490;249;3102;01.01.2013
AT2;AT22;AT224;622;Hartberg-Fürstenfeld;62234;Pöllau;255;351;398;529;342;207;2082;01.01.2013
AT2;AT22;AT224;622;Hartberg-Fürstenfeld;62235;Pöllauberg;264;378;461;490;349;167;2109;01.01.2013
AT2;AT22;AT224;622;Hartberg-Fürstenfeld;62236;Puchegg;85;119;120;112;79;45;560;01.01.2013
AT2;AT22;AT224;622;Hartberg-Fürstenfeld;62237;Rabenwald;86;116;123;154;81;50;610;01.01.2013
AT2;AT22;AT224;622;Hartberg-Fürstenfeld;62238;Riegersberg;120;183;192;237;151;105;988;01.01.2013
AT2;AT22;AT224;622;Hartberg-Fürstenfeld;62239;Rohr bei Hartberg;133;208;224;253;172;102;1092;01.01.2013
AT2;AT22;AT224;622;Hartberg-Fürstenfeld;62240;Rohrbach an der Lafnitz;131;205;202;273;169;86;1066;01.01.2013
AT2;AT22;AT224;622;Hartberg-Fürstenfeld;62241;Saifen-Boden;132;241;207;252;132;81;1045;01.01.2013
AT2;AT22;AT224;622;Hartberg-Fürstenfeld;62242;Sankt Jakob im Walde;145;217;226;247;151;97;1083;01.01.2013
AT2;AT22;AT224;622;Hartberg-Fürstenfeld;62243;Sankt Johann bei Herberstein;60;60;88;73;56;37;374;01.01.2013
AT2;AT22;AT224;622;Hartberg-Fürstenfeld;62244;Sankt Johann in der Haide;302;364;463;455;292;144;2020;01.01.2013
AT2;AT22;AT224;622;Hartberg-Fürstenfeld;62245;Sankt Lorenzen am Wechsel;225;308;319;329;250;140;1571;01.01.2013
AT2;AT22;AT224;622;Hartberg-Fürstenfeld;62246;Schachen bei Vorau;162;232;235;309;162;88;1188;01.01.2013
AT2;AT22;AT224;622;Hartberg-Fürstenfeld;62247;Schäffern;214;329;303;305;175;125;1451;01.01.2013
AT2;AT22;AT224;622;Hartberg-Fürstenfeld;62248;Schlag bei Thalberg;113;176;168;227;144;87;915;01.01.2013
AT2;AT22;AT224;622;Hartberg-Fürstenfeld;62249;Schönegg bei Pöllau;217;264;276;338;168;121;1384;01.01.2013
AT2;AT22;AT224;622;Hartberg-Fürstenfeld;62250;Sebersdorf;182;266;335;303;209;95;1390;01.01.2013
AT2;AT22;AT224;622;Hartberg-Fürstenfeld;62251;Siegersdorf bei Herberstein;41;59;64;68;39;23;294;01.01.2013
AT2;AT22;AT224;622;Hartberg-Fürstenfeld;62252;Söchau;160;231;247;359;243;176;1416;01.01.2013
AT2;AT22;AT224;622;Hartberg-Fürstenfeld;62253;Sonnhofen;154;207;218;240;127;87;1033;01.01.2013
AT2;AT22;AT224;622;Hartberg-Fürstenfeld;62254;Stambach;101;124;129;136;84;50;624;01.01.2013
AT2;AT22;AT224;622;Hartberg-Fürstenfeld;62255;Stein;63;84;97;135;79;27;485;01.01.2013
AT2;AT22;AT224;622;Hartberg-Fürstenfeld;62256;Stubenberg;288;393;468;549;368;231;2297;01.01.2013
AT2;AT22;AT224;622;Hartberg-Fürstenfeld;62257;Tiefenbach bei Kaindorf;91;133;152;181;93;49;699;01.01.2013
AT2;AT22;AT224;622;Hartberg-Fürstenfeld;62258;Übersbach;138;213;225;278;177;110;1141;01.01.2013
AT2;AT22;AT224;622;Hartberg-Fürstenfeld;62259;Vorau;167;215;261;314;239;171;1367;01.01.2013
AT2;AT22;AT224;622;Hartberg-Fürstenfeld;62260;Vornholz;112;136;146;172;97;63;726;01.01.2013
AT2;AT22;AT224;622;Hartberg-Fürstenfeld;62261;Waldbach;94;110;134;163;128;72;701;01.01.2013
AT2;AT22;AT224;622;Hartberg-Fürstenfeld;62262;Wenigzell;208;251;284;332;211;129;1415;01.01.2013
AT2;AT22;AT224;622;Hartberg-Fürstenfeld;62263;Wörth an der Lafnitz;54;56;74;80;70;39;373;01.01.2013
AT2;AT22;AT224;623;Südoststeiermark;62301;Auersbach;130;146;192;207;114;78;867;01.01.2013
AT2;AT22;AT224;623;Südoststeiermark;62302;Aug-Radisch;38;56;50;84;38;25;291;01.01.2013
AT2;AT22;AT224;623;Südoststeiermark;62303;Bad Gleichenberg;290;436;389;505;372;242;2234;01.01.2013
AT2;AT22;AT224;623;Südoststeiermark;62304;Bad Radkersburg;115;171;196;313;305;210;1310;01.01.2013
AT2;AT22;AT224;623;Südoststeiermark;62305;Bairisch Kölldorf;154;174;219;237;144;115;1043;01.01.2013
AT2;AT22;AT224;623;Südoststeiermark;62306;Baumgarten bei Gnas;69;112;114;134;79;58;566;01.01.2013
AT2;AT22;AT224;623;Südoststeiermark;62307;Bierbaum am Auersbach;70;91;93;124;61;34;473;01.01.2013
AT2;AT22;AT224;623;Südoststeiermark;62308;Breitenfeld an der Rittschein;111;132;165;194;107;84;793;01.01.2013
AT2;AT22;AT224;623;Südoststeiermark;62309;Deutsch Goritz;152;241;239;292;189;131;1244;01.01.2013
AT2;AT22;AT224;623;Südoststeiermark;62310;Dietersdorf am Gnasbach;47;66;70;97;40;47;367;01.01.2013
AT2;AT22;AT224;623;Südoststeiermark;62311;Edelsbach bei Feldbach;217;236;300;306;217;89;1365;01.01.2013
AT2;AT22;AT224;623;Südoststeiermark;62312;Edelstauden;65;85;94;119;55;38;456;01.01.2013
AT2;AT22;AT224;623;Südoststeiermark;62313;Eichfeld;115;142;166;216;149;98;886;01.01.2013
AT2;AT22;AT224;623;Südoststeiermark;62314;Eichkögl;192;212;290;279;161;111;1245;01.01.2013
AT2;AT22;AT224;623;Südoststeiermark;62315;Fehring;425;478;562;735;505;328;3033;01.01.2013
AT2;AT22;AT224;623;Südoststeiermark;62316;Feldbach;658;881;903;1046;735;436;4659;01.01.2013
AT2;AT22;AT224;623;Südoststeiermark;62317;Fladnitz im Raabtal;118;132;160;175;115;49;749;01.01.2013
AT2;AT22;AT224;623;Südoststeiermark;62318;Frannach;81;98;133;132;74;42;560;01.01.2013
AT2;AT22;AT224;623;Südoststeiermark;62319;Frutten-Gießelsdorf;64;117;120;165;92;71;629;01.01.2013
AT2;AT22;AT224;623;Südoststeiermark;62320;Glojach;38;42;42;60;36;26;244;01.01.2013
AT2;AT22;AT224;623;Südoststeiermark;62321;Gnas;268;402;370;453;253;174;1920;01.01.2013
AT2;AT22;AT224;623;Südoststeiermark;62322;Gniebing-Weißenbach;334;361;477;484;325;194;2175;01.01.2013
AT2;AT22;AT224;623;Südoststeiermark;62323;Gosdorf;142;205;218;280;213;96;1154;01.01.2013
AT2;AT22;AT224;623;Südoststeiermark;62324;Gossendorf;141;167;184;238;112;51;893;01.01.2013
