NUTS2;LAU2_CODE;LAU2_NAME;POP_TOTAL;YEAR
AT33;30646;Blumau-Neurißhof;689;1880
AT33;30701;Au am Leithaberge;878;1880
AT33;30702;Bad Deutsch-Altenburg;965;1880
AT33;30703;Berg;0;1880
AT33;30704;Bruck an der Leitha;4983;1880
AT33;30706;Enzersdorf an der Fischa;2059;1880
AT33;30708;Göttlesbrunn-Arbesthal;1438;1880
AT33;30709;Götzendorf an der Leitha;1408;1880
AT33;30710;Hainburg a.d.Donau;4857;1880
AT33;30711;Haslau-Maria Ellend;608;1880
AT33;30712;Höflein;1087;1880
AT33;30713;Hof am Leithaberge;1183;1880
AT33;30715;Hundsheim;680;1880
AT33;30716;Mannersdorf am Leithagebirge;2533;1880
AT33;30718;Petronell-Carnuntum;898;1880
AT33;30719;Prellenkirchen;1561;1880
AT33;30721;Rohrau;1466;1880
AT33;30722;Scharndorf;1022;1880
AT33;30724;Sommerein;1805;1880
AT33;30726;Trautmannsdorf an der Leitha;2501;1880
AT33;30728;Wolfsthal;1704;1880
AT33;30801;Aderklaa;292;1880
AT33;30802;Andlersdorf;192;1880
AT33;30803;Angern an der March;3136;1880
AT33;30804;Auersthal;1518;1880
AT33;30805;Bad Pirawarth;1853;1880
AT33;30808;Deutsch-Wagram;887;1880
AT33;30810;Drösing;1633;1880
AT33;30811;Dürnkrut;2595;1880
AT33;30812;Ebenthal;984;1880
AT33;30813;Eckartsau;1336;1880
AT33;30814;Engelhartstetten;1923;1880
AT33;30817;Gänserndorf;1534;1880
AT33;30819;Glinzendorf;242;1880
AT33;30821;Groß-Enzersdorf;3386;1880
AT33;30822;Großhofen;109;1880
AT33;30824;Groß-Schweinbarth;1289;1880
AT33;30825;Haringsee;791;1880
AT33;30826;Hauskirchen;1503;1880
AT33;30827;Hohenau an der March;3213;1880
AT33;30828;Hohenruppersdorf;1402;1880
AT33;30829;Jedenspeigen;1421;1880
AT33;30830;Lassee;1255;1880
AT33;30831;Leopoldsdorf im Marchfelde;942;1880
AT33;30834;Mannsdorf an der Donau;369;1880
AT33;30835;Marchegg;2068;1880
AT33;30836;Markgrafneusiedl;506;1880
AT33;30838;Matzen-Raggendorf;2372;1880
AT33;30841;Neusiedl an der Zaya;1133;1880
AT33;30842;Obersiebenbrunn;705;1880
AT33;30844;Orth an der Donau;1123;1880
AT33;30845;Palterndorf-Dobermannsdorf;1334;1880
AT33;30846;Parbasdorf;177;1880
AT33;30848;Prottes;882;1880
AT33;30849;Raasdorf;353;1880
AT33;30850;Ringelsdorf-Niederabsdorf;2213;1880
AT33;30852;Schönkirchen-Reyersdorf;1018;1880
AT33;30854;Spannberg;1135;1880
AT33;30856;Strasshof an der Nordbahn;61;1880
AT33;30857;Sulz im Weinviertel;2089;1880
AT33;30858;Untersiebenbrunn;470;1880
AT33;30859;Velm-Götzendorf;1081;1880
AT33;30860;Weikendorf;1410;1880
AT33;30863;Zistersdorf;6410;1880
AT33;30865;Weiden an der March;1294;1880
AT33;30902;Amaliendorf-Aalfang;1951;1880
AT33;30903;Brand-Nagelberg;2892;1880
AT33;30904;Eggern;1517;1880
AT33;30906;Eisgarn;1419;1880
AT33;30908;Gmünd;3392;1880
AT33;30909;Großdietmanns;2379;1880
AT33;30910;Bad Großpertholz;3019;1880
AT33;30912;Großschönau;1614;1880
AT33;30913;Moorbad Harbach;1593;1880
AT33;30915;Haugschlag;1245;1880
AT33;30916;Heidenreichstein;4129;1880
AT33;30917;Hirschbach;807;1880
AT33;30920;Hoheneich;1445;1880
AT33;30921;Kirchberg am Walde;2612;1880
AT33;30925;Litschau;4371;1880
AT33;30929;Reingers;1676;1880
AT33;30932;Sankt Martin;1966;1880
AT33;30935;Schrems;5130;1880
AT33;30939;Unserfrau-Altweitra;1481;1880
AT33;30940;Waldenstein;1245;1880
AT33;30942;Weitra;4090;1880
AT33;31001;Alberndorf im Pulkautal;1181;1880
AT33;31008;Göllersdorf;3406;1880
AT33;31009;Grabern;2303;1880
AT33;31014;Guntersdorf;2132;1880
AT33;31015;Hadres;4115;1880
AT33;31016;Hardegg;3180;1880
AT33;31018;Haugsdorf;3256;1880
AT33;31019;Heldenberg;1596;1880
AT33;31021;Hohenwarth-Mühlbach a.M.;2188;1880
AT33;31022;Hollabrunn;9686;1880
AT33;31025;Mailberg;1445;1880
AT33;31026;Maissau;2856;1880
AT33;31028;Nappersdorf-Kammersdorf;2382;1880
AT33;31033;Pernersdorf;2450;1880
AT33;31035;Pulkau;3258;1880
AT33;31036;Ravelsbach;2175;1880
AT33;31037;Retz;6066;1880
AT33;31038;Retzbach;2417;1880
AT33;31041;Schrattenthal;1467;1880
AT33;31042;Seefeld-Kadolz;2007;1880
AT33;31043;Sitzendorf an der Schmida;4286;1880
AT33;31051;Wullersdorf;4101;1880
AT33;31052;Zellerndorf;4421;1880
AT33;31053;Ziersdorf;3505;1880
AT33;31101;Altenburg;893;1880
AT33;31102;Brunn an der Wild;1441;1880
AT33;31103;Burgschleinitz-Kühnring;2025;1880
AT33;31104;Drosendorf-Zissersdorf;2392;1880
AT33;31105;Eggenburg;2729;1880
AT33;31106;Gars am Kamp;2986;1880
AT33;31107;Geras;2420;1880
AT33;31109;Horn;3259;1880
AT33;31110;Irnfritz-Messern;1991;1880
AT33;31111;Japons;1453;1880
AT33;31113;Langau;909;1880
AT33;31114;Meiseldorf;1437;1880
AT33;31117;Pernegg;1229;1880
AT33;31119;Röhrenbach;1106;1880
AT33;31120;Röschitz;1883;1880
AT33;31121;Rosenburg-Mold;1095;1880
AT33;31123;Sankt Bernhard-Frauenhofen;1455;1880
AT33;31124;Sigmundsherberg;1985;1880
AT33;31129;Weitersfeld;3329;1880
AT33;31130;Straning-Grafenberg;1758;1880
AT33;31201;Bisamberg;1131;1880
AT33;31202;Enzersfeld;973;1880
AT33;31203;Ernstbrunn;3614;1880
AT33;31204;Großmugl;2442;1880
AT33;31205;Großrußbach;1800;1880
AT33;31206;Hagenbrunn;928;1880
AT33;31207;Harmannsdorf;3276;1880
AT33;31208;Hausleiten;2932;1880
AT33;31213;Korneuburg;5268;1880
AT33;31214;Langenzersdorf;1835;1880
AT33;31215;Leitzersdorf;1235;1880
AT33;31216;Leobendorf;1735;1880
AT33;31224;Rußbach;1747;1880
AT33;31226;Sierndorf;2805;1880
AT33;31227;Spillern;543;1880
AT33;31228;Stetteldorf am Wagram;1306;1880
AT33;31229;Stetten;577;1880
AT33;31230;Stockerau;7672;1880
AT33;31234;Niederhollabrunn;2256;1880
AT33;31301;Aggsbach;696;1880
AT33;31302;Albrechtsberg an der Großen Krems;1618;1880
AT33;31303;Bergern im Dunkelsteinerwald;1500;1880
AT33;31304;Dürnstein;1180;1880
AT33;31308;Etsdorf-Haitzendorf;3163;1880
AT33;31309;Furth bei Göttweig;1428;1880
AT33;31310;Gedersdorf;1489;1880
AT33;31311;Gföhl;4173;1880
AT33;31315;Hadersdorf-Kammern;1043;1880
AT33;31319;Jaidhof;1742;1880
AT33;31321;Krumau am Kamp;1617;1880
AT33;31322;Langenlois;7211;1880
AT33;31323;Lengenfeld;1312;1880
AT33;31324;Lichtenau im Waldviertel;2870;1880
AT33;31326;Maria Laach am Jauerling;1246;1880
AT33;31327;Mautern an der Donau;1428;1880
AT33;31330;Mühldorf;1515;1880
AT33;31333;Paudorf;1448;1880
AT33;31336;Rastenfeld;2196;1880
AT33;31337;Rohrendorf bei Krems;1042;1880
AT33;31338;Rossatz-Arnsdorf;1765;1880
AT33;31340;Sankt Leonhard am Hornerwald;2539;1880
AT33;31343;Senftenberg;1639;1880
AT33;31344;Spitz;2224;1880
AT33;31346;Straß im Straßertale;1869;1880
AT33;31347;Stratzing;1132;1880
AT33;31350;Weinzierl am Walde;1877;1880
AT33;31351;Weißenkirchen in der Wachau;1985;1880
AT33;31355;Schönberg am Kamp;2341;1880
AT33;31356;Droß;0;1880
AT33;31401;Annaberg;1068;1880
AT33;31402;Eschenau;930;1880
AT33;31403;Hainfeld;2807;1880
AT33;31404;Hohenberg;1901;1880
AT33;31405;Kaumberg;1096;1880
AT33;31406;Kleinzell;1259;1880
AT33;31407;Lilienfeld;2346;1880
AT33;31408;Mitterbach am Erlaufsee;601;1880
AT33;31409;Ramsau;988;1880
AT33;31410;Rohrbach an der Gölsen;591;1880
AT33;31411;Sankt Aegyd am Neuwalde;2388;1880
AT33;31412;Sankt Veit an der Gölsen;2648;1880
AT33;31413;Traisen;964;1880
AT33;31414;Türnitz;2452;1880
AT33;31502;Artstetten-Pöbring;1370;1880
AT33;31503;Bergland;1622;1880
AT33;31504;Bischofstetten;839;1880
AT33;31505;Blindenmarkt;1117;1880
AT33;31506;Dorfstetten;789;1880
AT33;31507;Dunkelsteinerwald;2310;1880
AT33;31508;Erlauf;823;1880
AT33;31509;Golling an der Erlauf;251;1880
AT33;31511;Hofamt Priel;1206;1880
AT33;31513;Hürm;1839;1880
AT33;31514;Kilb;2336;1880
AT33;31515;Kirnberg an der Mank;895;1880
AT33;31516;Klein-Pöchlarn;508;1880
AT33;31517;Krummnußbaum;751;1880
AT33;31519;Leiben;940;1880
AT33;31520;Loosdorf;1631;1880
AT33;31521;Mank;2046;1880
AT33;31522;Marbach an der Donau;1259;1880
AT33;31523;Maria Taferl;644;1880
AT33;31524;Melk;2639;1880
AT33;31525;Münichreith-Laimbach;1556;1880
AT33;31527;Neumarkt an der Ybbs;734;1880
AT33;31528;Nöchling;902;1880
AT33;31530;Persenbeug-Gottsdorf;912;1880
AT33;31531;Petzenkirchen;458;1880
AT33;31533;Pöchlarn;1904;1880
AT33;31534;Pöggstall;2999;1880
AT33;31535;Raxendorf;1576;1880
AT33;31537;Ruprechtshofen;1802;1880
AT33;31539;Sankt Leonhard am Forst;2580;1880
AT33;31540;Sankt Martin-Karlsbach;1346;1880
AT33;31541;Sankt Oswald;1225;1880
AT33;31542;Schönbühel-Aggsbach;1037;1880
AT33;31543;Schollach;860;1880
AT33;31546;Weiten;1518;1880
AT33;31549;Ybbs an der Donau;4342;1880
AT33;31550;Zelking-Matzleinsdorf;1155;1880
AT33;31551;Texingtal;1353;1880
AT33;31552;Yspertal;1841;1880
AT33;31553;Emmersdorf an der Donau;1581;1880
AT33;31601;Altlichtenwarth;1055;1880
AT33;31603;Asparn an der Zaya;2577;1880
AT33;31604;Bernhardsthal;3204;1880
AT33;31605;Bockfließ;1651;1880
AT33;31606;Drasenhofen;2881;1880
AT33;31608;Falkenstein;863;1880
AT33;31609;Fallbach;1339;1880
AT33;31611;Gaubitsch;0;1880
AT33;31612;Gaweinstal;3896;1880
AT33;31613;Gnadendorf;2004;1880
AT33;31614;Großebersdorf;1809;1880
AT33;31615;Groß-Engersdorf;1568;1880
AT33;31616;Großharras;2390;1880
AT33;31617;Großkrut;2318;1880
AT33;31620;Hausbrunn;1406;1880
AT33;31621;Herrnbaumgarten;1695;1880
AT33;31622;Hochleithen;1490;1880
AT33;31627;Kreuttal;1148;1880
AT33;31628;Kreuzstetten;1336;1880
AT33;31629;Laa an der Thaya;4846;1880
AT33;31630;Ladendorf;2660;1880
AT33;31633;Mistelbach;8432;1880
AT33;31634;Neudorf bei Staatz;1949;1880
AT33;31636;Niederleis;1090;1880
AT33;31642;Pillichsdorf;1133;1880
AT33;31644;Poysdorf;7524;1880
AT33;31645;Rabensburg;1867;1880
AT33;31646;Schrattenberg;1711;1880
AT33;31649;Staatz;2636;1880
AT33;31650;Stronsdorf;2718;1880
AT33;31651;Ulrichskirchen-Schleinbach;2388;1880
AT33;31652;Unterstinkenbrunn;0;1880
AT33;31653;Wildendürnbach;2468;1880
AT33;31654;Wilfersdorf;2225;1880
AT33;31655;Wolkersdorf im Weinviertel;3127;1880
AT33;31657;Gartenbrunn^;1683;1880
AT33;31658;Ottenthal;1141;1880
AT33;31701;Achau;735;1880
AT33;31702;Biedermannsdorf;836;1880
AT33;31703;Breitenfurt bei Wien;892;1880
AT33;31704;Brunn am Gebirge;2243;1880
AT33;31706;Gaaden;837;1880
AT33;31707;Gießhübl;525;1880
AT33;31709;Gumpoldskirchen;2079;1880
AT33;31710;Guntramsdorf;2776;1880
AT33;31711;Hennersdorf;665;1880
AT33;31712;Hinterbrühl;1417;1880
AT33;31713;Kaltenleutgeben;1234;1880
AT33;31714;Laab im Walde;373;1880
AT33;31715;Laxenburg;1130;1880
AT33;31716;Maria Enzersdorf;1093;1880
AT33;31717;Mödling;7328;1880
AT33;31718;Münchendorf;1141;1880
AT33;31719;Perchtoldsdorf;3651;1880
AT33;31723;Vösendorf;2076;1880
AT33;31725;Wiener Neudorf;1860;1880
AT33;31726;Wienerwald;1393;1880
AT33;31801;Altendorf;304;1880
AT33;31802;Aspang-Markt;1158;1880
AT33;31803;Aspangberg-Sankt Peter;2309;1880
AT33;31804;Breitenau;493;1880
AT33;31805;Breitenstein;613;1880
AT33;31806;Buchbach;359;1880
AT33;31807;Edlitz;890;1880
AT33;31808;Enzenreith;882;1880
AT33;31809;Feistritz am Wechsel;1038;1880
AT33;31810;Gloggnitz;4005;1880
AT33;31811;Grafenbach-Sankt Valentin;895;1880
AT33;31812;Grimmenstein;777;1880
AT33;31813;Grünbach am Schneeberg;1091;1880
AT33;31814;Kirchberg am Wechsel;2211;1880
AT33;31815;Mönichkirchen;546;1880
AT33;31817;Natschbach-Loipersbach;511;1880
AT33;31818;Neunkirchen;7677;1880
AT33;31820;Otterthal;360;1880
AT33;31821;Payerbach;2488;1880
AT33;31823;Pitten;1850;1880
AT33;31825;Prigglitz;639;1880
AT33;31826;Puchberg am Schneeberg;2194;1880
AT33;31827;Raach am Hochgebirge;480;1880
AT33;31829;Reichenau an der Rax;4366;1880
AT33;31830;Sankt Corona am Wechsel;319;1880
AT33;31831;Sankt Egyden am Steinfeld;1388;1880
AT33;31832;Scheiblingkirchen-Thernberg;1706;1880
AT33;31833;Schottwien;935;1880
AT33;31834;Schrattenbach;341;1880
AT33;31835;Schwarzau am Steinfelde;743;1880
AT33;31836;Schwarzau im Gebirge;2008;1880
AT33;31837;Seebenstein;700;1880
AT33;31838;Semmering;154;1880
AT33;31839;Ternitz;6179;1880
AT33;31840;Thomasberg;1472;1880
AT33;31841;Trattenbach;687;1880
AT33;31842;Vöstenhof;238;1880
AT33;31843;Warth;1421;1880
AT33;31844;Wartmannstetten;1241;1880
AT33;31845;Willendorf;525;1880
AT33;31846;Wimpassing im Schwarzatale;1268;1880
AT33;31847;Würflach;765;1880
AT33;31848;Zöbern;1548;1880
AT33;31849;Höflein an der Hohen Wand;485;1880
AT33;31901;Altlengbach;1795;1880
AT33;31902;Asperhofen;1997;1880
AT33;31903;Böheimkirchen;3096;1880
AT33;31904;Brand-Laaben;1661;1880
AT33;31905;Eichgraben;583;1880
AT33;31906;Frankenfels;1522;1880
AT33;31907;Gerersdorf;702;1880
AT33;31909;Hofstetten-Grünau;1808;1880
AT33;31910;Hafnerbach;1501;1880
AT33;31911;Haunoldstein;635;1880
AT33;31912;Herzogenburg;4500;1880
AT33;31913;Inzersdorf-Getzersdorf;1355;1880
AT33;31915;Kapelln;1504;1880
AT33;31916;Karlstetten;1280;1880
AT33;31917;Kasten bei Böheimkirchen;1149;1880
AT33;31918;Kirchberg an der Pielach;2034;1880
AT33;31919;Kirchstetten;1395;1880
AT33;31920;Loich;573;1880
AT33;31921;Maria-Anzbach;1090;1880
AT33;31922;Markersdorf-Haindorf;1031;1880
AT33;31923;Michelbach;930;1880
AT33;31925;Neidling;1058;1880
AT33;31926;Neulengbach;4460;1880
AT33;31927;Neustift-Innermanzing;623;1880
AT33;31928;Nußdorf ob der Traisen;1269;1880
AT33;31929;Ober-Grafendorf;2603;1880
AT33;31930;Obritzberg-Rust;2189;1880
AT33;31932;Prinzersdorf;501;1880
AT33;31934;Pyhra;2999;1880
AT33;31935;Rabenstein an der Pielach;1460;1880
AT33;31938;Sankt Margarethen an der Sierning;806;1880
AT33;31939;Schwarzenbach an der Pielach;689;1880
AT33;31940;Statzendorf;809;1880
AT33;31941;Stössing;941;1880
AT33;31943;Traismauer;3773;1880
AT33;31945;Weinburg;587;1880
AT33;31946;Weißenkirchen an der Perschling;1799;1880
AT33;31947;Wilhelmsburg;3405;1880
AT33;31948;Wölbling;1571;1880
AT33;32001;Gaming;3605;1880
AT33;32002;Göstling an der Ybbs;1748;1880
AT33;32003;Gresten;982;1880
AT33;32004;Gresten-Land;1481;1880
AT33;32005;Lunz am See;1751;1880
AT33;32006;Oberndorf an der Melk;2301;1880
AT33;32007;Puchenstuben;637;1880
AT33;32008;Purgstall an der Erlauf;2934;1880
AT33;32009;Randegg;1798;1880
AT33;32010;Reinsberg;733;1880
AT33;32011;Sankt Anton an der Jeßnitz;1651;1880
AT33;32012;Sankt Georgen an der Leys;940;1880
AT33;32013;Scheibbs;3259;1880
AT33;32014;Steinakirchen am Forst;1872;1880
AT33;32015;Wang;938;1880
AT33;32016;Wieselburg;1011;1880
AT33;32017;Wieselburg-Land;1996;1880
AT33;32018;Wolfpassing;1025;1880
AT33;32101;Absdorf;1019;1880
AT33;32104;Atzenbrugg;2073;1880
AT33;32106;Fels am Wagram;2142;1880
AT33;32107;Grafenwörth;3068;1880
AT33;32109;Großriedenthal;1356;1880
AT33;32110;Großweikersdorf;2884;1880
AT33;32112;Judenau-Baumgarten;1636;1880
AT33;32114;Kirchberg am Wagram;4138;1880
AT33;32115;Königsbrunn am Wagram;1720;1880
AT33;32116;Königstetten;1175;1880
AT33;32119;Langenrohr;1246;1880
AT33;32120;Michelhausen;2080;1880
AT33;32131;Sieghartskirchen;4385;1880
AT33;32132;Sitzenberg-Reidling;1621;1880
AT33;32134;Tulbing;1699;1880
AT33;32135;Tulln an der Donau;5309;1880
AT33;32139;Würmla;1508;1880
AT33;32140;Zeiselmauer-Wolfpassing;1073;1880
AT33;32141;Zwentendorf an der Donau;2624;1880
AT33;32142;Sankt Andrä-Wördern;2644;1880
AT33;32143;Muckendorf-Wipfing;0;1880
AT33;32202;Dietmanns;1903;1880
AT33;32203;Dobersberg;2420;1880
AT33;32206;Gastern;2248;1880
AT33;32207;Groß-Siegharts;4452;1880
AT33;32209;Karlstein an der Thaya;2782;1880
AT33;32210;Kautzen;2825;1880
AT33;32212;Ludweis-Aigen;2524;1880
AT33;32214;Pfaffenschlag bei Waidhofen a.d.Thaya;1712;1880
AT33;32216;Raabs an der Thaya;5980;1880
AT33;32217;Thaya;2590;1880
AT33;32219;Vitis;3343;1880
AT33;32220;Waidhofen an der Thaya;4091;1880
AT33;32221;Waidhofen an der Thaya-Land;1386;1880
AT33;32222;Waldkirchen an der Thaya;1585;1880
AT33;32223;Windigsteig;1555;1880
AT33;32301;Bad Fischau-Brunn;1466;1880
AT33;32302;Bad Schönau;669;1880
AT33;32304;Ebenfurth;2435;1880
AT33;32305;Eggendorf;1022;1880
AT33;32306;Erlach;1708;1880
AT33;32307;Felixdorf;1787;1880
AT33;32308;Gutenstein;1818;1880
AT33;32309;Hochneukirchen-Gschaidt;1769;1880
AT33;32310;Hochwolkersdorf;1133;1880
AT33;32311;Hohe Wand;1018;1880
AT33;32312;Hollenthon;1154;1880
AT33;32313;Katzelsdorf;881;1880
AT33;32314;Kirchschlag in der Buckligen Welt;2840;1880
AT33;32315;Krumbach;2160;1880
AT33;32316;Lanzenkirchen;2058;1880
AT33;32317;Lichtenegg;1506;1880
AT33;32318;Lichtenwörth;1966;1880
AT33;32319;Markt Piesting;1882;1880
AT33;32320;Matzendorf-Hölles;542;1880
AT33;32321;Miesenbach;1120;1880
AT33;32322;Muggendorf;537;1880
AT33;32323;Pernitz;902;1880
AT33;32324;Rohr im Gebirge;840;1880
AT33;32325;Bromberg;1708;1880
AT33;32326;Schwarzenbach;1318;1880
AT33;32327;Sollenau;1519;1880
AT33;32330;Theresienfeld;757;1880
AT33;32331;Waidmannsfeld;995;1880
AT33;32332;Waldegg;2197;1880
AT33;32333;Walpersbach;1090;1880
AT33;32334;Weikersdorf am Steinfelde;770;1880
AT33;32335;Wiesmath;1994;1880
AT33;32336;Winzendorf-Muthmannsdorf;958;1880
AT33;32337;Wöllersdorf-Steinabrückl;2372;1880
AT33;32338;Zillingdorf;952;1880
AT33;32401;Ebergassing;2826;1880
AT33;32402;Fischamend;2794;1880
AT33;32403;Gablitz;903;1880
AT33;32404;Gerasdorf bei Wien;1364;1880
AT33;32405;Gramatneusiedl;1489;1880
AT33;32406;Himberg;2787;1880
AT33;32407;Klein-Neusiedl;817;1880
AT33;32408;Klosterneuburg;10987;1880
AT33;32409;Lanzendorf;455;1880
AT33;32410;Leopoldsdorf;1005;1880
AT33;32411;Maria-Lanzendorf;371;1880
AT33;32412;Mauerbach;1168;1880
AT33;32413;Moosbrunn;849;1880
AT33;32415;Pressbaum;2158;1880
AT33;32416;Purkersdorf;1860;1880
AT33;32417;Rauchenwarth;572;1880
AT33;32418;Schwadorf;1493;1880
AT33;32419;Schwechat;8910;1880
AT33;32421;Tullnerbach;833;1880
AT33;32423;Wolfsgraben;458;1880
AT33;32424;Zwölfaxing;545;1880
AT33;32501;Allentsteig;3618;1880
AT33;32502;Arbesbach;1882;1880
AT33;32503;Bärnkopf;678;1880
AT33;32504;Echsenbach;1165;1880
AT33;32505;Göpfritz an der Wild;2928;1880
AT33;32506;Grafenschlag;1384;1880
AT33;32508;Groß-Gerungs;5809;1880
AT33;32509;Großgöttfritz;1512;1880
AT33;32511;Gutenbrunn;767;1880
AT33;32514;Kirchschlag;1001;1880
AT33;32515;Kottes-Purk;2602;1880
AT33;32516;Langschlag;2688;1880
AT33;32517;Martinsberg;1567;1880
AT33;32518;Ottenschlag;1606;1880
AT33;32519;Altmelon;1340;1880
AT33;32520;Pölla;4767;1880
AT33;32521;Rappottenstein;2757;1880
AT33;32522;Sallingberg;1885;1880
AT33;32523;Schönbach;1213;1880
AT33;32524;Schwarzenau;1789;1880
AT33;32525;Schweiggers;2669;1880
AT33;32528;Traunstein;1601;1880
AT33;32529;Waldhausen;2021;1880
AT33;32530;Zwettl-Niederösterreich;13121;1880
AT33;30101;Krems an der Donau;18485;1890
AT33;30201;Sankt Pölten;19184;1890
AT33;30301;Waidhofen an der Ybbs;8672;1890
AT33;30401;Wiener Neustadt;25040;1890
AT33;30501;Allhartsberg;1125;1890
AT33;30502;Amstetten;7254;1890
AT33;30503;Ardagger;2802;1890
AT33;30504;Aschbach-Markt;2506;1890
AT33;30506;Behamberg;1460;1890
AT33;30507;Biberbach;1562;1890
AT33;30508;Ennsdorf;513;1890
AT33;30509;Ernsthofen;1120;1890
AT33;30510;Ertl;1040;1890
AT33;30511;Euratsfeld;1496;1890
AT33;30512;Ferschnitz;969;1890
AT33;30514;Haag;3882;1890
AT33;30515;Haidershofen;1953;1890
AT33;30516;Hollenstein an der Ybbs;1980;1890
AT33;30517;Kematen an der Ybbs;836;1890
AT33;30520;Neuhofen an der Ybbs;1654;1890
AT33;30521;Neustadtl an der Donau;2391;1890
AT33;30522;Oed-Oehling;804;1890
AT33;30524;Opponitz;878;1890
AT33;30526;Sankt Georgen am Reith;628;1890
AT33;30527;Sankt Georgen am Ybbsfelde;1220;1890
AT33;30529;Sankt Pantaleon-Erla;1416;1890
AT33;30530;Sankt Peter in der Au;3480;1890
AT33;30531;Sankt Valentin;3235;1890
AT33;30532;Seitenstetten;2139;1890
AT33;30533;Sonntagberg;2148;1890
AT33;30534;Strengberg;2182;1890
AT33;30536;Viehdorf;1121;1890
AT33;30538;Wallsee-Sindelburg;1807;1890
AT33;30539;Weistrach;1742;1890
AT33;30541;Winklarn;720;1890
AT33;30542;Wolfsbach;1833;1890
AT33;30543;Ybbsitz;3262;1890
AT33;30544;Zeillern;1346;1890
AT33;30601;Alland;2039;1890
AT33;30602;Altenmarkt an der Triesting;2133;1890
AT33;30603;Bad Vöslau;6330;1890
AT33;30604;Baden;15776;1890
AT33;30605;Berndorf;6776;1890
AT33;30607;Ebreichsdorf;4371;1890
AT33;30608;Enzesfeld-Lindabrunn;1211;1890
AT33;30609;Furth an der Triesting;1009;1890
AT33;30612;Günselsdorf;369;1890
AT33;30613;Heiligenkreuz;1092;1890
AT33;30614;Hernstein;1556;1890
AT33;30615;Hirtenberg;1238;1890
AT33;30616;Klausen-Leopoldsdorf;1438;1890
AT33;30618;Kottingbrunn;1803;1890
AT33;30620;Leobersdorf;2702;1890
AT33;30621;Mitterndorf an der Fischa;430;1890
AT33;30623;Oberwaltersdorf;1348;1890
AT33;30625;Pfaffstätten;1479;1890
AT33;30626;Pottendorf;4791;1890
AT33;30627;Pottenstein;3033;1890
AT33;30629;Reisenberg;1227;1890
AT33;30631;Schönau an der Triesting;1162;1890
AT33;30633;Seibersdorf;915;1890
AT33;30635;Sooß;693;1890
AT33;30636;Tattendorf;630;1890
AT33;30637;Teesdorf;1087;1890
AT33;30639;Traiskirchen;4947;1890
AT33;30641;Trumau;2080;1890
AT33;30645;Weissenbach an der Triesting;1294;1890
AT33;30646;Blumau-Neurißhof;697;1890
AT33;30701;Au am Leithaberge;878;1890
AT33;30702;Bad Deutsch-Altenburg;1252;1890
AT33;30703;Berg;0;1890
AT33;30704;Bruck an der Leitha;5480;1890
AT33;30706;Enzersdorf an der Fischa;1989;1890
AT33;30708;Göttlesbrunn-Arbesthal;1375;1890
AT33;30709;Götzendorf an der Leitha;1441;1890
AT33;30710;Hainburg a.d.Donau;5075;1890
AT33;30711;Haslau-Maria Ellend;598;1890
AT33;30712;Höflein;1082;1890
AT33;30713;Hof am Leithaberge;1160;1890
AT33;30715;Hundsheim;721;1890
AT33;30716;Mannersdorf am Leithagebirge;2624;1890
AT33;30718;Petronell-Carnuntum;971;1890
AT33;30719;Prellenkirchen;1569;1890
AT33;30721;Rohrau;1393;1890
AT33;30722;Scharndorf;947;1890
AT33;30724;Sommerein;1860;1890
AT33;30726;Trautmannsdorf an der Leitha;2560;1890
AT33;30728;Wolfsthal;1644;1890
AT33;30801;Aderklaa;276;1890
AT33;30802;Andlersdorf;183;1890
AT33;30803;Angern an der March;3254;1890
AT33;30804;Auersthal;1812;1890
AT33;30805;Bad Pirawarth;2085;1890
AT33;30808;Deutsch-Wagram;991;1890
AT33;30810;Drösing;1702;1890
AT33;30811;Dürnkrut;2417;1890
AT33;30812;Ebenthal;1054;1890
AT33;30813;Eckartsau;1353;1890
AT33;30814;Engelhartstetten;2079;1890
AT33;30817;Gänserndorf;1642;1890
AT33;30819;Glinzendorf;228;1890
AT33;30821;Groß-Enzersdorf;3877;1890
AT33;30822;Großhofen;113;1890
AT33;30824;Groß-Schweinbarth;1444;1890
AT33;30825;Haringsee;801;1890
AT33;30826;Hauskirchen;1610;1890
AT33;30827;Hohenau an der March;3463;1890
AT33;30828;Hohenruppersdorf;1489;1890
AT33;30829;Jedenspeigen;1529;1890
AT33;30830;Lassee;1367;1890
AT33;30831;Leopoldsdorf im Marchfelde;1048;1890
AT33;30834;Mannsdorf an der Donau;368;1890
AT33;30835;Marchegg;2325;1890
AT33;30836;Markgrafneusiedl;471;1890
AT33;30838;Matzen-Raggendorf;2558;1890
AT33;30841;Neusiedl an der Zaya;1241;1890
AT33;30842;Obersiebenbrunn;737;1890
AT33;30844;Orth an der Donau;1258;1890
AT33;30845;Palterndorf-Dobermannsdorf;1464;1890
AT33;30846;Parbasdorf;202;1890
AT33;30848;Prottes;984;1890
AT33;30849;Raasdorf;349;1890
AT33;30850;Ringelsdorf-Niederabsdorf;2297;1890
AT33;30852;Schönkirchen-Reyersdorf;1041;1890
AT33;30854;Spannberg;1277;1890
AT33;30856;Strasshof an der Nordbahn;65;1890
AT33;30857;Sulz im Weinviertel;2202;1890
AT33;30858;Untersiebenbrunn;548;1890
AT33;30859;Velm-Götzendorf;1186;1890
AT33;30860;Weikendorf;1443;1890
