Wanderung gegenüber Wien nach Zählbezirken, Migrationshintergrund und Geschlecht;;;;;;;;;;;;;;;;;;
Migration in Vienna by subdistrict, migrationbackground and sex;;;;;;;;;;;;;;;;;;
NUTS1;NUTS2;NUTS3;DISTRICT_CODE;SUB_DISTRICT_CODE;SEX;MIG_BACKGROUND;MIG_NET_TOTAL;MIG_NET_EXT;IMM_EXT;EMI_EXT;MIG_NET_INT;IMM_INT;EMI_INT;IMM_SDC;EMI_SDC;MIG_SDC_INT;REF_DATE
AT1;AT13;AT130;00000;9200105;1;DEU;7;6;16;10;1;3;2;13;13;0;2007
AT1;AT13;AT130;00000;9200105;1;POL;13;-2;18;20;15;3;6;30;12;4;2007
AT1;AT13;AT130;00000;9200105;1;ROU;25;26;48;22;-1;2;1;17;19;0;2007
AT1;AT13;AT130;00000;9200105;1;SVK;-3;-2;4;6;-1;0;3;2;0;0;2007
AT1;AT13;AT130;00000;9200105;1;HUN;4;2;2;0;2;5;1;2;4;0;2007
AT1;AT13;AT130;00000;9200105;1;BGR;2;-1;6;7;3;0;0;5;2;2;2007
AT1;AT13;AT130;00000;9200105;1;CZE;5;1;1;0;4;1;0;4;1;0;2007
AT1;AT13;AT130;00000;9200105;1;REST-EU;8;0;17;17;8;1;1;13;5;0;2007
AT1;AT13;AT130;00000;9200105;1;SCG;-22;-16;30;46;-6;10;11;101;106;16;2007
AT1;AT13;AT130;00000;9200105;1;TUR;-6;-3;16;19;-3;7;8;88;90;2;2007
AT1;AT13;AT130;00000;9200105;1;BIH;0;2;4;2;-2;3;1;19;23;1;2007
AT1;AT13;AT130;00000;9200105;1;HRV;-2;-2;3;5;0;1;2;11;10;0;2007
AT1;AT13;AT130;00000;9200105;1;MKD;3;2;6;4;1;1;1;9;8;0;2007
AT1;AT13;AT130;00000;9200105;1;RUS;-4;-2;1;3;-2;0;1;14;15;0;2007
AT1;AT13;AT130;00000;9200105;1;CHN;1;-2;1;3;3;1;3;15;10;1;2007
AT1;AT13;AT130;00000;9200105;1;OTHER;-4;2;70;68;-6;24;9;135;156;13;2007
AT1;AT13;AT130;00000;9200106;2;AUT;-39;-2;8;10;-37;50;44;112;155;13;2007
AT1;AT13;AT130;00000;9200106;2;DEU;0;2;2;0;-2;0;1;5;6;0;2007
AT1;AT13;AT130;00000;9200106;2;POL;9;7;8;1;2;1;2;9;6;0;2007
AT1;AT13;AT130;00000;9200106;2;ROU;6;8;11;3;-2;2;2;3;5;1;2007
AT1;AT13;AT130;00000;9200106;2;SVK;3;3;8;5;0;0;1;10;9;0;2007
AT1;AT13;AT130;00000;9200106;2;HUN;-1;2;4;2;-3;0;1;1;3;0;2007
AT1;AT13;AT130;00000;9200106;2;BGR;2;0;1;1;2;0;0;4;2;0;2007
AT1;AT13;AT130;00000;9200106;2;CZE;-1;0;0;0;-1;0;0;0;1;0;2007
AT1;AT13;AT130;00000;9200106;2;REST-EU;0;0;2;2;0;0;1;4;3;1;2007
AT1;AT13;AT130;00000;9200106;2;SCG;7;1;7;6;6;0;2;31;23;4;2007
AT1;AT13;AT130;00000;9200106;2;TUR;12;6;8;2;6;1;1;28;22;5;2007
AT1;AT13;AT130;00000;9200106;2;BIH;4;-1;2;3;5;1;0;13;9;0;2007
AT1;AT13;AT130;00000;9200106;2;HRV;-2;-3;2;5;1;1;0;4;4;0;2007
AT1;AT13;AT130;00000;9200106;2;MKD;1;0;0;0;1;0;0;1;0;0;2007
AT1;AT13;AT130;00000;9200106;2;RUS;10;0;1;1;10;6;0;7;3;0;2007
AT1;AT13;AT130;00000;9200106;2;CHN;2;0;1;1;2;0;1;8;5;0;2007
AT1;AT13;AT130;00000;9200106;2;OTHER;-9;12;19;7;-21;1;5;23;40;5;2007
AT1;AT13;AT130;00000;9200106;1;AUT;-6;1;11;10;-7;41;42;156;162;11;2007
AT1;AT13;AT130;00000;9200106;1;DEU;0;-2;2;4;2;1;2;9;6;0;2007
AT1;AT13;AT130;00000;9200106;1;POL;9;3;6;3;6;1;1;10;4;0;2007
AT1;AT13;AT130;00000;9200106;1;ROU;10;10;11;1;0;0;0;0;0;0;2007
AT1;AT13;AT130;00000;9200106;1;SVK;4;3;4;1;1;1;0;3;3;0;2007
AT1;AT13;AT130;00000;9200106;1;HUN;-1;3;3;0;-4;0;0;2;6;0;2007
AT1;AT13;AT130;00000;9200106;1;BGR;0;-1;2;3;1;1;1;2;1;0;2007
AT1;AT13;AT130;00000;9200106;1;CZE;0;0;0;0;0;1;0;0;1;0;2007
AT1;AT13;AT130;00000;9200106;1;REST-EU;-2;-3;3;6;1;1;0;2;2;0;2007
AT1;AT13;AT130;00000;9200106;1;SCG;8;-3;8;11;11;1;2;40;28;5;2007
AT1;AT13;AT130;00000;9200106;1;TUR;1;2;6;4;-1;3;3;44;45;7;2007
AT1;AT13;AT130;00000;9200106;1;BIH;1;0;1;1;1;0;0;17;16;1;2007
AT1;AT13;AT130;00000;9200106;1;HRV;-6;-2;0;2;-4;0;0;4;8;0;2007
AT1;AT13;AT130;00000;9200106;1;MKD;1;0;1;1;1;0;0;4;3;0;2007
AT1;AT13;AT130;00000;9200106;1;RUS;4;-1;0;1;5;2;0;6;3;0;2007
AT1;AT13;AT130;00000;9200106;1;CHN;6;1;2;1;5;0;0;6;1;0;2007
AT1;AT13;AT130;00000;9200106;1;OTHER;1;2;11;9;-1;0;5;64;60;4;2007
AT1;AT13;AT130;00000;9200107;2;AUT;95;-3;8;11;98;71;52;254;175;49;2007
AT1;AT13;AT130;00000;9200107;2;DEU;-2;3;4;1;-5;1;3;5;8;0;2007
AT1;AT13;AT130;00000;9200107;2;POL;5;6;7;1;-1;3;3;13;14;2;2007
AT1;AT13;AT130;00000;9200107;2;ROU;14;10;15;5;4;1;2;11;6;1;2007
AT1;AT13;AT130;00000;9200107;2;SVK;3;4;8;4;-1;1;1;5;6;4;2007
AT1;AT13;AT130;00000;9200107;2;HUN;3;1;3;2;2;0;0;4;2;0;2007
AT1;AT13;AT130;00000;9200107;2;BGR;7;3;5;2;4;0;0;7;3;0;2007
AT1;AT13;AT130;00000;9200107;2;CZE;5;3;3;0;2;1;1;4;2;0;2007
AT1;AT13;AT130;00000;9200107;2;REST-EU;4;-1;4;5;5;0;0;7;2;0;2007
AT1;AT13;AT130;00000;9200107;2;SCG;18;2;9;7;16;0;5;60;39;5;2007
AT1;AT13;AT130;00000;9200107;2;TUR;25;7;12;5;18;3;1;46;30;12;2007
AT1;AT13;AT130;00000;9200107;2;BIH;16;2;3;1;14;2;1;29;16;0;2007
AT1;AT13;AT130;00000;9200107;2;HRV;3;1;2;1;2;1;2;5;2;2;2007
AT1;AT13;AT130;00000;9200107;2;MKD;-4;1;1;0;-5;0;1;2;6;0;2007
AT1;AT13;AT130;00000;9200107;2;RUS;9;0;0;0;9;7;0;6;4;3;2007
AT1;AT13;AT130;00000;9200107;2;CHN;6;2;3;1;4;1;2;8;3;0;2007
AT1;AT13;AT130;00000;9200107;2;OTHER;26;9;29;20;17;6;1;55;43;13;2007
AT1;AT13;AT130;00000;9200107;1;AUT;38;-9;10;19;47;51;62;273;215;53;2007
AT1;AT13;AT130;00000;9200107;1;DEU;1;9;10;1;-8;2;3;5;12;2;2007
AT1;AT13;AT130;00000;9200107;1;POL;8;3;7;4;5;1;1;18;13;3;2007
AT1;AT13;AT130;00000;9200107;1;ROU;4;9;12;3;-5;0;1;6;10;0;2007
AT1;AT13;AT130;00000;9200107;1;SVK;0;1;2;1;-1;0;0;1;2;0;2007
AT1;AT13;AT130;00000;9200107;1;HUN;0;-1;2;3;1;0;0;2;1;0;2007
AT1;AT13;AT130;00000;9200107;1;BGR;2;1;2;1;1;0;0;3;2;0;2007
AT1;AT13;AT130;00000;9200107;1;CZE;0;-1;0;1;1;1;0;0;0;0;2007
AT1;AT13;AT130;00000;9200107;1;REST-EU;9;1;6;5;8;1;0;10;3;0;2007
AT1;AT13;AT130;00000;9200107;1;SCG;13;6;12;6;7;4;2;62;57;4;2007
AT1;AT13;AT130;00000;9200107;1;TUR;28;7;14;7;21;3;4;60;38;16;2007
AT1;AT13;AT130;00000;9200107;1;BIH;14;0;0;0;14;4;1;23;12;1;2007
AT1;AT13;AT130;00000;9200107;1;HRV;5;1;2;1;4;1;0;8;5;1;2007
AT1;AT13;AT130;00000;9200107;1;MKD;2;1;1;0;1;0;0;4;3;1;2007
AT1;AT13;AT130;00000;9200107;1;RUS;7;0;0;0;7;5;0;6;4;0;2007
AT1;AT13;AT130;00000;9200107;1;CHN;1;2;3;1;-1;1;3;4;3;0;2007
AT1;AT13;AT130;00000;9200107;1;OTHER;-5;-4;22;26;-1;7;2;77;83;15;2007
AT1;AT13;AT130;00000;9200108;2;AUT;-25;-5;2;7;-20;36;40;83;99;5;2007
AT1;AT13;AT130;00000;9200108;2;DEU;7;4;4;0;3;2;2;4;1;0;2007
AT1;AT13;AT130;00000;9200108;2;POL;6;6;8;2;0;0;0;8;8;2;2007
AT1;AT13;AT130;00000;9200108;2;ROU;16;7;12;5;9;1;1;18;9;0;2007
AT1;AT13;AT130;00000;9200108;2;SVK;-1;0;0;0;-1;0;1;1;1;0;2007
AT1;AT13;AT130;00000;9200108;2;HUN;-2;-1;0;1;-1;0;0;1;2;0;2007
AT1;AT13;AT130;00000;9200108;2;BGR;-2;4;4;0;-6;0;0;2;8;0;2007
AT1;AT13;AT130;00000;9200108;2;CZE;0;0;0;0;0;0;0;1;1;0;2007
AT1;AT13;AT130;00000;9200108;2;REST-EU;6;1;4;3;5;1;0;5;1;0;2007
AT1;AT13;AT130;00000;9200108;2;SCG;7;4;8;4;3;4;2;29;28;2;2007
AT1;AT13;AT130;00000;9200108;2;TUR;-4;7;13;6;-11;0;1;28;38;2;2007
AT1;AT13;AT130;00000;9200108;2;BIH;-2;2;3;1;-4;1;1;9;13;1;2007
AT1;AT13;AT130;00000;9200108;2;HRV;1;-2;0;2;3;0;0;6;3;0;2007
AT1;AT13;AT130;00000;9200108;2;MKD;-10;-1;0;1;-9;0;0;0;9;0;2007
AT1;AT13;AT130;00000;9200108;2;RUS;2;0;0;0;2;1;0;1;0;0;2007
AT1;AT13;AT130;00000;9200108;2;CHN;2;4;5;1;-2;1;3;3;3;0;2007
AT1;AT13;AT130;00000;9200108;2;OTHER;16;6;14;8;10;4;0;34;28;0;2007
AT1;AT13;AT130;00000;9200108;1;AUT;-33;-4;7;11;-29;32;33;82;110;3;2007
AT1;AT13;AT130;00000;9200108;1;DEU;4;3;6;3;1;4;0;2;5;0;2007
AT1;AT13;AT130;00000;9200108;1;POL;-6;-4;6;10;-2;0;0;9;11;0;2007
AT1;AT13;AT130;00000;9200108;1;ROU;3;2;5;3;1;0;2;10;7;0;2007
AT1;AT13;AT130;00000;9200108;1;SVK;0;4;5;1;-4;0;1;0;3;1;2007
AT1;AT13;AT130;00000;9200108;1;HUN;-1;0;0;0;-1;0;1;1;1;0;2007
AT1;AT13;AT130;00000;9200108;1;BGR;3;2;4;2;1;1;0;4;4;0;2007
AT1;AT13;AT130;00000;9200108;1;CZE;2;1;1;0;1;0;0;1;0;0;2007
AT1;AT13;AT130;00000;9200108;1;REST-EU;-2;2;5;3;-4;0;0;1;5;0;2007
AT1;AT13;AT130;00000;9200108;1;SCG;6;-2;8;10;8;1;0;48;41;1;2007
AT1;AT13;AT130;00000;9200108;1;TUR;-2;4;11;7;-6;3;2;39;46;0;2007
AT1;AT13;AT130;00000;9200108;1;BIH;-13;1;3;2;-14;3;1;3;19;1;2007
AT1;AT13;AT130;00000;9200108;1;HRV;0;0;4;4;0;0;0;5;5;0;2007
AT1;AT13;AT130;00000;9200108;1;MKD;-8;1;2;1;-9;0;1;3;11;0;2007
AT1;AT13;AT130;00000;9200108;1;RUS;3;0;0;0;3;2;0;2;1;0;2007
AT1;AT13;AT130;00000;9200108;1;CHN;4;1;1;0;3;0;1;7;3;0;2007
AT1;AT13;AT130;00000;9200108;1;OTHER;17;1;18;17;16;7;2;45;34;0;2007
AT1;AT13;AT130;00000;9200199;2;AUT;-71;-3;0;3;-68;0;18;1;51;0;2007
AT1;AT13;AT130;00000;9200199;2;DEU;-7;0;0;0;-7;0;3;0;4;0;2007
AT1;AT13;AT130;00000;9200199;2;POL;-3;0;0;0;-3;0;0;0;3;0;2007
AT1;AT13;AT130;00000;9200199;2;ROU;-5;-2;0;2;-3;0;0;0;3;0;2007
AT1;AT13;AT130;00000;9200199;2;HUN;-2;0;0;0;-2;0;0;0;2;0;2007
AT1;AT13;AT130;00000;9200199;2;CZE;-1;0;0;0;-1;0;0;0;1;0;2007
AT1;AT13;AT130;00000;9200199;2;REST-EU;-1;0;0;0;-1;0;0;0;1;0;2007
AT1;AT13;AT130;00000;9200199;2;SCG;-6;-1;0;1;-5;0;0;1;6;0;2007
AT1;AT13;AT130;00000;9200199;2;TUR;-16;-2;0;2;-14;0;0;0;14;0;2007
AT1;AT13;AT130;00000;9200199;2;BIH;-10;0;0;0;-10;0;2;0;8;0;2007
AT1;AT13;AT130;00000;9200199;2;HRV;-2;0;0;0;-2;0;0;0;2;0;2007
AT1;AT13;AT130;00000;9200199;2;MKD;-1;0;0;0;-1;0;0;0;1;0;2007
AT1;AT13;AT130;00000;9200199;2;RUS;-1;0;0;0;-1;0;0;0;1;0;2007
AT1;AT13;AT130;00000;9200199;2;CHN;-2;0;0;0;-2;0;1;0;1;0;2007
AT1;AT13;AT130;00000;9200199;2;OTHER;-15;-2;0;2;-13;0;0;0;13;0;2007
AT1;AT13;AT130;00000;9200199;1;AUT;-78;-2;1;3;-76;0;12;2;66;0;2007
AT1;AT13;AT130;00000;9200199;1;DEU;-3;0;0;0;-3;0;0;0;3;0;2007
AT1;AT13;AT130;00000;9200199;1;POL;-3;0;0;0;-3;0;1;0;2;0;2007
AT1;AT13;AT130;00000;9200199;1;ROU;-7;0;0;0;-7;0;2;0;5;0;2007
AT1;AT13;AT130;00000;9200199;1;SVK;-2;0;0;0;-2;0;0;0;2;0;2007
AT1;AT13;AT130;00000;9200199;1;BGR;-2;0;0;0;-2;0;0;0;2;0;2007
AT1;AT13;AT130;00000;9200199;1;REST-EU;-2;0;0;0;-2;0;0;0;2;0;2007
AT1;AT13;AT130;00000;9200199;1;SCG;-12;-3;0;3;-9;0;1;2;10;0;2007
AT1;AT13;AT130;00000;9200199;1;TUR;-15;-2;0;2;-13;0;0;0;13;0;2007
AT1;AT13;AT130;00000;9200199;1;BIH;-8;0;0;0;-8;0;1;0;7;0;2007
AT1;AT13;AT130;00000;9200199;1;HRV;-3;0;0;0;-3;0;1;0;2;0;2007
AT1;AT13;AT130;00000;9200199;1;MKD;-3;0;0;0;-3;0;0;0;3;0;2007
AT1;AT13;AT130;00000;9200199;1;RUS;-1;-1;0;1;0;0;0;0;0;0;2007
AT1;AT13;AT130;00000;9200199;1;CHN;-5;-2;0;2;-3;0;0;0;3;0;2007
AT1;AT13;AT130;00000;9200199;1;OTHER;-23;-5;0;5;-18;0;1;0;17;0;2007
AT1;AT13;AT130;00000;9210101;2;AUT;16;0;0;0;16;2;3;28;11;4;2007
AT1;AT13;AT130;00000;9210101;2;DEU;-1;-1;0;1;0;0;0;0;0;0;2007
AT1;AT13;AT130;00000;9210101;2;POL;-3;-1;0;1;-2;0;2;1;1;0;2007
AT1;AT13;AT130;00000;9210101;2;ROU;-1;0;0;0;-1;0;0;0;1;0;2007
AT1;AT13;AT130;00000;9210101;2;HUN;1;0;0;0;1;0;0;1;0;0;2007
AT1;AT13;AT130;00000;9210101;2;BGR;-1;0;1;1;-1;0;1;0;0;0;2007
AT1;AT13;AT130;00000;9210101;2;CZE;-1;-1;0;1;0;0;0;0;0;0;2007
AT1;AT13;AT130;00000;9210101;2;REST-EU;-1;-2;0;2;1;0;0;1;0;0;2007
AT1;AT13;AT130;00000;9210101;2;SCG;-2;1;2;1;-3;0;0;3;6;0;2007
AT1;AT13;AT130;00000;9210101;1;AUT;9;-1;0;1;10;4;1;22;15;3;2007
AT1;AT13;AT130;00000;9210101;1;DEU;-1;-1;0;1;0;0;0;0;0;0;2007
AT1;AT13;AT130;00000;9210101;1;POL;0;0;0;0;0;0;1;1;0;0;2007
AT1;AT13;AT130;00000;9210101;1;ROU;1;1;1;0;0;0;0;0;0;0;2007
AT1;AT13;AT130;00000;9210101;1;CZE;0;-1;0;1;1;0;0;1;0;0;2007
AT1;AT13;AT130;00000;9210101;1;REST-EU;-1;-1;0;1;0;0;1;1;0;0;2007
AT1;AT13;AT130;00000;9210101;1;SCG;-5;2;2;0;-7;0;0;1;8;0;2007
AT1;AT13;AT130;00000;9210101;1;HRV;-1;0;0;0;-1;0;1;0;0;0;2007
AT1;AT13;AT130;00000;9210101;1;OTHER;-1;0;0;0;-1;0;0;0;1;0;2007
AT1;AT13;AT130;00000;9210102;2;AUT;-31;-2;3;5;-29;37;75;148;139;20;2007
AT1;AT13;AT130;00000;9210102;2;DEU;1;3;4;1;-2;4;3;1;4;3;2007
AT1;AT13;AT130;00000;9210102;2;POL;9;5;5;0;4;0;2;6;0;1;2007
AT1;AT13;AT130;00000;9210102;2;ROU;-1;2;2;0;-3;0;2;0;1;0;2007
AT1;AT13;AT130;00000;9210102;2;SVK;1;1;2;1;0;0;0;1;1;0;2007
AT1;AT13;AT130;00000;9210102;2;HUN;0;0;1;1;0;0;0;3;3;0;2007
AT1;AT13;AT130;00000;9210102;2;CZE;-1;0;0;0;-1;0;0;0;1;1;2007
AT1;AT13;AT130;00000;9210102;2;REST-EU;-1;0;0;0;-1;0;1;0;0;0;2007
AT1;AT13;AT130;00000;9210102;2;SCG;-5;0;0;0;-5;1;0;3;9;2;2007
AT1;AT13;AT130;00000;9210102;2;TUR;-4;-1;0;1;-3;1;0;0;4;0;2007
AT1;AT13;AT130;00000;9210102;2;BIH;-2;0;0;0;-2;1;1;2;4;1;2007
AT1;AT13;AT130;00000;9210102;2;HRV;1;0;0;0;1;0;0;1;0;0;2007
AT1;AT13;AT130;00000;9210102;2;MKD;-3;1;1;0;-4;0;0;0;4;0;2007
AT1;AT13;AT130;00000;9210102;2;CHN;-2;0;1;1;-2;1;0;3;6;0;2007
AT1;AT13;AT130;00000;9210102;2;OTHER;-2;-1;4;5;-1;2;2;10;11;2;2007
AT1;AT13;AT130;00000;9210102;1;AUT;13;-1;4;5;14;28;54;155;115;29;2007
AT1;AT13;AT130;00000;9210102;1;DEU;-2;3;3;0;-5;1;2;3;7;0;2007
AT1;AT13;AT130;00000;9210102;1;POL;-5;-2;0;2;-3;0;0;3;6;0;2007
AT1;AT13;AT130;00000;9210102;1;ROU;-1;0;0;0;-1;0;1;0;0;0;2007
AT1;AT13;AT130;00000;9210102;1;HUN;-4;1;1;0;-5;0;0;1;6;0;2007
AT1;AT13;AT130;00000;9210102;1;CZE;-1;0;0;0;-1;0;0;0;1;0;2007
AT1;AT13;AT130;00000;9210102;1;REST-EU;1;0;0;0;1;1;0;0;0;0;2007
AT1;AT13;AT130;00000;9210102;1;SCG;4;-1;3;4;5;1;0;7;3;1;2007
AT1;AT13;AT130;00000;9210102;1;TUR;-2;1;1;0;-3;0;0;1;4;0;2007
AT1;AT13;AT130;00000;9210102;1;BIH;1;0;0;0;1;0;0;3;2;2;2007
AT1;AT13;AT130;00000;9210102;1;HRV;1;1;1;0;0;0;0;0;0;0;2007
AT1;AT13;AT130;00000;9210102;1;MKD;0;1;1;0;-1;0;0;1;2;0;2007
AT1;AT13;AT130;00000;9210102;1;CHN;-3;-1;0;1;-2;0;0;1;3;0;2007
AT1;AT13;AT130;00000;9210102;1;OTHER;6;2;3;1;4;1;2;12;7;3;2007
AT1;AT13;AT130;00000;9210103;2;AUT;-40;-2;0;2;-38;26;35;78;107;14;2007
AT1;AT13;AT130;00000;9210103;2;DEU;-1;0;1;1;-1;0;1;1;1;0;2007
AT1;AT13;AT130;00000;9210103;2;POL;5;-1;0;1;6;0;0;6;0;0;2007
AT1;AT13;AT130;00000;9210103;2;SVK;-2;-2;0;2;0;0;0;1;1;0;2007
AT1;AT13;AT130;00000;9210103;2;HUN;-4;0;0;0;-4;0;0;0;4;0;2007
AT1;AT13;AT130;00000;9210103;2;BGR;0;1;1;0;-1;0;0;0;1;0;2007
AT1;AT13;AT130;00000;9210103;2;CZE;-1;0;0;0;-1;0;1;0;0;0;2007
AT1;AT13;AT130;00000;9210103;2;REST-EU;4;1;1;0;3;0;0;3;0;0;2007
AT1;AT13;AT130;00000;9210103;2;SCG;-1;0;0;0;-1;0;0;5;6;0;2007
AT1;AT13;AT130;00000;9210103;2;TUR;5;0;0;0;5;1;1;5;0;0;2007
AT1;AT13;AT130;00000;9210103;2;BIH;2;0;0;0;2;0;0;2;0;1;2007
AT1;AT13;AT130;00000;9210103;2;HRV;-2;0;0;0;-2;0;3;1;0;0;2007
AT1;AT13;AT130;00000;9210103;2;RUS;1;0;0;0;1;0;0;1;0;0;2007
AT1;AT13;AT130;00000;9210103;2;CHN;1;0;0;0;1;0;0;1;0;0;2007
AT1;AT13;AT130;00000;9210103;2;OTHER;-3;0;5;5;-3;2;1;7;11;3;2007
AT1;AT13;AT130;00000;9210103;1;AUT;-60;-2;1;3;-58;14;39;77;110;14;2007
AT1;AT13;AT130;00000;9210103;1;DEU;-4;0;2;2;-4;1;3;0;2;0;2007
AT1;AT13;AT130;00000;9210103;1;POL;4;0;0;0;4;0;0;4;0;0;2007
AT1;AT13;AT130;00000;9210103;1;ROU;-1;0;0;0;-1;0;0;0;1;0;2007
AT1;AT13;AT130;00000;9210103;1;SVK;-1;0;0;0;-1;0;0;1;2;0;2007
AT1;AT13;AT130;00000;9210103;1;HUN;-2;1;1;0;-3;0;1;0;2;0;2007
AT1;AT13;AT130;00000;9210103;1;BGR;-2;1;1;0;-3;0;0;0;3;0;2007
AT1;AT13;AT130;00000;9210103;1;REST-EU;-1;0;1;1;-1;0;1;1;1;0;2007
AT1;AT13;AT130;00000;9210103;1;SCG;0;1;1;0;-1;0;0;6;7;0;2007
AT1;AT13;AT130;00000;9210103;1;TUR;4;0;0;0;4;0;0;6;2;0;2007
AT1;AT13;AT130;00000;9210103;1;BIH;1;0;0;0;1;0;0;1;0;0;2007
AT1;AT13;AT130;00000;9210103;1;HRV;-2;-1;0;1;-1;0;1;0;0;0;2007
AT1;AT13;AT130;00000;9210103;1;MKD;1;0;0;0;1;1;0;0;0;0;2007
AT1;AT13;AT130;00000;9210103;1;RUS;1;1;1;0;0;0;0;0;0;0;2007
AT1;AT13;AT130;00000;9210103;1;OTHER;-5;1;3;2;-6;0;0;7;13;4;2007
AT1;AT13;AT130;00000;9210104;2;AUT;-6;-6;2;8;0;10;19;73;64;11;2007
AT1;AT13;AT130;00000;9210104;2;DEU;-1;-1;0;1;0;0;0;0;0;0;2007
AT1;AT13;AT130;00000;9210104;2;POL;1;0;0;0;1;0;0;1;0;0;2007
AT1;AT13;AT130;00000;9210104;2;ROU;3;0;0;0;3;0;0;5;2;0;2007
AT1;AT13;AT130;00000;9210104;2;SVK;4;0;1;1;4;0;0;4;0;0;2007
AT1;AT13;AT130;00000;9210104;2;HUN;0;0;1;1;0;0;0;0;0;0;2007
AT1;AT13;AT130;00000;9210104;2;BGR;0;1;1;0;-1;0;0;1;2;0;2007
AT1;AT13;AT130;00000;9210104;2;CZE;-2;0;0;0;-2;0;1;0;1;0;2007
AT1;AT13;AT130;00000;9210104;2;REST-EU;2;0;0;0;2;0;0;3;1;0;2007
AT1;AT13;AT130;00000;9210104;2;SCG;7;0;0;0;7;0;0;7;0;0;2007
AT1;AT13;AT130;00000;9210104;2;TUR;-3;1;1;0;-4;0;0;0;4;0;2007
AT1;AT13;AT130;00000;9210104;2;BIH;3;0;0;0;3;1;0;4;2;0;2007
AT1;AT13;AT130;00000;9210104;2;HRV;0;-3;0;3;3;0;0;4;1;0;2007
AT1;AT13;AT130;00000;9210104;2;RUS;3;0;0;0;3;0;0;3;0;0;2007
AT1;AT13;AT130;00000;9210104;2;CHN;0;0;0;0;0;0;0;1;1;0;2007
AT1;AT13;AT130;00000;9210104;2;OTHER;16;2;4;2;14;0;1;19;4;3;2007
AT1;AT13;AT130;00000;9210104;1;AUT;22;6;8;2;16;12;27;96;65;7;2007
AT1;AT13;AT130;00000;9210104;1;DEU;-1;0;0;0;-1;0;1;2;2;0;2007
AT1;AT13;AT130;00000;9210104;1;ROU;2;0;0;0;2;1;0;1;0;0;2007
AT1;AT13;AT130;00000;9210104;1;SVK;5;0;0;0;5;0;0;5;0;0;2007
AT1;AT13;AT130;00000;9210104;1;HUN;1;1;1;0;0;0;0;1;1;0;2007
AT1;AT13;AT130;00000;9210104;1;BGR;2;0;0;0;2;0;0;2;0;0;2007
AT1;AT13;AT130;00000;9210104;1;CZE;1;0;0;0;1;0;0;1;0;0;2007
AT1;AT13;AT130;00000;9210104;1;REST-EU;0;0;0;0;0;0;1;2;1;0;2007
AT1;AT13;AT130;00000;9210104;1;SCG;1;0;0;0;1;0;0;3;2;0;2007
AT1;AT13;AT130;00000;9210104;1;TUR;1;1;2;1;0;0;1;4;3;0;2007
AT1;AT13;AT130;00000;9210104;1;BIH;4;0;0;0;4;0;0;4;0;0;2007
AT1;AT13;AT130;00000;9210104;1;HRV;3;0;0;0;3;0;0;3;0;0;2007
AT1;AT13;AT130;00000;9210104;1;CHN;2;0;0;0;2;0;0;2;0;0;2007
AT1;AT13;AT130;00000;9210104;1;OTHER;14;0;2;2;14;4;1;15;4;2;2007
AT1;AT13;AT130;00000;9210105;2;AUT;-78;-15;9;24;-63;44;82;287;312;62;2007
AT1;AT13;AT130;00000;9210105;2;DEU;4;0;3;3;4;0;1;9;4;1;2007
AT1;AT13;AT130;00000;9210105;2;POL;-3;2;3;1;-5;1;6;11;11;7;2007
AT1;AT13;AT130;00000;9210105;2;ROU;8;3;3;0;5;0;2;9;2;0;2007
AT1;AT13;AT130;00000;9210105;2;SVK;3;2;2;0;1;0;0;2;1;1;2007
AT1;AT13;AT130;00000;9210105;2;HUN;0;3;3;0;-3;1;2;1;3;0;2007
AT1;AT13;AT130;00000;9210105;2;BGR;-3;0;0;0;-3;0;0;1;4;0;2007
AT1;AT13;AT130;00000;9210105;2;CZE;-1;0;0;0;-1;0;0;3;4;0;2007
AT1;AT13;AT130;00000;9210105;2;REST-EU;-6;-3;0;3;-3;0;1;1;3;1;2007
AT1;AT13;AT130;00000;9210105;2;SCG;41;0;3;3;41;3;2;52;12;4;2007
AT1;AT13;AT130;00000;9210105;2;TUR;35;0;2;2;35;1;3;49;12;4;2007
AT1;AT13;AT130;00000;9210105;2;BIH;6;2;2;0;4;0;1;8;3;1;2007
AT1;AT13;AT130;00000;9210105;2;HRV;0;1;2;1;-1;0;1;3;3;0;2007
AT1;AT13;AT130;00000;9210105;2;MKD;2;1;1;0;1;0;0;2;1;2;2007
AT1;AT13;AT130;00000;9210105;2;RUS;12;0;0;0;12;0;0;12;0;0;2007
AT1;AT13;AT130;00000;9210105;2;CHN;-2;-1;1;2;-1;0;0;3;4;0;2007
AT1;AT13;AT130;00000;9210105;2;OTHER;28;1;13;12;27;6;6;64;37;5;2007
AT1;AT13;AT130;00000;9210105;1;AUT;-115;3;29;26;-118;41;112;263;310;66;2007
AT1;AT13;AT130;00000;9210105;1;DEU;7;3;5;2;4;2;2;11;7;0;2007
AT1;AT13;AT130;00000;9210105;1;POL;-4;-2;3;5;-2;0;4;8;6;3;2007
AT1;AT13;AT130;00000;9210105;1;ROU;3;1;1;0;2;0;2;7;3;0;2007
AT1;AT13;AT130;00000;9210105;1;SVK;-4;-5;1;6;1;0;0;1;0;0;2007
AT1;AT13;AT130;00000;9210105;1;HUN;2;0;0;0;2;0;0;3;1;0;2007
