Wanderung gegenüber Wien nach Zählbezirken, Geburtsstaat und Geschlecht;;;;;;;;;;;;;;;;;;
Migration in Vienna by subdistrict, country of birth and sex;;;;;;;;;;;;;;;;;;
NUTS1;NUTS2;NUTS3;DISTRICT_CODE;SUB_DISTRICT_CODE;SEX;COUNTRY_OF_BIRTH;MIG_NET_TOTAL;MIG_NET_EXT;IMM_EXT;EMI_EXT;MIG_NET_INT;IMM_INT;EMI_INT;IMM_SDC;EMI_SDC;MIG_SDC_INT;REF_DATE
AT1;AT13;AT130;00000;9210118;1;POL;16;11;19;8;5;2;1;13;9;0;2011
AT1;AT13;AT130;00000;9210118;1;ROU;-10;-2;6;8;-8;0;1;3;10;2;2011
AT1;AT13;AT130;00000;9210118;1;SVK;3;5;6;1;-2;1;1;0;2;0;2011
AT1;AT13;AT130;00000;9210118;1;HUN;-4;-7;2;9;3;0;0;5;2;0;2011
AT1;AT13;AT130;00000;9210118;1;BGR;2;3;4;1;-1;0;1;3;3;0;2011
AT1;AT13;AT130;00000;9210118;1;CZE;-3;-1;1;2;-2;0;0;0;2;0;2011
AT1;AT13;AT130;00000;9210118;1;REST-EU;1;2;3;1;-1;1;1;2;3;0;2011
AT1;AT13;AT130;00000;9210118;1;SCG;-2;2;6;4;-4;2;4;16;18;1;2011
AT1;AT13;AT130;00000;9210118;1;TUR;7;1;3;2;6;4;0;24;22;0;2011
AT1;AT13;AT130;00000;9210118;1;BIH;-9;-1;1;2;-8;0;1;2;9;0;2011
AT1;AT13;AT130;00000;9210118;1;HRV;0;0;1;1;0;0;0;0;0;0;2011
AT1;AT13;AT130;00000;9210118;1;MKD;0;1;3;2;-1;0;0;3;4;0;2011
AT1;AT13;AT130;00000;9210118;1;RUS;-10;-2;0;2;-8;0;1;2;9;0;2011
AT1;AT13;AT130;00000;9210118;1;CHN;4;1;1;0;3;1;0;4;2;0;2011
AT1;AT13;AT130;00000;9210118;1;OTHER;-17;0;12;12;-17;11;3;35;60;4;2011
AT1;AT13;AT130;00000;9210119;2;AUT;-42;-1;0;1;-41;15;30;53;79;11;2011
AT1;AT13;AT130;00000;9210119;2;DEU;1;1;1;0;0;0;0;1;1;0;2011
AT1;AT13;AT130;00000;9210119;2;POL;4;7;9;2;-3;0;1;0;2;0;2011
AT1;AT13;AT130;00000;9210119;2;ROU;19;18;23;5;1;1;2;6;4;0;2011
AT1;AT13;AT130;00000;9210119;2;SVK;-1;2;2;0;-3;0;0;0;3;0;2011
AT1;AT13;AT130;00000;9210119;2;HUN;7;4;4;0;3;0;0;3;0;0;2011
AT1;AT13;AT130;00000;9210119;2;BGR;-1;0;0;0;-1;0;0;0;1;0;2011
AT1;AT13;AT130;00000;9210119;2;CZE;-1;0;0;0;-1;0;0;0;1;0;2011
AT1;AT13;AT130;00000;9210119;2;REST-EU;0;0;1;1;0;0;0;0;0;0;2011
AT1;AT13;AT130;00000;9210119;2;SCG;-8;-3;0;3;-5;0;1;1;5;1;2011
AT1;AT13;AT130;00000;9210119;2;TUR;-5;0;1;1;-5;0;0;0;5;0;2011
AT1;AT13;AT130;00000;9210119;2;BIH;6;1;1;0;5;2;0;3;0;0;2011
AT1;AT13;AT130;00000;9210119;2;MKD;-2;0;0;0;-2;0;0;1;3;0;2011
AT1;AT13;AT130;00000;9210119;2;RUS;1;0;0;0;1;1;0;0;0;0;2011
AT1;AT13;AT130;00000;9210119;2;CHN;1;0;0;0;1;0;0;1;0;0;2011
AT1;AT13;AT130;00000;9210119;2;OTHER;-2;1;1;0;-3;4;0;4;11;3;2011
AT1;AT13;AT130;00000;9210119;1;AUT;-22;-2;2;4;-20;18;22;61;77;12;2011
AT1;AT13;AT130;00000;9210119;1;DEU;-2;0;2;2;-2;0;1;1;2;0;2011
AT1;AT13;AT130;00000;9210119;1;POL;3;2;3;1;1;0;1;6;4;0;2011
AT1;AT13;AT130;00000;9210119;1;ROU;36;29;35;6;7;1;1;11;4;0;2011
AT1;AT13;AT130;00000;9210119;1;SVK;-1;-1;0;1;0;0;0;0;0;0;2011
AT1;AT13;AT130;00000;9210119;1;HUN;1;-1;2;3;2;1;0;1;0;0;2011
AT1;AT13;AT130;00000;9210119;1;REST-EU;-2;-2;0;2;0;0;0;3;3;0;2011
AT1;AT13;AT130;00000;9210119;1;SCG;-3;-1;2;3;-2;1;0;3;6;2;2011
AT1;AT13;AT130;00000;9210119;1;TUR;-4;1;1;0;-5;0;0;0;5;0;2011
AT1;AT13;AT130;00000;9210119;1;BIH;-1;0;0;0;-1;0;0;1;2;0;2011
AT1;AT13;AT130;00000;9210119;1;HRV;-2;-1;0;1;-1;0;0;0;1;0;2011
AT1;AT13;AT130;00000;9210119;1;MKD;-2;-1;0;1;-1;0;0;0;1;0;2011
AT1;AT13;AT130;00000;9210119;1;RUS;1;0;0;0;1;3;0;0;2;0;2011
AT1;AT13;AT130;00000;9210119;1;OTHER;-1;1;6;5;-2;4;1;8;13;4;2011
AT1;AT13;AT130;00000;9210120;2;AUT;-28;1;2;1;-29;11;12;31;59;5;2011
AT1;AT13;AT130;00000;9210120;2;DEU;-2;1;1;0;-3;0;1;2;4;0;2011
AT1;AT13;AT130;00000;9210120;2;POL;2;4;4;0;-2;1;0;2;5;0;2011
AT1;AT13;AT130;00000;9210120;2;ROU;-3;0;0;0;-3;0;1;0;2;0;2011
AT1;AT13;AT130;00000;9210120;2;SVK;1;2;2;0;-1;0;0;0;1;0;2011
AT1;AT13;AT130;00000;9210120;2;HUN;0;0;0;0;0;0;0;1;1;0;2011
AT1;AT13;AT130;00000;9210120;2;CZE;-1;0;0;0;-1;0;0;0;1;0;2011
AT1;AT13;AT130;00000;9210120;2;SCG;0;0;1;1;0;3;3;3;3;1;2011
AT1;AT13;AT130;00000;9210120;2;TUR;3;0;0;0;3;0;0;5;2;0;2011
AT1;AT13;AT130;00000;9210120;2;BIH;-2;-1;0;1;-1;0;0;4;5;0;2011
AT1;AT13;AT130;00000;9210120;2;HRV;1;0;0;0;1;0;0;2;1;0;2011
AT1;AT13;AT130;00000;9210120;2;MKD;0;0;0;0;0;0;0;1;1;0;2011
AT1;AT13;AT130;00000;9210120;2;RUS;0;0;0;0;0;0;0;2;2;0;2011
AT1;AT13;AT130;00000;9210120;2;OTHER;-3;-1;0;1;-2;0;1;9;10;1;2011
AT1;AT13;AT130;00000;9210120;1;AUT;-19;-1;0;1;-18;9;11;39;55;2;2011
AT1;AT13;AT130;00000;9210120;1;DEU;-4;0;0;0;-4;1;1;0;4;0;2011
AT1;AT13;AT130;00000;9210120;1;POL;-1;-2;3;5;1;0;1;7;5;0;2011
AT1;AT13;AT130;00000;9210120;1;ROU;-1;2;3;1;-3;0;0;1;4;0;2011
AT1;AT13;AT130;00000;9210120;1;SVK;-1;0;0;0;-1;0;0;0;1;1;2011
AT1;AT13;AT130;00000;9210120;1;HUN;0;1;1;0;-1;0;0;1;2;0;2011
AT1;AT13;AT130;00000;9210120;1;BGR;1;0;0;0;1;0;0;1;0;0;2011
AT1;AT13;AT130;00000;9210120;1;CZE;0;0;1;1;0;0;0;0;0;0;2011
AT1;AT13;AT130;00000;9210120;1;REST-EU;1;1;1;0;0;0;0;0;0;0;2011
AT1;AT13;AT130;00000;9210120;1;SCG;-2;-2;0;2;0;0;1;3;2;0;2011
AT1;AT13;AT130;00000;9210120;1;TUR;8;2;2;0;6;1;0;8;3;0;2011
AT1;AT13;AT130;00000;9210120;1;BIH;3;0;0;0;3;0;0;4;1;0;2011
AT1;AT13;AT130;00000;9210120;1;HRV;0;0;0;0;0;0;0;1;1;0;2011
AT1;AT13;AT130;00000;9210120;1;MKD;0;1;1;0;-1;0;0;0;1;0;2011
AT1;AT13;AT130;00000;9210120;1;RUS;-1;0;0;0;-1;0;0;0;1;0;2011
AT1;AT13;AT130;00000;9210120;1;OTHER;1;-2;1;3;3;2;2;14;11;0;2011
AT1;AT13;AT130;00000;9210121;2;AUT;1;-4;3;7;5;55;27;142;165;13;2011
AT1;AT13;AT130;00000;9210121;2;DEU;-2;0;5;5;-2;2;4;4;4;0;2011
AT1;AT13;AT130;00000;9210121;2;POL;8;3;5;2;5;0;0;11;6;1;2011
AT1;AT13;AT130;00000;9210121;2;ROU;1;3;8;5;-2;1;1;6;8;0;2011
AT1;AT13;AT130;00000;9210121;2;SVK;6;3;5;2;3;0;0;4;1;0;2011
AT1;AT13;AT130;00000;9210121;2;HUN;7;2;5;3;5;1;0;6;2;0;2011
AT1;AT13;AT130;00000;9210121;2;BGR;5;4;4;0;1;0;0;2;1;0;2011
AT1;AT13;AT130;00000;9210121;2;CZE;-5;-2;0;2;-3;0;1;1;3;0;2011
AT1;AT13;AT130;00000;9210121;2;REST-EU;-1;1;1;0;-2;0;1;3;4;0;2011
AT1;AT13;AT130;00000;9210121;2;SCG;8;0;3;3;8;2;1;16;9;4;2011
AT1;AT13;AT130;00000;9210121;2;TUR;2;-1;1;2;3;1;0;8;6;1;2011
AT1;AT13;AT130;00000;9210121;2;BIH;1;1;1;0;0;2;0;4;6;0;2011
AT1;AT13;AT130;00000;9210121;2;HRV;1;2;2;0;-1;0;0;0;1;0;2011
AT1;AT13;AT130;00000;9210121;2;MKD;3;1;1;0;2;0;1;3;0;0;2011
AT1;AT13;AT130;00000;9210121;2;RUS;6;1;1;0;5;0;1;6;0;0;2011
AT1;AT13;AT130;00000;9210121;2;CHN;1;-1;0;1;2;2;0;1;1;0;2011
AT1;AT13;AT130;00000;9210121;2;OTHER;-6;-1;10;11;-5;1;2;27;31;2;2011
AT1;AT13;AT130;00000;9210121;1;AUT;-4;-6;8;14;2;42;45;178;173;17;2011
AT1;AT13;AT130;00000;9210121;1;DEU;3;1;4;3;2;1;1;6;4;0;2011
AT1;AT13;AT130;00000;9210121;1;POL;7;6;15;9;1;0;0;8;7;1;2011
AT1;AT13;AT130;00000;9210121;1;ROU;6;6;11;5;0;1;0;7;8;0;2011
AT1;AT13;AT130;00000;9210121;1;SVK;4;2;4;2;2;0;0;2;0;0;2011
AT1;AT13;AT130;00000;9210121;1;HUN;-1;3;9;6;-4;0;2;2;4;1;2011
AT1;AT13;AT130;00000;9210121;1;BGR;1;0;0;0;1;0;0;2;1;0;2011
AT1;AT13;AT130;00000;9210121;1;CZE;-1;0;0;0;-1;0;0;1;2;0;2011
AT1;AT13;AT130;00000;9210121;1;REST-EU;1;2;3;1;-1;0;0;0;1;0;2011
AT1;AT13;AT130;00000;9210121;1;SCG;-4;-4;8;12;0;0;1;14;13;4;2011
AT1;AT13;AT130;00000;9210121;1;TUR;9;2;3;1;7;2;0;12;7;1;2011
AT1;AT13;AT130;00000;9210121;1;BIH;-1;1;2;1;-2;1;2;7;8;0;2011
AT1;AT13;AT130;00000;9210121;1;HRV;1;0;0;0;1;2;0;2;3;0;2011
AT1;AT13;AT130;00000;9210121;1;MKD;2;1;1;0;1;0;4;6;1;0;2011
AT1;AT13;AT130;00000;9210121;1;RUS;4;0;1;1;4;0;0;6;2;0;2011
AT1;AT13;AT130;00000;9210121;1;CHN;3;0;0;0;3;0;0;3;0;0;2011
AT1;AT13;AT130;00000;9210121;1;OTHER;3;1;17;16;2;4;8;42;36;0;2011
AT1;AT13;AT130;00000;9210122;2;AUT;4;-4;7;11;8;75;71;196;192;20;2011
AT1;AT13;AT130;00000;9210122;2;DEU;4;2;9;7;2;3;1;4;4;0;2011
AT1;AT13;AT130;00000;9210122;2;POL;0;2;6;4;-2;2;1;9;12;2;2011
AT1;AT13;AT130;00000;9210122;2;ROU;1;2;3;1;-1;1;0;9;11;2;2011
AT1;AT13;AT130;00000;9210122;2;SVK;4;2;8;6;2;1;5;7;1;0;2011
AT1;AT13;AT130;00000;9210122;2;HUN;5;4;8;4;1;3;2;2;2;0;2011
AT1;AT13;AT130;00000;9210122;2;BGR;1;3;7;4;-2;1;0;4;7;2;2011
AT1;AT13;AT130;00000;9210122;2;CZE;2;0;1;1;2;1;3;6;2;0;2011
AT1;AT13;AT130;00000;9210122;2;REST-EU;3;3;5;2;0;2;0;5;7;0;2011
AT1;AT13;AT130;00000;9210122;2;SCG;7;0;6;6;7;6;3;15;11;1;2011
AT1;AT13;AT130;00000;9210122;2;TUR;0;10;16;6;-10;2;1;26;37;1;2011
AT1;AT13;AT130;00000;9210122;2;BIH;-4;-4;1;5;0;2;1;7;8;0;2011
AT1;AT13;AT130;00000;9210122;2;HRV;1;0;0;0;1;0;1;3;1;0;2011
AT1;AT13;AT130;00000;9210122;2;MKD;3;0;0;0;3;1;0;7;5;0;2011
AT1;AT13;AT130;00000;9210122;2;RUS;3;3;3;0;0;0;1;7;6;0;2011
AT1;AT13;AT130;00000;9210122;2;CHN;4;-4;2;6;8;1;0;13;6;0;2011
AT1;AT13;AT130;00000;9210122;2;OTHER;4;-1;14;15;5;7;4;28;26;4;2011
AT1;AT13;AT130;00000;9210122;1;AUT;12;-6;15;21;18;66;65;207;190;28;2011
AT1;AT13;AT130;00000;9210122;1;DEU;8;3;8;5;5;1;0;10;6;0;2011
AT1;AT13;AT130;00000;9210122;1;POL;3;2;17;15;1;1;3;11;8;0;2011
AT1;AT13;AT130;00000;9210122;1;ROU;-4;-3;4;7;-1;1;0;4;6;2;2011
AT1;AT13;AT130;00000;9210122;1;SVK;0;0;3;3;0;0;0;1;1;0;2011
AT1;AT13;AT130;00000;9210122;1;HUN;8;4;6;2;4;3;2;3;0;1;2011
AT1;AT13;AT130;00000;9210122;1;BGR;5;1;3;2;4;2;0;5;3;1;2011
AT1;AT13;AT130;00000;9210122;1;CZE;-3;-1;0;1;-2;0;0;0;2;0;2011
AT1;AT13;AT130;00000;9210122;1;REST-EU;3;0;8;8;3;4;0;3;4;0;2011
AT1;AT13;AT130;00000;9210122;1;SCG;8;2;9;7;6;9;6;9;6;2;2011
AT1;AT13;AT130;00000;9210122;1;TUR;-5;6;29;23;-11;7;2;41;57;0;2011
AT1;AT13;AT130;00000;9210122;1;BIH;1;-3;2;5;4;3;1;9;7;0;2011
AT1;AT13;AT130;00000;9210122;1;HRV;3;2;4;2;1;0;0;1;0;0;2011
AT1;AT13;AT130;00000;9210122;1;MKD;0;1;3;2;-1;0;0;5;6;0;2011
AT1;AT13;AT130;00000;9210122;1;RUS;5;1;3;2;4;0;0;6;2;0;2011
AT1;AT13;AT130;00000;9210122;1;CHN;1;-3;2;5;4;2;1;11;8;0;2011
AT1;AT13;AT130;00000;9210122;1;OTHER;29;3;24;21;26;14;3;59;44;4;2011
AT1;AT13;AT130;00000;9210123;2;AUT;1;0;10;10;1;84;79;206;210;23;2011
AT1;AT13;AT130;00000;9210123;2;DEU;1;-4;7;11;5;4;1;15;13;1;2011
AT1;AT13;AT130;00000;9210123;2;POL;5;8;17;9;-3;1;1;19;22;0;2011
AT1;AT13;AT130;00000;9210123;2;ROU;10;7;12;5;3;4;1;11;11;0;2011
AT1;AT13;AT130;00000;9210123;2;SVK;11;8;9;1;3;1;2;8;4;2;2011
AT1;AT13;AT130;00000;9210123;2;HUN;3;5;5;0;-2;3;1;5;9;0;2011
AT1;AT13;AT130;00000;9210123;2;BGR;1;2;3;1;-1;1;0;3;5;0;2011
AT1;AT13;AT130;00000;9210123;2;CZE;2;-1;0;1;3;3;1;4;3;1;2011
AT1;AT13;AT130;00000;9210123;2;REST-EU;5;1;3;2;4;1;0;8;5;0;2011
AT1;AT13;AT130;00000;9210123;2;SCG;15;1;6;5;14;3;1;28;16;5;2011
AT1;AT13;AT130;00000;9210123;2;TUR;-12;-1;1;2;-11;0;0;10;21;0;2011
AT1;AT13;AT130;00000;9210123;2;BIH;5;4;4;0;1;1;0;9;9;2;2011
AT1;AT13;AT130;00000;9210123;2;HRV;4;3;3;0;1;0;0;1;0;0;2011
AT1;AT13;AT130;00000;9210123;2;MKD;-1;-2;1;3;1;0;0;1;0;1;2011
AT1;AT13;AT130;00000;9210123;2;RUS;-3;0;1;1;-3;2;0;17;22;5;2011
AT1;AT13;AT130;00000;9210123;2;CHN;-1;-2;2;4;1;1;0;4;4;0;2011
AT1;AT13;AT130;00000;9210123;2;OTHER;8;6;22;16;2;13;4;38;45;4;2011
AT1;AT13;AT130;00000;9210123;1;AUT;45;-2;18;20;47;83;65;227;198;21;2011
AT1;AT13;AT130;00000;9210123;1;DEU;0;3;13;10;-3;2;4;11;12;1;2011
AT1;AT13;AT130;00000;9210123;1;POL;26;16;27;11;10;0;0;19;9;2;2011
AT1;AT13;AT130;00000;9210123;1;ROU;10;3;8;5;7;2;2;14;7;2;2011
AT1;AT13;AT130;00000;9210123;1;SVK;5;7;10;3;-2;0;2;2;2;1;2011
AT1;AT13;AT130;00000;9210123;1;HUN;6;4;7;3;2;2;0;6;6;0;2011
AT1;AT13;AT130;00000;9210123;1;BGR;-2;-1;2;3;-1;0;1;5;5;0;2011
AT1;AT13;AT130;00000;9210123;1;CZE;0;-1;1;2;1;0;2;3;0;2;2011
AT1;AT13;AT130;00000;9210123;1;REST-EU;5;4;6;2;1;0;1;7;5;0;2011
AT1;AT13;AT130;00000;9210123;1;SCG;14;4;11;7;10;0;1;28;17;6;2011
AT1;AT13;AT130;00000;9210123;1;TUR;-2;-2;2;4;0;0;0;13;13;0;2011
AT1;AT13;AT130;00000;9210123;1;BIH;6;2;2;0;4;1;2;10;5;1;2011
AT1;AT13;AT130;00000;9210123;1;HRV;1;0;0;0;1;0;0;1;0;0;2011
AT1;AT13;AT130;00000;9210123;1;MKD;-3;0;0;0;-3;0;0;3;6;1;2011
AT1;AT13;AT130;00000;9210123;1;RUS;0;0;0;0;0;3;0;14;17;6;2011
AT1;AT13;AT130;00000;9210123;1;CHN;3;0;3;3;3;3;0;4;4;0;2011
AT1;AT13;AT130;00000;9210123;1;OTHER;11;6;25;19;5;12;12;66;61;7;2011
AT1;AT13;AT130;00000;9210124;2;AUT;287;2;3;1;285;45;12;308;56;5;2011
AT1;AT13;AT130;00000;9210124;2;DEU;14;2;2;0;12;1;1;12;0;0;2011
AT1;AT13;AT130;00000;9210124;2;POL;18;1;2;1;17;1;0;18;2;0;2011
AT1;AT13;AT130;00000;9210124;2;ROU;4;-1;1;2;5;1;0;6;2;0;2011
AT1;AT13;AT130;00000;9210124;2;SVK;0;0;0;0;0;0;0;1;1;0;2011
AT1;AT13;AT130;00000;9210124;2;HUN;2;0;0;0;2;0;0;2;0;0;2011
AT1;AT13;AT130;00000;9210124;2;BGR;2;0;2;2;2;0;0;4;2;0;2011
AT1;AT13;AT130;00000;9210124;2;CZE;4;0;0;0;4;0;0;4;0;0;2011
AT1;AT13;AT130;00000;9210124;2;REST-EU;4;2;2;0;2;0;0;2;0;0;2011
AT1;AT13;AT130;00000;9210124;2;SCG;4;1;1;0;3;0;0;6;3;0;2011
AT1;AT13;AT130;00000;9210124;2;TUR;9;0;0;0;9;1;1;10;1;0;2011
AT1;AT13;AT130;00000;9210124;2;BIH;9;0;0;0;9;1;1;10;1;0;2011
AT1;AT13;AT130;00000;9210124;2;HRV;1;0;0;0;1;0;0;1;0;0;2011
AT1;AT13;AT130;00000;9210124;2;MKD;-1;0;0;0;-1;0;0;1;2;0;2011
AT1;AT13;AT130;00000;9210124;2;RUS;0;1;2;1;-1;0;0;0;1;0;2011
AT1;AT13;AT130;00000;9210124;2;CHN;3;-1;1;2;4;0;0;5;1;1;2011
AT1;AT13;AT130;00000;9210124;2;OTHER;32;3;4;1;29;2;0;34;7;0;2011
AT1;AT13;AT130;00000;9210124;1;AUT;239;3;4;1;236;40;10;267;61;3;2011
AT1;AT13;AT130;00000;9210124;1;DEU;11;0;2;2;11;0;0;11;0;0;2011
AT1;AT13;AT130;00000;9210124;1;POL;26;9;9;0;17;0;0;20;3;0;2011
AT1;AT13;AT130;00000;9210124;1;ROU;1;-2;0;2;3;0;0;4;1;0;2011
AT1;AT13;AT130;00000;9210124;1;SVK;1;1;1;0;0;0;0;0;0;0;2011
AT1;AT13;AT130;00000;9210124;1;HUN;3;1;1;0;2;0;0;2;0;0;2011
AT1;AT13;AT130;00000;9210124;1;BGR;1;0;0;0;1;0;0;3;2;0;2011
AT1;AT13;AT130;00000;9210124;1;CZE;1;0;0;0;1;0;0;1;0;0;2011
AT1;AT13;AT130;00000;9210124;1;REST-EU;3;2;2;0;1;0;0;2;1;0;2011
AT1;AT13;AT130;00000;9210124;1;SCG;4;1;1;0;3;0;0;6;3;0;2011
AT1;AT13;AT130;00000;9210124;1;TUR;8;1;1;0;7;1;0;7;1;0;2011
AT1;AT13;AT130;00000;9210124;1;BIH;7;0;0;0;7;0;0;10;3;0;2011
AT1;AT13;AT130;00000;9210124;1;HRV;3;0;0;0;3;0;0;3;0;0;2011
AT1;AT13;AT130;00000;9210124;1;MKD;0;0;0;0;0;0;0;1;1;0;2011
AT1;AT13;AT130;00000;9210124;1;RUS;1;2;2;0;-1;0;0;0;1;0;2011
AT1;AT13;AT130;00000;9210124;1;CHN;2;0;1;1;2;0;0;3;1;2;2011
AT1;AT13;AT130;00000;9210124;1;OTHER;22;3;4;1;19;1;0;22;4;0;2011
AT1;AT13;AT130;00000;9210125;2;AUT;54;-1;2;3;55;27;32;138;78;17;2011
AT1;AT13;AT130;00000;9210125;2;DEU;5;2;3;1;3;1;2;5;1;0;2011
AT1;AT13;AT130;00000;9210125;2;POL;5;2;2;0;3;1;3;7;2;0;2011
AT1;AT13;AT130;00000;9210125;2;ROU;0;3;3;0;-3;0;0;0;3;0;2011
AT1;AT13;AT130;00000;9210125;2;SVK;4;0;0;0;4;2;1;3;0;1;2011
AT1;AT13;AT130;00000;9210125;2;HUN;2;3;3;0;-1;0;1;1;1;0;2011
AT1;AT13;AT130;00000;9210125;2;BGR;2;0;0;0;2;1;0;2;1;0;2011
AT1;AT13;AT130;00000;9210125;2;CZE;0;1;2;1;-1;0;1;3;3;0;2011
AT1;AT13;AT130;00000;9210125;2;REST-EU;1;1;1;0;0;0;0;0;0;0;2011
AT1;AT13;AT130;00000;9210125;2;SCG;6;0;0;0;6;0;2;9;1;1;2011
AT1;AT13;AT130;00000;9210125;2;TUR;8;1;1;0;7;1;1;8;1;0;2011
AT1;AT13;AT130;00000;9210125;2;BIH;1;0;0;0;1;1;1;2;1;0;2011
AT1;AT13;AT130;00000;9210125;2;HRV;1;0;0;0;1;1;0;0;0;0;2011
AT1;AT13;AT130;00000;9210125;2;MKD;1;0;0;0;1;0;0;2;1;0;2011
AT1;AT13;AT130;00000;9210125;2;RUS;-2;1;1;0;-3;0;2;0;1;0;2011
AT1;AT13;AT130;00000;9210125;2;CHN;-4;-1;1;2;-3;1;0;3;7;0;2011
AT1;AT13;AT130;00000;9210125;2;OTHER;13;4;8;4;9;3;4;12;2;0;2011
AT1;AT13;AT130;00000;9210125;1;AUT;39;-3;0;3;42;35;33;135;95;17;2011
AT1;AT13;AT130;00000;9210125;1;DEU;3;1;1;0;2;0;3;7;2;0;2011
AT1;AT13;AT130;00000;9210125;1;POL;11;11;12;1;0;1;2;5;4;0;2011
AT1;AT13;AT130;00000;9210125;1;ROU;3;4;6;2;-1;0;0;2;3;0;2011
AT1;AT13;AT130;00000;9210125;1;SVK;4;0;0;0;4;1;0;3;0;1;2011
AT1;AT13;AT130;00000;9210125;1;HUN;7;6;6;0;1;0;0;1;0;0;2011
AT1;AT13;AT130;00000;9210125;1;BGR;0;0;2;2;0;0;0;1;1;0;2011
AT1;AT13;AT130;00000;9210125;1;CZE;4;2;2;0;2;0;0;2;0;0;2011
AT1;AT13;AT130;00000;9210125;1;REST-EU;0;-1;1;2;1;0;0;1;0;0;2011
AT1;AT13;AT130;00000;9210125;1;SCG;2;0;1;1;2;0;0;4;2;0;2011
AT1;AT13;AT130;00000;9210125;1;TUR;8;1;2;1;7;0;0;9;2;0;2011
AT1;AT13;AT130;00000;9210125;1;BIH;0;0;0;0;0;0;0;2;2;0;2011
AT1;AT13;AT130;00000;9210125;1;MKD;2;0;0;0;2;0;0;2;0;0;2011
AT1;AT13;AT130;00000;9210125;1;RUS;-1;0;0;0;-1;0;0;0;1;0;2011
AT1;AT13;AT130;00000;9210125;1;CHN;5;-1;0;1;6;0;0;10;4;0;2011
AT1;AT13;AT130;00000;9210125;1;OTHER;11;5;7;2;6;0;2;15;7;1;2011
AT1;AT13;AT130;00000;9210126;2;AUT;-34;-8;1;9;-26;39;52;179;192;28;2011
AT1;AT13;AT130;00000;9210126;2;DEU;4;-1;4;5;5;4;1;7;5;1;2011
AT1;AT13;AT130;00000;9210126;2;POL;-3;-3;3;6;0;1;2;14;13;0;2011
AT1;AT13;AT130;00000;9210126;2;ROU;4;3;4;1;1;1;0;3;3;0;2011
AT1;AT13;AT130;00000;9210126;2;SVK;-3;-2;2;4;-1;0;0;2;3;0;2011
AT1;AT13;AT130;00000;9210126;2;HUN;0;1;3;2;-1;2;0;1;4;1;2011
AT1;AT13;AT130;00000;9210126;2;BGR;2;0;2;2;2;0;0;4;2;0;2011
AT1;AT13;AT130;00000;9210126;2;CZE;0;0;1;1;0;0;1;2;1;0;2011
AT1;AT13;AT130;00000;9210126;2;REST-EU;-1;3;8;5;-4;0;1;1;4;1;2011
AT1;AT13;AT130;00000;9210126;2;SCG;-4;-1;2;3;-3;0;0;1;4;2;2011
AT1;AT13;AT130;00000;9210126;2;TUR;6;2;3;1;4;1;1;9;5;0;2011
AT1;AT13;AT130;00000;9210126;2;BIH;4;3;3;0;1;0;0;3;2;0;2011
AT1;AT13;AT130;00000;9210126;2;HRV;2;-1;0;1;3;0;0;4;1;0;2011
AT1;AT13;AT130;00000;9210126;2;MKD;-1;-1;1;2;0;1;1;0;0;0;2011
AT1;AT13;AT130;00000;9210126;2;RUS;8;2;3;1;6;0;0;7;1;0;2011
AT1;AT13;AT130;00000;9210126;2;CHN;1;2;2;0;-1;0;1;1;1;0;2011
AT1;AT13;AT130;00000;9210126;2;OTHER;6;0;24;24;6;3;0;27;24;4;2011
AT1;AT13;AT130;00000;9210126;1;AUT;-41;-6;13;19;-35;45;51;137;166;17;2011
AT1;AT13;AT130;00000;9210126;1;DEU;-6;-1;3;4;-5;0;2;5;8;0;2011
AT1;AT13;AT130;00000;9210126;1;POL;-4;0;3;3;-4;0;1;6;9;0;2011
AT1;AT13;AT130;00000;9210126;1;ROU;5;3;3;0;2;1;0;3;2;0;2011
AT1;AT13;AT130;00000;9210126;1;SVK;1;1;1;0;0;0;0;0;0;0;2011
AT1;AT13;AT130;00000;9210126;1;HUN;0;0;1;1;0;1;0;0;1;0;2011
AT1;AT13;AT130;00000;9210126;1;BGR;0;-2;1;3;2;0;0;3;1;0;2011
AT1;AT13;AT130;00000;9210126;1;CZE;2;0;0;0;2;0;0;2;0;0;2011
AT1;AT13;AT130;00000;9210126;1;REST-EU;-1;-2;2;4;1;0;0;3;2;0;2011
AT1;AT13;AT130;00000;9210126;1;SCG;1;-2;1;3;3;0;0;6;3;2;2011
AT1;AT13;AT130;00000;9210126;1;TUR;11;-3;3;6;14;1;1;29;15;0;2011
AT1;AT13;AT130;00000;9210126;1;BIH;4;2;4;2;2;0;0;8;6;0;2011
AT1;AT13;AT130;00000;9210126;1;HRV;1;-1;0;1;2;1;0;1;0;0;2011
AT1;AT13;AT130;00000;9210126;1;MKD;-1;2;2;0;-3;0;1;0;2;0;2011
AT1;AT13;AT130;00000;9210126;1;RUS;8;0;1;1;8;0;0;9;1;0;2011
AT1;AT13;AT130;00000;9210126;1;CHN;-2;0;0;0;-2;0;0;1;3;0;2011
AT1;AT13;AT130;00000;9210126;1;OTHER;6;7;22;15;-1;0;1;36;36;4;2011
AT1;AT13;AT130;00000;9210127;2;AUT;0;-2;0;2;2;6;7;30;27;1;2011
AT1;AT13;AT130;00000;9210127;2;DEU;1;2;3;1;-1;0;0;0;1;1;2011
