Migrationshintergrund in Wien gemeldeter Personen, nach Geschlecht und Wiener Bezirk;;;;;;;;;;;;;;;;;;
Migration background of residents in Vienna  by sex and Vienna  district;;;;;;;;;;;;;;;;;;
NUTS1;NUTS2;NUTS3;DISTRICT_CODE;SUB_DISTRICT_CODE;SEX;POP_TOTAL;POP_SCG;POP_TUR;POP_DEU;POP_POL;POP_BIH;POP_HRV;POP_ROU;POP_CZE;POP_HUN;POP_OTHER;POP_AUT;REF_DATE
AT1;AT13;AT130;90901;0000;2;21523;1036;332;1285;426;263;249;342;245;347;3549;13449;20140101
AT1;AT13;AT130;91001;0000;2;94949;8202;7056;1509;2528;2874;1257;1958;928;1196;11841;55600;20140101
AT1;AT13;AT130;91101;0000;2;48055;3220;2704;763;1309;1159;581;1034;455;537;5108;31185;20140101
AT1;AT13;AT130;91201;0000;2;47389;3878;2562;1071;1454;1299;713;908;491;599;6122;28292;20140101
AT1;AT13;AT130;91301;0000;2;27924;738;239;1214;525;191;139;243;458;399;2789;20989;20140101
AT1;AT13;AT130;91401;0000;2;46086;2884;1186;1326;1255;873;543;716;544;529;4382;31848;20140101
AT1;AT13;AT130;91501;0000;2;37942;4282;2216;1065;1360;1388;823;990;341;648;5500;19329;20140101
AT1;AT13;AT130;91601;0000;2;51056;5281;3051;1295;1686;1336;896;1015;457;569;5936;29534;20140101
AT1;AT13;AT130;91701;0000;2;28124;2551;1005;918;899;692;434;501;301;332;3402;17089;20140101
AT1;AT13;AT130;91801;0000;2;26541;1278;434;1373;617;314;247;389;307;360;3699;17523;20140101
AT1;AT13;AT130;91901;0000;2;37676;1219;598;1484;751;294;234;418;572;572;5556;25978;20140101
AT1;AT13;AT130;92001;0000;2;43439;3981;3333;944;1327;1087;619;965;461;572;6504;23646;20140101
AT1;AT13;AT130;92101;0000;2;77553;3437;2299;1363;2197;930;570;1008;929;740;8721;55359;20140101
AT1;AT13;AT130;92201;0000;2;88109;2998;1904;1583;2519;827;500;1042;1061;804;10653;64218;20140101
AT1;AT13;AT130;92301;0000;2;50939;1769;1149;1215;1057;719;429;561;641;501;4103;38795;20140101
AT1;AT13;AT130;90101;0000;1;7871;200;67;430;72;34;78;73;91;83;1475;5268;20140101
AT1;AT13;AT130;90201;0000;1;48828;3545;2420;1777;1480;897;604;832;324;588;8486;27875;20140101
AT1;AT13;AT130;90301;0000;1;41478;2258;1349;1818;1113;682;503;533;352;548;6408;25914;20140101
AT1;AT13;AT130;90401;0000;1;15183;618;356;877;303;159;151;187;99;190;2894;9349;20140101
AT1;AT13;AT130;90501;0000;1;26612;2084;1377;1161;851;641;402;462;185;324;4652;14473;20140101
AT1;AT13;AT130;90601;0000;1;14739;575;373;866;364;207;151;155;91;190;2529;9238;20140101
AT1;AT13;AT130;90701;0000;1;14901;676;322;1013;256;198;145;135;80;175;2279;9622;20140101
AT1;AT13;AT130;90801;0000;1;12054;503;226;775;192;119;92;231;82;156;2027;7651;20140101
AT1;AT13;AT130;90901;0000;1;19680;878;393;1292;413;279;239;205;143;248;3525;12065;20140101
AT1;AT13;AT130;91001;0000;1;90621;7571;7897;1441;2482;2777;1450;1551;555;1027;12189;51681;20140101
AT1;AT13;AT130;91101;0000;1;45693;2954;2998;705;1161;1051;650;959;260;485;4939;29531;20140101
AT1;AT13;AT130;91201;0000;1;43987;3510;2794;1000;1397;1266;783;684;272;484;5899;25898;20140101
AT1;AT13;AT130;91301;0000;1;23653;584;282;979;374;145;130;196;210;268;2205;18280;20140101
AT1;AT13;AT130;91401;0000;1;41919;2523;1359;1123;1207;852;545;520;281;411;4162;28936;20140101
AT1;AT13;AT130;91501;0000;1;37733;4102;2615;1104;1610;1309;957;848;210;578;6035;18365;20140101
AT1;AT13;AT130;91601;0000;1;48904;4906;3567;1152;1934;1334;1026;847;264;518;6255;27101;20140101
AT1;AT13;AT130;91701;0000;1;26838;2430;1152;864;1078;696;496;374;154;349;3455;15790;20140101
AT1;AT13;AT130;91801;0000;1;22520;1092;489;1141;612;287;256;256;151;302;3098;14836;20140101
AT1;AT13;AT130;91901;0000;1;32129;971;695;1252;543;254;224;275;298;401;4773;22443;20140101
AT1;AT13;AT130;92001;0000;1;41567;3657;3704;884;1229;1112;659;834;225;499;6661;22103;20140101
AT1;AT13;AT130;92101;0000;1;71790;3097;2486;1160;1832;881;598;849;551;572;7973;51791;20140101
AT1;AT13;AT130;92201;0000;1;80916;2517;2005;1395;1828;798;558;821;628;545;9447;60374;20140101
AT1;AT13;AT130;92301;0000;1;45403;1472;1260;1036;769;722;477;432;372;427;3553;34883;20140101
