NUTS1;NUTS2;NUTS3;DISTRICT_CODE;DISTRICT_NAME;LAU_CODE;LAU_NAME;POP_AUT_NAT;POP_FOR_NAT;POP_TOTAL;REF_DATE
AT2;AT22;AT224;617;Weiz;61721;Ilztal;1698;46;1744;01.01.2013
AT2;AT22;AT224;617;Weiz;61722;Koglhof;1075;30;1105;01.01.2013
AT2;AT22;AT224;617;Weiz;61723;Krottendorf;2285;77;2362;01.01.2013
AT2;AT22;AT224;617;Weiz;61724;Kulm bei Weiz;483;7;490;01.01.2013
AT2;AT22;AT224;617;Weiz;61725;Labuch;785;15;800;01.01.2013
AT2;AT22;AT224;617;Weiz;61726;Laßnitzthal;1034;61;1095;01.01.2013
AT2;AT22;AT224;617;Weiz;61727;Ludersdorf-Wilfersdorf;1968;110;2078;01.01.2013
AT2;AT22;AT224;617;Weiz;61728;Miesenbach bei Birkfeld;737;6;743;01.01.2013
AT2;AT22;AT224;617;Weiz;61729;Mitterdorf an der Raab;2014;55;2069;01.01.2013
AT2;AT22;AT224;617;Weiz;61730;Mortantsch;1999;48;2047;01.01.2013
AT2;AT22;AT224;617;Weiz;61731;Naas;1370;33;1403;01.01.2013
AT2;AT22;AT224;617;Weiz;61732;Naintsch;606;4;610;01.01.2013
AT2;AT22;AT224;617;Weiz;61733;Neudorf bei Passail;489;4;493;01.01.2013
AT2;AT22;AT224;617;Weiz;61734;Nitscha;1412;38;1450;01.01.2013
AT2;AT22;AT224;617;Weiz;61735;Oberrettenbach;468;7;475;01.01.2013
AT2;AT22;AT224;617;Weiz;61736;Passail;1919;43;1962;01.01.2013
AT2;AT22;AT224;617;Weiz;61737;Pischelsdorf in der Steiermark;2488;46;2534;01.01.2013
AT2;AT22;AT224;617;Weiz;61739;Preßguts;399;6;405;01.01.2013
AT2;AT22;AT224;617;Weiz;61740;Puch bei Weiz;2050;40;2090;01.01.2013
AT2;AT22;AT224;617;Weiz;61741;Ratten;1127;54;1181;01.01.2013
AT2;AT22;AT224;617;Weiz;61742;Reichendorf;612;11;623;01.01.2013
AT2;AT22;AT224;617;Weiz;61743;Rettenegg;744;10;754;01.01.2013
AT2;AT22;AT224;617;Weiz;61744;Sankt Kathrein am Hauenstein;664;7;671;01.01.2013
AT2;AT22;AT224;617;Weiz;61745;Sankt Kathrein am Offenegg;1116;10;1126;01.01.2013
AT2;AT22;AT224;617;Weiz;61746;Sankt Margarethen an der Raab;3833;84;3917;01.01.2013
AT2;AT22;AT224;617;Weiz;61747;Sankt Ruprecht an der Raab;2060;98;2158;01.01.2013
AT2;AT22;AT224;617;Weiz;61748;Sinabelkirchen;3853;229;4082;01.01.2013
AT2;AT22;AT224;617;Weiz;61749;Stenzengreith;511;8;519;01.01.2013
AT2;AT22;AT224;617;Weiz;61750;Strallegg;1956;31;1987;01.01.2013
AT2;AT22;AT224;617;Weiz;61751;Thannhausen;2260;69;2329;01.01.2013
AT2;AT22;AT224;617;Weiz;61752;Ungerdorf;846;23;869;01.01.2013
AT2;AT22;AT224;617;Weiz;61753;Unterfladnitz;1485;52;1537;01.01.2013
AT2;AT22;AT224;617;Weiz;61754;Waisenegg;1075;3;1078;01.01.2013
AT2;AT22;AT224;617;Weiz;61755;Weiz;8148;772;8920;01.01.2013
AT2;AT22;AT226;620;Murtal;62001;Amering;1065;12;1077;01.01.2013
AT2;AT22;AT226;620;Murtal;62002;Apfelberg;1088;62;1150;01.01.2013
AT2;AT22;AT226;620;Murtal;62003;Bretstein;295;2;297;01.01.2013
AT2;AT22;AT226;620;Murtal;62004;Eppenstein;1225;15;1240;01.01.2013
AT2;AT22;AT226;620;Murtal;62005;Feistritz bei Knittelfeld;761;23;784;01.01.2013
AT2;AT22;AT226;620;Murtal;62006;Flatschach;193;1;194;01.01.2013
AT2;AT22;AT226;620;Murtal;62007;Fohnsdorf;7538;368;7906;01.01.2013
AT2;AT22;AT226;620;Murtal;62008;Gaal;1389;56;1445;01.01.2013
AT2;AT22;AT226;620;Murtal;62009;Großlobming;1157;41;1198;01.01.2013
AT2;AT22;AT226;620;Murtal;62010;Hohentauern;435;6;441;01.01.2013
AT2;AT22;AT226;620;Murtal;62011;Judenburg;8610;651;9261;01.01.2013
AT2;AT22;AT226;620;Murtal;62012;Kleinlobming;624;27;651;01.01.2013
AT2;AT22;AT226;620;Murtal;62013;Knittelfeld;9948;1512;11460;01.01.2013
AT2;AT22;AT226;620;Murtal;62014;Kobenz;1775;60;1835;01.01.2013
AT2;AT22;AT226;620;Murtal;62015;Maria Buch-Feistritz;2222;33;2255;01.01.2013
AT2;AT22;AT226;620;Murtal;62016;Obdach;1987;78;2065;01.01.2013
AT2;AT22;AT226;620;Murtal;62017;Oberkurzheim;685;10;695;01.01.2013
AT2;AT22;AT226;620;Murtal;62018;Oberweg;558;18;576;01.01.2013
AT2;AT22;AT226;620;Murtal;62019;Oberzeiring;803;51;854;01.01.2013
AT2;AT22;AT226;620;Murtal;62020;Pöls;2317;67;2384;01.01.2013
AT2;AT22;AT226;620;Murtal;62021;Pusterwald;482;6;488;01.01.2013
AT2;AT22;AT226;620;Murtal;62022;Rachau;565;31;596;01.01.2013
AT2;AT22;AT226;620;Murtal;62023;Reifling;386;2;388;01.01.2013
AT2;AT22;AT226;620;Murtal;62024;Reisstraße;164;2;166;01.01.2013
AT2;AT22;AT226;620;Murtal;62025;Sankt Anna am Lavantegg;387;9;396;01.01.2013
AT2;AT22;AT226;620;Murtal;62026;Sankt Georgen ob Judenburg;843;24;867;01.01.2013
AT2;AT22;AT226;620;Murtal;62027;Sankt Johann am Tauern;464;17;481;01.01.2013
AT2;AT22;AT226;620;Murtal;62028;Sankt Lorenzen bei Knittelfeld;774;29;803;01.01.2013
AT2;AT22;AT226;620;Murtal;62029;Sankt Marein bei Knittelfeld;1146;67;1213;01.01.2013
AT2;AT22;AT226;620;Murtal;62030;Sankt Margarethen bei Knittelfeld;1267;42;1309;01.01.2013
AT2;AT22;AT226;620;Murtal;62031;Sankt Oswald-Möderbrugg;1125;22;1147;01.01.2013
AT2;AT22;AT226;620;Murtal;62032;Sankt Peter ob Judenburg;1054;19;1073;01.01.2013
AT2;AT22;AT226;620;Murtal;62033;Sankt Wolfgang-Kienberg;354;13;367;01.01.2013
AT2;AT22;AT226;620;Murtal;62034;Seckau;1245;34;1279;01.01.2013
AT2;AT22;AT226;620;Murtal;62035;Spielberg;4958;187;5145;01.01.2013
AT2;AT22;AT226;620;Murtal;62036;Unzmarkt-Frauenburg;1340;35;1375;01.01.2013
AT2;AT22;AT226;620;Murtal;62037;Weißkirchen in Steiermark;1255;47;1302;01.01.2013
AT2;AT22;AT226;620;Murtal;62038;Zeltweg;6525;655;7180;01.01.2013
AT2;AT22;AT223;621;Bruck-Mürzzuschlag;62101;Aflenz Kurort;965;49;1014;01.01.2013
AT2;AT22;AT223;621;Bruck-Mürzzuschlag;62102;Aflenz Land;1375;66;1441;01.01.2013
AT2;AT22;AT223;621;Bruck-Mürzzuschlag;62103;Allerheiligen im Mürztal;1929;18;1947;01.01.2013
AT2;AT22;AT223;621;Bruck-Mürzzuschlag;62104;Altenberg an der Rax;327;6;333;01.01.2013
AT2;AT22;AT223;621;Bruck-Mürzzuschlag;62105;Breitenau am Hochlantsch;1730;57;1787;01.01.2013
AT2;AT22;AT223;621;Bruck-Mürzzuschlag;62106;Bruck an der Mur;11484;982;12466;01.01.2013
AT2;AT22;AT223;621;Bruck-Mürzzuschlag;62107;Etmißl;492;6;498;01.01.2013
AT2;AT22;AT223;621;Bruck-Mürzzuschlag;62108;Frauenberg;153;3;156;01.01.2013
AT2;AT22;AT223;621;Bruck-Mürzzuschlag;62109;Ganz;340;2;342;01.01.2013
AT2;AT22;AT223;621;Bruck-Mürzzuschlag;62110;Gußwerk;1211;61;1272;01.01.2013
AT2;AT22;AT223;621;Bruck-Mürzzuschlag;62111;Halltal;325;6;331;01.01.2013
AT2;AT22;AT223;621;Bruck-Mürzzuschlag;62112;Kapellen;593;17;610;01.01.2013
AT2;AT22;AT223;621;Bruck-Mürzzuschlag;62113;Kapfenberg;18549;3037;21586;01.01.2013
AT2;AT22;AT223;621;Bruck-Mürzzuschlag;62114;Kindberg;5163;235;5398;01.01.2013
AT2;AT22;AT223;621;Bruck-Mürzzuschlag;62115;Krieglach;5042;114;5156;01.01.2013
AT2;AT22;AT223;621;Bruck-Mürzzuschlag;62116;Langenwang;3850;110;3960;01.01.2013
AT2;AT22;AT223;621;Bruck-Mürzzuschlag;62117;Mariazell;1323;140;1463;01.01.2013
AT2;AT22;AT223;621;Bruck-Mürzzuschlag;62118;Mitterdorf im Mürztal;2313;84;2397;01.01.2013
AT2;AT22;AT223;621;Bruck-Mürzzuschlag;62119;Mürzhofen;909;27;936;01.01.2013
AT2;AT22;AT223;621;Bruck-Mürzzuschlag;62120;Mürzsteg;386;241;627;01.01.2013
AT2;AT22;AT223;621;Bruck-Mürzzuschlag;62121;Mürzzuschlag;7751;791;8542;01.01.2013
AT2;AT22;AT223;621;Bruck-Mürzzuschlag;62122;Neuberg an der Mürz;1199;85;1284;01.01.2013
AT2;AT22;AT223;621;Bruck-Mürzzuschlag;62123;Oberaich;3102;78;3180;01.01.2013
AT2;AT22;AT223;621;Bruck-Mürzzuschlag;62124;Parschlug;1699;29;1728;01.01.2013
AT2;AT22;AT223;621;Bruck-Mürzzuschlag;62125;Pernegg an der Mur;2294;85;2379;01.01.2013
AT2;AT22;AT223;621;Bruck-Mürzzuschlag;62126;Sankt Ilgen;270;2;272;01.01.2013
AT2;AT22;AT223;621;Bruck-Mürzzuschlag;62127;Sankt Katharein an der Laming;956;8;964;01.01.2013
AT2;AT22;AT223;621;Bruck-Mürzzuschlag;62128;Sankt Lorenzen im Mürztal;3359;137;3496;01.01.2013
AT2;AT22;AT223;621;Bruck-Mürzzuschlag;62129;Sankt Marein im Mürztal;2363;145;2508;01.01.2013
AT2;AT22;AT223;621;Bruck-Mürzzuschlag;62130;Sankt Sebastian;957;46;1003;01.01.2013
AT2;AT22;AT223;621;Bruck-Mürzzuschlag;62131;Spital am Semmering;1501;80;1581;01.01.2013
AT2;AT22;AT223;621;Bruck-Mürzzuschlag;62132;Stanz im Mürztal;1863;19;1882;01.01.2013
AT2;AT22;AT223;621;Bruck-Mürzzuschlag;62133;Thörl;1579;56;1635;01.01.2013
AT2;AT22;AT223;621;Bruck-Mürzzuschlag;62134;Tragöß;964;40;1004;01.01.2013
AT2;AT22;AT223;621;Bruck-Mürzzuschlag;62135;Turnau;1511;51;1562;01.01.2013
AT2;AT22;AT223;621;Bruck-Mürzzuschlag;62136;Veitsch;2339;99;2438;01.01.2013
AT2;AT22;AT223;621;Bruck-Mürzzuschlag;62137;Wartberg im Mürztal;2030;37;2067;01.01.2013
AT2;AT22;AT224;622;Hartberg-Fürstenfeld;62201;Altenmarkt bei Fürstenfeld;1112;26;1138;01.01.2013
AT2;AT22;AT224;622;Hartberg-Fürstenfeld;62202;Bad Blumau;1531;59;1590;01.01.2013
AT2;AT22;AT224;622;Hartberg-Fürstenfeld;62203;Bad Waltersdorf;2106;87;2193;01.01.2013
AT2;AT22;AT224;622;Hartberg-Fürstenfeld;62204;Blaindorf;656;15;671;01.01.2013
AT2;AT22;AT224;622;Hartberg-Fürstenfeld;62205;Buch-St. Magdalena;2125;23;2148;01.01.2013
AT2;AT22;AT224;622;Hartberg-Fürstenfeld;62206;Burgau;969;61;1030;01.01.2013
AT2;AT22;AT224;622;Hartberg-Fürstenfeld;62207;Dechantskirchen;1596;17;1613;01.01.2013
AT2;AT22;AT224;622;Hartberg-Fürstenfeld;62208;Dienersdorf;649;35;684;01.01.2013
AT2;AT22;AT224;622;Hartberg-Fürstenfeld;62209;Ebersdorf;1204;30;1234;01.01.2013
AT2;AT22;AT224;622;Hartberg-Fürstenfeld;62210;Eichberg;1176;12;1188;01.01.2013
AT2;AT22;AT224;622;Hartberg-Fürstenfeld;62211;Friedberg;2529;33;2562;01.01.2013
AT2;AT22;AT224;622;Hartberg-Fürstenfeld;62212;Fürstenfeld;5491;462;5953;01.01.2013
AT2;AT22;AT224;622;Hartberg-Fürstenfeld;62213;Grafendorf bei Hartberg;2440;60;2500;01.01.2013
AT2;AT22;AT224;622;Hartberg-Fürstenfeld;62214;Greinbach;1723;33;1756;01.01.2013
AT2;AT22;AT224;622;Hartberg-Fürstenfeld;62215;Großhart;631;1;632;01.01.2013
AT2;AT22;AT224;622;Hartberg-Fürstenfeld;62216;Großsteinbach;1276;41;1317;01.01.2013
AT2;AT22;AT224;622;Hartberg-Fürstenfeld;62217;Großwilfersdorf;1310;90;1400;01.01.2013
AT2;AT22;AT224;622;Hartberg-Fürstenfeld;62218;Hainersdorf;625;15;640;01.01.2013
AT2;AT22;AT224;622;Hartberg-Fürstenfeld;62219;Hartberg;5974;471;6445;01.01.2013
AT2;AT22;AT224;622;Hartberg-Fürstenfeld;62220;Hartberg Umgebung;2052;123;2175;01.01.2013
AT2;AT22;AT224;622;Hartberg-Fürstenfeld;62221;Hartl;816;10;826;01.01.2013
AT2;AT22;AT224;622;Hartberg-Fürstenfeld;62222;Hofkirchen bei Hartberg;622;4;626;01.01.2013
AT2;AT22;AT224;622;Hartberg-Fürstenfeld;62223;Ilz;2441;96;2537;01.01.2013
AT2;AT22;AT224;622;Hartberg-Fürstenfeld;62224;Kaibing;372;9;381;01.01.2013
AT2;AT22;AT224;622;Hartberg-Fürstenfeld;62225;Kaindorf;1397;77;1474;01.01.2013
AT2;AT22;AT224;622;Hartberg-Fürstenfeld;62226;Lafnitz;1291;111;1402;01.01.2013
AT2;AT22;AT224;622;Hartberg-Fürstenfeld;62227;Limbach bei Neudau;328;5;333;01.01.2013
AT2;AT22;AT224;622;Hartberg-Fürstenfeld;62228;Loipersdorf bei Fürstenfeld;1348;58;1406;01.01.2013
AT2;AT22;AT224;622;Hartberg-Fürstenfeld;62229;Mönichwald;859;17;876;01.01.2013
AT2;AT22;AT224;622;Hartberg-Fürstenfeld;62230;Nestelbach im Ilztal;1114;18;1132;01.01.2013
AT2;AT22;AT224;622;Hartberg-Fürstenfeld;62231;Neudau;1040;177;1217;01.01.2013
AT2;AT22;AT224;622;Hartberg-Fürstenfeld;62232;Ottendorf an der Rittschein;1470;33;1503;01.01.2013
AT2;AT22;AT224;622;Hartberg-Fürstenfeld;62233;Pinggau;3048;54;3102;01.01.2013
AT2;AT22;AT224;622;Hartberg-Fürstenfeld;62234;Pöllau;2040;42;2082;01.01.2013
AT2;AT22;AT224;622;Hartberg-Fürstenfeld;62235;Pöllauberg;2049;60;2109;01.01.2013
AT2;AT22;AT224;622;Hartberg-Fürstenfeld;62236;Puchegg;555;5;560;01.01.2013
AT2;AT22;AT224;622;Hartberg-Fürstenfeld;62237;Rabenwald;601;9;610;01.01.2013
AT2;AT22;AT224;622;Hartberg-Fürstenfeld;62238;Riegersberg;977;11;988;01.01.2013
AT2;AT22;AT224;622;Hartberg-Fürstenfeld;62239;Rohr bei Hartberg;1052;40;1092;01.01.2013
AT2;AT22;AT224;622;Hartberg-Fürstenfeld;62240;Rohrbach an der Lafnitz;1042;24;1066;01.01.2013
AT2;AT22;AT224;622;Hartberg-Fürstenfeld;62241;Saifen-Boden;1039;6;1045;01.01.2013
AT2;AT22;AT224;622;Hartberg-Fürstenfeld;62242;Sankt Jakob im Walde;1053;30;1083;01.01.2013
AT2;AT22;AT224;622;Hartberg-Fürstenfeld;62243;Sankt Johann bei Herberstein;356;18;374;01.01.2013
AT2;AT22;AT224;622;Hartberg-Fürstenfeld;62244;Sankt Johann in der Haide;1935;85;2020;01.01.2013
AT2;AT22;AT224;622;Hartberg-Fürstenfeld;62245;Sankt Lorenzen am Wechsel;1558;13;1571;01.01.2013
AT2;AT22;AT224;622;Hartberg-Fürstenfeld;62246;Schachen bei Vorau;1179;9;1188;01.01.2013
AT2;AT22;AT224;622;Hartberg-Fürstenfeld;62247;Schäffern;1362;89;1451;01.01.2013
AT2;AT22;AT224;622;Hartberg-Fürstenfeld;62248;Schlag bei Thalberg;894;21;915;01.01.2013
AT2;AT22;AT224;622;Hartberg-Fürstenfeld;62249;Schönegg bei Pöllau;1360;24;1384;01.01.2013
AT2;AT22;AT224;622;Hartberg-Fürstenfeld;62250;Sebersdorf;1365;25;1390;01.01.2013
AT2;AT22;AT224;622;Hartberg-Fürstenfeld;62251;Siegersdorf bei Herberstein;290;4;294;01.01.2013
AT2;AT22;AT224;622;Hartberg-Fürstenfeld;62252;Söchau;1370;46;1416;01.01.2013
AT2;AT22;AT224;622;Hartberg-Fürstenfeld;62253;Sonnhofen;1018;15;1033;01.01.2013
AT2;AT22;AT224;622;Hartberg-Fürstenfeld;62254;Stambach;619;5;624;01.01.2013
AT2;AT22;AT224;622;Hartberg-Fürstenfeld;62255;Stein;479;6;485;01.01.2013
AT2;AT22;AT224;622;Hartberg-Fürstenfeld;62256;Stubenberg;2229;68;2297;01.01.2013
AT2;AT22;AT224;622;Hartberg-Fürstenfeld;62257;Tiefenbach bei Kaindorf;684;15;699;01.01.2013
AT2;AT22;AT224;622;Hartberg-Fürstenfeld;62258;Übersbach;1111;30;1141;01.01.2013
AT2;AT22;AT224;622;Hartberg-Fürstenfeld;62259;Vorau;1321;46;1367;01.01.2013
AT2;AT22;AT224;622;Hartberg-Fürstenfeld;62260;Vornholz;723;3;726;01.01.2013
AT2;AT22;AT224;622;Hartberg-Fürstenfeld;62261;Waldbach;690;11;701;01.01.2013
AT2;AT22;AT224;622;Hartberg-Fürstenfeld;62262;Wenigzell;1390;25;1415;01.01.2013
AT2;AT22;AT224;622;Hartberg-Fürstenfeld;62263;Wörth an der Lafnitz;354;19;373;01.01.2013
AT2;AT22;AT224;623;Südoststeiermark;62301;Auersbach;850;17;867;01.01.2013
AT2;AT22;AT224;623;Südoststeiermark;62302;Aug-Radisch;284;7;291;01.01.2013
AT2;AT22;AT224;623;Südoststeiermark;62303;Bad Gleichenberg;2036;198;2234;01.01.2013
AT2;AT22;AT224;623;Südoststeiermark;62304;Bad Radkersburg;1196;114;1310;01.01.2013
AT2;AT22;AT224;623;Südoststeiermark;62305;Bairisch Kölldorf;1002;41;1043;01.01.2013
AT2;AT22;AT224;623;Südoststeiermark;62306;Baumgarten bei Gnas;563;3;566;01.01.2013
AT2;AT22;AT224;623;Südoststeiermark;62307;Bierbaum am Auersbach;456;17;473;01.01.2013
AT2;AT22;AT224;623;Südoststeiermark;62308;Breitenfeld an der Rittschein;771;22;793;01.01.2013
AT2;AT22;AT224;623;Südoststeiermark;62309;Deutsch Goritz;1230;14;1244;01.01.2013
AT2;AT22;AT224;623;Südoststeiermark;62310;Dietersdorf am Gnasbach;361;6;367;01.01.2013
AT2;AT22;AT224;623;Südoststeiermark;62311;Edelsbach bei Feldbach;1329;36;1365;01.01.2013
AT2;AT22;AT224;623;Südoststeiermark;62312;Edelstauden;455;1;456;01.01.2013
AT2;AT22;AT224;623;Südoststeiermark;62313;Eichfeld;874;12;886;01.01.2013
AT2;AT22;AT224;623;Südoststeiermark;62314;Eichkögl;1218;27;1245;01.01.2013
AT2;AT22;AT224;623;Südoststeiermark;62315;Fehring;2887;146;3033;01.01.2013
AT2;AT22;AT224;623;Südoststeiermark;62316;Feldbach;3883;776;4659;01.01.2013
AT2;AT22;AT224;623;Südoststeiermark;62317;Fladnitz im Raabtal;738;11;749;01.01.2013
AT2;AT22;AT224;623;Südoststeiermark;62318;Frannach;551;9;560;01.01.2013
AT2;AT22;AT224;623;Südoststeiermark;62319;Frutten-Gießelsdorf;619;10;629;01.01.2013
AT2;AT22;AT224;623;Südoststeiermark;62320;Glojach;244;0;244;01.01.2013
AT2;AT22;AT224;623;Südoststeiermark;62321;Gnas;1876;44;1920;01.01.2013
AT2;AT22;AT224;623;Südoststeiermark;62322;Gniebing-Weißenbach;2101;74;2175;01.01.2013
AT2;AT22;AT224;623;Südoststeiermark;62323;Gosdorf;1081;73;1154;01.01.2013
AT2;AT22;AT224;623;Südoststeiermark;62324;Gossendorf;881;12;893;01.01.2013
AT2;AT22;AT224;623;Südoststeiermark;62325;Grabersdorf;336;6;342;01.01.2013
AT2;AT22;AT224;623;Südoststeiermark;62326;Halbenrain;1724;51;1775;01.01.2013
AT2;AT22;AT224;623;Südoststeiermark;62327;Hatzendorf;1732;17;1749;01.01.2013
AT2;AT22;AT224;623;Südoststeiermark;62328;Hof bei Straden;829;18;847;01.01.2013
AT2;AT22;AT224;623;Südoststeiermark;62329;Hohenbrugg-Weinberg;968;16;984;01.01.2013
AT2;AT22;AT224;623;Südoststeiermark;62330;Jagerberg;1669;9;1678;01.01.2013
AT2;AT22;AT224;623;Südoststeiermark;62331;Johnsdorf-Brunn;750;48;798;01.01.2013
AT2;AT22;AT224;623;Südoststeiermark;62332;Kapfenstein;1586;29;1615;01.01.2013
AT2;AT22;AT224;623;Südoststeiermark;62333;Kirchbach in Steiermark;1501;31;1532;01.01.2013
AT2;AT22;AT224;623;Südoststeiermark;62334;Kirchberg an der Raab;1935;68;2003;01.01.2013
AT2;AT22;AT224;623;Südoststeiermark;62335;Klöch;1212;19;1231;01.01.2013
AT2;AT22;AT224;623;Südoststeiermark;62336;Kohlberg;503;5;508;01.01.2013
AT2;AT22;AT224;623;Südoststeiermark;62337;Kornberg bei Riegersburg;1113;13;1126;01.01.2013
AT2;AT22;AT224;623;Südoststeiermark;62338;Krusdorf;388;6;394;01.01.2013
AT2;AT22;AT224;623;Südoststeiermark;62339;Leitersdorf im Raabtal;646;12;658;01.01.2013
AT2;AT22;AT224;623;Südoststeiermark;62340;Lödersdorf;685;33;718;01.01.2013
AT2;AT22;AT224;623;Südoststeiermark;62341;Maierdorf;526;9;535;01.01.2013
AT2;AT22;AT224;623;Südoststeiermark;62342;Merkendorf;1117;43;1160;01.01.2013
AT2;AT22;AT224;623;Südoststeiermark;62343;Mettersdorf am Saßbach;1269;25;1294;01.01.2013
AT2;AT22;AT224;623;Südoststeiermark;62344;Mitterlabill;394;5;399;01.01.2013
AT2;AT22;AT224;623;Südoststeiermark;62345;Mühldorf bei Feldbach;3009;116;3125;01.01.2013
AT2;AT22;AT224;623;Südoststeiermark;62346;Mureck;1433;123;1556;01.01.2013
AT2;AT22;AT224;623;Südoststeiermark;62347;Murfeld;1641;41;1682;01.01.2013
AT2;AT22;AT224;623;Südoststeiermark;62348;Oberdorf am Hochegg;724;17;741;01.01.2013
AT2;AT22;AT224;623;Südoststeiermark;62349;Oberstorcha;607;17;624;01.01.2013
AT2;AT22;AT224;623;Südoststeiermark;62350;Paldau;2038;46;2084;01.01.2013
AT2;AT22;AT224;623;Südoststeiermark;62351;Perlsdorf;343;2;345;01.01.2013
AT2;AT22;AT224;623;Südoststeiermark;62352;Pertlstein;761;36;797;01.01.2013
AT2;AT22;AT224;623;Südoststeiermark;62353;Petersdorf II;836;37;873;01.01.2013
AT2;AT22;AT224;623;Südoststeiermark;62354;Pirching am Traubenberg;1569;41;1610;01.01.2013
AT2;AT22;AT224;623;Südoststeiermark;62355;Poppendorf;679;8;687;01.01.2013
AT2;AT22;AT224;623;Südoststeiermark;62356;Raabau;575;7;582;01.01.2013
AT2;AT22;AT224;623;Südoststeiermark;62357;Radkersburg Umgebung;1688;79;1767;01.01.2013
AT2;AT22;AT224;623;Südoststeiermark;62358;Raning;795;10;805;01.01.2013
AT2;AT22;AT224;623;Südoststeiermark;62359;Ratschendorf;612;22;634;01.01.2013
AT2;AT22;AT224;623;Südoststeiermark;62360;Riegersburg;2282;40;2322;01.01.2013
AT2;AT22;AT224;623;Südoststeiermark;62361;Sankt Anna am Aigen;1711;32;1743;01.01.2013
AT2;AT22;AT224;623;Südoststeiermark;62362;Sankt Peter am Ottersbach;2181;39;2220;01.01.2013
AT2;AT22;AT224;623;Südoststeiermark;62363;Sankt Stefan im Rosental;3709;70;3779;01.01.2013
AT2;AT22;AT224;623;Südoststeiermark;62364;Schwarzau im Schwarzautal;623;11;634;01.01.2013
AT2;AT22;AT224;623;Südoststeiermark;62365;Stainz bei Straden;929;29;958;01.01.2013
AT2;AT22;AT224;623;Südoststeiermark;62366;Straden;1462;86;1548;01.01.2013
AT2;AT22;AT224;623;Südoststeiermark;62367;Studenzen;682;13;695;01.01.2013
AT2;AT22;AT224;623;Südoststeiermark;62368;Tieschen;1295;18;1313;01.01.2013
AT2;AT22;AT224;623;Südoststeiermark;62369;Trautmannsdorf in Oststeiermark;842;20;862;01.01.2013
AT2;AT22;AT224;623;Südoststeiermark;62370;Trössing;270;3;273;01.01.2013
AT2;AT22;AT224;623;Südoststeiermark;62371;Unterauersbach;440;7;447;01.01.2013
AT2;AT22;AT224;623;Südoststeiermark;62372;Unterlamm;1208;27;1235;01.01.2013
AT2;AT22;AT224;623;Südoststeiermark;62373;Weinburg am Saßbach;998;29;1027;01.01.2013
AT2;AT22;AT224;623;Südoststeiermark;62374;Zerlach;1666;24;1690;01.01.2013
