NUTS1;NUTS2;NUTS3;DISTRICT_CODE;T;WV;WK;BZ;SPR;WBER  ; ABG.   ;UNG.   ;SPOE   ;FPOE   ;OEVP   ;GRUE   ;KPOE   ;BZOE   ;SLP    ;WIF    ;                                                                                                                 
AT1;AT13;AT130;92001;4;1;15;20;24;631;392;17;249;74;21;21;7;3;0;0;                                                                                                                 
AT1;AT13;AT130;92001;4;1;15;20;25;829;492;5;312;58;63;39;10;5;0;0;                                                                                                                 
AT1;AT13;AT130;92001;4;1;15;20;26;939;590;4;273;112;94;96;6;5;0;0;                                                                                                                 
AT1;AT13;AT130;92001;4;1;15;20;27;672;358;10;236;60;20;26;1;5;0;0;                                                                                                                 
AT1;AT13;AT130;92001;4;1;15;20;28;467;310;4;156;44;45;55;4;2;0;0;                                                                                                                 
AT1;AT13;AT130;92001;4;1;15;20;29;504;281;1;141;34;42;49;11;3;0;0;                                                                                                                 
AT1;AT13;AT130;92001;4;1;15;20;30;825;447;3;292;94;26;22;8;2;0;0;                                                                                                                 
AT1;AT13;AT130;92001;4;1;15;20;31;841;481;7;314;100;25;24;4;7;0;0;                                                                                                                 
AT1;AT13;AT130;92001;4;1;15;20;32;654;332;12;223;61;13;17;3;3;0;0;                                                                                                                 
AT1;AT13;AT130;92001;4;1;15;20;33;857;464;13;260;82;54;41;11;3;0;0;                                                                                                                 
AT1;AT13;AT130;92001;4;1;15;20;34;505;328;4;164;54;52;49;4;1;0;0;                                                                                                                 
AT1;AT13;AT130;92001;4;1;15;20;35;700;408;14;224;48;40;71;5;6;0;0;                                                                                                                 
AT1;AT13;AT130;92001;4;1;15;20;36;638;371;7;215;67;43;29;6;4;0;0;                                                                                                                 
AT1;AT13;AT130;92001;4;1;15;20;37;741;411;13;267;73;30;16;5;7;0;0;                                                                                                                 
AT1;AT13;AT130;92001;4;1;15;20;38;787;554;10;362;96;46;23;12;5;0;0;                                                                                                                 
AT1;AT13;AT130;92001;4;1;15;20;39;604;381;13;224;78;37;20;6;3;0;0;                                                                                                                 
AT1;AT13;AT130;92001;4;1;15;20;40;537;291;6;178;44;32;21;7;3;0;0;                                                                                                                 
AT1;AT13;AT130;92001;4;1;15;20;41;622;323;5;217;62;16;17;5;1;0;0;                                                                                                                 
AT1;AT13;AT130;92001;4;1;15;20;42;523;256;12;154;54;16;12;5;3;0;0;                                                                                                                 
AT1;AT13;AT130;92001;4;1;15;20;43;503;324;5;179;67;37;25;6;5;0;0;                                                                                                                 
AT1;AT13;AT130;92001;4;1;15;20;44;505;285;6;163;52;32;26;3;3;0;0;                                                                                                                 
AT1;AT13;AT130;92001;4;1;15;20;45;514;311;5;194;56;33;18;1;4;0;0;                                                                                                                 
AT1;AT13;AT130;92001;4;1;15;20;46;613;254;6;152;38;17;34;4;3;0;0;                                                                                                                 
AT1;AT13;AT130;92001;4;1;15;20;47;539;293;2;125;36;55;67;5;3;0;0;                                                                                                                 
AT1;AT13;AT130;92001;4;1;15;20;48;582;331;2;166;55;44;58;2;4;0;0;                                                                                                                 
AT1;AT13;AT130;92001;4;1;15;20;49;743;329;4;206;64;18;26;5;6;0;0;                                                                                                                 
AT1;AT13;AT130;92001;4;1;15;20;50;571;266;8;165;57;19;10;4;3;0;0;                                                                                                                 
AT1;AT13;AT130;92001;4;1;15;20;51;629;337;10;193;69;29;27;4;5;0;0;                                                                                                                 
AT1;AT13;AT130;92001;4;1;15;20;52;655;366;4;181;55;46;71;3;6;0;0;                                                                                                                 
AT1;AT13;AT130;92001;4;1;15;20;53;629;396;8;210;61;49;55;9;4;0;0;                                                                                                                 
AT1;AT13;AT130;92001;4;1;15;20;54;375;200;9;84;39;30;29;5;4;0;0;                                                                                                                 
AT1;AT13;AT130;92001;4;1;15;20;55;544;284;1;151;55;47;26;3;1;0;0;                                                                                                                 
AT1;AT13;AT130;92001;4;1;15;20;56;558;276;5;153;58;32;21;5;2;0;0;                                                                                                                 
AT1;AT13;AT130;92001;4;1;15;20;57;611;362;4;154;43;99;44;9;9;0;0;                                                                                                                 
AT1;AT13;AT130;92001;4;1;15;20;58;629;345;2;190;58;37;47;8;3;0;0;                                                                                                                 
AT1;AT13;AT130;92001;4;1;15;20;59;593;306;5;189;46;33;28;3;2;0;0;                                                                                                                 
AT1;AT13;AT130;92001;4;1;15;20;60;655;326;6;188;45;43;37;6;1;0;0;                                                                                                                 
AT1;AT13;AT130;92001;4;1;15;20;61;493;302;1;166;54;38;34;2;7;0;0;                                                                                                                 
AT1;AT13;AT130;92001;4;1;15;20;62;506;281;13;129;44;55;32;4;4;0;0;                                                                                                                 
AT1;AT13;AT130;92001;4;1;15;20;63;538;300;10;147;47;47;32;7;10;0;0;                                                                                                                 
AT1;AT13;AT130;92001;4;1;15;20;64;479;309;7;214;32;24;19;6;7;0;0;                                                                                                                 
AT1;AT13;AT130;92001;4;1;15;20;65;577;347;6;201;70;27;38;3;2;0;0;                                                                                                                 
AT1;AT13;AT130;92001;4;1;15;20;66;553;301;30;152;47;41;26;2;3;0;0;                                                                                                                 
AT1;AT13;AT130;92001;4;1;15;20;67;373;179;4;100;25;15;27;7;1;0;0;                                                                                                                 
AT1;AT13;AT130;92001;4;1;15;20;68;497;299;10;131;42;43;69;3;1;0;0;                                                                                                                 
AT1;AT13;AT130;92001;4;1;15;20;69;668;391;4;236;72;39;30;5;5;0;0;                                                                                                                 
AT1;AT13;AT130;92001;4;1;15;20;70;698;364;3;234;71;23;22;7;4;0;0;                                                                                                                 
AT1;AT13;AT130;92001;4;1;15;20;71;698;448;5;253;80;54;40;9;7;0;0;                                                                                                                 
AT1;AT13;AT130;92001;4;1;15;20;72;634;400;12;185;70;87;40;5;1;0;0;                                                                                                                 
AT1;AT13;AT130;92001;4;1;15;20;73;601;347;6;185;75;30;42;5;4;0;0;                                                                                                                 
AT1;AT13;AT130;92001;4;1;15;20;74;718;415;12;177;72;84;58;4;8;0;0;                                                                                                                 
AT1;AT13;AT130;92001;4;1;15;20;75;708;352;7;178;60;46;56;4;1;0;0;                                                                                                                 
AT1;AT13;AT130;92001;4;1;15;20;76;738;610;14;396;65;70;54;6;5;0;0;                                                                                                                 
AT1;AT13;AT130;92001;4;1;15;20;77;614;381;23;190;57;70;36;4;1;0;0;                                                                                                                 
AT1;AT13;AT130;92001;4;1;15;20;78;520;299;5;128;70;38;46;2;10;0;0;                                                                                                                 
AT1;AT13;AT130;92001;4;1;15;20;79;550;337;7;175;60;50;35;5;5;0;0;                                                                                                                 
AT1;AT13;AT130;92001;4;1;15;20;80;654;367;5;228;57;41;30;5;1;0;0;                                                                                                                 
AT1;AT13;AT130;92001;4;1;15;20;81;755;389;9;206;44;35;83;10;2;0;0;                                                                                                                 
AT1;AT13;AT130;92001;4;1;15;20;82;412;272;2;119;40;45;58;4;4;0;0;                                                                                                                 
AT1;AT13;AT130;92001;4;1;15;20;83;612;317;4;136;42;53;71;5;6;0;0;                                                                                                                 
AT1;AT13;AT130;92001;4;1;15;20;84;0;3;0;3;0;0;0;0;0;0;0;                                                                                                                 
AT1;AT13;AT130;92101;4;1;16;21;0;0;825;14;554;97;76;61;13;10;0;0;                                                                                                                 
AT1;AT13;AT130;92101;4;1;16;21;1;791;370;6;147;67;88;51;2;9;0;0;                                                                                                                 
AT1;AT13;AT130;92101;4;1;16;21;2;423;252;5;147;41;33;22;0;4;0;0;                                                                                                                 
AT1;AT13;AT130;92101;4;1;16;21;3;513;310;4;163;44;59;30;4;6;0;0;                                                                                                                 
AT1;AT13;AT130;92101;4;1;16;21;4;552;284;2;170;53;27;17;3;12;0;0;                                                                                                                 
AT1;AT13;AT130;92101;4;1;16;21;5;568;318;6;164;40;63;30;3;12;0;0;                                                                                                                 
AT1;AT13;AT130;92101;4;1;16;21;6;460;281;4;145;48;32;42;8;2;0;0;                                                                                                                 
AT1;AT13;AT130;92101;4;1;16;21;7;573;338;8;174;52;55;39;4;6;0;0;                                                                                                                 
AT1;AT13;AT130;92101;4;1;16;21;8;444;314;1;228;25;35;18;3;4;0;0;                                                                                                                 
AT1;AT13;AT130;92101;4;1;16;21;9;660;388;28;232;51;43;26;6;2;0;0;                                                                                                                 
AT1;AT13;AT130;92101;4;1;16;21;10;610;401;18;170;71;81;47;5;9;0;0;                                                                                                                 
AT1;AT13;AT130;92101;4;1;16;21;11;453;316;5;150;56;75;20;4;6;0;0;                                                                                                                 
AT1;AT13;AT130;92101;4;1;16;21;12;576;418;22;220;58;55;53;3;7;0;0;                                                                                                                 
AT1;AT13;AT130;92101;4;1;16;21;13;514;349;10;169;63;61;30;6;10;0;0;                                                                                                                 
AT1;AT13;AT130;92101;4;1;16;21;14;500;272;6;176;47;13;17;10;3;0;0;                                                                                                                 
AT1;AT13;AT130;92101;4;1;16;21;15;590;416;8;219;66;71;41;7;4;0;0;                                                                                                                 
AT1;AT13;AT130;92101;4;1;16;21;16;421;221;6;149;38;9;14;3;2;0;0;                                                                                                                 
AT1;AT13;AT130;92101;4;1;16;21;17;580;376;8;214;79;32;34;6;3;0;0;                                                                                                                 
AT1;AT13;AT130;92101;4;1;16;21;18;444;248;1;133;31;36;38;5;4;0;0;                                                                                                                 
AT1;AT13;AT130;92101;4;1;16;21;19;549;330;3;172;45;68;33;6;3;0;0;                                                                                                                 
AT1;AT13;AT130;92101;4;1;16;21;20;547;233;3;103;41;48;31;3;4;0;0;                                                                                                                 
AT1;AT13;AT130;92101;4;1;16;21;21;399;225;2;128;42;34;16;1;2;0;0;                                                                                                                 
AT1;AT13;AT130;92101;4;1;16;21;22;799;474;7;229;89;84;51;3;11;0;0;                                                                                                                 
AT1;AT13;AT130;92101;4;1;16;21;23;707;468;7;244;58;75;62;7;15;0;0;                                                                                                                 
AT1;AT13;AT130;92101;4;1;16;21;24;795;518;6;278;85;89;48;7;5;0;0;                                                                                                                 
AT1;AT13;AT130;92101;4;1;16;21;25;854;526;8;206;62;53;179;12;6;0;0;                                                                                                                 
AT1;AT13;AT130;92101;4;1;16;21;26;648;378;8;202;75;42;42;4;5;0;0;                                                                                                                 
AT1;AT13;AT130;92101;4;1;16;21;27;529;352;12;163;72;62;36;5;2;0;0;                                                                                                                 
AT1;AT13;AT130;92101;4;1;16;21;28;704;437;18;214;72;92;27;7;7;0;0;                                                                                                                 
AT1;AT13;AT130;92101;4;1;16;21;29;666;408;8;261;70;38;24;1;6;0;0;                                                                                                                 
AT1;AT13;AT130;92101;4;1;16;21;30;606;342;16;232;51;18;18;3;4;0;0;                                                                                                                 
AT1;AT13;AT130;92101;4;1;16;21;31;572;313;17;183;50;35;23;2;3;0;0;                                                                                                                 
AT1;AT13;AT130;92101;4;1;16;21;32;460;249;13;129;38;44;14;4;7;0;0;                                                                                                                 
AT1;AT13;AT130;92101;4;1;16;21;33;754;453;8;252;88;39;53;8;5;0;0;                                                                                                                 
AT1;AT13;AT130;92101;4;1;16;21;34;805;498;9;261;72;77;66;10;3;0;0;                                                                                                                 
AT1;AT13;AT130;92101;4;1;16;21;35;554;324;12;146;47;70;38;7;4;0;0;                                                                                                                 
AT1;AT13;AT130;92101;4;1;16;21;36;473;295;10;108;80;53;32;6;6;0;0;                                                                                                                 
AT1;AT13;AT130;92101;4;1;16;21;37;577;307;10;156;43;54;35;3;6;0;0;                                                                                                                 
AT1;AT13;AT130;92101;4;1;16;21;38;492;273;6;132;50;58;21;3;3;0;0;                                                                                                                 
AT1;AT13;AT130;92101;4;1;16;21;39;581;267;7;171;40;14;21;7;7;0;0;                                                                                                                 
AT1;AT13;AT130;92101;4;1;16;21;40;702;306;1;205;47;23;19;3;8;0;0;                                                                                                                 
AT1;AT13;AT130;92101;4;1;16;21;41;360;224;1;144;37;25;11;3;3;0;0;                                                                                                                 
AT1;AT13;AT130;92101;4;1;16;21;42;497;264;2;157;28;44;24;4;5;0;0;                                                                                                                 
AT1;AT13;AT130;92101;4;1;16;21;43;627;358;10;168;48;63;52;9;8;0;0;                                                                                                                 
AT1;AT13;AT130;92101;4;1;16;21;44;636;380;4;226;66;32;27;8;17;0;0;                                                                                                                 
AT1;AT13;AT130;92101;4;1;16;21;45;451;235;4;149;39;16;19;4;4;0;0;                                                                                                                 
AT1;AT13;AT130;92101;4;1;16;21;46;488;281;3;186;43;24;12;5;8;0;0;                                                                                                                 
AT1;AT13;AT130;92101;4;1;16;21;47;642;354;12;205;66;29;35;4;3;0;0;                                                                                                                 
AT1;AT13;AT130;92101;4;1;16;21;48;536;285;6;174;39;29;27;6;4;0;0;                                                                                                                 
AT1;AT13;AT130;92101;4;1;16;21;49;561;343;24;189;57;40;27;1;5;0;0;                                                                                                                 
AT1;AT13;AT130;92101;4;1;16;21;50;514;321;2;195;52;34;31;2;5;0;0;                                                                                                                 
AT1;AT13;AT130;92101;4;1;16;21;51;331;152;6;99;30;9;5;1;2;0;0;                                                                                                                 
AT1;AT13;AT130;92101;4;1;16;21;52;367;172;11;104;36;10;6;1;4;0;0;                                                                                                                 
AT1;AT13;AT130;92101;4;1;16;21;53;398;199;7;126;44;5;8;1;8;0;0;                                                                                                                 
AT1;AT13;AT130;92101;4;1;16;21;54;433;247;12;157;55;6;9;5;3;0;0;                                                                                                                 
AT1;AT13;AT130;92101;4;1;16;21;55;670;425;9;248;53;53;48;6;8;0;0;                                                                                                                 
AT1;AT13;AT130;92101;4;1;16;21;56;550;309;2;181;58;31;29;1;7;0;0;                                                                                                                 
AT1;AT13;AT130;92101;4;1;16;21;57;536;282;0;210;32;24;13;2;1;0;0;                                                                                                                 
AT1;AT13;AT130;92101;4;1;16;21;58;714;397;15;234;82;34;21;9;2;0;0;                                                                                                                 
AT1;AT13;AT130;92101;4;1;16;21;59;456;298;7;208;44;20;16;1;2;0;0;                                                                                                                 
AT1;AT13;AT130;92101;4;1;16;21;60;771;500;11;245;66;103;69;5;1;0;0;                                                                                                                 
AT1;AT13;AT130;92101;4;1;16;21;61;674;449;11;197;67;79;81;7;7;0;0;                                                                                                                 
AT1;AT13;AT130;92101;4;1;16;21;62;446;268;13;122;32;52;44;4;1;0;0;                                                                                                                 
AT1;AT13;AT130;92101;4;1;16;21;63;450;273;2;185;43;24;11;2;6;0;0;                                                                                                                 
AT1;AT13;AT130;92101;4;1;16;21;64;549;305;6;170;49;43;31;1;5;0;0;                                                                                                                 
AT1;AT13;AT130;92101;4;1;16;21;65;454;342;19;267;33;12;9;0;2;0;0;                                                                                                                 
AT1;AT13;AT130;92101;4;1;16;21;66;260;675;24;434;60;105;34;6;12;0;0;                                                                                                                 
AT1;AT13;AT130;92101;4;1;16;21;67;762;440;1;280;75;54;14;9;7;0;0;                                                                                                                 
AT1;AT13;AT130;92101;4;1;16;21;68;753;487;15;271;92;49;44;7;9;0;0;                                                                                                                 
AT1;AT13;AT130;92101;4;1;16;21;69;792;365;11;245;75;10;15;3;6;0;0;                                                                                                                 
AT1;AT13;AT130;92101;4;1;16;21;70;540;275;8;168;69;11;13;4;2;0;0;                                                                                                                 
AT1;AT13;AT130;92101;4;1;16;21;71;479;257;5;159;75;8;5;3;2;0;0;                                                                                                                 
AT1;AT13;AT130;92101;4;1;16;21;72;567;320;7;188;78;20;8;9;10;0;0;                                                                                                                 
AT1;AT13;AT130;92101;4;1;16;21;73;651;316;7;185;57;28;28;3;8;0;0;                                                                                                                 
AT1;AT13;AT130;92101;4;1;16;21;74;606;375;10;266;37;47;12;0;3;0;0;                                                                                                                 
AT1;AT13;AT130;92101;4;1;16;21;75;671;374;4;216;65;46;24;5;14;0;0;                                                                                                                 
AT1;AT13;AT130;92101;4;1;16;21;76;535;366;4;206;58;43;44;5;6;0;0;                                                                                                                 
AT1;AT13;AT130;92101;4;1;16;21;77;468;249;15;149;36;24;22;2;1;0;0;                                                                                                                 
AT1;AT13;AT130;92101;4;1;16;21;78;773;429;8;239;60;72;38;10;2;0;0;                                                                                                                 
AT1;AT13;AT130;92101;4;1;16;21;79;815;483;4;232;81;93;65;5;3;0;0;                                                                                                                 
AT1;AT13;AT130;92101;4;1;16;21;80;529;366;3;187;64;79;23;1;9;0;0;                                                                                                                 
AT1;AT13;AT130;92101;4;1;16;21;81;577;335;6;184;62;39;27;6;11;0;0;                                                                                                                 
AT1;AT13;AT130;92101;4;1;16;21;82;524;305;6;193;62;19;9;9;7;0;0;                                                                                                                 
AT1;AT13;AT130;92101;4;1;16;21;83;549;292;4;171;74;25;4;5;9;0;0;                                                                                                                 
AT1;AT13;AT130;92101;4;1;16;21;84;548;323;5;189;77;27;14;7;4;0;0;                                                                                                                 
AT1;AT13;AT130;92101;4;1;16;21;85;532;311;2;193;62;23;15;3;13;0;0;                                                                                                                 
AT1;AT13;AT130;92101;4;1;16;21;86;521;264;7;153;66;23;6;5;4;0;0;                                                                                                                 
AT1;AT13;AT130;92101;4;1;16;21;87;511;359;4;192;61;47;36;7;12;0;0;                                                                                                                 
AT1;AT13;AT130;92101;4;1;16;21;88;513;326;12;191;75;23;11;4;10;0;0;                                                                                                                 
AT1;AT13;AT130;92101;4;1;16;21;89;578;406;4;297;46;41;6;2;10;0;0;                                                                                                                 
AT1;AT13;AT130;92101;4;1;16;21;90;533;311;2;198;53;40;12;1;5;0;0;                                                                                                                 
AT1;AT13;AT130;92101;4;1;16;21;91;525;326;12;197;53;35;21;1;7;0;0;                                                                                                                 
AT1;AT13;AT130;92101;4;1;16;21;92;398;235;5;150;52;18;6;2;2;0;0;                                                                                                                 
AT1;AT13;AT130;92101;4;1;16;21;93;423;235;11;147;48;10;7;3;9;0;0;                                                                                                                 
AT1;AT13;AT130;92101;4;1;16;21;94;550;329;6;208;65;21;18;4;7;0;0;                                                                                                                 
AT1;AT13;AT130;92101;4;1;16;21;95;563;336;10;205;68;34;13;3;3;0;0;                                                                                                                 
AT1;AT13;AT130;92101;4;1;16;21;96;524;314;16;188;39;43;18;2;8;0;0;                                                                                                                 
AT1;AT13;AT130;92101;4;1;16;21;97;738;437;17;275;73;33;22;3;14;0;0;                                                                                                                 
AT1;AT13;AT130;92101;4;1;16;21;98;522;268;4;172;48;25;12;1;6;0;0;                                                                                                                 
AT1;AT13;AT130;92101;4;1;16;21;99;459;303;7;178;50;40;22;1;5;0;0;                                                                                                                 
AT1;AT13;AT130;92101;4;1;16;21;100;522;251;1;162;62;14;7;3;2;0;0;                                                                                                                 
AT1;AT13;AT130;92101;4;1;16;21;101;430;237;3;140;45;26;12;2;9;0;0;                                                                                                                 
AT1;AT13;AT130;92101;4;1;16;21;102;526;318;6;209;56;16;18;3;10;0;0;                                                                                                                 
AT1;AT13;AT130;92101;4;1;16;21;103;458;256;5;166;51;14;8;6;6;0;0;                                                                                                                 
AT1;AT13;AT130;92101;4;1;16;21;104;578;296;6;187;66;14;21;1;1;0;0;                                                                                                                 
AT1;AT13;AT130;92101;4;1;16;21;105;549;290;4;179;50;19;25;8;5;0;0;                                                                                                                 
AT1;AT13;AT130;92101;4;1;16;21;106;729;530;6;330;67;60;44;11;12;0;0;                                                                                                                 
AT1;AT13;AT130;92101;4;1;16;21;107;675;492;9;270;82;77;41;4;9;0;0;                                                                                                                 
AT1;AT13;AT130;92101;4;1;16;21;108;670;472;5;257;88;76;38;3;5;0;0;                                                                                                                 
AT1;AT13;AT130;92101;4;1;16;21;109;554;347;13;191;77;37;18;3;8;0;0;                                                                                                                 
AT1;AT13;AT130;92101;4;1;16;21;110;430;271;20;154;48;28;14;4;3;0;0;                                                                                                                 
AT1;AT13;AT130;92101;4;1;16;21;111;666;492;7;258;49;69;98;7;4;0;0;                                                                                                                 
AT1;AT13;AT130;92101;4;1;16;21;112;604;354;11;235;57;31;11;5;4;0;0;                                                                                                                 
AT1;AT13;AT130;92101;4;1;16;21;113;438;288;4;192;60;15;7;2;8;0;0;                                                                                                                 
AT1;AT13;AT130;92101;4;1;16;21;114;463;243;9;161;41;12;11;5;4;0;0;                                                                                                                 
AT1;AT13;AT130;92101;4;1;16;21;115;527;232;3;152;52;11;10;1;3;0;0;                                                                                                                 
AT1;AT13;AT130;92101;4;1;16;21;116;422;242;2;168;40;14;12;4;2;0;0;                                                                                                                 
AT1;AT13;AT130;92101;4;1;16;21;117;451;264;9;176;44;20;7;6;2;0;0;                                                                                                                 
AT1;AT13;AT130;92101;4;1;16;21;118;528;232;2;138;55;12;11;8;6;0;0;                                                                                                                 
AT1;AT13;AT130;92101;4;1;16;21;119;430;194;5;118;36;13;16;2;4;0;0;                                                                                                                 
AT1;AT13;AT130;92101;4;1;16;21;120;534;265;6;168;63;6;15;3;4;0;0;                                                                                                                 
AT1;AT13;AT130;92101;4;1;16;21;121;531;261;1;164;54;19;14;4;5;0;0;                                                                                                                 
AT1;AT13;AT130;92101;4;1;16;21;122;496;270;11;190;46;8;9;3;3;0;0;                                                                                                                 
AT1;AT13;AT130;92101;4;1;16;21;123;374;165;2;82;51;11;12;7;0;0;0;                                                                                                                 
AT1;AT13;AT130;92101;4;1;16;21;124;484;242;2;133;74;16;13;2;2;0;0;                                                                                                                 
AT1;AT13;AT130;92101;4;1;16;21;125;622;316;11;163;74;30;29;5;4;0;0;                                                                                                                 
AT1;AT13;AT130;92101;4;1;16;21;126;640;319;4;149;35;88;35;3;5;0;0;                                                                                                                 
AT1;AT13;AT130;92101;4;1;16;21;127;638;350;2;199;69;35;31;10;4;0;0;                                                                                                                 
AT1;AT13;AT130;92101;4;1;16;21;128;420;239;4;146;39;20;28;1;1;0;0;                                                                                                                 
AT1;AT13;AT130;92101;4;1;16;21;129;767;544;11;247;77;122;76;3;8;0;0;                                                                                                                 
AT1;AT13;AT130;92101;4;1;16;21;130;746;524;8;242;68;125;62;5;14;0;0;                                                                                                                 
AT1;AT13;AT130;92101;4;1;16;21;131;684;486;3;286;75;65;41;9;7;0;0;                                                                                                                 
AT1;AT13;AT130;92101;4;1;16;21;132;862;604;9;330;102;69;76;8;10;0;0;                                                                                                                 
AT1;AT13;AT130;92101;4;1;16;21;133;761;408;4;243;68;39;42;5;7;0;0;                                                                                                                 
AT1;AT13;AT130;92101;4;1;16;21;134;719;483;13;281;94;47;38;5;5;0;0;                                                                                                                 
AT1;AT13;AT130;92101;4;1;16;21;135;733;454;20;193;54;122;47;4;14;0;0;                                                                                                                 
AT1;AT13;AT130;92101;4;1;16;21;136;657;416;10;264;74;34;30;2;2;0;0;                                                                                                                 
AT1;AT13;AT130;92101;4;1;16;21;137;856;520;6;306;135;35;25;9;4;0;0;                                                                                                                 
AT1;AT13;AT130;92101;4;1;16;21;138;481;335;12;198;67;29;18;5;6;0;0;                                                                                                                 
AT1;AT13;AT130;92101;4;1;16;21;139;509;335;21;225;47;25;13;3;1;0;0;                                                                                                                 
AT1;AT13;AT130;92101;4;1;16;21;140;556;362;7;232;65;31;19;3;5;0;0;                                                                                                                 
AT1;AT13;AT130;92101;4;1;16;21;141;378;239;4;112;39;42;34;1;7;0;0;                                                                                                                 
AT1;AT13;AT130;92101;4;1;16;21;142;744;517;7;274;80;84;59;3;10;0;0;                                                                                                                 
AT1;AT13;AT130;92101;4;1;16;21;143;718;469;10;225;64;108;49;6;7;0;0;                                                                                                                 
AT1;AT13;AT130;92101;4;1;16;21;144;778;539;6;288;73;94;61;9;8;0;0;                                                                                                                 
AT1;AT13;AT130;92101;4;1;16;21;145;530;372;3;204;65;57;27;5;11;0;0;                                                                                                                 
AT1;AT13;AT130;92101;4;1;16;21;146;361;211;5;151;33;12;5;4;1;0;0;                                                                                                                 
AT1;AT13;AT130;92101;4;1;16;21;147;301;212;1;152;17;30;11;0;1;0;0;                                                                                                                 
AT1;AT13;AT130;92101;4;1;16;21;148;728;462;35;254;101;43;19;3;7;0;0;                                                                                                                 
AT1;AT13;AT130;92101;4;1;16;21;149;581;384;10;234;60;49;16;6;9;0;0;                                                                                                                 
AT1;AT13;AT130;92101;4;1;16;21;150;779;514;13;238;79;108;70;4;2;0;0;                                                                                                                 
AT1;AT13;AT130;92101;4;1;16;21;151;548;319;14;212;40;24;12;6;11;0;0;                                                                                                                 
AT1;AT13;AT130;92101;4;1;16;21;152;569;329;4;213;65;26;13;2;6;0;0;                                                                                                                 
AT1;AT13;AT130;92101;4;1;16;21;153;584;384;7;233;81;32;19;4;8;0;0;                                                                                                                 
AT1;AT13;AT130;92101;4;1;16;21;154;559;361;7;209;53;52;22;7;11;0;0;                                                                                                                 
AT1;AT13;AT130;92101;4;1;16;21;155;681;458;6;125;74;163;72;6;12;0;0;                                                                                                                 
AT1;AT13;AT130;92101;4;1;16;21;156;689;500;6;175;56;173;61;9;20;0;0;                                                                                                                 
AT1;AT13;AT130;92101;4;1;16;21;157;601;404;10;192;50;73;66;4;9;0;0;                                                                                                                 
AT1;AT13;AT130;92101;4;1;16;21;158;738;462;15;217;66;109;38;6;11;0;0;                                                                                                                 
AT1;AT13;AT130;92101;4;1;16;21;159;635;397;10;212;45;74;51;2;3;0;0;                                                                                                                 
AT1;AT13;AT130;92101;4;1;16;21;160;790;499;11;288;76;62;51;4;7;0;0;                                                                                                                 
AT1;AT13;AT130;92101;4;1;16;21;161;566;329;5;142;67;64;43;4;4;0;0;                                                                                                                 
AT1;AT13;AT130;92101;4;1;16;21;162;341;230;4;110;27;43;40;3;3;0;0;                                                                                                                 
AT1;AT13;AT130;92101;4;1;16;21;163;407;257;4;121;32;68;29;2;1;0;0;                                                                                                                 
AT1;AT13;AT130;92101;4;1;16;21;164;687;464;13;195;51;106;80;10;9;0;0;                                                                                                                 
AT1;AT13;AT130;92101;4;1;16;21;165;747;459;15;221;72;67;67;9;8;0;0;                                                                                                                 
AT1;AT13;AT130;92101;4;1;16;21;166;488;355;6;179;51;45;63;4;7;0;0;                                                                                                                 
AT1;AT13;AT130;92101;4;1;16;21;167;690;373;4;221;62;34;40;5;7;0;0;                                                                                                                 
AT1;AT13;AT130;92101;4;1;16;21;168;526;313;5;155;65;50;32;4;2;0;0;                                                                                                                 
AT1;AT13;AT130;92101;4;1;16;21;169;501;299;13;157;58;28;32;4;7;0;0;                                                                                                                 
AT1;AT13;AT130;92101;4;1;16;21;170;577;285;5;160;56;26;30;3;5;0;0;                                                                                                                 
AT1;AT13;AT130;92101;4;1;16;21;171;305;174;2;109;30;9;11;4;9;0;0;                                                                                                                 
AT1;AT13;AT130;92101;4;1;16;21;172;482;278;5;171;50;25;23;3;1;0;0;                                                                                                                 
AT1;AT13;AT130;92101;4;1;16;21;173;863;550;5;310;75;61;81;9;9;0;0;                                                                                                                 
AT1;AT13;AT130;92101;4;1;16;21;174;584;357;10;191;47;45;57;3;4;0;0;                                                                                                                 
AT1;AT13;AT130;92101;4;1;16;21;175;695;421;5;241;51;48;73;3;0;0;0;                                                                                                                 
AT1;AT13;AT130;92101;4;1;16;21;176;760;421;4;222;59;41;81;12;2;0;0;                                                                                                                 
AT1;AT13;AT130;92101;4;1;16;21;177;0;82;14;50;6;8;3;1;0;0;0;                                                                                                                 
AT1;AT13;AT130;92201;4;1;17;22;0;0;888;16;561;106;101;85;11;5;0;3;                                                                                                                 
AT1;AT13;AT130;92201;4;1;17;22;1;884;526;2;261;52;79;120;7;3;0;2;                                                                                                                 
AT1;AT13;AT130;92201;4;1;17;22;2;790;429;7;221;41;38;107;12;3;0;0;                                                                                                                 
AT1;AT13;AT130;92201;4;1;17;22;3;1048;543;8;248;44;89;141;7;4;0;2;                                                                                                                 
AT1;AT13;AT130;92201;4;1;17;22;4;651;429;6;196;37;59;123;2;4;0;2;                                                                                                                 
AT1;AT13;AT130;92201;4;1;17;22;5;678;402;6;269;50;36;35;2;4;0;0;                                                                                                                 
AT1;AT13;AT130;92201;4;1;17;22;6;815;482;7;307;88;37;32;6;5;0;0;                                                                                                                 
AT1;AT13;AT130;92201;4;1;17;22;7;378;234;7;98;38;46;41;1;3;0;0;                                                                                                                 
