Geburtsland in Wien gemeldeter Personen nach Geschlecht und Wiener Zählbezirk;;;;;;;;;;;;;;;;;;
Country of birth of residents in Vienna by sex and of Vienna subdistrict;;;;;;;;;;;;;;;;;;
NUTS1;NUTS2;NUTS3;DISTRICT_CODE;SUB_DISTRICT_CODE;SEX;POP_TOTAL;POP_SCG;POP_TUR;POP_DEU;POP_POL;POP_BIH;POP_HRV;POP_ROU;POP_CZE;POP_HUN;POP_OTHER;POP_AUT;REF_DATE
AT1;AT13;AT130;92201;2231;2;46;0;0;1;1;1;0;0;1;0;1;41;20110101
AT1;AT13;AT130;92201;2232;2;2153;81;30;36;128;68;21;20;21;16;514;1218;20110101
AT1;AT13;AT130;92201;2299;2;415;8;3;9;4;3;0;3;2;4;15;364;20110101
AT1;AT13;AT130;92301;2301;2;1206;61;14;24;15;19;7;25;17;7;112;905;20110101
AT1;AT13;AT130;92301;2302;2;2229;143;34;34;53;70;11;39;32;21;175;1617;20110101
AT1;AT13;AT130;92301;2303;2;1854;43;21;35;18;16;1;20;25;10;105;1560;20110101
AT1;AT13;AT130;92301;2304;2;4053;136;107;40;95;159;27;49;42;39;290;3069;20110101
AT1;AT13;AT130;92301;2305;2;4657;183;155;93;106;64;18;46;44;38;341;3569;20110101
AT1;AT13;AT130;92301;2306;2;483;28;3;9;9;6;2;4;3;2;28;389;20110101
AT1;AT13;AT130;92301;2307;2;4535;236;124;76;83;83;34;57;55;31;331;3425;20110101
AT1;AT13;AT130;92301;2308;2;2283;66;37;40;36;15;11;20;40;19;141;1858;20110101
AT1;AT13;AT130;92301;2309;2;3701;99;43;119;50;39;12;26;80;32;214;2987;20110101
AT1;AT13;AT130;92301;2310;2;2776;108;55;45;36;32;9;27;39;17;175;2233;20110101
AT1;AT13;AT130;92301;2311;2;3761;129;55;99;59;45;27;27;43;41;277;2959;20110101
AT1;AT13;AT130;92301;2312;2;2872;102;42;66;41;26;9;13;35;30;171;2337;20110101
AT1;AT13;AT130;92301;2313;2;2230;22;7;62;22;8;3;15;52;9;129;1901;20110101
AT1;AT13;AT130;92301;2314;2;2489;48;17;91;33;14;11;11;31;11;154;2068;20110101
AT1;AT13;AT130;92301;2315;2;1137;12;4;56;19;7;3;7;12;12;77;928;20110101
AT1;AT13;AT130;92301;2316;2;1239;21;13;38;14;6;3;7;52;9;91;985;20110101
AT1;AT13;AT130;92301;2317;2;115;12;3;4;2;0;1;1;2;1;10;79;20110101
AT1;AT13;AT130;92301;2318;2;2870;70;79;34;57;16;12;18;20;21;135;2408;20110101
AT1;AT13;AT130;92301;2319;2;5271;95;73;93;127;35;13;43;100;60;333;4299;20110101
AT1;AT13;AT130;92301;2399;2;51;1;3;0;3;1;1;0;2;0;6;34;20110101
AT1;AT13;AT130;90101;101;1;1939;49;9;102;25;9;10;23;26;26;340;1320;20110101
AT1;AT13;AT130;90101;102;1;771;26;1;35;8;2;5;8;16;5;165;500;20110101
AT1;AT13;AT130;90101;103;1;1026;41;13;42;7;7;7;12;10;16;206;665;20110101
AT1;AT13;AT130;90101;104;1;740;22;6;32;5;3;1;6;10;7;112;536;20110101
AT1;AT13;AT130;90101;105;1;1046;20;8;46;6;4;10;7;16;8;173;748;20110101
AT1;AT13;AT130;90101;106;1;1294;28;6;65;11;13;9;8;15;10;205;924;20110101
AT1;AT13;AT130;90101;107;1;1327;39;10;53;7;11;9;16;18;29;247;888;20110101
AT1;AT13;AT130;90201;201;1;4834;218;260;75;87;127;19;34;37;26;576;3375;20110101
AT1;AT13;AT130;90201;202;1;5681;652;391;159;199;188;38;106;29;52;855;3012;20110101
AT1;AT13;AT130;90201;203;1;6143;368;208;212;113;89;45;80;38;52;901;4037;20110101
AT1;AT13;AT130;90201;204;1;7158;428;238;246;118;123;46;88;42;85;1239;4505;20110101
AT1;AT13;AT130;90201;205;1;4404;238;108;162;199;69;22;53;50;42;808;2653;20110101
AT1;AT13;AT130;90201;206;1;3071;162;90;83;93;34;14;34;28;21;292;2220;20110101
AT1;AT13;AT130;90201;207;1;6735;776;378;218;261;152;40;132;70;60;1189;3459;20110101
AT1;AT13;AT130;90201;208;1;924;40;15;15;16;9;2;4;8;13;99;703;20110101
AT1;AT13;AT130;90201;209;1;7617;557;511;95;181;138;32;115;62;52;1005;4869;20110101
AT1;AT13;AT130;90201;210;1;2;0;0;0;0;0;0;0;0;0;2;0;20110101
AT1;AT13;AT130;90201;299;1;44;9;6;0;1;0;0;2;0;0;3;23;20110101
AT1;AT13;AT130;90301;301;1;5323;297;104;223;128;93;22;66;59;59;674;3598;20110101
AT1;AT13;AT130;90301;302;1;4045;131;40;172;42;48;17;29;31;36;451;3048;20110101
AT1;AT13;AT130;90301;303;1;2860;90;30;143;38;19;15;23;25;35;510;1932;20110101
AT1;AT13;AT130;90301;304;1;5164;438;173;189;205;152;47;64;38;75;853;2930;20110101
AT1;AT13;AT130;90301;305;1;3810;192;96;161;108;68;28;66;38;38;459;2556;20110101
AT1;AT13;AT130;90301;306;1;7095;473;325;183;154;142;43;82;60;61;843;4729;20110101
AT1;AT13;AT130;90301;307;1;2456;152;142;49;63;48;13;85;27;33;292;1552;20110101
AT1;AT13;AT130;90301;308;1;879;9;7;29;2;3;0;4;12;6;65;742;20110101
AT1;AT13;AT130;90301;309;1;4016;151;56;158;62;48;16;30;48;40;492;2915;20110101
AT1;AT13;AT130;90301;310;1;3803;300;252;101;97;95;25;48;36;47;523;2279;20110101
AT1;AT13;AT130;90301;311;1;1116;70;59;16;32;17;4;8;8;9;140;753;20110101
AT1;AT13;AT130;90401;401;1;1136;32;14;65;20;13;11;15;9;10;240;707;20110101
AT1;AT13;AT130;90401;402;1;4645;181;100;271;71;53;22;50;34;52;803;3008;20110101
AT1;AT13;AT130;90401;403;1;5696;241;111;262;86;72;41;53;56;55;861;3858;20110101
AT1;AT13;AT130;90401;404;1;3195;147;82;151;47;39;19;30;21;32;458;2169;20110101
AT1;AT13;AT130;90501;501;1;5484;304;157;282;98;107;26;55;53;64;639;3699;20110101
AT1;AT13;AT130;90501;502;1;9521;781;615;247;254;257;65;131;79;58;1423;5611;20110101
AT1;AT13;AT130;90501;503;1;8114;783;507;262;247;232;54;112;59;71;1197;4590;20110101
AT1;AT13;AT130;90501;504;1;3024;189;94;145;78;75;18;43;24;41;499;1818;20110101
AT1;AT13;AT130;90501;599;1;2;0;0;0;0;0;0;0;0;0;1;1;20110101
AT1;AT13;AT130;90601;601;1;3513;114;59;155;59;38;12;17;27;41;529;2462;20110101
AT1;AT13;AT130;90601;602;1;4391;231;158;188;118;78;23;36;29;37;766;2727;20110101
AT1;AT13;AT130;90601;603;1;6198;256;152;282;106;122;35;45;50;63;848;4239;20110101
AT1;AT13;AT130;90601;699;1;3;0;0;1;0;0;0;0;0;0;0;2;20110101
AT1;AT13;AT130;90701;701;1;2663;128;62;155;43;33;13;19;13;19;373;1805;20110101
AT1;AT13;AT130;90701;702;1;1310;31;22;81;21;18;5;14;7;18;174;919;20110101
AT1;AT13;AT130;90701;703;1;2156;82;40;106;20;30;15;24;11;15;264;1549;20110101
AT1;AT13;AT130;90701;704;1;4652;228;117;256;78;77;23;40;31;37;658;3107;20110101
AT1;AT13;AT130;90701;705;1;3692;222;111;191;80;61;27;39;22;33;520;2386;20110101
AT1;AT13;AT130;90701;799;1;2;0;0;1;0;0;0;0;0;0;0;1;20110101
AT1;AT13;AT130;90801;801;1;2990;141;59;124;63;39;15;96;20;33;681;1719;20110101
AT1;AT13;AT130;90801;802;1;5074;172;77;273;83;48;17;36;45;41;688;3594;20110101
AT1;AT13;AT130;90801;803;1;3586;160;61;172;60;40;15;27;26;43;497;2485;20110101
AT1;AT13;AT130;90801;899;1;7;0;0;0;0;0;0;0;0;0;1;6;20110101
AT1;AT13;AT130;90901;901;1;3935;250;127;177;55;61;21;43;28;35;506;2632;20110101
AT1;AT13;AT130;90901;902;1;5316;263;65;238;159;52;23;30;45;49;898;3494;20110101
AT1;AT13;AT130;90901;903;1;1938;120;70;94;57;33;7;24;16;30;258;1229;20110101
AT1;AT13;AT130;90901;904;1;4405;307;109;227;102;80;34;33;39;40;636;2798;20110101
AT1;AT13;AT130;90901;905;1;2484;51;28;157;25;9;5;19;20;21;423;1726;20110101
AT1;AT13;AT130;90901;906;1;967;37;5;58;7;7;2;5;9;5;169;663;20110101
AT1;AT13;AT130;91001;1001;1;467;37;61;5;20;29;5;18;0;1;45;246;20110101
AT1;AT13;AT130;91001;1002;1;9377;982;950;123;237;296;65;143;51;91;1188;5251;20110101
AT1;AT13;AT130;91001;1003;1;3326;299;280;48;86;125;22;26;31;38;290;2081;20110101
AT1;AT13;AT130;91001;1004;1;3863;503;354;87;133;151;46;69;34;29;555;1902;20110101
AT1;AT13;AT130;91001;1005;1;8699;967;906;114;220;358;71;150;43;79;936;4855;20110101
AT1;AT13;AT130;91001;1006;1;6048;742;785;92;219;319;47;122;35;38;783;2866;20110101
AT1;AT13;AT130;91001;1007;1;5578;462;353;80;173;198;44;84;55;48;564;3517;20110101
AT1;AT13;AT130;91001;1008;1;4703;504;447;75;163;227;35;98;27;46;596;2485;20110101
AT1;AT13;AT130;91001;1009;1;2263;149;153;19;31;72;8;19;10;19;185;1598;20110101
AT1;AT13;AT130;91001;1010;1;7519;565;608;72;107;209;28;50;68;23;605;5184;20110101
AT1;AT13;AT130;91001;1011;1;4313;172;376;35;35;44;9;15;25;22;392;3188;20110101
AT1;AT13;AT130;91001;1012;1;1212;33;31;33;17;43;2;12;2;5;156;878;20110101
AT1;AT13;AT130;91001;1013;1;2193;119;80;24;9;21;11;9;27;10;72;1811;20110101
AT1;AT13;AT130;91001;1014;1;1898;83;57;21;12;27;1;8;16;5;85;1583;20110101
AT1;AT13;AT130;91001;1015;1;2578;112;91;26;30;109;14;19;11;11;150;2005;20110101
AT1;AT13;AT130;91001;1016;1;2864;59;57;24;19;21;3;16;27;13;146;2479;20110101
AT1;AT13;AT130;91001;1017;1;438;10;2;3;2;2;1;0;2;6;8;402;20110101
AT1;AT13;AT130;91001;1018;1;2096;44;17;37;30;25;9;10;6;10;119;1789;20110101
AT1;AT13;AT130;91001;1019;1;1255;43;15;25;9;10;3;7;15;15;64;1049;20110101
AT1;AT13;AT130;91001;1020;1;4316;114;276;30;30;39;4;42;41;14;213;3513;20110101
AT1;AT13;AT130;91001;1021;1;3000;67;103;29;51;36;9;13;7;15;166;2504;20110101
AT1;AT13;AT130;91001;1022;1;3132;324;216;64;137;116;20;58;20;40;441;1696;20110101
AT1;AT13;AT130;91001;1023;1;4610;365;378;55;77;144;30;87;41;76;497;2860;20110101
AT1;AT13;AT130;91001;1099;1;269;6;5;1;5;2;0;1;2;0;3;244;20110101
AT1;AT13;AT130;91101;1101;1;911;20;44;35;12;9;5;7;8;6;139;626;20110101
AT1;AT13;AT130;91101;1102;1;6569;561;466;83;121;162;36;109;50;58;733;4190;20110101
AT1;AT13;AT130;91101;1103;1;7995;724;636;107;236;259;70;133;35;76;866;4853;20110101
AT1;AT13;AT130;91101;1104;1;2235;175;133;30;28;57;11;19;14;30;209;1529;20110101
AT1;AT13;AT130;91101;1105;1;4933;194;239;48;74;97;16;47;27;31;281;3879;20110101
AT1;AT13;AT130;91101;1106;1;162;8;5;0;2;4;0;1;0;1;5;136;20110101
AT1;AT13;AT130;91101;1107;1;3005;131;163;31;36;49;18;51;26;27;176;2297;20110101
AT1;AT13;AT130;91101;1108;1;399;14;1;4;4;7;3;1;4;2;16;343;20110101
AT1;AT13;AT130;91101;1109;1;1175;34;7;26;20;19;3;34;5;20;48;959;20110101
AT1;AT13;AT130;91101;1110;1;12047;491;666;139;207;280;65;188;60;62;745;9144;20110101
AT1;AT13;AT130;91101;1111;1;2582;105;80;30;34;35;4;76;28;180;634;1376;20110101
AT1;AT13;AT130;91101;1112;1;244;6;3;0;0;6;1;8;1;8;99;112;20110101
AT1;AT13;AT130;91101;1113;1;2045;67;55;47;69;23;10;21;24;23;149;1557;20110101
AT1;AT13;AT130;91101;1199;1;67;0;0;1;0;0;0;1;0;1;1;63;20110101
AT1;AT13;AT130;91201;1201;1;2016;200;110;50;68;67;10;28;22;21;349;1091;20110101
AT1;AT13;AT130;91201;1202;1;8335;784;531;134;307;314;81;109;50;55;1018;4952;20110101
AT1;AT13;AT130;91201;1203;1;2472;179;227;21;36;45;9;17;17;11;288;1622;20110101
AT1;AT13;AT130;91201;1204;1;4104;392;259;78;141;146;42;80;27;36;521;2382;20110101
AT1;AT13;AT130;91201;1205;1;3895;328;247;79;79;106;32;48;32;34;460;2450;20110101
AT1;AT13;AT130;91201;1206;1;4155;425;154;158;163;141;48;53;28;40;484;2461;20110101
AT1;AT13;AT130;91201;1207;1;2981;151;165;47;39;31;11;22;27;20;248;2220;20110101
AT1;AT13;AT130;91201;1208;1;2122;201;130;40;59;86;25;23;16;10;178;1354;20110101
AT1;AT13;AT130;91201;1209;1;3824;180;311;33;34;79;14;24;22;9;489;2629;20110101
AT1;AT13;AT130;91201;1210;1;4437;185;323;89;80;144;32;41;26;27;404;3086;20110101
AT1;AT13;AT130;91201;1211;1;4175;118;76;100;39;49;17;30;41;20;269;3416;20110101
AT1;AT13;AT130;91201;1299;1;39;1;0;0;0;0;0;0;0;0;0;38;20110101
AT1;AT13;AT130;91301;1301;1;205;9;0;5;0;1;2;2;1;1;21;163;20110101
AT1;AT13;AT130;91301;1302;1;2730;52;29;153;28;8;14;13;24;26;283;2100;20110101
AT1;AT13;AT130;91301;1303;1;4042;115;44;181;56;43;12;29;36;42;410;3074;20110101
AT1;AT13;AT130;91301;1304;1;4522;88;38;149;69;24;12;29;50;43;374;3646;20110101
AT1;AT13;AT130;91301;1305;1;1900;48;8;77;19;7;3;18;28;15;136;1541;20110101
AT1;AT13;AT130;91301;1306;1;1125;19;6;48;17;6;9;5;7;4;106;898;20110101
AT1;AT13;AT130;91301;1307;1;1438;53;33;27;21;18;5;7;19;11;106;1138;20110101
AT1;AT13;AT130;91301;1308;1;2917;72;29;85;25;17;8;20;27;25;233;2376;20110101
AT1;AT13;AT130;91301;1309;1;2262;60;37;34;20;14;4;9;18;15;165;1886;20110101
AT1;AT13;AT130;91301;1310;1;43;1;2;1;0;2;0;0;0;0;1;36;20110101
AT1;AT13;AT130;91301;1311;1;2081;11;2;62;20;2;3;4;18;6;105;1848;20110101
AT1;AT13;AT130;91301;1399;1;26;0;0;1;0;0;0;0;0;0;1;24;20110101
AT1;AT13;AT130;91401;1401;1;3189;250;103;85;85;89;29;24;28;20;269;2207;20110101
AT1;AT13;AT130;91401;1402;1;4115;494;300;100;184;179;26;70;26;29;450;2257;20110101
AT1;AT13;AT130;91401;1403;1;3967;208;76;138;77;76;23;41;33;38;374;2883;20110101
AT1;AT13;AT130;91401;1404;1;9057;685;353;161;254;279;78;119;59;60;823;6186;20110101
AT1;AT13;AT130;91401;1405;1;1971;63;51;31;18;26;8;13;14;6;83;1658;20110101
AT1;AT13;AT130;91401;1406;1;5424;287;138;112;106;116;21;56;49;28;464;4047;20110101
AT1;AT13;AT130;91401;1407;1;1346;92;48;11;15;38;7;9;4;3;91;1028;20110101
AT1;AT13;AT130;91401;1408;1;1735;48;19;34;8;21;11;7;16;8;90;1473;20110101
AT1;AT13;AT130;91401;1409;1;170;4;2;4;1;2;2;1;2;1;9;142;20110101
AT1;AT13;AT130;91401;1410;1;3402;86;46;95;31;31;18;22;31;16;233;2793;20110101
AT1;AT13;AT130;91401;1411;1;3015;12;11;78;19;6;6;12;39;16;156;2660;20110101
AT1;AT13;AT130;91401;1412;1;2792;49;26;64;24;16;14;9;25;10;152;2403;20110101
AT1;AT13;AT130;91401;1499;1;98;0;0;1;0;1;0;1;1;0;6;88;20110101
AT1;AT13;AT130;91501;1501;1;5062;435;327;127;147;175;39;77;40;37;524;3134;20110101
AT1;AT13;AT130;91501;1502;1;4911;642;351;126;233;229;46;64;25;81;662;2452;20110101
AT1;AT13;AT130;91501;1503;1;5870;769;421;158;178;275;68;127;28;77;900;2869;20110101
AT1;AT13;AT130;91501;1504;1;3869;416;274;88;135;188;37;71;26;43;665;1926;20110101
AT1;AT13;AT130;91501;1505;1;5250;442;303;116;141;208;40;101;32;52;735;3080;20110101
AT1;AT13;AT130;91501;1506;1;6939;967;504;123;295;302;78;153;31;46;756;3684;20110101
AT1;AT13;AT130;91501;1507;1;3928;284;230;71;122;124;28;38;35;26;310;2660;20110101
AT1;AT13;AT130;91501;1599;1;26;1;0;1;0;0;0;1;0;1;18;4;20110101
AT1;AT13;AT130;91601;1601;1;6633;803;588;147;174;216;49;128;41;54;838;3595;20110101
AT1;AT13;AT130;91601;1602;1;4184;631;344;91;216;171;31;101;14;41;603;1941;20110101
AT1;AT13;AT130;91601;1603;1;5813;489;495;75;117;141;43;43;37;35;449;3889;20110101
AT1;AT13;AT130;91601;1604;1;3889;352;228;80;107;107;30;80;27;22;368;2488;20110101
AT1;AT13;AT130;91601;1605;1;7490;885;347;159;295;275;79;120;44;68;764;4454;20110101
AT1;AT13;AT130;91601;1606;1;4888;401;336;75;120;111;25;44;35;18;400;3323;20110101
AT1;AT13;AT130;91601;1607;1;4550;385;239;72;147;107;21;45;25;20;368;3121;20110101
AT1;AT13;AT130;91601;1608;1;1307;36;32;15;6;4;2;5;11;5;56;1135;20110101
AT1;AT13;AT130;91601;1609;1;2351;26;12;45;16;17;6;4;23;8;82;2112;20110101
AT1;AT13;AT130;91601;1610;1;5261;890;601;97;237;213;51;90;16;20;684;2362;20110101
AT1;AT13;AT130;91601;1699;1;230;3;1;7;0;5;0;1;0;3;3;207;20110101
AT1;AT13;AT130;91701;1701;1;5107;584;273;124;230;170;33;86;30;37;639;2901;20110101
AT1;AT13;AT130;91701;1702;1;6756;747;378;193;225;254;61;68;35;42;839;3914;20110101
AT1;AT13;AT130;91701;1703;1;8542;885;386;158;296;309;62;108;55;88;855;5340;20110101
AT1;AT13;AT130;91701;1704;1;1568;32;11;54;10;19;5;7;9;6;117;1298;20110101
AT1;AT13;AT130;91701;1705;1;2666;79;38;64;25;14;11;9;32;15;192;2187;20110101
AT1;AT13;AT130;91701;1706;1;1118;27;9;33;9;4;1;3;11;8;91;922;20110101
AT1;AT13;AT130;91701;1799;1;45;1;3;2;3;0;0;0;0;0;2;34;20110101
AT1;AT13;AT130;91801;1801;1;873;10;7;54;7;2;3;5;7;11;129;638;20110101
AT1;AT13;AT130;91801;1802;1;6403;318;181;267;141;84;38;69;53;59;769;4424;20110101
AT1;AT13;AT130;91801;1803;1;6942;648;263;241;217;155;59;104;36;52;834;4333;20110101
AT1;AT13;AT130;91801;1804;1;4158;143;46;147;62;46;11;29;30;39;388;3217;20110101
AT1;AT13;AT130;91801;1805;1;3942;73;25;171;35;19;8;12;49;42;471;3037;20110101
AT1;AT13;AT130;91801;1899;1;1;0;0;0;0;0;0;0;0;0;0;1;20110101
AT1;AT13;AT130;91901;1901;1;2621;59;38;93;35;18;7;24;26;35;334;1952;20110101
AT1;AT13;AT130;91901;1902;1;4357;263;149;73;75;64;14;26;48;30;530;3085;20110101
AT1;AT13;AT130;91901;1903;1;134;3;18;1;0;1;1;1;1;1;16;91;20110101
AT1;AT13;AT130;91901;1904;1;6148;231;173;190;114;68;23;40;62;65;921;4261;20110101
AT1;AT13;AT130;91901;1905;1;3154;79;38;132;35;25;15;26;37;35;457;2275;20110101
AT1;AT13;AT130;91901;1906;1;2360;30;14;89;16;15;8;5;24;19;334;1806;20110101
AT1;AT13;AT130;91901;1907;1;1309;15;10;41;10;2;4;7;6;11;158;1045;20110101
AT1;AT13;AT130;91901;1908;1;5703;174;109;138;97;40;20;27;69;42;601;4386;20110101
AT1;AT13;AT130;91901;1909;1;2060;51;93;78;33;32;12;21;13;32;487;1208;20110101
AT1;AT13;AT130;91901;1910;1;3762;54;29;146;24;21;9;20;36;33;384;3006;20110101
AT1;AT13;AT130;91901;1999;1;9;0;0;0;0;0;0;0;0;0;2;7;20110101
AT1;AT13;AT130;92001;2001;1;3893;266;302;41;59;126;23;28;26;19;387;2616;20110101
AT1;AT13;AT130;92001;2002;1;7810;815;681;116;199;229;36;128;33;72;1084;4417;20110101
AT1;AT13;AT130;92001;2003;1;6665;673;594;158;142;231;37;106;38;55;804;3827;20110101
AT1;AT13;AT130;92001;2004;1;4493;229;268;77;98;121;23;46;26;31;745;2829;20110101
AT1;AT13;AT130;92001;2005;1;5663;622;451;121;163;169;35;175;30;72;875;2950;20110101
AT1;AT13;AT130;92001;2006;1;4021;259;389;57;74;100;16;44;35;23;456;2568;20110101
AT1;AT13;AT130;92001;2007;1;6026;397;458;80;127;150;36;69;40;49;657;3963;20110101
AT1;AT13;AT130;92001;2008;1;2636;296;214;45;92;90;24;43;20;14;304;1494;20110101
AT1;AT13;AT130;92001;2099;1;38;4;0;0;0;0;0;0;0;0;3;31;20110101
AT1;AT13;AT130;92101;2101;1;642;17;1;7;2;3;0;2;7;1;19;583;20110101
AT1;AT13;AT130;92101;2102;1;3348;85;24;46;86;45;10;15;25;22;231;2759;20110101
AT1;AT13;AT130;92101;2103;1;2564;55;31;30;42;18;5;11;17;13;150;2192;20110101
AT1;AT13;AT130;92101;2104;1;1898;39;15;18;17;6;3;23;20;6;105;1646;20110101
AT1;AT13;AT130;92101;2105;1;8398;304;409;67;94;84;15;75;64;21;829;6436;20110101
AT1;AT13;AT130;92101;2106;1;411;43;4;2;2;7;4;8;3;2;21;315;20110101
AT1;AT13;AT130;92101;2107;1;1684;75;42;27;26;21;3;18;11;19;148;1294;20110101
AT1;AT13;AT130;92101;2108;1;1121;30;27;15;13;11;1;6;8;6;62;942;20110101
AT1;AT13;AT130;92101;2109;1;3274;72;61;51;100;17;5;18;37;14;191;2708;20110101
AT1;AT13;AT130;92101;2110;1;2637;111;65;25;36;44;12;18;21;4;205;2096;20110101
AT1;AT13;AT130;92101;2111;1;2218;70;39;34;58;39;16;17;15;10;251;1669;20110101
AT1;AT13;AT130;92101;2112;1;3477;133;243;24;53;28;7;31;15;8;297;2638;20110101
AT1;AT13;AT130;92101;2113;1;2165;41;17;42;22;7;5;14;13;8;121;1875;20110101
AT1;AT13;AT130;92101;2114;1;2362;71;51;20;20;22;6;20;28;12;133;1979;20110101
AT1;AT13;AT130;92101;2115;1;1875;55;35;26;34;20;6;6;20;25;102;1546;20110101
AT1;AT13;AT130;92101;2116;1;1606;19;3;28;17;2;2;11;19;6;33;1466;20110101
AT1;AT13;AT130;92101;2117;1;3002;148;166;34;48;41;6;19;27;10;257;2246;20110101
AT1;AT13;AT130;92101;2118;1;3477;186;128;49;71;57;21;49;34;28;337;2517;20110101
AT1;AT13;AT130;92101;2119;1;1543;96;37;14;35;23;6;15;7;14;133;1163;20110101
AT1;AT13;AT130;92101;2120;1;788;55;27;12;30;35;15;5;7;5;82;515;20110101
AT1;AT13;AT130;92101;2121;1;3147;322;94;32;85;74;9;48;28;55;291;2109;20110101
AT1;AT13;AT130;92101;2122;1;3873;147;193;56;92;72;10;43;46;34;447;2733;20110101
AT1;AT13;AT130;92101;2123;1;4766;310;133;87;154;81;14;63;49;49;567;3259;20110101
AT1;AT13;AT130;92101;2124;1;1397;41;27;20;30;18;3;16;25;5;117;1095;20110101
AT1;AT13;AT130;92101;2125;1;1999;53;28;28;50;24;3;20;8;9;204;1572;20110101
AT1;AT13;AT130;92101;2126;1;3232;97;92;58;58;55;17;13;21;25;269;2527;20110101
AT1;AT13;AT130;92101;2127;1;746;13;3;14;5;4;3;2;19;1;91;591;20110101
AT1;AT13;AT130;92101;2128;1;166;19;12;7;8;6;1;0;1;0;27;85;20110101
AT1;AT13;AT130;92101;2129;1;4;0;0;0;0;0;0;0;0;0;1;3;20110101
AT1;AT13;AT130;92101;2130;1;12;0;0;0;3;0;0;1;0;1;2;5;20110101
AT1;AT13;AT130;92101;2199;1;301;5;0;4;2;2;0;0;0;1;3;284;20110101
AT1;AT13;AT130;92201;2201;1;1029;16;20;17;16;7;6;9;8;6;77;847;20110101
AT1;AT13;AT130;92201;2202;1;2132;60;28;23;31;31;8;21;10;4;198;1718;20110101
AT1;AT13;AT130;92201;2203;1;670;25;4;4;3;1;2;9;16;5;41;560;20110101
AT1;AT13;AT130;92201;2204;1;1924;27;25;27;33;9;5;16;26;15;73;1668;20110101
AT1;AT13;AT130;92201;2205;1;2462;30;17;29;36;11;2;17;24;10;133;2153;20110101
AT1;AT13;AT130;92201;2206;1;5401;155;156;61;79;39;3;24;31;8;434;4411;20110101
AT1;AT13;AT130;92201;2207;1;2255;38;8;40;38;20;2;17;21;11;150;1910;20110101
AT1;AT13;AT130;92201;2208;1;7237;319;234;76;183;157;21;84;53;16;952;5142;20110101
AT1;AT13;AT130;92201;2209;1;6333;215;221;91;105;79;26;51;54;24;640;4827;20110101
AT1;AT13;AT130;92201;2210;1;2844;53;50;30;49;31;18;32;17;9;435;2120;20110101
AT1;AT13;AT130;92201;2211;1;5183;194;119;84;109;67;37;68;54;37;566;3848;20110101
AT1;AT13;AT130;92201;2212;1;1632;64;81;19;24;16;4;8;19;8;228;1161;20110101
AT1;AT13;AT130;92201;2213;1;2993;109;79;31;39;34;10;16;25;10;304;2336;20110101
AT1;AT13;AT130;92201;2214;1;2340;32;31;25;18;7;4;7;18;4;102;2092;20110101
AT1;AT13;AT130;92201;2215;1;3918;135;179;42;56;28;7;39;44;23;333;3032;20110101
AT1;AT13;AT130;92201;2216;1;566;25;16;5;10;10;8;2;4;6;39;441;20110101
AT1;AT13;AT130;92201;2217;1;569;4;7;10;8;0;3;2;1;5;34;495;20110101
AT1;AT13;AT130;92201;2218;1;2365;62;44;24;32;28;6;18;25;7;169;1950;20110101
AT1;AT13;AT130;92201;2219;1;2828;214;95;46;47;54;8;26;26;28;279;2005;20110101
AT1;AT13;AT130;92201;2220;1;1421;52;60;18;12;14;3;16;10;15;169;1052;20110101
AT1;AT13;AT130;92201;2221;1;524;16;4;10;5;3;0;3;6;2;35;440;20110101
AT1;AT13;AT130;92201;2222;1;2797;40;16;28;145;30;12;21;25;11;243;2226;20110101
AT1;AT13;AT130;92201;2223;1;2129;58;23;38;35;17;6;20;15;13;220;1684;20110101
AT1;AT13;AT130;92201;2224;1;2792;40;16;38;82;25;6;21;21;18;186;2339;20110101
AT1;AT13;AT130;92201;2225;1;883;12;3;12;6;3;1;5;10;4;48;779;20110101
AT1;AT13;AT130;92201;2226;1;1856;32;4;31;12;5;1;10;32;9;116;1604;20110101
AT1;AT13;AT130;92201;2227;1;3106;47;13;58;31;15;6;25;23;18;200;2670;20110101
AT1;AT13;AT130;92201;2228;1;1732;34;20;25;20;13;5;8;9;14;138;1446;20110101
AT1;AT13;AT130;92201;2229;1;1632;52;31;21;11;7;2;8;24;9;141;1326;20110101
AT1;AT13;AT130;92201;2230;1;13;2;0;0;0;1;0;0;0;0;2;8;20110101
AT1;AT13;AT130;92201;2231;1;47;2;0;3;0;1;0;0;1;0;2;38;20110101
AT1;AT13;AT130;92201;2232;1;2104;66;31;39;80;73;18;19;16;9;428;1325;20110101
AT1;AT13;AT130;92201;2299;1;418;12;3;7;4;0;0;1;4;6;15;366;20110101
AT1;AT13;AT130;92301;2301;1;1156;72;16;17;15;13;5;18;12;11;104;873;20110101
AT1;AT13;AT130;92301;2302;1;2152;159;39;31;44;67;15;23;14;11;159;1590;20110101
AT1;AT13;AT130;92301;2303;1;1666;29;13;23;11;14;4;8;10;14;111;1429;20110101
AT1;AT13;AT130;92301;2304;1;3458;116;117;38;50;141;23;29;21;27;252;2644;20110101
AT1;AT13;AT130;92301;2305;1;4264;146;157;58;78;71;16;37;29;22;312;3338;20110101
AT1;AT13;AT130;92301;2306;1;447;23;3;8;10;13;2;4;1;1;16;366;20110101
