Wanderung gegenüber Wien nach Bezirken, Geburtsstaat und Geschlecht;;;;;;;;;;;;;;;;;;
Migration in Vienna by district, country of birth and sex;;;;;;;;;;;;;;;;;;
NUTS1;NUTS2;NUTS3;DISTRICT_CODE;SUB_DISTRICT_CODE;SEX;COUNTRY_OF_BIRTH;MIG_NET_TOTAL;MIG_NET_EXT;IMM_EXT;EMI_EXT;MIG_NET_INT;IMM_INT;EMI_INT;IMM_DC;EMI_DC;MIG_DC_INT;REF_DATE
AT1;AT13;AT130;90801;00000000;1;RUS;9;12;16;4;-3;0;1;9;11;4;2002
AT1;AT13;AT130;90801;00000000;1;CHN;13;30;32;2;-17;1;2;15;31;4;2002
AT1;AT13;AT130;90801;00000000;1;OTHER;261;257;395;138;4;52;53;272;267;23;2002
AT1;AT13;AT130;90901;00000000;2;AUT;-162;-50;50;100;-112;487;280;608;927;189;2002
AT1;AT13;AT130;90901;00000000;2;DEU;22;18;52;34;4;15;6;35;40;11;2002
AT1;AT13;AT130;90901;00000000;2;POL;0;2;22;20;-2;2;3;31;32;5;2002
AT1;AT13;AT130;90901;00000000;2;ROU;4;18;26;8;-14;3;2;18;33;3;2002
AT1;AT13;AT130;90901;00000000;2;SVK;19;18;20;2;1;2;2;10;9;3;2002
AT1;AT13;AT130;90901;00000000;2;HUN;12;9;15;6;3;4;1;13;13;0;2002
AT1;AT13;AT130;90901;00000000;2;BGR;12;20;25;5;-8;1;1;12;20;3;2002
AT1;AT13;AT130;90901;00000000;2;CZE;-3;1;7;6;-4;4;7;11;12;1;2002
AT1;AT13;AT130;90901;00000000;2;REST-EU;3;12;59;47;-9;7;5;27;38;11;2002
AT1;AT13;AT130;90901;00000000;2;SCG;25;38;56;18;-13;4;4;73;86;27;2002
AT1;AT13;AT130;90901;00000000;2;TUR;5;30;39;9;-25;6;3;39;67;5;2002
AT1;AT13;AT130;90901;00000000;2;BIH;2;23;28;5;-21;3;6;21;39;9;2002
AT1;AT13;AT130;90901;00000000;2;HRV;-2;6;9;3;-8;2;3;5;12;1;2002
AT1;AT13;AT130;90901;00000000;2;MKD;6;7;8;1;-1;0;0;8;9;0;2002
AT1;AT13;AT130;90901;00000000;2;RUS;18;31;34;3;-13;1;1;7;20;3;2002
AT1;AT13;AT130;90901;00000000;2;CHN;12;21;27;6;-9;4;5;17;25;3;2002
AT1;AT13;AT130;90901;00000000;2;OTHER;19;56;137;81;-37;23;14;124;170;25;2002
AT1;AT13;AT130;90901;00000000;1;AUT;-73;-17;120;137;-56;442;275;648;871;184;2002
AT1;AT13;AT130;90901;00000000;1;DEU;21;28;47;19;-7;8;4;25;36;14;2002
AT1;AT13;AT130;90901;00000000;1;POL;-18;-27;30;57;9;5;2;33;27;0;2002
AT1;AT13;AT130;90901;00000000;1;ROU;-3;2;14;12;-5;2;0;15;22;4;2002
AT1;AT13;AT130;90901;00000000;1;SVK;7;7;9;2;0;0;0;5;5;0;2002
AT1;AT13;AT130;90901;00000000;1;HUN;6;4;8;4;2;2;2;8;6;3;2002
AT1;AT13;AT130;90901;00000000;1;BGR;6;7;11;4;-1;1;0;12;14;3;2002
AT1;AT13;AT130;90901;00000000;1;CZE;-2;0;3;3;-2;5;4;5;8;1;2002
AT1;AT13;AT130;90901;00000000;1;REST-EU;26;25;72;47;1;9;4;40;44;13;2002
AT1;AT13;AT130;90901;00000000;1;SCG;29;41;80;39;-12;6;3;81;96;17;2002
AT1;AT13;AT130;90901;00000000;1;TUR;-1;34;41;7;-35;6;5;74;110;9;2002
AT1;AT13;AT130;90901;00000000;1;BIH;2;20;26;6;-18;1;1;18;36;8;2002
AT1;AT13;AT130;90901;00000000;1;HRV;4;8;11;3;-4;1;1;7;11;1;2002
AT1;AT13;AT130;90901;00000000;1;MKD;-1;14;17;3;-15;2;0;9;26;5;2002
AT1;AT13;AT130;90901;00000000;1;RUS;16;28;32;4;-12;2;4;10;20;1;2002
AT1;AT13;AT130;90901;00000000;1;CHN;11;22;28;6;-11;1;4;12;20;2;2002
AT1;AT13;AT130;90901;00000000;1;OTHER;26;151;319;168;-125;44;29;285;425;27;2002
AT1;AT13;AT130;91001;00000000;2;AUT;113;-35;190;225;148;802;987;2144;1811;1882;2002
AT1;AT13;AT130;91001;00000000;2;DEU;4;17;54;37;-13;22;17;38;56;21;2002
AT1;AT13;AT130;91001;00000000;2;POL;79;66;95;29;13;8;8;71;58;42;2002
AT1;AT13;AT130;91001;00000000;2;ROU;100;86;102;16;14;21;17;60;50;26;2002
AT1;AT13;AT130;91001;00000000;2;SVK;60;63;74;11;-3;5;8;35;35;18;2002
AT1;AT13;AT130;91001;00000000;2;HUN;15;10;31;21;5;13;12;28;24;13;2002
AT1;AT13;AT130;91001;00000000;2;BGR;39;26;32;6;13;4;5;30;16;9;2002
AT1;AT13;AT130;91001;00000000;2;CZE;-4;3;17;14;-7;7;14;25;25;18;2002
AT1;AT13;AT130;91001;00000000;2;REST-EU;5;-4;34;38;9;10;8;28;21;19;2002
AT1;AT13;AT130;91001;00000000;2;SCG;270;160;259;99;110;45;20;376;291;243;2002
AT1;AT13;AT130;91001;00000000;2;TUR;363;290;338;48;73;32;16;234;177;245;2002
AT1;AT13;AT130;91001;00000000;2;BIH;126;42;62;20;84;25;4;154;91;97;2002
AT1;AT13;AT130;91001;00000000;2;HRV;38;23;31;8;15;7;2;28;18;16;2002
AT1;AT13;AT130;91001;00000000;2;MKD;36;26;39;13;10;4;2;31;23;26;2002
AT1;AT13;AT130;91001;00000000;2;RUS;26;24;30;6;2;5;3;17;17;5;2002
AT1;AT13;AT130;91001;00000000;2;CHN;85;63;73;10;22;21;12;44;31;15;2002
AT1;AT13;AT130;91001;00000000;2;OTHER;176;209;327;118;-33;74;46;262;323;113;2002
AT1;AT13;AT130;91001;00000000;1;AUT;211;-26;390;416;237;881;963;2221;1902;1832;2002
AT1;AT13;AT130;91001;00000000;1;DEU;47;40;66;26;7;20;18;57;52;20;2002
AT1;AT13;AT130;91001;00000000;1;POL;33;8;61;53;25;6;6;73;48;39;2002
AT1;AT13;AT130;91001;00000000;1;ROU;88;60;74;14;28;18;13;51;28;21;2002
AT1;AT13;AT130;91001;00000000;1;SVK;20;14;28;14;6;6;6;20;14;7;2002
AT1;AT13;AT130;91001;00000000;1;HUN;21;3;29;26;18;12;5;25;14;11;2002
AT1;AT13;AT130;91001;00000000;1;BGR;24;20;31;11;4;4;0;20;20;6;2002
AT1;AT13;AT130;91001;00000000;1;CZE;6;4;11;7;2;4;8;19;13;10;2002
AT1;AT13;AT130;91001;00000000;1;REST-EU;56;38;90;52;18;10;6;55;41;25;2002
AT1;AT13;AT130;91001;00000000;1;SCG;370;179;349;170;191;74;39;443;287;211;2002
AT1;AT13;AT130;91001;00000000;1;TUR;479;327;427;100;152;71;45;460;334;357;2002
AT1;AT13;AT130;91001;00000000;1;BIH;200;81;105;24;119;40;9;160;72;108;2002
AT1;AT13;AT130;91001;00000000;1;HRV;25;24;40;16;1;3;3;23;22;17;2002
AT1;AT13;AT130;91001;00000000;1;MKD;77;69;100;31;8;16;13;70;65;62;2002
AT1;AT13;AT130;91001;00000000;1;RUS;17;20;33;13;-3;2;2;10;13;3;2002
AT1;AT13;AT130;91001;00000000;1;CHN;58;46;61;15;12;24;13;30;29;10;2002
AT1;AT13;AT130;91001;00000000;1;OTHER;283;387;646;259;-104;108;105;517;624;229;2002
AT1;AT13;AT130;91101;00000000;2;AUT;-30;-13;82;95;-17;421;590;1136;984;875;2002
AT1;AT13;AT130;91101;00000000;2;DEU;4;13;19;6;-9;3;8;18;22;11;2002
AT1;AT13;AT130;91101;00000000;2;POL;37;33;37;4;4;3;5;26;20;22;2002
AT1;AT13;AT130;91101;00000000;2;ROU;63;37;48;11;26;13;3;30;14;16;2002
AT1;AT13;AT130;91101;00000000;2;SVK;25;26;30;4;-1;2;3;18;18;4;2002
AT1;AT13;AT130;91101;00000000;2;HUN;7;10;20;10;-3;8;9;14;16;8;2002
AT1;AT13;AT130;91101;00000000;2;BGR;7;5;6;1;2;3;2;10;9;0;2002
AT1;AT13;AT130;91101;00000000;2;CZE;-3;11;16;5;-14;2;10;12;18;9;2002
AT1;AT13;AT130;91101;00000000;2;REST-EU;13;8;15;7;5;0;1;17;11;11;2002
AT1;AT13;AT130;91101;00000000;2;SCG;148;76;95;19;72;24;14;159;97;64;2002
AT1;AT13;AT130;91101;00000000;2;TUR;210;136;156;20;74;8;6;136;64;67;2002
AT1;AT13;AT130;91101;00000000;2;BIH;60;27;30;3;33;14;2;75;54;45;2002
AT1;AT13;AT130;91101;00000000;2;HRV;23;18;21;3;5;4;0;10;9;8;2002
AT1;AT13;AT130;91101;00000000;2;MKD;25;12;14;2;13;1;1;19;6;10;2002
AT1;AT13;AT130;91101;00000000;2;RUS;1;6;8;2;-5;0;0;4;9;8;2002
AT1;AT13;AT130;91101;00000000;2;CHN;40;20;23;3;20;8;2;25;11;8;2002
AT1;AT13;AT130;91101;00000000;2;OTHER;134;63;106;43;71;33;21;175;116;89;2002
AT1;AT13;AT130;91101;00000000;1;AUT;-138;52;226;174;-190;436;602;1232;1256;883;2002
AT1;AT13;AT130;91101;00000000;1;DEU;11;13;24;11;-2;6;7;27;28;11;2002
AT1;AT13;AT130;91101;00000000;1;POL;14;13;26;13;1;4;5;27;25;5;2002
AT1;AT13;AT130;91101;00000000;1;ROU;57;40;48;8;17;7;5;27;12;10;2002
AT1;AT13;AT130;91101;00000000;1;SVK;1;8;15;7;-7;1;4;6;10;2;2002
AT1;AT13;AT130;91101;00000000;1;HUN;8;4;11;7;4;3;5;16;10;5;2002
AT1;AT13;AT130;91101;00000000;1;BGR;8;12;14;2;-4;1;0;3;8;0;2002
AT1;AT13;AT130;91101;00000000;1;CZE;-2;0;7;7;-2;2;1;5;8;5;2002
AT1;AT13;AT130;91101;00000000;1;REST-EU;16;13;31;18;3;2;7;21;13;3;2002
AT1;AT13;AT130;91101;00000000;1;SCG;129;75;115;40;54;19;17;161;109;65;2002
AT1;AT13;AT130;91101;00000000;1;TUR;205;106;144;38;99;16;9;200;108;96;2002
AT1;AT13;AT130;91101;00000000;1;BIH;68;34;43;9;34;10;4;86;58;32;2002
AT1;AT13;AT130;91101;00000000;1;HRV;18;12;14;2;6;0;2;18;10;9;2002
AT1;AT13;AT130;91101;00000000;1;MKD;26;22;30;8;4;2;1;18;15;13;2002
AT1;AT13;AT130;91101;00000000;1;RUS;3;3;5;2;0;1;0;4;5;1;2002
AT1;AT13;AT130;91101;00000000;1;CHN;21;14;15;1;7;6;3;18;14;2;2002
AT1;AT13;AT130;91101;00000000;1;OTHER;215;144;203;59;71;59;29;276;235;122;2002
AT1;AT13;AT130;91201;00000000;2;AUT;-127;-76;123;199;-51;488;566;1506;1479;703;2002
AT1;AT13;AT130;91201;00000000;2;DEU;23;18;38;20;5;8;12;43;34;17;2002
AT1;AT13;AT130;91201;00000000;2;POL;35;26;40;14;9;10;8;49;42;9;2002
AT1;AT13;AT130;91201;00000000;2;ROU;41;37;46;9;4;6;6;39;35;8;2002
AT1;AT13;AT130;91201;00000000;2;SVK;31;23;31;8;8;6;5;21;14;10;2002
AT1;AT13;AT130;91201;00000000;2;HUN;4;9;16;7;-5;8;6;14;21;9;2002
AT1;AT13;AT130;91201;00000000;2;BGR;34;31;37;6;3;2;3;18;14;6;2002
AT1;AT13;AT130;91201;00000000;2;CZE;-3;13;15;2;-16;1;9;12;20;14;2002
AT1;AT13;AT130;91201;00000000;2;REST-EU;3;8;21;13;-5;6;7;24;28;10;2002
AT1;AT13;AT130;91201;00000000;2;SCG;81;75;131;56;6;17;13;205;203;81;2002
AT1;AT13;AT130;91201;00000000;2;TUR;167;104;128;24;63;20;12;160;105;52;2002
AT1;AT13;AT130;91201;00000000;2;BIH;32;22;36;14;10;12;8;81;75;15;2002
AT1;AT13;AT130;91201;00000000;2;HRV;20;16;20;4;4;1;3;20;14;8;2002
AT1;AT13;AT130;91201;00000000;2;MKD;16;11;11;0;5;2;1;22;18;7;2002
AT1;AT13;AT130;91201;00000000;2;RUS;5;8;8;0;-3;0;0;9;12;2;2002
AT1;AT13;AT130;91201;00000000;2;CHN;46;48;49;1;-2;7;1;29;37;7;2002
AT1;AT13;AT130;91201;00000000;2;OTHER;227;106;171;65;121;58;26;266;177;54;2002
AT1;AT13;AT130;91201;00000000;1;AUT;62;-39;227;266;101;495;513;1549;1430;713;2002
AT1;AT13;AT130;91201;00000000;1;DEU;27;20;47;27;7;13;6;42;42;9;2002
AT1;AT13;AT130;91201;00000000;1;POL;14;5;28;23;9;5;5;45;36;9;2002
AT1;AT13;AT130;91201;00000000;1;ROU;19;22;30;8;-3;8;6;19;24;6;2002
AT1;AT13;AT130;91201;00000000;1;SVK;18;14;18;4;4;2;0;13;11;4;2002
AT1;AT13;AT130;91201;00000000;1;HUN;-2;0;14;14;-2;3;4;11;12;7;2002
AT1;AT13;AT130;91201;00000000;1;BGR;33;27;32;5;6;4;7;17;8;2;2002
AT1;AT13;AT130;91201;00000000;1;CZE;9;4;7;3;5;4;3;13;9;4;2002
AT1;AT13;AT130;91201;00000000;1;REST-EU;3;4;50;46;-1;6;4;34;37;13;2002
AT1;AT13;AT130;91201;00000000;1;SCG;84;78;160;82;6;19;15;248;246;77;2002
AT1;AT13;AT130;91201;00000000;1;TUR;145;122;172;50;23;29;19;229;216;77;2002
AT1;AT13;AT130;91201;00000000;1;BIH;27;33;58;25;-6;20;15;90;101;17;2002
AT1;AT13;AT130;91201;00000000;1;HRV;27;26;37;11;1;0;4;27;22;7;2002
AT1;AT13;AT130;91201;00000000;1;MKD;13;10;20;10;3;0;0;38;35;12;2002
AT1;AT13;AT130;91201;00000000;1;RUS;1;-1;4;5;2;2;0;6;6;4;2002
AT1;AT13;AT130;91201;00000000;1;CHN;40;32;35;3;8;11;3;27;27;8;2002
AT1;AT13;AT130;91201;00000000;1;OTHER;174;67;225;158;107;97;44;454;400;92;2002
AT1;AT13;AT130;91301;00000000;2;AUT;285;-36;85;121;321;320;350;982;631;467;2002
AT1;AT13;AT130;91301;00000000;2;DEU;44;29;51;22;15;12;9;42;30;23;2002
AT1;AT13;AT130;91301;00000000;2;POL;11;4;13;9;7;3;4;27;19;9;2002
AT1;AT13;AT130;91301;00000000;2;ROU;15;7;11;4;8;4;2;9;3;4;2002
AT1;AT13;AT130;91301;00000000;2;SVK;7;14;20;6;-7;4;1;10;20;5;2002
AT1;AT13;AT130;91301;00000000;2;HUN;9;4;7;3;5;3;5;11;4;3;2002
AT1;AT13;AT130;91301;00000000;2;BGR;7;2;3;1;5;2;2;10;5;1;2002
AT1;AT13;AT130;91301;00000000;2;CZE;11;3;10;7;8;5;5;20;12;11;2002
AT1;AT13;AT130;91301;00000000;2;REST-EU;7;5;33;28;2;3;7;24;18;12;2002
AT1;AT13;AT130;91301;00000000;2;SCG;33;23;29;6;10;2;1;50;41;11;2002
AT1;AT13;AT130;91301;00000000;2;TUR;18;5;7;2;13;3;0;25;15;4;2002
AT1;AT13;AT130;91301;00000000;2;BIH;8;1;1;0;7;1;2;13;5;7;2002
AT1;AT13;AT130;91301;00000000;2;HRV;0;4;5;1;-4;1;2;4;7;2;2002
AT1;AT13;AT130;91301;00000000;2;MKD;10;2;2;0;8;0;0;8;0;1;2002
AT1;AT13;AT130;91301;00000000;2;RUS;7;7;10;3;0;2;2;5;5;4;2002
AT1;AT13;AT130;91301;00000000;2;CHN;6;7;7;0;-1;2;0;6;9;2;2002
AT1;AT13;AT130;91301;00000000;2;OTHER;-35;-3;87;90;-32;12;18;86;112;30;2002
AT1;AT13;AT130;91301;00000000;1;AUT;207;-9;110;119;216;332;336;835;615;391;2002
AT1;AT13;AT130;91301;00000000;1;DEU;28;23;51;28;5;6;11;34;24;19;2002
AT1;AT13;AT130;91301;00000000;1;POL;14;5;12;7;9;2;3;20;10;5;2002
AT1;AT13;AT130;91301;00000000;1;ROU;7;2;6;4;5;1;2;9;3;2;2002
AT1;AT13;AT130;91301;00000000;1;SVK;7;2;4;2;5;1;0;5;1;5;2002
AT1;AT13;AT130;91301;00000000;1;HUN;7;2;8;6;5;1;0;7;3;4;2002
AT1;AT13;AT130;91301;00000000;1;BGR;0;2;3;1;-2;1;1;1;3;2;2002
AT1;AT13;AT130;91301;00000000;1;CZE;4;6;9;3;-2;4;2;6;10;1;2002
AT1;AT13;AT130;91301;00000000;1;REST-EU;10;21;44;23;-11;2;5;21;29;10;2002
AT1;AT13;AT130;91301;00000000;1;SCG;25;19;28;9;6;4;3;48;43;8;2002
AT1;AT13;AT130;91301;00000000;1;TUR;24;8;11;3;16;2;2;33;17;2;2002
AT1;AT13;AT130;91301;00000000;1;BIH;3;2;8;6;1;3;4;12;10;3;2002
AT1;AT13;AT130;91301;00000000;1;HRV;12;6;6;0;6;2;2;8;2;2;2002
AT1;AT13;AT130;91301;00000000;1;MKD;8;4;4;0;4;0;0;9;5;1;2002
AT1;AT13;AT130;91301;00000000;1;RUS;6;5;10;5;1;0;1;5;3;1;2002
AT1;AT13;AT130;91301;00000000;1;CHN;2;2;4;2;0;1;1;7;7;1;2002
AT1;AT13;AT130;91301;00000000;1;OTHER;15;26;100;74;-11;13;16;103;111;34;2002
AT1;AT13;AT130;91401;00000000;2;AUT;31;-17;111;128;48;448;515;1309;1194;638;2002
AT1;AT13;AT130;91401;00000000;2;DEU;23;11;38;27;12;11;10;50;39;14;2002
AT1;AT13;AT130;91401;00000000;2;POL;18;16;31;15;2;7;4;44;45;14;2002
AT1;AT13;AT130;91401;00000000;2;ROU;20;32;37;5;-12;7;4;20;35;4;2002
AT1;AT13;AT130;91401;00000000;2;SVK;26;22;29;7;4;2;2;19;15;4;2002
AT1;AT13;AT130;91401;00000000;2;HUN;23;14;21;7;9;6;3;23;17;3;2002
AT1;AT13;AT130;91401;00000000;2;BGR;7;9;12;3;-2;0;1;10;11;3;2002
AT1;AT13;AT130;91401;00000000;2;CZE;8;3;9;6;5;6;8;33;26;7;2002
AT1;AT13;AT130;91401;00000000;2;REST-EU;2;4;23;19;-2;5;4;18;21;7;2002
AT1;AT13;AT130;91401;00000000;2;SCG;48;63;111;48;-15;14;10;124;143;43;2002
AT1;AT13;AT130;91401;00000000;2;TUR;53;36;49;13;17;10;10;100;83;32;2002
AT1;AT13;AT130;91401;00000000;2;BIH;48;24;34;10;24;12;1;73;60;23;2002
AT1;AT13;AT130;91401;00000000;2;HRV;23;22;29;7;1;1;1;12;11;6;2002
AT1;AT13;AT130;91401;00000000;2;MKD;-3;4;5;1;-7;0;0;4;11;5;2002
AT1;AT13;AT130;91401;00000000;2;RUS;10;3;4;1;7;2;1;12;6;1;2002
AT1;AT13;AT130;91401;00000000;2;CHN;82;85;88;3;-3;8;7;15;19;6;2002
AT1;AT13;AT130;91401;00000000;2;OTHER;77;78;126;48;-1;29;21;116;125;42;2002
AT1;AT13;AT130;91401;00000000;1;AUT;6;48;225;177;-42;437;510;1265;1234;582;2002
AT1;AT13;AT130;91401;00000000;1;DEU;23;20;42;22;3;14;20;43;34;6;2002
AT1;AT13;AT130;91401;00000000;1;POL;20;6;38;32;14;5;2;33;22;9;2002
AT1;AT13;AT130;91401;00000000;1;ROU;14;16;21;5;-2;2;3;20;21;1;2002
AT1;AT13;AT130;91401;00000000;1;SVK;4;2;6;4;2;2;3;9;6;1;2002
AT1;AT13;AT130;91401;00000000;1;HUN;-2;-2;3;5;0;1;1;10;10;2;2002
AT1;AT13;AT130;91401;00000000;1;BGR;9;8;10;2;1;0;3;15;11;2;2002
AT1;AT13;AT130;91401;00000000;1;CZE;1;-1;6;7;2;1;3;15;11;3;2002
AT1;AT13;AT130;91401;00000000;1;REST-EU;10;18;33;15;-8;3;5;21;27;4;2002
AT1;AT13;AT130;91401;00000000;1;SCG;104;74;137;63;30;28;16;174;156;47;2002
AT1;AT13;AT130;91401;00000000;1;TUR;67;43;76;33;24;13;5;153;137;42;2002
AT1;AT13;AT130;91401;00000000;1;BIH;58;30;41;11;28;8;4;83;59;16;2002
AT1;AT13;AT130;91401;00000000;1;HRV;10;10;15;5;0;1;2;13;12;9;2002
AT1;AT13;AT130;91401;00000000;1;MKD;3;5;11;6;-2;0;2;12;12;5;2002
AT1;AT13;AT130;91401;00000000;1;RUS;18;9;10;1;9;4;1;12;6;0;2002
AT1;AT13;AT130;91401;00000000;1;CHN;63;56;60;4;7;10;5;18;16;1;2002
AT1;AT13;AT130;91401;00000000;1;OTHER;280;97;241;144;183;74;30;343;204;47;2002
AT1;AT13;AT130;91501;00000000;2;AUT;-321;-5;136;141;-316;483;389;927;1337;324;2002
AT1;AT13;AT130;91501;00000000;2;DEU;29;35;52;17;-6;10;3;28;41;11;2002
AT1;AT13;AT130;91501;00000000;2;POL;11;30;48;18;-19;4;7;38;54;19;2002
AT1;AT13;AT130;91501;00000000;2;ROU;68;59;70;11;9;10;2;30;29;10;2002
AT1;AT13;AT130;91501;00000000;2;SVK;35;33;49;16;2;7;5;23;23;2;2002
AT1;AT13;AT130;91501;00000000;2;HUN;6;4;20;16;2;2;4;14;10;6;2002
AT1;AT13;AT130;91501;00000000;2;BGR;29;27;38;11;2;3;5;19;15;4;2002
AT1;AT13;AT130;91501;00000000;2;CZE;9;3;13;10;6;1;3;21;13;3;2002
AT1;AT13;AT130;91501;00000000;2;REST-EU;9;12;33;21;-3;5;8;27;27;1;2002
AT1;AT13;AT130;91501;00000000;2;SCG;53;94;169;75;-41;18;19;243;283;81;2002
AT1;AT13;AT130;91501;00000000;2;TUR;114;157;190;33;-43;27;13;131;188;70;2002
AT1;AT13;AT130;91501;00000000;2;BIH;39;40;56;16;-1;17;6;102;114;36;2002
AT1;AT13;AT130;91501;00000000;2;HRV;1;10;23;13;-9;7;7;19;28;12;2002
AT1;AT13;AT130;91501;00000000;2;MKD;13;18;20;2;-5;3;3;19;24;8;2002
AT1;AT13;AT130;91501;00000000;2;RUS;13;12;14;2;1;6;1;5;9;5;2002
AT1;AT13;AT130;91501;00000000;2;CHN;93;91;100;9;2;11;6;32;35;4;2002
AT1;AT13;AT130;91501;00000000;2;OTHER;49;160;288;128;-111;77;44;160;304;35;2002
AT1;AT13;AT130;91501;00000000;1;AUT;-204;56;254;198;-260;446;377;1053;1382;366;2002
AT1;AT13;AT130;91501;00000000;1;DEU;35;21;37;16;14;10;9;45;32;11;2002
AT1;AT13;AT130;91501;00000000;1;POL;-19;-2;50;52;-17;6;10;42;55;24;2002
AT1;AT13;AT130;91501;00000000;1;ROU;41;42;55;13;-1;4;4;26;27;11;2002
AT1;AT13;AT130;91501;00000000;1;SVK;-9;4;10;6;-13;2;6;6;15;2;2002
AT1;AT13;AT130;91501;00000000;1;HUN;17;17;26;9;0;5;6;19;18;6;2002
AT1;AT13;AT130;91501;00000000;1;BGR;27;27;46;19;0;3;2;17;18;6;2002
AT1;AT13;AT130;91501;00000000;1;CZE;-8;2;8;6;-10;1;6;12;17;3;2002
AT1;AT13;AT130;91501;00000000;1;REST-EU;27;23;60;37;4;4;3;34;31;7;2002
AT1;AT13;AT130;91501;00000000;1;SCG;-4;96;259;163;-100;38;39;256;355;98;2002
AT1;AT13;AT130;91501;00000000;1;TUR;104;204;267;63;-100;38;32;241;347;111;2002
AT1;AT13;AT130;91501;00000000;1;BIH;39;50;91;41;-11;21;15;120;137;48;2002
AT1;AT13;AT130;91501;00000000;1;HRV;7;29;49;20;-22;6;6;10;32;11;2002
AT1;AT13;AT130;91501;00000000;1;MKD;25;25;39;14;0;9;3;31;37;8;2002
AT1;AT13;AT130;91501;00000000;1;RUS;19;23;44;21;-4;14;8;8;18;6;2002
AT1;AT13;AT130;91501;00000000;1;CHN;51;54;63;9;-3;11;8;27;33;5;2002
AT1;AT13;AT130;91501;00000000;1;OTHER;-45;242;873;631;-287;211;123;560;935;202;2002
AT1;AT13;AT130;91601;00000000;2;AUT;-96;-31;121;152;-65;607;523;1397;1546;676;2002
AT1;AT13;AT130;91601;00000000;2;DEU;19;22;42;20;-3;18;15;46;52;14;2002
AT1;AT13;AT130;91601;00000000;2;POL;20;24;47;23;-4;5;5;56;60;14;2002
AT1;AT13;AT130;91601;00000000;2;ROU;25;37;51;14;-12;7;9;29;39;3;2002
AT1;AT13;AT130;91601;00000000;2;SVK;42;27;44;17;15;5;3;31;18;12;2002
AT1;AT13;AT130;91601;00000000;2;HUN;0;9;19;10;-9;8;9;13;21;8;2002
AT1;AT13;AT130;91601;00000000;2;BGR;1;7;29;22;-6;2;0;13;21;5;2002
AT1;AT13;AT130;91601;00000000;2;CZE;2;-1;3;4;3;6;3;18;18;10;2002
AT1;AT13;AT130;91601;00000000;2;REST-EU;15;7;21;14;8;6;7;31;22;10;2002
AT1;AT13;AT130;91601;00000000;2;SCG;142;173;246;73;-31;22;23;301;331;158;2002
AT1;AT13;AT130;91601;00000000;2;TUR;182;225;249;24;-43;21;9;163;218;75;2002
AT1;AT13;AT130;91601;00000000;2;BIH;-9;31;48;17;-40;18;9;102;151;48;2002
AT1;AT13;AT130;91601;00000000;2;HRV;1;15;21;6;-14;5;4;13;28;13;2002
AT1;AT13;AT130;91601;00000000;2;MKD;37;35;39;4;2;8;0;17;23;12;2002
AT1;AT13;AT130;91601;00000000;2;RUS;7;7;7;0;0;1;1;5;5;3;2002
AT1;AT13;AT130;91601;00000000;2;CHN;35;18;19;1;17;11;5;29;18;2;2002
AT1;AT13;AT130;91601;00000000;2;OTHER;111;139;217;78;-28;22;17;167;200;44;2002
AT1;AT13;AT130;91601;00000000;1;AUT;-32;59;275;216;-91;485;478;1394;1492;671;2002
AT1;AT13;AT130;91601;00000000;1;DEU;34;34;46;12;0;5;10;41;36;9;2002
AT1;AT13;AT130;91601;00000000;1;POL;26;9;36;27;17;7;5;69;54;12;2002
AT1;AT13;AT130;91601;00000000;1;ROU;22;23;37;14;-1;6;3;24;28;5;2002
AT1;AT13;AT130;91601;00000000;1;SVK;2;6;17;11;-4;4;3;11;16;1;2002
AT1;AT13;AT130;91601;00000000;1;HUN;-7;-2;12;14;-5;1;3;11;14;5;2002
AT1;AT13;AT130;91601;00000000;1;BGR;16;17;39;22;-1;1;2;23;23;10;2002
AT1;AT13;AT130;91601;00000000;1;CZE;-6;-2;6;8;-4;0;2;11;13;5;2002
AT1;AT13;AT130;91601;00000000;1;REST-EU;15;23;37;14;-8;5;7;30;36;10;2002
AT1;AT13;AT130;91601;00000000;1;SCG;146;164;269;105;-18;36;27;320;347;126;2002
AT1;AT13;AT130;91601;00000000;1;TUR;141;176;250;74;-35;28;31;322;354;175;2002
AT1;AT13;AT130;91601;00000000;1;BIH;32;57;82;25;-25;19;8;126;162;65;2002
AT1;AT13;AT130;91601;00000000;1;HRV;10;4;21;17;6;5;1;22;20;13;2002
AT1;AT13;AT130;91601;00000000;1;MKD;40;22;40;18;18;5;4;46;29;23;2002
AT1;AT13;AT130;91601;00000000;1;RUS;2;1;2;1;1;3;0;5;7;1;2002
AT1;AT13;AT130;91601;00000000;1;CHN;14;11;17;6;3;9;9;17;14;1;2002
AT1;AT13;AT130;91601;00000000;1;OTHER;153;107;267;160;46;64;23;442;437;107;2002
AT1;AT13;AT130;91701;00000000;2;AUT;-20;-18;74;92;-2;351;251;873;975;298;2002
AT1;AT13;AT130;91701;00000000;2;DEU;17;9;30;21;8;11;6;31;28;8;2002
AT1;AT13;AT130;91701;00000000;2;POL;27;35;47;12;-8;5;4;38;47;12;2002
AT1;AT13;AT130;91701;00000000;2;ROU;46;53;66;13;-7;7;3;19;30;12;2002
AT1;AT13;AT130;91701;00000000;2;SVK;31;37;50;13;-6;3;1;16;24;6;2002
AT1;AT13;AT130;91701;00000000;2;HUN;-1;9;16;7;-10;0;3;8;15;1;2002
