Wanderung gegenüber Wien nach Zählbezirken, Staatsangehörigkeit und Geschlecht;;;;;;;;;;;;;;;;;;
Migration in Vienna by subdistrict, nationality and sex;;;;;;;;;;;;;;;;;;
NUTS1;NUTS2;NUTS3;DISTRICT_CODE;SUB_DISTRICT_CODE;SEX;NATIONALITY;MIG_NET_TOTAL;MIG_NET_EXT;IMM_EXT;EMI_EXT;MIG_NET_INT;IMM_INT;EMI_INT;IMM_SDC;EMI_SDC;MIG_SDC_INT;REF_DATE
AT1;AT13;AT130;00000;9230118;1;BIH;-2;0;0;0;-2;0;0;0;2;1;2009
AT1;AT13;AT130;00000;9230118;1;HRV;1;0;0;0;1;0;0;1;0;0;2009
AT1;AT13;AT130;00000;9230118;1;MKD;0;0;0;0;0;0;0;1;1;0;2009
AT1;AT13;AT130;00000;9230118;1;CHN;2;0;0;0;2;0;0;2;0;0;2009
AT1;AT13;AT130;00000;9230118;1;OTHER;3;3;3;0;0;0;0;4;4;0;2009
AT1;AT13;AT130;00000;9230119;2;AUT;-5;-19;2;21;14;36;59;163;126;82;2009
AT1;AT13;AT130;00000;9230119;2;DEU;-2;0;1;1;-2;0;1;3;4;1;2009
AT1;AT13;AT130;00000;9230119;2;POL;1;0;3;3;1;0;0;4;3;2;2009
AT1;AT13;AT130;00000;9230119;2;ROU;1;0;1;1;1;1;0;2;2;0;2009
AT1;AT13;AT130;00000;9230119;2;SVK;0;1;1;0;-1;0;1;1;1;2;2009
AT1;AT13;AT130;00000;9230119;2;HUN;2;3;3;0;-1;0;1;0;0;2;2009
AT1;AT13;AT130;00000;9230119;2;BGR;2;1;1;0;1;0;0;1;0;0;2009
AT1;AT13;AT130;00000;9230119;2;CZE;0;0;0;0;0;0;0;1;1;0;2009
AT1;AT13;AT130;00000;9230119;2;REST-EU;-1;0;1;1;-1;0;1;1;1;1;2009
AT1;AT13;AT130;00000;9230119;2;SCG;-3;-2;1;3;-1;0;0;4;5;0;2009
AT1;AT13;AT130;00000;9230119;2;TUR;-1;0;0;0;-1;2;0;2;5;0;2009
AT1;AT13;AT130;00000;9230119;2;BIH;0;0;0;0;0;0;0;1;1;0;2009
AT1;AT13;AT130;00000;9230119;2;HRV;-1;1;1;0;-2;0;0;0;2;0;2009
AT1;AT13;AT130;00000;9230119;2;RUS;1;1;1;0;0;0;0;0;0;0;2009
AT1;AT13;AT130;00000;9230119;2;CHN;2;-1;0;1;3;0;0;3;0;1;2009
AT1;AT13;AT130;00000;9230119;2;OTHER;4;3;4;1;1;0;0;6;5;1;2009
AT1;AT13;AT130;00000;9230119;1;AUT;-28;-9;8;17;-19;38;50;131;138;47;2009
AT1;AT13;AT130;00000;9230119;1;DEU;4;-2;1;3;6;0;0;9;3;4;2009
AT1;AT13;AT130;00000;9230119;1;POL;1;0;2;2;1;0;0;1;0;2;2009
AT1;AT13;AT130;00000;9230119;1;ROU;2;-1;0;1;3;0;0;3;0;0;2009
AT1;AT13;AT130;00000;9230119;1;HUN;-1;0;0;0;-1;0;0;0;1;1;2009
AT1;AT13;AT130;00000;9230119;1;REST-EU;1;-1;1;2;2;0;0;3;1;0;2009
AT1;AT13;AT130;00000;9230119;1;SCG;0;0;1;1;0;1;2;6;5;0;2009
AT1;AT13;AT130;00000;9230119;1;TUR;-2;0;0;0;-2;1;0;0;3;0;2009
AT1;AT13;AT130;00000;9230119;1;BIH;1;0;0;0;1;0;0;2;1;0;2009
AT1;AT13;AT130;00000;9230119;1;HRV;-1;1;1;0;-2;0;0;1;3;0;2009
AT1;AT13;AT130;00000;9230119;1;RUS;3;0;0;0;3;0;0;3;0;0;2009
AT1;AT13;AT130;00000;9230119;1;CHN;0;0;0;0;0;0;0;0;0;3;2009
AT1;AT13;AT130;00000;9230119;1;OTHER;4;5;7;2;-1;0;0;6;7;2;2009
AT1;AT13;AT130;00000;9230199;2;AUT;-1;0;0;0;-1;1;7;11;6;0;2009
AT1;AT13;AT130;00000;9230199;2;DEU;1;2;2;0;-1;0;0;0;1;0;2009
AT1;AT13;AT130;00000;9230199;2;ROU;1;0;0;0;1;0;0;1;0;0;2009
AT1;AT13;AT130;00000;9230199;2;HUN;1;1;1;0;0;0;0;0;0;0;2009
AT1;AT13;AT130;00000;9230199;2;CZE;1;0;0;0;1;1;0;0;0;0;2009
AT1;AT13;AT130;00000;9230199;2;RUS;-1;0;0;0;-1;0;0;0;1;0;2009
AT1;AT13;AT130;00000;9230199;2;OTHER;1;0;0;0;1;0;0;1;0;0;2009
AT1;AT13;AT130;00000;9230199;1;AUT;2;0;0;0;2;3;2;11;10;0;2009
AT1;AT13;AT130;00000;9230199;1;DEU;-1;0;0;0;-1;0;0;1;2;0;2009
AT1;AT13;AT130;00000;9230199;1;HUN;1;1;1;0;0;0;0;0;0;0;2009
AT1;AT13;AT130;00000;9230199;1;SCG;-2;0;0;0;-2;0;0;0;2;0;2009
AT1;AT13;AT130;00000;9230199;1;HRV;-1;0;0;0;-1;0;0;0;1;0;2009
AT1;AT13;AT130;00000;9230199;1;RUS;-2;0;0;0;-2;0;0;0;2;0;2009
AT1;AT13;AT130;00000;9230199;1;CHN;1;1;1;0;0;0;0;0;0;0;2009
AT1;AT13;AT130;00000;9230199;1;OTHER;1;0;0;0;1;0;0;1;0;0;2009
AT1;AT13;AT130;00000;9010101;2;AUT;-14;-12;7;19;-2;24;16;86;96;9;2010
AT1;AT13;AT130;00000;9010101;2;DEU;-1;3;6;3;-4;2;0;4;10;0;2010
AT1;AT13;AT130;00000;9010101;2;POL;-1;-1;3;4;0;0;0;2;2;0;2010
AT1;AT13;AT130;00000;9010101;2;ROU;3;6;9;3;-3;1;0;2;6;1;2010
AT1;AT13;AT130;00000;9010101;2;SVK;-1;1;4;3;-2;1;0;1;4;0;2010
AT1;AT13;AT130;00000;9010101;2;HUN;2;2;2;0;0;0;0;4;4;0;2010
AT1;AT13;AT130;00000;9010101;2;BGR;0;-1;0;1;1;0;0;3;2;0;2010
AT1;AT13;AT130;00000;9010101;2;CZE;-1;0;1;1;-1;0;0;0;1;0;2010
AT1;AT13;AT130;00000;9010101;2;REST-EU;1;1;9;8;0;1;1;8;8;0;2010
AT1;AT13;AT130;00000;9010101;2;SCG;-1;-2;0;2;1;1;0;1;1;0;2010
AT1;AT13;AT130;00000;9010101;2;TUR;0;1;1;0;-1;0;0;0;1;0;2010
AT1;AT13;AT130;00000;9010101;2;HRV;-1;-1;0;1;0;0;0;0;0;0;2010
AT1;AT13;AT130;00000;9010101;2;MKD;-1;-1;0;1;0;0;0;0;0;0;2010
AT1;AT13;AT130;00000;9010101;2;RUS;9;6;8;2;3;3;0;7;7;0;2010
AT1;AT13;AT130;00000;9010101;2;OTHER;-3;3;22;19;-6;2;1;12;19;1;2010
AT1;AT13;AT130;00000;9010101;1;AUT;12;0;22;22;12;39;24;85;88;5;2010
AT1;AT13;AT130;00000;9010101;1;DEU;3;-3;7;10;6;2;1;12;7;0;2010
AT1;AT13;AT130;00000;9010101;1;POL;0;0;2;2;0;0;0;0;0;1;2010
AT1;AT13;AT130;00000;9010101;1;ROU;3;2;2;0;1;0;0;1;0;0;2010
AT1;AT13;AT130;00000;9010101;1;SVK;-1;0;0;0;-1;0;0;0;1;0;2010
AT1;AT13;AT130;00000;9010101;1;HUN;0;2;3;1;-2;0;0;0;2;0;2010
AT1;AT13;AT130;00000;9010101;1;BGR;2;1;1;0;1;0;0;1;0;1;2010
AT1;AT13;AT130;00000;9010101;1;CZE;0;-1;0;1;1;0;0;1;0;0;2010
AT1;AT13;AT130;00000;9010101;1;REST-EU;0;-1;16;17;1;0;2;9;6;0;2010
AT1;AT13;AT130;00000;9010101;1;SCG;0;1;3;2;-1;0;0;2;3;0;2010
AT1;AT13;AT130;00000;9010101;1;TUR;-1;0;0;0;-1;0;0;0;1;0;2010
AT1;AT13;AT130;00000;9010101;1;BIH;0;0;0;0;0;0;0;1;1;0;2010
AT1;AT13;AT130;00000;9010101;1;HRV;-5;-3;1;4;-2;0;0;0;2;0;2010
AT1;AT13;AT130;00000;9010101;1;RUS;6;12;13;1;-6;0;1;1;6;0;2010
AT1;AT13;AT130;00000;9010101;1;CHN;1;1;1;0;0;0;0;0;0;0;2010
AT1;AT13;AT130;00000;9010101;1;OTHER;10;16;30;14;-6;1;1;10;16;0;2010
AT1;AT13;AT130;00000;9010102;2;AUT;-23;-9;2;11;-14;8;14;18;26;0;2010
AT1;AT13;AT130;00000;9010102;2;DEU;4;5;5;0;-1;0;0;2;3;0;2010
AT1;AT13;AT130;00000;9010102;2;POL;-1;0;1;1;-1;0;0;0;1;0;2010
AT1;AT13;AT130;00000;9010102;2;ROU;2;2;2;0;0;0;0;1;1;0;2010
AT1;AT13;AT130;00000;9010102;2;SVK;-4;-2;0;2;-2;0;0;1;3;0;2010
AT1;AT13;AT130;00000;9010102;2;HUN;2;2;2;0;0;0;0;1;1;0;2010
AT1;AT13;AT130;00000;9010102;2;BGR;2;1;1;0;1;0;0;1;0;0;2010
AT1;AT13;AT130;00000;9010102;2;REST-EU;-4;-1;4;5;-3;0;1;0;2;0;2010
AT1;AT13;AT130;00000;9010102;2;SCG;1;1;1;0;0;0;0;1;1;0;2010
AT1;AT13;AT130;00000;9010102;2;BIH;-1;0;0;0;-1;0;0;0;1;0;2010
AT1;AT13;AT130;00000;9010102;2;MKD;-1;0;0;0;-1;0;0;0;1;0;2010
AT1;AT13;AT130;00000;9010102;2;RUS;2;3;4;1;-1;0;0;0;1;0;2010
AT1;AT13;AT130;00000;9010102;2;CHN;-1;-1;0;1;0;0;0;0;0;0;2010
AT1;AT13;AT130;00000;9010102;2;OTHER;7;6;9;3;1;0;1;9;7;0;2010
AT1;AT13;AT130;00000;9010102;1;AUT;-26;-12;2;14;-14;11;9;23;39;1;2010
AT1;AT13;AT130;00000;9010102;1;DEU;1;2;4;2;-1;1;0;1;3;0;2010
AT1;AT13;AT130;00000;9010102;1;ROU;-1;1;1;0;-2;0;0;0;2;0;2010
AT1;AT13;AT130;00000;9010102;1;SVK;1;0;0;0;1;1;0;0;0;0;2010
AT1;AT13;AT130;00000;9010102;1;HUN;0;0;1;1;0;0;0;0;0;0;2010
AT1;AT13;AT130;00000;9010102;1;BGR;-2;0;0;0;-2;0;0;0;2;0;2010
AT1;AT13;AT130;00000;9010102;1;REST-EU;-4;1;3;2;-5;0;0;0;5;0;2010
AT1;AT13;AT130;00000;9010102;1;SCG;0;-1;0;1;1;0;0;2;1;0;2010
AT1;AT13;AT130;00000;9010102;1;BIH;-1;-1;0;1;0;0;0;0;0;0;2010
AT1;AT13;AT130;00000;9010102;1;MKD;-1;1;1;0;-2;0;0;0;2;0;2010
AT1;AT13;AT130;00000;9010102;1;RUS;2;4;7;3;-2;0;0;0;2;0;2010
AT1;AT13;AT130;00000;9010102;1;OTHER;10;3;3;0;7;1;0;7;1;0;2010
AT1;AT13;AT130;00000;9010103;2;AUT;-10;-4;4;8;-6;14;8;30;42;6;2010
AT1;AT13;AT130;00000;9010103;2;DEU;-2;1;6;5;-3;1;1;1;4;1;2010
AT1;AT13;AT130;00000;9010103;2;ROU;-2;-5;3;8;3;0;2;6;1;1;2010
AT1;AT13;AT130;00000;9010103;2;SVK;1;0;2;2;1;1;0;0;0;0;2010
AT1;AT13;AT130;00000;9010103;2;HUN;-7;-5;3;8;-2;0;0;0;2;0;2010
AT1;AT13;AT130;00000;9010103;2;BGR;-4;-1;0;1;-3;0;0;0;3;0;2010
AT1;AT13;AT130;00000;9010103;2;CZE;-1;0;0;0;-1;0;0;0;1;0;2010
AT1;AT13;AT130;00000;9010103;2;REST-EU;3;8;11;3;-5;0;1;2;6;1;2010
AT1;AT13;AT130;00000;9010103;2;SCG;-1;-1;1;2;0;5;2;1;4;0;2010
AT1;AT13;AT130;00000;9010103;2;TUR;1;0;0;0;1;0;0;1;0;0;2010
AT1;AT13;AT130;00000;9010103;2;MKD;2;1;1;0;1;0;0;1;0;0;2010
AT1;AT13;AT130;00000;9010103;2;RUS;7;3;4;1;4;2;0;4;2;0;2010
AT1;AT13;AT130;00000;9010103;2;CHN;-2;-1;0;1;-1;0;0;0;1;0;2010
AT1;AT13;AT130;00000;9010103;2;OTHER;-8;2;8;6;-10;1;3;4;12;0;2010
AT1;AT13;AT130;00000;9010103;1;AUT;-15;-5;5;10;-10;14;13;36;47;6;2010
AT1;AT13;AT130;00000;9010103;1;DEU;-1;1;7;6;-2;0;1;1;2;0;2010
AT1;AT13;AT130;00000;9010103;1;ROU;-3;0;0;0;-3;0;2;0;1;0;2010
AT1;AT13;AT130;00000;9010103;1;SVK;1;1;1;0;0;0;0;0;0;0;2010
AT1;AT13;AT130;00000;9010103;1;HUN;0;2;3;1;-2;0;0;0;2;0;2010
AT1;AT13;AT130;00000;9010103;1;BGR;-4;-2;0;2;-2;0;0;0;2;0;2010
AT1;AT13;AT130;00000;9010103;1;REST-EU;3;6;10;4;-3;0;0;2;5;0;2010
AT1;AT13;AT130;00000;9010103;1;SCG;-1;1;2;1;-2;2;1;0;3;0;2010
AT1;AT13;AT130;00000;9010103;1;TUR;-5;-1;2;3;-4;0;1;5;8;0;2010
AT1;AT13;AT130;00000;9010103;1;HRV;1;3;3;0;-2;0;0;0;2;0;2010
AT1;AT13;AT130;00000;9010103;1;MKD;-1;0;0;0;-1;0;0;1;2;0;2010
AT1;AT13;AT130;00000;9010103;1;RUS;9;5;5;0;4;0;0;6;2;0;2010
AT1;AT13;AT130;00000;9010103;1;CHN;-1;0;0;0;-1;1;0;0;2;0;2010
AT1;AT13;AT130;00000;9010103;1;OTHER;-10;-1;7;8;-9;0;0;1;10;1;2010
AT1;AT13;AT130;00000;9010104;2;AUT;-9;-6;2;8;-3;20;8;22;37;0;2010
AT1;AT13;AT130;00000;9010104;2;DEU;-3;-1;3;4;-2;1;1;2;4;0;2010
AT1;AT13;AT130;00000;9010104;2;POL;-1;-2;0;2;1;0;0;2;1;0;2010
AT1;AT13;AT130;00000;9010104;2;ROU;0;1;2;1;-1;0;0;0;1;0;2010
AT1;AT13;AT130;00000;9010104;2;SVK;-3;-2;0;2;-1;0;0;0;1;0;2010
AT1;AT13;AT130;00000;9010104;2;BGR;-1;0;0;0;-1;0;0;0;1;0;2010
AT1;AT13;AT130;00000;9010104;2;CZE;-1;-1;0;1;0;0;0;0;0;0;2010
AT1;AT13;AT130;00000;9010104;2;REST-EU;17;11;16;5;6;0;0;8;2;0;2010
AT1;AT13;AT130;00000;9010104;2;SCG;-2;-1;1;2;-1;0;0;0;1;0;2010
AT1;AT13;AT130;00000;9010104;2;HRV;-1;-1;0;1;0;0;0;0;0;0;2010
AT1;AT13;AT130;00000;9010104;2;RUS;-1;0;0;0;-1;0;0;0;1;0;2010
AT1;AT13;AT130;00000;9010104;2;CHN;1;0;0;0;1;0;0;2;1;0;2010
AT1;AT13;AT130;00000;9010104;2;OTHER;5;-3;7;10;8;2;1;9;2;0;2010
AT1;AT13;AT130;00000;9010104;1;AUT;-10;-3;6;9;-7;12;7;24;36;3;2010
AT1;AT13;AT130;00000;9010104;1;DEU;2;5;6;1;-3;0;0;3;6;1;2010
AT1;AT13;AT130;00000;9010104;1;POL;-1;-1;0;1;0;0;0;0;0;0;2010
AT1;AT13;AT130;00000;9010104;1;ROU;-1;1;1;0;-2;0;1;0;1;0;2010
AT1;AT13;AT130;00000;9010104;1;SVK;-1;-1;1;2;0;0;0;0;0;0;2010
AT1;AT13;AT130;00000;9010104;1;HUN;0;-1;1;2;1;0;0;1;0;0;2010
AT1;AT13;AT130;00000;9010104;1;BGR;1;1;1;0;0;0;0;0;0;0;2010
AT1;AT13;AT130;00000;9010104;1;REST-EU;3;4;5;1;-1;0;1;2;2;0;2010
AT1;AT13;AT130;00000;9010104;1;SCG;-3;-2;0;2;-1;0;0;0;1;0;2010
AT1;AT13;AT130;00000;9010104;1;RUS;-1;-1;0;1;0;0;0;0;0;0;2010
AT1;AT13;AT130;00000;9010104;1;OTHER;1;-1;4;5;2;1;0;4;3;0;2010
AT1;AT13;AT130;00000;9010105;2;AUT;-1;3;10;7;-4;23;15;40;52;7;2010
AT1;AT13;AT130;00000;9010105;2;DEU;3;0;4;4;3;0;0;5;2;0;2010
AT1;AT13;AT130;00000;9010105;2;POL;2;1;2;1;1;0;0;1;0;0;2010
AT1;AT13;AT130;00000;9010105;2;ROU;6;5;7;2;1;0;0;1;0;0;2010
AT1;AT13;AT130;00000;9010105;2;SVK;1;1;1;0;0;0;0;0;0;0;2010
AT1;AT13;AT130;00000;9010105;2;HUN;0;0;0;0;0;1;0;1;2;0;2010
AT1;AT13;AT130;00000;9010105;2;BGR;5;5;6;1;0;0;0;0;0;0;2010
AT1;AT13;AT130;00000;9010105;2;REST-EU;4;4;7;3;0;0;0;5;5;0;2010
AT1;AT13;AT130;00000;9010105;2;SCG;0;2;3;1;-2;0;1;1;2;0;2010
AT1;AT13;AT130;00000;9010105;2;TUR;0;0;2;2;0;0;0;1;1;0;2010
AT1;AT13;AT130;00000;9010105;2;BIH;-1;0;0;0;-1;0;0;0;1;0;2010
AT1;AT13;AT130;00000;9010105;2;HRV;1;0;0;0;1;0;0;1;0;1;2010
AT1;AT13;AT130;00000;9010105;2;RUS;6;1;2;1;5;1;2;7;1;0;2010
AT1;AT13;AT130;00000;9010105;2;CHN;1;0;0;0;1;0;0;2;1;1;2010
AT1;AT13;AT130;00000;9010105;2;OTHER;7;6;10;4;1;2;1;14;14;0;2010
AT1;AT13;AT130;00000;9010105;1;AUT;6;-3;6;9;9;15;11;55;50;3;2010
AT1;AT13;AT130;00000;9010105;1;DEU;2;3;6;3;-1;0;1;3;3;0;2010
AT1;AT13;AT130;00000;9010105;1;POL;0;1;1;0;-1;0;0;0;1;0;2010
AT1;AT13;AT130;00000;9010105;1;ROU;1;1;1;0;0;0;0;0;0;0;2010
AT1;AT13;AT130;00000;9010105;1;SVK;-1;-1;0;1;0;0;0;0;0;0;2010
AT1;AT13;AT130;00000;9010105;1;HUN;0;2;3;1;-2;0;1;0;1;0;2010
AT1;AT13;AT130;00000;9010105;1;BGR;4;3;3;0;1;0;0;1;0;1;2010
AT1;AT13;AT130;00000;9010105;1;CZE;1;0;0;0;1;0;0;1;0;0;2010
AT1;AT13;AT130;00000;9010105;1;REST-EU;0;1;5;4;-1;0;0;6;7;0;2010
AT1;AT13;AT130;00000;9010105;1;SCG;-2;0;0;0;-2;0;0;1;3;0;2010
AT1;AT13;AT130;00000;9010105;1;TUR;0;0;0;0;0;0;0;1;1;0;2010
AT1;AT13;AT130;00000;9010105;1;RUS;5;1;1;0;4;0;0;5;1;0;2010
AT1;AT13;AT130;00000;9010105;1;CHN;1;0;0;0;1;0;0;1;0;0;2010
AT1;AT13;AT130;00000;9010105;1;OTHER;-5;-3;6;9;-2;0;1;6;7;0;2010
AT1;AT13;AT130;00000;9010106;2;AUT;3;-6;10;16;9;27;10;47;55;3;2010
AT1;AT13;AT130;00000;9010106;2;DEU;3;1;2;1;2;0;0;3;1;0;2010
AT1;AT13;AT130;00000;9010106;2;ROU;7;7;8;1;0;0;0;0;0;0;2010
AT1;AT13;AT130;00000;9010106;2;SVK;2;1;1;0;1;0;0;1;0;0;2010
AT1;AT13;AT130;00000;9010106;2;HUN;-1;1;3;2;-2;0;0;0;2;0;2010
AT1;AT13;AT130;00000;9010106;2;BGR;-2;0;0;0;-2;0;0;0;2;0;2010
AT1;AT13;AT130;00000;9010106;2;CZE;-1;1;1;0;-2;0;0;0;2;0;2010
AT1;AT13;AT130;00000;9010106;2;REST-EU;3;7;13;6;-4;0;0;8;12;0;2010
AT1;AT13;AT130;00000;9010106;2;TUR;3;2;2;0;1;0;0;2;1;0;2010
AT1;AT13;AT130;00000;9010106;2;HRV;-3;-2;0;2;-1;0;0;0;1;0;2010
AT1;AT13;AT130;00000;9010106;2;MKD;0;0;0;0;0;0;0;1;1;0;2010
AT1;AT13;AT130;00000;9010106;2;RUS;0;4;4;0;-4;0;1;0;3;0;2010
AT1;AT13;AT130;00000;9010106;2;OTHER;-3;0;6;6;-3;0;0;6;9;0;2010
AT1;AT13;AT130;00000;9010106;1;AUT;-5;1;15;14;-6;32;17;42;63;2;2010
AT1;AT13;AT130;00000;9010106;1;DEU;-3;1;6;5;-4;0;0;2;6;0;2010
AT1;AT13;AT130;00000;9010106;1;POL;-1;0;0;0;-1;0;1;0;0;0;2010
AT1;AT13;AT130;00000;9010106;1;ROU;2;2;2;0;0;0;0;0;0;0;2010
AT1;AT13;AT130;00000;9010106;1;SVK;2;1;1;0;1;0;0;1;0;0;2010
AT1;AT13;AT130;00000;9010106;1;HUN;2;4;4;0;-2;0;0;0;2;0;2010
AT1;AT13;AT130;00000;9010106;1;BGR;0;3;3;0;-3;0;0;0;3;0;2010
AT1;AT13;AT130;00000;9010106;1;CZE;1;0;0;0;1;0;0;1;0;0;2010
AT1;AT13;AT130;00000;9010106;1;REST-EU;9;11;16;5;-2;0;0;8;10;1;2010
AT1;AT13;AT130;00000;9010106;1;SCG;-1;-1;0;1;0;0;0;2;2;0;2010
AT1;AT13;AT130;00000;9010106;1;BIH;-2;0;0;0;-2;0;0;0;2;0;2010
AT1;AT13;AT130;00000;9010106;1;HRV;1;0;0;0;1;0;0;1;0;0;2010
AT1;AT13;AT130;00000;9010106;1;RUS;-3;1;1;0;-4;0;0;1;5;0;2010
AT1;AT13;AT130;00000;9010106;1;CHN;1;0;0;0;1;0;0;1;0;0;2010
AT1;AT13;AT130;00000;9010106;1;OTHER;-7;-1;5;6;-6;0;2;3;7;0;2010
AT1;AT13;AT130;00000;9010107;2;AUT;-5;-8;7;15;3;28;14;50;61;2;2010
AT1;AT13;AT130;00000;9010107;2;DEU;0;2;6;4;-2;0;0;4;6;0;2010
AT1;AT13;AT130;00000;9010107;2;POL;1;-1;1;2;2;0;0;2;0;0;2010
AT1;AT13;AT130;00000;9010107;2;ROU;0;1;1;0;-1;0;0;0;1;0;2010
AT1;AT13;AT130;00000;9010107;2;SVK;0;0;1;1;0;0;0;1;1;0;2010
AT1;AT13;AT130;00000;9010107;2;HUN;0;0;0;0;0;0;0;1;1;0;2010
AT1;AT13;AT130;00000;9010107;2;BGR;-1;1;1;0;-2;0;0;0;2;0;2010
AT1;AT13;AT130;00000;9010107;2;CZE;1;0;0;0;1;0;0;1;0;0;2010
AT1;AT13;AT130;00000;9010107;2;REST-EU;-10;-2;9;11;-8;0;1;4;11;0;2010
AT1;AT13;AT130;00000;9010107;2;SCG;-3;-1;1;2;-2;0;1;1;2;0;2010
AT1;AT13;AT130;00000;9010107;2;TUR;2;2;2;0;0;0;0;2;2;0;2010
AT1;AT13;AT130;00000;9010107;2;HRV;-1;0;1;1;-1;0;0;1;2;0;2010
AT1;AT13;AT130;00000;9010107;2;RUS;-1;3;3;0;-4;0;0;0;4;0;2010
AT1;AT13;AT130;00000;9010107;2;CHN;-2;0;0;0;-2;0;0;0;2;0;2010
AT1;AT13;AT130;00000;9010107;2;OTHER;2;-2;19;21;4;0;0;11;7;0;2010
AT1;AT13;AT130;00000;9010107;1;AUT;-31;-14;3;17;-17;20;15;44;66;8;2010
AT1;AT13;AT130;00000;9010107;1;DEU;-2;4;6;2;-6;0;0;1;7;0;2010
AT1;AT13;AT130;00000;9010107;1;ROU;3;3;3;0;0;0;0;0;0;1;2010
AT1;AT13;AT130;00000;9010107;1;SVK;2;2;3;1;0;0;0;0;0;0;2010
AT1;AT13;AT130;00000;9010107;1;HUN;2;1;1;0;1;0;0;1;0;0;2010
AT1;AT13;AT130;00000;9010107;1;BGR;-1;-1;1;2;0;0;0;0;0;0;2010
AT1;AT13;AT130;00000;9010107;1;REST-EU;-6;6;14;8;-12;0;0;1;13;0;2010
AT1;AT13;AT130;00000;9010107;1;SCG;1;1;2;1;0;0;0;1;1;0;2010
AT1;AT13;AT130;00000;9010107;1;TUR;-1;0;0;0;-1;1;0;0;2;0;2010
AT1;AT13;AT130;00000;9010107;1;HRV;2;1;2;1;1;0;0;3;2;0;2010
AT1;AT13;AT130;00000;9010107;1;MKD;1;0;0;0;1;0;0;1;0;0;2010
AT1;AT13;AT130;00000;9010107;1;RUS;0;1;1;0;-1;0;0;0;1;0;2010
AT1;AT13;AT130;00000;9010107;1;CHN;-1;0;0;0;-1;0;0;0;1;0;2010
AT1;AT13;AT130;00000;9010107;1;OTHER;-7;-1;15;16;-6;0;1;6;11;1;2010
AT1;AT13;AT130;00000;9010199;2;AUT;-4;0;0;0;-4;0;0;1;5;0;2010
AT1;AT13;AT130;00000;9010199;2;OTHER;-1;0;0;0;-1;0;1;0;0;0;2010
AT1;AT13;AT130;00000;9010199;1;AUT;-6;-3;0;3;-3;0;0;0;3;0;2010
AT1;AT13;AT130;00000;9010199;1;RUS;0;1;1;0;-1;0;0;0;1;0;2010
AT1;AT13;AT130;00000;9020101;2;AUT;93;-14;3;17;107;46;61;301;179;20;2010
AT1;AT13;AT130;00000;9020101;2;DEU;-1;3;6;3;-4;0;0;4;8;1;2010
AT1;AT13;AT130;00000;9020101;2;POL;6;1;3;2;5;0;1;8;2;0;2010
AT1;AT13;AT130;00000;9020101;2;ROU;0;-2;2;4;2;0;0;7;5;0;2010
AT1;AT13;AT130;00000;9020101;2;SVK;-1;0;1;1;-1;0;0;1;2;0;2010
AT1;AT13;AT130;00000;9020101;2;HUN;-1;1;2;1;-2;0;0;4;6;0;2010
AT1;AT13;AT130;00000;9020101;2;BGR;1;1;1;0;0;0;0;3;3;0;2010
AT1;AT13;AT130;00000;9020101;2;CZE;-2;-1;0;1;-1;0;0;0;1;0;2010
AT1;AT13;AT130;00000;9020101;2;REST-EU;5;1;7;6;4;1;0;5;2;1;2010
AT1;AT13;AT130;00000;9020101;2;SCG;-3;-3;4;7;0;0;1;24;23;1;2010
AT1;AT13;AT130;00000;9020101;2;TUR;6;4;7;3;2;0;0;10;8;0;2010
AT1;AT13;AT130;00000;9020101;2;BIH;11;0;0;0;11;2;0;9;0;1;2010
AT1;AT13;AT130;00000;9020101;2;HRV;-3;0;0;0;-3;0;0;4;7;0;2010
AT1;AT13;AT130;00000;9020101;2;MKD;6;0;2;2;6;0;0;8;2;0;2010
AT1;AT13;AT130;00000;9020101;2;RUS;11;5;6;1;6;0;0;17;11;0;2010
AT1;AT13;AT130;00000;9020101;2;CHN;-1;1;4;3;-2;1;1;5;7;0;2010
AT1;AT13;AT130;00000;9020101;2;OTHER;7;-9;19;28;16;8;1;40;31;0;2010
AT1;AT13;AT130;00000;9020101;1;AUT;66;4;28;24;62;51;61;288;216;19;2010
AT1;AT13;AT130;00000;9020101;1;DEU;5;0;3;3;5;2;1;5;1;0;2010
AT1;AT13;AT130;00000;9020101;1;POL;9;1;2;1;8;0;0;10;2;0;2010
AT1;AT13;AT130;00000;9020101;1;ROU;1;-1;4;5;2;0;0;6;4;0;2010
AT1;AT13;AT130;00000;9020101;1;SVK;0;-1;0;1;1;0;0;2;1;0;2010
AT1;AT13;AT130;00000;9020101;1;HUN;-2;2;3;1;-4;0;0;0;4;0;2010
AT1;AT13;AT130;00000;9020101;1;BGR;-2;-1;2;3;-1;0;0;1;2;0;2010
AT1;AT13;AT130;00000;9020101;1;CZE;0;1;1;0;-1;0;1;0;0;0;2010
AT1;AT13;AT130;00000;9020101;1;REST-EU;-3;-1;5;6;-2;0;0;2;4;1;2010
AT1;AT13;AT130;00000;9020101;1;SCG;1;-3;9;12;4;0;0;21;17;2;2010
AT1;AT13;AT130;00000;9020101;1;TUR;7;-1;1;2;8;0;0;18;10;1;2010
AT1;AT13;AT130;00000;9020101;1;BIH;9;0;1;1;9;4;0;11;6;1;2010
AT1;AT13;AT130;00000;9020101;1;HRV;-1;-1;1;2;0;0;0;1;1;0;2010
