Herkunftsgebiet (Österreichisches Bundesland,Ausland) in Wien gemeldeter Personen, nach Geschlecht und Wiener Zählbezirk ;;;;;;;;;;;;;;;;;;
Place of Birth (Austrian Provinces, Foreign) of residents in Vienna by sex and Vienna subdistrict;;;;;;;;;;;;;;;;;;
NUTS1;NUTS2;NUTS3;DISTRICT_CODE;SUB_DISTRICT_CODE;SEX;POP_TOTAL;BORN_AT13;BORN_AT11;BORN_AT12;BORN_AT21;BORN_AT22;BORN_AT31;BORN_AT32;BORN_AT33;BORN_AT34;BORN_AT_UNCLASSIFIED;FOREIGN_BORN;REF_DATE
AT1;AT13;AT130;92201;2227;2;3273;2167;52;329;25;69;43;25;18;4;5;536;20120101
AT1;AT13;AT130;92201;2228;2;1883;1213;35;168;25;38;26;6;9;6;2;355;20120101
AT1;AT13;AT130;92201;2229;2;1783;1105;32;178;13;40;10;5;6;1;2;391;20120101
AT1;AT13;AT130;92201;2230;2;5;3;0;1;0;0;0;0;0;0;0;1;20120101
AT1;AT13;AT130;92201;2231;2;44;35;0;3;1;0;0;0;0;0;0;5;20120101
AT1;AT13;AT130;92201;2232;2;2156;794;38;191;37;54;47;19;14;9;0;953;20120101
AT1;AT13;AT130;92201;2299;2;228;156;4;30;2;5;0;2;0;0;0;29;20120101
AT1;AT13;AT130;92301;2301;2;1247;706;33;113;6;31;19;4;8;6;2;319;20120101
AT1;AT13;AT130;92301;2302;2;2368;1256;63;264;25;60;32;12;10;6;2;638;20120101
AT1;AT13;AT130;92301;2303;2;1846;1209;49;205;11;33;19;13;5;1;4;297;20120101
AT1;AT13;AT130;92301;2304;2;4015;2318;114;390;44;93;46;13;9;8;6;974;20120101
AT1;AT13;AT130;92301;2305;2;4711;2541;121;648;47;136;54;15;15;13;5;1116;20120101
AT1;AT13;AT130;92301;2306;2;471;269;14;71;3;11;6;3;0;0;0;94;20120101
AT1;AT13;AT130;92301;2307;2;4513;2528;102;488;37;124;73;22;19;13;6;1101;20120101
AT1;AT13;AT130;92301;2308;2;2294;1391;52;263;27;59;37;14;10;6;3;432;20120101
AT1;AT13;AT130;92301;2309;2;3705;2219;72;427;41;98;68;23;17;10;3;727;20120101
AT1;AT13;AT130;92301;2310;2;2766;1632;80;342;35;64;41;11;5;4;4;548;20120101
AT1;AT13;AT130;92301;2311;2;4074;2221;106;537;51;127;78;26;12;8;6;902;20120101
AT1;AT13;AT130;92301;2312;2;2886;1728;41;360;30;63;56;16;14;7;4;567;20120101
AT1;AT13;AT130;92301;2313;2;2237;1412;39;251;38;58;49;29;17;8;1;335;20120101
AT1;AT13;AT130;92301;2314;2;2538;1562;52;218;31;89;65;32;17;9;3;460;20120101
AT1;AT13;AT130;92301;2315;2;1180;720;15;105;17;33;34;16;17;6;1;216;20120101
AT1;AT13;AT130;92301;2316;2;1246;706;12;142;12;44;39;11;9;9;2;260;20120101
AT1;AT13;AT130;92301;2317;2;123;65;1;9;1;1;2;1;0;2;0;41;20120101
AT1;AT13;AT130;92301;2318;2;2829;1821;70;301;27;62;43;17;8;2;1;477;20120101
AT1;AT13;AT130;92301;2319;2;5274;3138;138;616;58;166;114;26;19;4;4;991;20120101
AT1;AT13;AT130;92301;2399;2;51;25;1;5;0;1;1;0;0;0;0;18;20120101
AT1;AT13;AT130;90101;101;1;1940;935;23;107;28;76;59;21;21;13;1;656;20120101
AT1;AT13;AT130;90101;102;1;790;367;4;53;12;21;20;10;9;5;0;289;20120101
AT1;AT13;AT130;90101;103;1;1049;504;11;55;16;36;25;7;16;3;2;374;20120101
AT1;AT13;AT130;90101;104;1;746;399;3;47;16;23;18;14;10;4;0;212;20120101
AT1;AT13;AT130;90101;105;1;1043;526;10;62;20;47;46;9;7;9;0;307;20120101
AT1;AT13;AT130;90101;106;1;1277;652;15;82;26;43;44;26;14;14;0;361;20120101
AT1;AT13;AT130;90101;107;1;1338;636;15;54;22;53;45;25;15;8;2;463;20120101
AT1;AT13;AT130;90201;201;1;5265;2632;86;479;76;136;127;29;33;22;3;1642;20120101
AT1;AT13;AT130;90201;202;1;5746;2039;75;430;89;124;166;54;49;44;9;2667;20120101
AT1;AT13;AT130;90201;203;1;6097;2591;81;512;125;186;304;81;72;53;3;2089;20120101
AT1;AT13;AT130;90201;204;1;7140;3116;82;535;100;181;235;74;72;63;5;2677;20120101
AT1;AT13;AT130;90201;205;1;4480;1818;65;353;65;115;128;45;45;29;9;1808;20120101
AT1;AT13;AT130;90201;206;1;3133;1675;55;256;54;68;64;25;29;11;1;895;20120101
AT1;AT13;AT130;90201;207;1;6493;2382;83;419;74;163;166;51;49;38;7;3061;20120101
AT1;AT13;AT130;90201;208;1;939;578;13;81;9;19;7;5;1;2;0;224;20120101
AT1;AT13;AT130;90201;209;1;7690;3783;108;567;76;134;129;25;35;21;6;2806;20120101
AT1;AT13;AT130;90201;210;1;2;0;0;0;0;0;0;0;0;0;0;2;20120101
AT1;AT13;AT130;90201;299;1;2;2;0;0;0;0;0;0;0;0;0;0;20120101
AT1;AT13;AT130;90301;301;1;5368;2404;99;426;120;195;200;76;54;39;4;1751;20120101
AT1;AT13;AT130;90301;302;1;4097;2161;73;312;82;142;146;58;44;22;10;1047;20120101
AT1;AT13;AT130;90301;303;1;2851;1333;48;210;61;97;86;48;28;16;3;921;20120101
AT1;AT13;AT130;90301;304;1;5252;1966;82;349;83;146;172;67;54;28;3;2302;20120101
AT1;AT13;AT130;90301;305;1;3851;1738;69;296;76;139;127;44;33;20;2;1307;20120101
AT1;AT13;AT130;90301;306;1;7144;3298;152;599;93;212;168;67;71;41;8;2435;20120101
AT1;AT13;AT130;90301;307;1;2445;1114;50;218;38;44;50;16;21;15;1;878;20120101
AT1;AT13;AT130;90301;308;1;877;476;16;111;19;27;33;13;10;3;2;167;20120101
AT1;AT13;AT130;90301;309;1;4077;1985;62;318;97;142;148;55;55;30;7;1178;20120101
AT1;AT13;AT130;90301;310;1;3905;1758;53;259;43;69;77;34;25;8;4;1575;20120101
AT1;AT13;AT130;90301;311;1;1276;669;24;95;14;23;17;3;6;1;0;424;20120101
AT1;AT13;AT130;90401;401;1;1136;466;11;64;24;51;45;16;20;9;0;430;20120101
AT1;AT13;AT130;90401;402;1;4743;2040;66;320;100;175;161;72;59;27;3;1720;20120101
AT1;AT13;AT130;90401;403;1;5786;2510;83;444;131;220;230;123;78;53;2;1912;20120101
AT1;AT13;AT130;90401;404;1;3204;1482;43;247;58;103;101;48;34;37;1;1050;20120101
AT1;AT13;AT130;90401;499;1;6;1;0;0;0;0;0;0;0;0;0;5;20120101
AT1;AT13;AT130;90501;501;1;5535;2274;135;411;156;215;249;101;98;56;3;1837;20120101
AT1;AT13;AT130;90501;502;1;9568;3957;166;567;165;214;264;106;64;56;5;4004;20120101
AT1;AT13;AT130;90501;503;1;8070;2916;160;543;141;248;302;114;89;59;4;3494;20120101
AT1;AT13;AT130;90501;504;1;3071;1109;63;225;73;96;123;68;43;34;0;1237;20120101
AT1;AT13;AT130;90501;599;1;3;1;0;0;1;0;0;0;0;0;0;1;20120101
AT1;AT13;AT130;90601;601;1;3563;1583;63;284;87;144;152;75;54;31;3;1087;20120101
AT1;AT13;AT130;90601;602;1;4502;1725;89;329;89;168;221;62;59;35;2;1723;20120101
AT1;AT13;AT130;90601;603;1;6240;2561;143;522;149;239;340;112;73;51;13;2037;20120101
AT1;AT13;AT130;90701;701;1;2638;1154;42;178;76;100;137;54;44;25;3;825;20120101
AT1;AT13;AT130;90701;702;1;1389;616;26;75;45;60;78;32;22;19;2;414;20120101
AT1;AT13;AT130;90701;703;1;2173;936;43;168;60;82;152;38;32;25;4;633;20120101
AT1;AT13;AT130;90701;704;1;4724;1830;74;409;119;177;287;90;71;53;4;1610;20120101
AT1;AT13;AT130;90701;705;1;3733;1347;67;302;107;128;255;86;52;43;3;1343;20120101
AT1;AT13;AT130;90801;801;1;3018;1091;44;180;85;90;127;37;36;31;0;1297;20120101
AT1;AT13;AT130;90801;802;1;5204;2349;75;357;129;172;321;103;67;67;1;1563;20120101
AT1;AT13;AT130;90801;803;1;3615;1518;59;301;107;110;231;70;49;33;2;1135;20120101
AT1;AT13;AT130;90801;899;1;6;3;0;0;1;0;1;0;0;0;0;1;20120101
AT1;AT13;AT130;90901;901;1;3941;1694;57;314;113;153;185;64;38;42;1;1280;20120101
AT1;AT13;AT130;90901;902;1;5344;2160;73;495;166;178;208;93;69;49;3;1850;20120101
AT1;AT13;AT130;90901;903;1;1976;760;34;142;63;62;89;32;22;24;0;748;20120101
AT1;AT13;AT130;90901;904;1;4551;1703;50;369;123;152;242;65;52;50;1;1744;20120101
AT1;AT13;AT130;90901;905;1;2490;1106;33;176;76;98;126;50;34;14;1;776;20120101
AT1;AT13;AT130;90901;906;1;960;444;15;60;22;32;55;11;9;10;0;302;20120101
AT1;AT13;AT130;91001;1001;1;459;199;5;19;3;5;8;1;0;1;0;218;20120101
AT1;AT13;AT130;91001;1002;1;9511;4055;156;544;69;147;117;35;36;25;5;4322;20120101
AT1;AT13;AT130;91001;1003;1;3330;1622;56;226;13;59;34;14;11;4;1;1290;20120101
AT1;AT13;AT130;91001;1004;1;4012;1436;54;214;27;57;59;22;23;23;5;2092;20120101
AT1;AT13;AT130;91001;1005;1;8786;3726;193;513;89;136;106;33;35;17;4;3934;20120101
AT1;AT13;AT130;91001;1006;1;6193;2229;110;307;47;88;70;20;21;14;2;3285;20120101
AT1;AT13;AT130;91001;1007;1;5801;2776;151;406;46;97;71;24;25;11;6;2188;20120101
AT1;AT13;AT130;91001;1008;1;4786;1884;93;271;30;76;74;23;12;11;2;2310;20120101
AT1;AT13;AT130;91001;1009;1;2258;1240;41;165;24;49;30;13;11;4;4;677;20120101
AT1;AT13;AT130;91001;1010;1;7727;4082;164;542;46;146;81;39;24;13;12;2578;20120101
AT1;AT13;AT130;91001;1011;1;4323;2636;67;294;32;57;50;12;13;5;3;1154;20120101
AT1;AT13;AT130;91001;1012;1;1249;620;38;113;28;65;27;9;6;5;1;337;20120101
AT1;AT13;AT130;91001;1013;1;2277;1550;43;192;23;35;22;7;2;4;2;397;20120101
AT1;AT13;AT130;91001;1014;1;1961;1399;42;121;9;22;21;6;7;2;1;331;20120101
AT1;AT13;AT130;91001;1015;1;2748;1726;41;215;23;72;24;8;7;3;1;628;20120101
AT1;AT13;AT130;91001;1016;1;2844;2050;53;216;21;50;37;6;9;5;6;391;20120101
AT1;AT13;AT130;91001;1017;1;440;315;10;46;3;12;11;2;2;3;0;36;20120101
AT1;AT13;AT130;91001;1018;1;2097;1470;43;177;11;50;28;6;2;6;3;301;20120101
AT1;AT13;AT130;91001;1019;1;1284;864;18;112;12;20;20;8;1;4;0;225;20120101
AT1;AT13;AT130;91001;1020;1;4341;2859;106;351;22;61;38;13;15;5;12;859;20120101
AT1;AT13;AT130;91001;1021;1;2993;2064;63;206;25;64;35;9;13;5;1;508;20120101
AT1;AT13;AT130;91001;1022;1;3182;1162;66;223;39;58;64;25;24;8;3;1510;20120101
AT1;AT13;AT130;91001;1023;1;4629;2271;95;257;35;67;65;18;15;7;2;1797;20120101
AT1;AT13;AT130;91001;1099;1;89;57;1;7;0;2;1;0;0;1;0;20;20120101
AT1;AT13;AT130;91101;1101;1;965;333;33;104;16;59;47;10;16;11;0;336;20120101
AT1;AT13;AT130;91101;1102;1;6622;3344;114;423;45;119;67;28;18;10;3;2451;20120101
AT1;AT13;AT130;91101;1103;1;8064;3851;141;497;67;128;84;37;29;16;5;3209;20120101
AT1;AT13;AT130;91101;1104;1;2231;1110;49;262;12;54;18;4;8;2;3;709;20120101
AT1;AT13;AT130;91101;1105;1;5130;3256;116;400;31;98;59;12;10;6;5;1137;20120101
AT1;AT13;AT130;91101;1106;1;170;112;8;18;0;3;0;0;0;0;0;29;20120101
AT1;AT13;AT130;91101;1107;1;2990;1891;64;224;18;48;20;11;13;2;4;695;20120101
AT1;AT13;AT130;91101;1108;1;398;263;18;36;6;12;2;2;1;0;0;58;20120101
AT1;AT13;AT130;91101;1109;1;1176;803;19;77;9;29;9;4;7;2;0;217;20120101
AT1;AT13;AT130;91101;1110;1;12073;7437;263;899;71;213;140;34;37;16;5;2958;20120101
AT1;AT13;AT130;91101;1111;1;2475;1129;26;147;10;24;19;5;0;4;3;1108;20120101
AT1;AT13;AT130;91101;1112;1;282;103;1;11;0;2;0;0;0;0;0;165;20120101
AT1;AT13;AT130;91101;1113;1;2247;1343;67;166;22;47;30;5;9;2;2;554;20120101
AT1;AT13;AT130;91101;1199;1;46;32;3;6;0;0;2;0;0;0;0;3;20120101
AT1;AT13;AT130;91201;1201;1;2032;783;43;114;29;44;61;15;19;7;0;917;20120101
AT1;AT13;AT130;91201;1202;1;8402;3785;131;514;68;134;132;53;42;22;8;3513;20120101
AT1;AT13;AT130;91201;1203;1;2462;1344;28;145;9;30;22;7;8;4;0;865;20120101
AT1;AT13;AT130;91201;1204;1;4183;1676;81;279;53;77;106;47;34;8;1;1821;20120101
AT1;AT13;AT130;91201;1205;1;3966;1782;84;301;59;76;91;24;28;21;4;1496;20120101
AT1;AT13;AT130;91201;1206;1;4238;1674;82;289;56;101;125;53;58;26;3;1771;20120101
AT1;AT13;AT130;91201;1207;1;2990;1788;45;221;26;53;38;13;12;6;4;784;20120101
AT1;AT13;AT130;91201;1208;1;2161;1011;39;190;18;49;38;10;9;4;1;792;20120101
AT1;AT13;AT130;91201;1209;1;3874;2242;41;239;14;51;32;8;9;5;2;1231;20120101
AT1;AT13;AT130;91201;1210;1;4479;2416;85;310;42;125;86;19;17;12;2;1365;20120101
AT1;AT13;AT130;91201;1211;1;4182;2655;72;318;66;105;96;27;28;20;1;794;20120101
AT1;AT13;AT130;91201;1299;1;2;1;0;0;0;0;0;0;0;0;0;1;20120101
AT1;AT13;AT130;91301;1301;1;212;121;6;19;5;4;7;1;2;1;0;46;20120101
AT1;AT13;AT130;91301;1302;1;2753;1630;20;156;44;85;94;35;31;20;1;637;20120101
AT1;AT13;AT130;91301;1303;1;4044;2217;65;334;76;152;116;43;36;22;3;980;20120101
AT1;AT13;AT130;91301;1304;1;4539;2832;40;302;95;126;131;53;35;29;4;892;20120101
AT1;AT13;AT130;91301;1305;1;1930;1237;27;124;32;52;45;18;25;4;0;366;20120101
AT1;AT13;AT130;91301;1306;1;1149;703;14;77;11;37;34;16;14;7;0;236;20120101
AT1;AT13;AT130;91301;1307;1;1436;860;24;110;16;50;36;8;17;5;0;310;20120101
AT1;AT13;AT130;91301;1308;1;2899;1894;38;233;42;63;57;25;15;10;2;520;20120101
AT1;AT13;AT130;91301;1309;1;2155;1471;34;185;24;45;24;5;7;2;4;354;20120101
AT1;AT13;AT130;91301;1310;1;45;15;1;10;3;5;2;0;1;0;0;8;20120101
AT1;AT13;AT130;91301;1311;1;2080;1499;32;142;32;48;48;15;8;7;1;248;20120101
AT1;AT13;AT130;91301;1399;1;15;11;0;1;0;0;1;0;0;0;0;2;20120101
AT1;AT13;AT130;91401;1401;1;3259;1595;66;268;49;90;91;33;27;20;1;1019;20120101
AT1;AT13;AT130;91401;1402;1;4166;1685;42;257;41;75;93;30;27;19;3;1894;20120101
AT1;AT13;AT130;91401;1403;1;4085;2170;54;307;76;103;120;40;31;32;3;1149;20120101
AT1;AT13;AT130;91401;1404;1;9049;4681;128;701;83;219;178;70;41;34;2;2912;20120101
AT1;AT13;AT130;91401;1405;1;1976;1349;24;159;24;48;35;11;6;3;2;315;20120101
AT1;AT13;AT130;91401;1406;1;5480;3082;90;485;66;143;86;56;33;9;1;1429;20120101
AT1;AT13;AT130;91401;1407;1;1351;849;14;96;4;20;15;6;4;1;0;342;20120101
AT1;AT13;AT130;91401;1408;1;1759;1173;24;154;22;41;29;8;14;7;1;286;20120101
AT1;AT13;AT130;91401;1409;1;164;95;7;16;1;4;2;3;2;2;0;32;20120101
AT1;AT13;AT130;91401;1410;1;3472;2149;53;305;57;103;107;28;21;16;3;630;20120101
AT1;AT13;AT130;91401;1411;1;3051;2227;37;227;33;50;75;17;14;9;2;360;20120101
AT1;AT13;AT130;91401;1412;1;2850;1907;26;243;41;79;73;29;16;15;3;418;20120101
AT1;AT13;AT130;91401;1499;1;47;30;1;2;2;0;3;0;0;0;0;9;20120101
AT1;AT13;AT130;91501;1501;1;5107;2228;79;381;79;110;156;48;37;31;2;1956;20120101
AT1;AT13;AT130;91501;1502;1;4981;1561;67;322;76;123;160;47;40;34;6;2545;20120101
AT1;AT13;AT130;91501;1503;1;6023;1961;54;334;84;114;182;59;56;45;1;3133;20120101
AT1;AT13;AT130;91501;1504;1;3941;1338;46;245;45;65;90;35;32;15;1;2029;20120101
AT1;AT13;AT130;91501;1505;1;5213;2230;84;347;73;100;134;49;39;15;7;2135;20120101
AT1;AT13;AT130;91501;1506;1;7124;2577;99;449;94;161;190;59;50;40;7;3398;20120101
AT1;AT13;AT130;91501;1507;1;3927;2031;63;273;39;69;68;26;28;16;4;1310;20120101
AT1;AT13;AT130;91501;1599;1;33;4;0;0;0;0;0;0;0;0;0;29;20120101
AT1;AT13;AT130;91601;1601;1;6777;2390;79;443;112;156;250;79;63;46;4;3155;20120101
AT1;AT13;AT130;91601;1602;1;4208;1368;46;183;56;83;111;31;34;36;2;2258;20120101
AT1;AT13;AT130;91601;1603;1;5932;2948;92;458;85;133;97;32;37;22;7;2021;20120101
AT1;AT13;AT130;91601;1604;1;3907;1761;61;288;67;102;120;25;28;22;5;1428;20120101
AT1;AT13;AT130;91601;1605;1;7655;3252;86;457;109;149;228;76;53;36;2;3207;20120101
AT1;AT13;AT130;91601;1606;1;4893;2601;63;314;52;82;108;24;31;16;3;1599;20120101
AT1;AT13;AT130;91601;1607;1;4815;2525;62;333;53;108;87;38;37;15;7;1550;20120101
AT1;AT13;AT130;91601;1608;1;1489;1078;22;121;17;23;14;5;8;5;1;195;20120101
AT1;AT13;AT130;91601;1609;1;2398;1697;29;197;37;64;72;36;16;13;0;237;20120101
AT1;AT13;AT130;91601;1610;1;5352;1746;39;260;60;75;137;33;27;38;1;2936;20120101
AT1;AT13;AT130;91601;1699;1;74;53;1;4;2;0;3;1;1;0;0;9;20120101
AT1;AT13;AT130;91701;1701;1;5178;2083;47;336;82;111;159;40;35;29;0;2256;20120101
AT1;AT13;AT130;91701;1702;1;6837;2675;101;421;130;129;253;61;57;50;6;2954;20120101
AT1;AT13;AT130;91701;1703;1;8588;3920;124;608;106;180;219;72;51;38;5;3265;20120101
AT1;AT13;AT130;91701;1704;1;1596;1062;26;105;32;37;36;15;6;9;2;266;20120101
AT1;AT13;AT130;91701;1705;1;2770;1790;33;190;32;72;92;23;16;10;6;506;20120101
AT1;AT13;AT130;91701;1706;1;1149;745;9;73;17;26;28;23;12;4;1;211;20120101
AT1;AT13;AT130;91701;1799;1;14;10;1;1;0;0;0;1;0;0;0;1;20120101
AT1;AT13;AT130;91801;1801;1;858;476;4;57;15;19;30;11;8;11;1;226;20120101
AT1;AT13;AT130;91801;1802;1;6360;3003;81;445;128;181;304;99;76;47;5;1991;20120101
AT1;AT13;AT130;91801;1803;1;6997;2907;88;458;146;205;308;91;60;60;5;2669;20120101
AT1;AT13;AT130;91801;1804;1;4192;2503;35;259;82;108;135;48;39;19;3;961;20120101
AT1;AT13;AT130;91801;1805;1;4008;2300;40;252;89;106;129;53;45;18;7;969;20120101
AT1;AT13;AT130;91901;1901;1;2670;1548;25;188;44;56;70;29;17;9;1;683;20120101
AT1;AT13;AT130;91901;1902;1;4430;2433;50;354;49;93;68;29;16;10;6;1322;20120101
AT1;AT13;AT130;91901;1903;1;134;48;3;10;6;7;7;2;2;2;0;47;20120101
AT1;AT13;AT130;91901;1904;1;6224;3169;73;460;97;163;165;77;48;27;2;1943;20120101
AT1;AT13;AT130;91901;1905;1;3188;1769;34;211;50;79;65;40;22;14;2;902;20120101
AT1;AT13;AT130;91901;1906;1;2362;1408;14;135;35;69;61;28;31;15;0;566;20120101
AT1;AT13;AT130;91901;1907;1;1319;833;11;70;23;31;31;21;12;6;3;278;20120101
AT1;AT13;AT130;91901;1908;1;5780;3434;78;453;75;126;134;50;35;15;5;1375;20120101
AT1;AT13;AT130;91901;1909;1;2093;938;11;74;31;39;71;25;21;10;0;873;20120101
AT1;AT13;AT130;91901;1910;1;3858;2469;33;247;41;88;91;29;33;14;3;810;20120101
AT1;AT13;AT130;91901;1999;1;7;3;0;1;0;0;0;1;0;0;0;2;20120101
AT1;AT13;AT130;92001;2001;1;3921;2076;43;309;38;55;46;18;24;7;1;1304;20120101
AT1;AT13;AT130;92001;2002;1;7724;3155;126;579;92;137;136;53;40;14;4;3388;20120101
AT1;AT13;AT130;92001;2003;1;6735;2553;99;599;99;158;170;58;55;34;4;2906;20120101
AT1;AT13;AT130;92001;2004;1;4600;2108;68;346;61;90;80;18;19;15;6;1789;20120101
AT1;AT13;AT130;92001;2005;1;5671;2032;49;403;77;108;137;36;43;38;5;2743;20120101
AT1;AT13;AT130;92001;2006;1;4071;1970;47;329;31;63;61;13;20;10;4;1523;20120101
AT1;AT13;AT130;92001;2007;1;6193;3044;85;577;51;117;102;31;20;17;5;2144;20120101
AT1;AT13;AT130;92001;2008;1;2730;1046;36;282;35;48;59;17;7;8;5;1187;20120101
AT1;AT13;AT130;92001;2099;1;40;20;4;6;0;0;1;0;0;0;0;9;20120101
AT1;AT13;AT130;92101;2101;1;638;441;11;91;7;10;12;3;4;1;0;58;20120101
AT1;AT13;AT130;92101;2102;1;3389;2207;41;345;29;71;31;16;14;2;2;631;20120101
AT1;AT13;AT130;92101;2103;1;2614;1786;41;295;19;48;30;3;5;0;0;387;20120101
AT1;AT13;AT130;92101;2104;1;1866;1294;26;214;11;29;12;12;7;1;5;255;20120101
AT1;AT13;AT130;92101;2105;1;8450;5351;111;693;38;95;59;16;13;10;10;2054;20120101
AT1;AT13;AT130;92101;2106;1;410;247;3;42;4;4;5;3;0;1;0;101;20120101
AT1;AT13;AT130;92101;2107;1;1846;1069;29;210;16;51;17;7;7;5;5;430;20120101
AT1;AT13;AT130;92101;2108;1;1206;813;14;142;12;9;5;1;3;0;1;206;20120101
AT1;AT13;AT130;92101;2109;1;3286;2201;39;311;27;59;33;13;9;5;2;587;20120101
AT1;AT13;AT130;92101;2110;1;2597;1634;34;238;25;50;17;5;8;8;3;575;20120101
AT1;AT13;AT130;92101;2111;1;2284;1364;35;210;16;40;22;9;10;1;0;577;20120101
AT1;AT13;AT130;92101;2112;1;3516;2210;34;284;20;49;22;12;12;1;3;869;20120101
AT1;AT13;AT130;92101;2113;1;2261;1494;32;252;23;65;38;15;9;7;0;326;20120101
AT1;AT13;AT130;92101;2114;1;2373;1528;30;317;15;46;21;9;5;1;5;396;20120101
AT1;AT13;AT130;92101;2115;1;1901;1254;30;176;10;41;35;5;3;0;3;344;20120101
AT1;AT13;AT130;92101;2116;1;1601;1168;21;189;16;22;28;7;6;0;2;142;20120101
AT1;AT13;AT130;92101;2117;1;3014;1857;32;248;15;48;21;6;12;4;0;771;20120101
AT1;AT13;AT130;92101;2118;1;3444;1941;33;364;19;61;41;21;13;7;5;939;20120101
AT1;AT13;AT130;92101;2119;1;1590;926;16;198;9;24;5;2;6;1;2;401;20120101
AT1;AT13;AT130;92101;2120;1;787;381;4;80;2;21;3;7;9;0;0;280;20120101
AT1;AT13;AT130;92101;2121;1;3197;1612;37;308;28;62;28;17;9;8;2;1086;20120101
AT1;AT13;AT130;92101;2122;1;3985;2094;56;380;29;95;61;21;15;8;6;1220;20120101
AT1;AT13;AT130;92101;2123;1;4926;2471;70;514;61;96;83;19;20;7;2;1583;20120101
AT1;AT13;AT130;92101;2124;1;1720;1017;22;199;17;38;20;9;4;3;1;390;20120101
AT1;AT13;AT130;92101;2125;1;2136;1286;13;199;19;53;28;21;9;4;1;503;20120101
AT1;AT13;AT130;92101;2126;1;3226;1889;58;330;38;72;53;18;20;10;2;736;20120101
AT1;AT13;AT130;92101;2127;1;759;481;10;66;6;13;12;1;4;1;1;164;20120101
AT1;AT13;AT130;92101;2128;1;157;72;1;10;0;1;0;0;1;0;0;72;20120101
AT1;AT13;AT130;92101;2129;1;95;62;0;23;1;3;2;0;0;0;0;4;20120101
AT1;AT13;AT130;92101;2130;1;9;1;0;1;0;0;0;0;0;0;0;7;20120101
AT1;AT13;AT130;92101;2199;1;114;87;3;11;1;0;1;1;1;0;0;9;20120101
AT1;AT13;AT130;92201;2201;1;1030;645;13;125;14;27;17;4;1;1;2;181;20120101
AT1;AT13;AT130;92201;2202;1;2292;1517;21;208;18;42;25;9;4;4;1;443;20120101
AT1;AT13;AT130;92201;2203;1;681;455;10;67;8;9;3;3;2;1;2;121;20120101
AT1;AT13;AT130;92201;2204;1;1951;1374;36;199;16;34;18;6;3;0;2;263;20120101
AT1;AT13;AT130;92201;2205;1;2637;1832;38;285;18;68;16;9;5;7;1;358;20120101
AT1;AT13;AT130;92201;2206;1;5369;3609;81;467;35;80;46;13;13;7;4;1014;20120101
AT1;AT13;AT130;92201;2207;1;2235;1519;30;209;25;50;26;7;10;0;0;359;20120101
AT1;AT13;AT130;92201;2208;1;7544;4297;85;619;44;110;63;31;22;15;7;2251;20120101
AT1;AT13;AT130;92201;2209;1;6435;3953;97;518;50;110;58;21;14;2;4;1608;20120101
AT1;AT13;AT130;92201;2210;1;2973;1661;39;245;36;60;55;18;14;8;3;834;20120101
AT1;AT13;AT130;92201;2211;1;5214;3031;68;436;63;102;75;22;26;8;7;1376;20120101
AT1;AT13;AT130;92201;2212;1;1628;959;13;124;7;20;16;5;7;7;1;469;20120101
AT1;AT13;AT130;92201;2213;1;3063;1902;40;265;26;64;27;7;9;4;2;717;20120101
AT1;AT13;AT130;92201;2214;1;2377;1807;28;192;15;41;22;5;8;3;1;255;20120101
AT1;AT13;AT130;92201;2215;1;3954;2569;49;267;23;62;36;15;17;1;3;912;20120101
AT1;AT13;AT130;92201;2216;1;571;337;8;81;7;9;5;1;0;2;0;121;20120101
AT1;AT13;AT130;92201;2217;1;798;557;5;77;10;17;15;5;2;4;0;106;20120101
AT1;AT13;AT130;92201;2218;1;2561;1711;38;232;30;43;34;16;7;1;3;446;20120101
AT1;AT13;AT130;92201;2219;1;2842;1570;49;241;29;50;24;14;11;5;3;846;20120101
AT1;AT13;AT130;92201;2220;1;1460;915;17;91;12;14;10;4;2;0;2;393;20120101
AT1;AT13;AT130;92201;2221;1;909;608;12;87;4;11;10;5;3;5;0;164;20120101
AT1;AT13;AT130;92201;2222;1;2780;1875;37;193;9;43;28;9;5;4;0;577;20120101
AT1;AT13;AT130;92201;2223;1;2166;1389;26;154;30;41;28;13;13;1;0;471;20120101
AT1;AT13;AT130;92201;2224;1;2815;1928;32;222;25;56;50;16;8;5;2;471;20120101
AT1;AT13;AT130;92201;2225;1;907;656;19;82;8;18;10;4;2;2;2;104;20120101
AT1;AT13;AT130;92201;2226;1;1879;1269;22;212;14;35;40;6;8;5;1;267;20120101
AT1;AT13;AT130;92201;2227;1;3134;2220;48;251;32;52;34;11;13;5;1;467;20120101
AT1;AT13;AT130;92201;2228;1;1791;1183;27;157;14;46;28;3;9;4;0;320;20120101
AT1;AT13;AT130;92201;2229;1;1646;1107;26;133;10;21;22;7;6;3;3;308;20120101
AT1;AT13;AT130;92201;2230;1;9;5;0;1;0;0;0;0;0;0;0;3;20120101
AT1;AT13;AT130;92201;2231;1;48;30;0;10;0;0;0;0;0;0;0;8;20120101
AT1;AT13;AT130;92201;2232;1;2100;912;26;185;29;80;51;18;8;8;1;782;20120101
AT1;AT13;AT130;92201;2299;1;240;167;7;23;2;2;2;3;1;0;0;33;20120101
AT1;AT13;AT130;92301;2301;1;1177;681;26;96;13;25;11;8;8;3;3;303;20120101
