Staatsangehigkeit in Wien gemeldeter Personen nach Geschlecht und Alter;;;;;;;;;;;;;;;;;;;
Nationality of residents in Vienna by sex and age;;;;;;;;;;;;;;;;;;;
NUTS1;NUTS2;NUTS3;DISTRICT_CODE;SUB_DISTRICT_CODE;SEX;AGE;POP_TOTAL;POP_SCG;POP_TUR;POP_DEU;POP_POL;POP_BIH;POP_HRV;POP_ROU;POP_CZE;POP_HUN;POP_OTHER;POP_AUT;REF_DATE
AT1;AT13;AT130;00000;0000;2;39;13260;651;361;328;328;118;183;202;57;122;1493;9417;20120101
AT1;AT13;AT130;00000;0000;2;40;13515;615;323;276;355;151;144;184;49;129;1453;9836;20120101
AT1;AT13;AT130;00000;0000;2;41;13840;603;315;326;285;105;174;181;59;125;1421;10246;20120101
AT1;AT13;AT130;00000;0000;2;42;14096;585;298;282;265;109;166;172;46;111;1212;10850;20120101
AT1;AT13;AT130;00000;0000;2;43;14544;530;262;305;282;107;136;199;34;95;1146;11448;20120101
AT1;AT13;AT130;00000;0000;2;44;14163;462;216;287;243;117;184;179;44;100;1063;11268;20120101
AT1;AT13;AT130;00000;0000;2;45;14074;456;252;291;236;113;151;88;32;67;1042;11346;20120101
AT1;AT13;AT130;00000;0000;2;46;14040;420;324;277;247;140;137;90;25;59;950;11371;20120101
AT1;AT13;AT130;00000;0000;2;47;14020;416;303;254;209;98;137;93;28;54;982;11446;20120101
AT1;AT13;AT130;00000;0000;2;48;13979;409;250;268;220;127;123;70;23;55;957;11477;20120101
AT1;AT13;AT130;00000;0000;2;49;13440;389;230;233;203;96;126;60;19;44;880;11160;20120101
AT1;AT13;AT130;00000;0000;2;50;12901;432;183;214;190;100;110;53;16;39;710;10854;20120101
AT1;AT13;AT130;00000;0000;2;51;12643;411;275;180;205;107;112;70;12;41;723;10507;20120101
AT1;AT13;AT130;00000;0000;2;52;12153;425;230;177;202;102;104;51;13;47;667;10135;20120101
AT1;AT13;AT130;00000;0000;2;53;11584;373;203;156;197;127;105;56;22;54;606;9685;20120101
AT1;AT13;AT130;00000;0000;2;54;11188;412;174;130;208;98;110;62;18;45;632;9299;20120101
AT1;AT13;AT130;00000;0000;2;55;11355;492;203;130;167;114;104;57;20;56;596;9416;20120101
AT1;AT13;AT130;00000;0000;2;56;10802;586;243;112;182;143;97;38;15;54;517;8815;20120101
AT1;AT13;AT130;00000;0000;2;57;10280;644;227;104;165;117;94;40;13;41;478;8357;20120101
AT1;AT13;AT130;00000;0000;2;58;9894;635;177;117;146;129;86;37;14;37;451;8065;20120101
AT1;AT13;AT130;00000;0000;2;59;9715;645;181;98;148;143;83;36;20;37;442;7882;20120101
AT1;AT13;AT130;00000;0000;2;60;9213;579;134;76;110;88;65;34;16;26;426;7659;20120101
AT1;AT13;AT130;00000;0000;2;61;9622;608;166;77;102;81;60;32;5;31;390;8070;20120101
AT1;AT13;AT130;00000;0000;2;62;10000;531;177;74;75;126;68;38;12;27;360;8512;20120101
AT1;AT13;AT130;00000;0000;2;63;10788;536;163;73;94;97;55;32;7;26;352;9353;20120101
AT1;AT13;AT130;00000;0000;2;64;11357;451;125;69;72;79;49;18;7;22;361;10104;20120101
AT1;AT13;AT130;00000;0000;2;65;8511;330;115;58;59;80;50;18;8;25;322;7446;20120101
AT1;AT13;AT130;00000;0000;2;66;8382;281;129;55;49;57;49;13;3;13;287;7446;20120101
AT1;AT13;AT130;00000;0000;2;67;10655;269;114;69;43;53;39;20;3;16;242;9787;20120101
AT1;AT13;AT130;00000;0000;2;68;10485;280;74;78;33;47;39;15;5;9;215;9690;20120101
AT1;AT13;AT130;00000;0000;2;69;9789;239;87;76;25;39;34;9;3;16;203;9058;20120101
AT1;AT13;AT130;00000;0000;2;70;10937;244;60;72;28;47;25;16;4;8;211;10222;20120101
AT1;AT13;AT130;00000;0000;2;71;11360;238;88;79;12;59;30;20;1;1;198;10634;20120101
AT1;AT13;AT130;00000;0000;2;72;10622;215;72;64;24;47;32;16;1;5;169;9977;20120101
AT1;AT13;AT130;00000;0000;2;73;6470;163;53;41;19;43;32;11;1;6;171;5930;20120101
AT1;AT13;AT130;00000;0000;2;74;5408;158;63;29;15;35;33;12;0;3;155;4905;20120101
AT1;AT13;AT130;00000;0000;2;75;5213;169;35;28;19;36;21;15;1;5;131;4753;20120101
AT1;AT13;AT130;00000;0000;2;76;5069;139;36;31;16;31;27;12;0;4;121;4652;20120101
AT1;AT13;AT130;00000;0000;2;77;5052;134;32;21;15;21;22;6;2;5;103;4691;20120101
AT1;AT13;AT130;00000;0000;2;78;5093;118;46;22;8;20;22;6;1;5;93;4752;20120101
AT1;AT13;AT130;00000;0000;2;79;5307;117;49;17;16;16;31;12;1;1;70;4977;20120101
AT1;AT13;AT130;00000;0000;2;80;5314;95;26;18;11;15;16;6;0;1;72;5054;20120101
AT1;AT13;AT130;00000;0000;2;81;5327;99;29;15;9;6;12;4;0;5;75;5073;20120101
AT1;AT13;AT130;00000;0000;2;82;4993;75;21;18;8;11;11;9;1;0;61;4778;20120101
AT1;AT13;AT130;00000;0000;2;83;4873;57;17;20;8;9;10;5;1;3;67;4676;20120101
AT1;AT13;AT130;00000;0000;2;84;4614;35;13;12;11;7;6;4;0;2;50;4474;20120101
AT1;AT13;AT130;00000;0000;2;85;4823;36;12;13;5;6;5;3;1;4;70;4668;20120101
AT1;AT13;AT130;00000;0000;2;86;4619;24;13;25;2;0;2;2;2;1;51;4497;20120101
AT1;AT13;AT130;00000;0000;2;87;4265;23;8;16;7;4;5;2;0;0;45;4155;20120101
AT1;AT13;AT130;00000;0000;2;88;4002;15;3;15;9;1;4;2;0;1;48;3904;20120101
AT1;AT13;AT130;00000;0000;2;89;3462;12;3;17;5;0;1;2;0;1;30;3391;20120101
AT1;AT13;AT130;00000;0000;2;90;2937;8;4;23;1;1;1;1;1;1;25;2871;20120101
AT1;AT13;AT130;00000;0000;2;91;2208;8;1;13;2;3;1;0;0;2;24;2154;20120101
AT1;AT13;AT130;00000;0000;2;92;1431;6;0;5;0;0;2;0;0;2;14;1402;20120101
AT1;AT13;AT130;00000;0000;2;93;807;1;2;5;3;0;0;0;0;2;6;788;20120101
AT1;AT13;AT130;00000;0000;2;94;634;1;0;4;1;0;1;0;0;0;10;617;20120101
AT1;AT13;AT130;00000;0000;2;95;502;0;0;2;0;0;1;1;0;0;7;491;20120101
AT1;AT13;AT130;00000;0000;2;96;455;1;1;1;1;0;0;0;0;0;7;444;20120101
AT1;AT13;AT130;00000;0000;2;97;433;2;1;3;0;0;0;0;0;0;2;425;20120101
AT1;AT13;AT130;00000;0000;2;98;320;0;0;2;0;0;0;0;0;0;2;316;20120101
AT1;AT13;AT130;00000;0000;2;99;213;0;0;0;1;0;0;0;0;0;4;208;20120101
AT1;AT13;AT130;00000;0000;2;100;117;0;0;1;0;0;0;0;0;0;0;116;20120101
AT1;AT13;AT130;00000;0000;2;101;71;1;0;1;0;0;0;0;0;0;2;67;20120101
AT1;AT13;AT130;00000;0000;2;102;49;0;1;0;0;0;0;0;0;0;0;48;20120101
AT1;AT13;AT130;00000;0000;2;103;19;0;0;0;0;0;0;0;0;0;0;19;20120101
AT1;AT13;AT130;00000;0000;2;104;11;0;0;0;0;0;0;0;0;0;0;11;20120101
AT1;AT13;AT130;00000;0000;2;105;8;0;0;0;0;0;0;0;0;0;1;7;20120101
AT1;AT13;AT130;00000;0000;2;106;2;0;0;0;0;0;0;0;0;0;0;2;20120101
AT1;AT13;AT130;00000;0000;2;107;7;2;0;0;0;0;0;0;0;0;1;4;20120101
AT1;AT13;AT130;00000;0000;2;108;1;0;0;0;0;0;0;0;0;0;0;1;20120101
AT1;AT13;AT130;00000;0000;2;109;2;0;0;0;0;0;0;0;0;0;0;2;20120101
AT1;AT13;AT130;00000;0000;2;111;1;0;0;0;0;0;0;0;0;0;0;1;20120101
AT1;AT13;AT130;00000;0000;2;112;1;0;1;0;0;0;0;0;0;0;0;0;20120101
AT1;AT13;AT130;00000;0000;1;0;9139;429;277;215;231;83;61;162;24;41;1111;6505;20120101
AT1;AT13;AT130;00000;0000;1;1;9287;402;304;211;216;76;65;154;13;56;1136;6654;20120101
AT1;AT13;AT130;00000;0000;1;2;8959;384;297;197;224;85;60;138;24;46;1131;6373;20120101
AT1;AT13;AT130;00000;0000;1;3;9048;378;308;170;212;74;69;145;26;45;930;6691;20120101
AT1;AT13;AT130;00000;0000;1;4;8559;391;288;152;183;59;75;114;20;34;929;6314;20120101
AT1;AT13;AT130;00000;0000;1;5;8579;413;228;134;168;72;55;106;14;45;869;6475;20120101
AT1;AT13;AT130;00000;0000;1;6;8283;327;224;129;157;64;60;94;10;37;795;6386;20120101
AT1;AT13;AT130;00000;0000;1;7;8407;327;198;131;146;65;64;102;14;40;744;6576;20120101
AT1;AT13;AT130;00000;0000;1;8;8199;328;204;113;149;69;66;87;11;24;706;6442;20120101
AT1;AT13;AT130;00000;0000;1;9;8198;386;233;100;104;50;58;73;10;28;652;6504;20120101
AT1;AT13;AT130;00000;0000;1;10;7838;369;232;89;120;73;72;71;2;23;647;6140;20120101
AT1;AT13;AT130;00000;0000;1;11;8068;371;265;97;126;81;112;77;10;26;692;6211;20120101
AT1;AT13;AT130;00000;0000;1;12;7786;355;234;77;114;63;61;62;11;25;611;6173;20120101
AT1;AT13;AT130;00000;0000;1;13;7920;402;245;73;103;80;91;75;6;16;633;6196;20120101
AT1;AT13;AT130;00000;0000;1;14;8106;431;235;92;113;70;113;75;9;23;595;6350;20120101
AT1;AT13;AT130;00000;0000;1;15;8397;395;215;68;84;85;97;70;10;23;609;6741;20120101
AT1;AT13;AT130;00000;0000;1;16;8252;403;219;55;95;64;87;57;4;15;618;6635;20120101
AT1;AT13;AT130;00000;0000;1;17;8795;424;254;61;104;73;86;60;7;32;648;7046;20120101
AT1;AT13;AT130;00000;0000;1;18;9057;428;248;69;82;68;101;68;8;29;734;7222;20120101
AT1;AT13;AT130;00000;0000;1;19;10029;460;416;141;130;115;93;132;8;43;941;7550;20120101
AT1;AT13;AT130;00000;0000;1;20;10911;482;555;196;144;111;100;140;12;51;1035;8085;20120101
AT1;AT13;AT130;00000;0000;1;21;11662;433;541;325;161;127;132;169;18;76;1198;8482;20120101
AT1;AT13;AT130;00000;0000;1;22;11929;448;524;339;166;121;105;215;24;56;1240;8691;20120101
AT1;AT13;AT130;00000;0000;1;23;12423;434;509;418;224;185;118;230;15;75;1384;8831;20120101
AT1;AT13;AT130;00000;0000;1;24;12522;456;494;484;230;155;120;258;22;75;1592;8636;20120101
AT1;AT13;AT130;00000;0000;1;25;12911;491;538;499;284;206;110;216;16;102;1694;8755;20120101
AT1;AT13;AT130;00000;0000;1;26;13240;524;650;597;272;243;142;236;22;97;1761;8696;20120101
AT1;AT13;AT130;00000;0000;1;27;13731;569;687;571;341;290;157;243;27;105;1935;8806;20120101
AT1;AT13;AT130;00000;0000;1;28;13598;572;647;564;343;291;152;225;26;124;1962;8692;20120101
AT1;AT13;AT130;00000;0000;1;29;14045;590;761;548;344;285;122;245;28;108;2062;8952;20120101
AT1;AT13;AT130;00000;0000;1;30;14153;628;764;575;334;265;150;240;28;160;1998;9011;20120101
AT1;AT13;AT130;00000;0000;1;31;13728;685;727;570;406;275;138;217;31;140;2032;8507;20120101
AT1;AT13;AT130;00000;0000;1;32;13176;650;714;532;415;222;169;254;27;134;2020;8039;20120101
AT1;AT13;AT130;00000;0000;1;33;12694;688;641;496;426;231;138;241;29;130;1931;7743;20120101
AT1;AT13;AT130;00000;0000;1;34;12520;701;592;505;393;227;150;224;33;136;1924;7635;20120101
AT1;AT13;AT130;00000;0000;1;35;12425;672;507;454;377;230;144;192;31;174;1868;7776;20120101
AT1;AT13;AT130;00000;0000;1;36;12609;743;443;433;399;221;164;207;28;152;1840;7979;20120101
AT1;AT13;AT130;00000;0000;1;37;12595;756;453;383;351;193;139;196;17;149;1677;8281;20120101
AT1;AT13;AT130;00000;0000;1;38;12270;700;397;375;333;212;151;174;24;106;1534;8264;20120101
AT1;AT13;AT130;00000;0000;1;39;12807;702;402;388;318;218;184;158;20;99;1490;8828;20120101
AT1;AT13;AT130;00000;0000;1;40;13002;714;349;373;341;171;204;191;17;90;1360;9192;20120101
AT1;AT13;AT130;00000;0000;1;41;13317;735;311;337;314;168;190;144;22;102;1284;9710;20120101
AT1;AT13;AT130;00000;0000;1;42;14036;759;308;370;296;174;225;155;19;112;1198;10420;20120101
AT1;AT13;AT130;00000;0000;1;43;14504;736;271;388;307;172;222;163;24;108;1141;10972;20120101
AT1;AT13;AT130;00000;0000;1;44;14499;694;218;403;296;183;245;160;23;98;1103;11076;20120101
AT1;AT13;AT130;00000;0000;1;45;14225;627;234;333;282;206;254;75;25;77;993;11119;20120101
AT1;AT13;AT130;00000;0000;1;46;14326;641;342;319;291;195;222;81;19;68;962;11186;20120101
AT1;AT13;AT130;00000;0000;1;47;14302;566;292;353;281;196;213;70;27;60;977;11267;20120101
AT1;AT13;AT130;00000;0000;1;48;14089;593;249;287;296;171;186;87;18;70;907;11225;20120101
AT1;AT13;AT130;00000;0000;1;49;13585;529;232;281;290;175;216;68;18;68;866;10842;20120101
AT1;AT13;AT130;00000;0000;1;50;13050;557;181;256;297;173;189;53;13;65;782;10484;20120101
AT1;AT13;AT130;00000;0000;1;51;12473;601;227;241;276;163;166;46;21;76;720;9936;20120101
AT1;AT13;AT130;00000;0000;1;52;11909;520;223;200;310;140;172;56;14;58;643;9573;20120101
AT1;AT13;AT130;00000;0000;1;53;11165;527;184;167;322;165;147;42;14;67;608;8922;20120101
AT1;AT13;AT130;00000;0000;1;54;10889;518;153;181;325;139;137;51;23;84;597;8681;20120101
AT1;AT13;AT130;00000;0000;1;55;10274;563;193;146;285;139;147;45;19;81;599;8057;20120101
AT1;AT13;AT130;00000;0000;1;56;9773;593;226;158;306;132;130;36;17;95;513;7567;20120101
AT1;AT13;AT130;00000;0000;1;57;9255;641;169;113;295;143;173;24;12;86;497;7102;20120101
AT1;AT13;AT130;00000;0000;1;58;8765;677;158;113;244;157;144;25;20;82;470;6675;20120101
AT1;AT13;AT130;00000;0000;1;59;8784;833;129;91;235;177;139;23;10;62;477;6608;20120101
AT1;AT13;AT130;00000;0000;1;60;8159;729;116;99;190;141;145;18;12;61;413;6235;20120101
AT1;AT13;AT130;00000;0000;1;61;8593;845;163;86;133;153;133;14;12;46;393;6615;20120101
AT1;AT13;AT130;00000;0000;1;62;8793;707;142;73;171;121;137;22;5;33;348;7034;20120101
AT1;AT13;AT130;00000;0000;1;63;9472;661;142;96;105;110;81;16;9;31;352;7869;20120101
AT1;AT13;AT130;00000;0000;1;64;9599;559;133;88;77;99;72;15;6;35;312;8203;20120101
AT1;AT13;AT130;00000;0000;1;65;7386;386;136;74;69;107;65;13;5;11;279;6241;20120101
AT1;AT13;AT130;00000;0000;1;66;6890;290;135;80;31;55;58;10;6;13;221;5991;20120101
AT1;AT13;AT130;00000;0000;1;67;8771;363;98;88;36;68;48;11;9;23;228;7799;20120101
AT1;AT13;AT130;00000;0000;1;68;8613;302;79;70;35;53;58;7;3;9;205;7792;20120101
AT1;AT13;AT130;00000;0000;1;69;8051;249;89;67;22;44;36;7;5;13;202;7317;20120101
AT1;AT13;AT130;00000;0000;1;70;8829;222;67;66;23;46;43;2;4;6;179;8171;20120101
AT1;AT13;AT130;00000;0000;1;71;9067;214;65;66;11;43;42;3;2;6;157;8458;20120101
AT1;AT13;AT130;00000;0000;1;72;8349;196;65;55;17;35;25;7;2;3;147;7797;20120101
AT1;AT13;AT130;00000;0000;1;73;4996;129;57;49;12;37;21;7;1;5;154;4524;20120101
AT1;AT13;AT130;00000;0000;1;74;4202;145;50;46;6;32;23;4;0;2;130;3764;20120101
AT1;AT13;AT130;00000;0000;1;75;3866;102;40;40;6;26;18;7;0;6;121;3500;20120101
AT1;AT13;AT130;00000;0000;1;76;3636;95;37;50;6;16;22;1;0;3;127;3279;20120101
AT1;AT13;AT130;00000;0000;1;77;3374;96;45;33;7;21;13;4;1;2;101;3051;20120101
AT1;AT13;AT130;00000;0000;1;78;3354;83;39;20;8;9;14;5;0;3;91;3082;20120101
AT1;AT13;AT130;00000;0000;1;79;3287;54;42;17;7;6;8;3;0;1;78;3071;20120101
AT1;AT13;AT130;00000;0000;1;80;3114;75;24;17;4;9;6;3;0;1;82;2893;20120101
AT1;AT13;AT130;00000;0000;1;81;3094;47;19;21;2;10;9;1;0;0;71;2914;20120101
AT1;AT13;AT130;00000;0000;1;82;2739;37;8;16;3;3;2;6;1;2;57;2604;20120101
AT1;AT13;AT130;00000;0000;1;83;2593;28;9;19;6;9;7;1;2;1;49;2462;20120101
AT1;AT13;AT130;00000;0000;1;84;2299;24;11;13;0;4;3;2;0;0;49;2193;20120101
AT1;AT13;AT130;00000;0000;1;85;2104;21;8;9;1;1;0;2;0;1;37;2024;20120101
AT1;AT13;AT130;00000;0000;1;86;1853;6;4;9;1;2;1;2;1;1;31;1795;20120101
AT1;AT13;AT130;00000;0000;1;87;1534;7;5;7;0;0;0;1;0;1;22;1491;20120101
AT1;AT13;AT130;00000;0000;1;88;1313;6;1;7;3;0;1;0;0;1;21;1273;20120101
AT1;AT13;AT130;00000;0000;1;89;1086;4;4;6;2;0;1;1;0;0;22;1046;20120101
AT1;AT13;AT130;00000;0000;1;90;793;2;4;4;0;0;0;0;0;0;15;768;20120101
AT1;AT13;AT130;00000;0000;1;91;644;3;2;8;2;1;1;0;0;1;17;609;20120101
AT1;AT13;AT130;00000;0000;1;92;408;4;0;6;0;1;0;1;0;0;6;390;20120101
AT1;AT13;AT130;00000;0000;1;93;222;1;0;3;0;0;0;0;0;0;4;214;20120101
AT1;AT13;AT130;00000;0000;1;94;162;0;1;1;0;0;0;0;0;0;5;155;20120101
AT1;AT13;AT130;00000;0000;1;95;116;0;0;1;0;0;0;1;0;0;0;114;20120101
AT1;AT13;AT130;00000;0000;1;96;93;0;1;0;0;0;0;1;0;0;3;88;20120101
AT1;AT13;AT130;00000;0000;1;97;87;0;0;1;0;0;0;0;0;0;2;84;20120101
AT1;AT13;AT130;00000;0000;1;98;61;0;0;1;0;0;0;0;0;0;4;56;20120101
AT1;AT13;AT130;00000;0000;1;99;41;0;0;0;0;0;0;0;0;0;1;40;20120101
AT1;AT13;AT130;00000;0000;1;100;17;1;0;0;0;0;0;0;0;0;1;15;20120101
AT1;AT13;AT130;00000;0000;1;101;19;0;0;0;0;0;0;0;0;0;1;18;20120101
AT1;AT13;AT130;00000;0000;1;102;5;1;0;0;0;0;0;0;0;0;1;3;20120101
AT1;AT13;AT130;00000;0000;1;103;4;0;0;0;0;0;0;0;0;0;1;3;20120101
AT1;AT13;AT130;00000;0000;1;104;4;2;0;0;0;0;0;0;0;0;1;1;20120101
AT1;AT13;AT130;00000;0000;1;105;1;0;0;0;0;0;0;0;0;0;0;1;20120101
AT1;AT13;AT130;00000;0000;2;0;8457;364;224;220;213;87;72;186;26;68;1121;5876;20130101
AT1;AT13;AT130;00000;0000;2;1;8788;382;249;223;219;87;49;167;16;60;1156;6180;20130101
AT1;AT13;AT130;00000;0000;2;2;8681;363;284;190;201;68;61;179;24;62;1123;6126;20130101
AT1;AT13;AT130;00000;0000;2;3;8340;337;276;174;237;78;50;159;22;52;1083;5872;20130101
AT1;AT13;AT130;00000;0000;2;4;8334;318;260;165;214;51;73;141;17;45;1008;6042;20130101
AT1;AT13;AT130;00000;0000;2;5;8230;344;246;160;192;73;52;129;17;60;923;6034;20130101
AT1;AT13;AT130;00000;0000;2;6;8269;343;216;154;183;55;66;108;18;36;863;6227;20130101
AT1;AT13;AT130;00000;0000;2;7;7909;316;205;127;136;70;68;108;16;35;770;6058;20130101
AT1;AT13;AT130;00000;0000;2;8;7795;312;208;102;122;58;60;102;11;44;728;6048;20130101
AT1;AT13;AT130;00000;0000;2;9;7668;324;209;89;107;53;59;83;12;23;699;6010;20130101
AT1;AT13;AT130;00000;0000;2;10;7904;313;220;116;104;60;52;64;4;24;711;6236;20130101
AT1;AT13;AT130;00000;0000;2;11;7629;314;244;96;105;60;72;64;8;25;693;5948;20130101
AT1;AT13;AT130;00000;0000;2;12;7769;358;267;80;93;65;72;88;11;21;665;6049;20130101
AT1;AT13;AT130;00000;0000;2;13;7562;381;232;65;110;60;68;71;6;22;630;5917;20130101
AT1;AT13;AT130;00000;0000;2;14;7593;375;215;74;106;92;89;63;9;25;581;5964;20130101
AT1;AT13;AT130;00000;0000;2;15;7749;372;221;82;98;83;82;66;14;26;611;6094;20130101
AT1;AT13;AT130;00000;0000;2;16;8081;396;218;77;109;76;90;81;6;32;643;6353;20130101
AT1;AT13;AT130;00000;0000;2;17;8117;413;208;67;85;72;76;72;11;18;634;6461;20130101
AT1;AT13;AT130;00000;0000;2;18;9025;432;259;85;124;89;96;96;10;36;726;7072;20130101
AT1;AT13;AT130;00000;0000;2;19;10324;482;291;169;141;99;102;161;21;94;955;7809;20130101
AT1;AT13;AT130;00000;0000;2;20;11555;525;355;299;190;101;80;250;18;129;1138;8470;20130101
AT1;AT13;AT130;00000;0000;2;21;12590;500;437;395;202;151;132;260;31;157;1401;8924;20130101
AT1;AT13;AT130;00000;0000;2;22;13073;533;470;472;245;128;121;289;24;147;1593;9051;20130101
AT1;AT13;AT130;00000;0000;2;23;13692;470;529;577;280;165;152;378;45;153;1778;9165;20130101
AT1;AT13;AT130;00000;0000;2;24;14318;563;526;640;320;183;157;417;58;195;1944;9315;20130101
AT1;AT13;AT130;00000;0000;2;25;14355;594;523;654;356;190;149;388;45;181;2026;9249;20130101
AT1;AT13;AT130;00000;0000;2;26;14206;583;551;661;365;213;160;372;39;166;2147;8949;20130101
AT1;AT13;AT130;00000;0000;2;27;14133;657;574;605;417;231;150;322;58;201;2210;8708;20130101
AT1;AT13;AT130;00000;0000;2;28;14524;631;564;606;411;242;161;360;51;186;2288;9024;20130101
AT1;AT13;AT130;00000;0000;2;29;14608;646;562;603;462;232;154;301;45;200;2434;8969;20130101
AT1;AT13;AT130;00000;0000;2;30;14635;653;541;596;437;199;175;301;56;192;2428;9057;20130101
AT1;AT13;AT130;00000;0000;2;31;14728;675;610;565;472;208;157;382;65;217;2389;8988;20130101
AT1;AT13;AT130;00000;0000;2;32;14087;671;543;559;464;171;175;347;65;193;2391;8508;20130101
AT1;AT13;AT130;00000;0000;2;33;13115;688;498;499;442;143;198;338;74;206;2109;7920;20130101
AT1;AT13;AT130;00000;0000;2;34;12799;641;503;440;478;139;130;333;90;221;2055;7769;20130101
AT1;AT13;AT130;00000;0000;2;35;12688;702;472;442;433;116;159;317;74;221;2011;7741;20130101
AT1;AT13;AT130;00000;0000;2;36;12464;669;390;413;436;136;139;298;96;182;1980;7725;20130101
AT1;AT13;AT130;00000;0000;2;37;12666;673;388;371;433;140;156;265;89;203;1801;8147;20130101
AT1;AT13;AT130;00000;0000;2;38;12986;686;443;312;371;137;158;284;66;180;1692;8657;20130101
AT1;AT13;AT130;00000;0000;2;39;12912;668;423;305;351;127;161;203;78;130;1646;8820;20130101
AT1;AT13;AT130;00000;0000;2;40;13246;640;363;316;347;118;177;209;54;133;1526;9363;20130101
AT1;AT13;AT130;00000;0000;2;41;13467;616;325;273;352;150;143;197;51;143;1467;9750;20130101
AT1;AT13;AT130;00000;0000;2;42;13742;614;312;322;291;106;174;192;57;133;1387;10154;20130101
AT1;AT13;AT130;00000;0000;2;43;14033;587;290;280;269;113;165;180;47;126;1215;10761;20130101
AT1;AT13;AT130;00000;0000;2;44;14508;528;261;300;291;101;132;204;33;104;1174;11380;20130101
AT1;AT13;AT130;00000;0000;2;45;14128;465;210;288;262;120;185;179;43;115;1084;11177;20130101
AT1;AT13;AT130;00000;0000;2;46;13985;447;246;290;246;114;152;87;29;85;1043;11246;20130101
AT1;AT13;AT130;00000;0000;2;47;14005;420;315;285;255;135;135;92;25;65;978;11300;20130101
AT1;AT13;AT130;00000;0000;2;48;13933;412;298;249;206;100;136;89;28;65;964;11386;20130101
AT1;AT13;AT130;00000;0000;2;49;13968;408;251;257;227;126;119;74;26;66;977;11437;20130101
AT1;AT13;AT130;00000;0000;2;50;13314;378;226;218;200;95;123;59;18;47;872;11078;20130101
AT1;AT13;AT130;00000;0000;2;51;12854;432;184;216;207;98;103;60;16;51;712;10775;20130101
AT1;AT13;AT130;00000;0000;2;52;12612;405;267;182;213;103;109;69;13;47;737;10467;20130101
AT1;AT13;AT130;00000;0000;2;53;12118;422;225;177;210;101;107;53;14;59;680;10070;20130101
AT1;AT13;AT130;00000;0000;2;54;11540;362;199;151;204;128;107;70;24;55;623;9617;20130101
AT1;AT13;AT130;00000;0000;2;55;11095;407;171;130;213;101;112;56;19;50;606;9230;20130101
AT1;AT13;AT130;00000;0000;2;56;11230;472;197;122;171;117;100;56;24;57;590;9324;20130101
AT1;AT13;AT130;00000;0000;2;57;10716;566;239;112;185;140;96;43;15;59;522;8739;20130101
AT1;AT13;AT130;00000;0000;2;58;10179;625;217;104;157;115;94;41;14;44;488;8280;20130101
AT1;AT13;AT130;00000;0000;2;59;9790;623;174;112;148;127;84;42;17;37;460;7966;20130101
AT1;AT13;AT130;00000;0000;2;60;9593;627;175;98;154;141;82;39;19;37;453;7768;20130101
AT1;AT13;AT130;00000;0000;2;61;9092;569;131;72;106;89;63;32;15;29;426;7560;20130101
AT1;AT13;AT130;00000;0000;2;62;9489;584;163;75;102;80;60;31;8;29;386;7971;20130101
AT1;AT13;AT130;00000;0000;2;63;9885;513;177;70;72;123;67;37;12;25;374;8415;20130101
AT1;AT13;AT130;00000;0000;2;64;10663;514;157;71;92;97;51;37;8;26;375;9235;20130101
AT1;AT13;AT130;00000;0000;2;65;11190;436;125;68;73;75;47;16;7;25;352;9966;20130101
AT1;AT13;AT130;00000;0000;2;66;8392;315;116;62;55;77;48;18;8;25;331;7337;20130101
AT1;AT13;AT130;00000;0000;2;67;8252;266;127;50;48;59;47;12;2;11;290;7340;20130101
AT1;AT13;AT130;00000;0000;2;68;10500;268;111;67;41;52;39;25;3;15;245;9634;20130101
AT1;AT13;AT130;00000;0000;2;69;10320;267;73;80;33;48;38;13;5;6;217;9540;20130101
AT1;AT13;AT130;00000;0000;2;70;9611;230;86;78;16;36;34;10;3;15;202;8901;20130101
AT1;AT13;AT130;00000;0000;2;71;10748;235;57;70;29;44;25;17;3;9;205;10054;20130101
AT1;AT13;AT130;00000;0000;2;72;11122;224;86;79;11;54;29;18;1;2;192;10426;20130101
AT1;AT13;AT130;00000;0000;2;73;10409;199;71;63;23;45;32;14;1;5;166;9790;20130101
AT1;AT13;AT130;00000;0000;2;74;6316;148;58;36;20;43;30;11;1;5;161;5803;20130101
AT1;AT13;AT130;00000;0000;2;75;5290;148;62;27;14;32;34;11;0;2;150;4810;20130101
AT1;AT13;AT130;00000;0000;2;76;5075;158;32;28;18;36;20;15;1;4;129;4634;20130101
AT1;AT13;AT130;00000;0000;2;77;4933;130;34;29;16;27;27;13;0;3;114;4540;20130101
AT1;AT13;AT130;00000;0000;2;78;4871;127;31;21;12;19;22;6;0;5;98;4530;20130101
AT1;AT13;AT130;00000;0000;2;79;4889;108;43;21;7;19;22;7;0;4;98;4560;20130101
AT1;AT13;AT130;00000;0000;2;80;5064;98;47;14;13;16;28;12;1;1;64;4770;20130101
AT1;AT13;AT130;00000;0000;2;81;5042;79;24;17;10;14;15;6;0;1;65;4811;20130101
AT1;AT13;AT130;00000;0000;2;82;5047;90;26;14;10;6;11;3;0;3;74;4810;20130101
AT1;AT13;AT130;00000;0000;2;83;4681;67;16;19;8;9;8;5;1;0;63;4485;20130101
AT1;AT13;AT130;00000;0000;2;84;4536;54;19;18;8;6;9;4;1;3;58;4356;20130101
