Migrationshintergrund in Wien gemeldeter Personen nach Geschlecht und Alter;;;;;;;;;;;;;;;;;;;
Migration background of residents in Vienna by sex and age;;;;;;;;;;;;;;;;;;;
NUTS1;NUTS2;NUTS3;DISTRICT_CODE;SUB_DISTRICT_CODE;SEX;AGE;POP_TOTAL;POP_SCG;POP_TUR;POP_DEU;POP_POL;POP_BIH;POP_HRV;POP_ROU;POP_CZE;POP_HUN;POP_OTHER;POP_AUT;REF_DATE
AT1;AT13;AT130;00000;0000;2;38;12910;949;916;416;411;363;192;258;117;167;2362;6759;20120101
AT1;AT13;AT130;00000;0000;2;39;13260;1065;842;433;430;367;242;297;94;147;2256;7087;20120101
AT1;AT13;AT130;00000;0000;2;40;13515;1098;786;374;474;447;193;267;91;174;2233;7378;20120101
AT1;AT13;AT130;00000;0000;2;41;13840;1116;814;427;441;384;225;267;96;171;2277;7622;20120101
AT1;AT13;AT130;00000;0000;2;42;14096;1145;755;345;387;428;235;274;87;165;2042;8233;20120101
AT1;AT13;AT130;00000;0000;2;43;14544;1081;668;373;415;414;194;311;71;144;1973;8900;20120101
AT1;AT13;AT130;00000;0000;2;44;14163;1006;533;397;363;393;244;294;95;155;1826;8857;20120101
AT1;AT13;AT130;00000;0000;2;45;14074;965;659;378;382;388;223;151;75;102;1817;8934;20120101
AT1;AT13;AT130;00000;0000;2;46;14040;947;824;355;411;396;204;156;65;98;1762;8822;20120101
AT1;AT13;AT130;00000;0000;2;47;14020;880;753;341;348;333;200;151;71;101;1808;9034;20120101
AT1;AT13;AT130;00000;0000;2;48;13979;877;634;344;354;353;183;138;73;96;1703;9224;20120101
AT1;AT13;AT130;00000;0000;2;49;13440;870;542;333;356;287;171;134;61;87;1692;8907;20120101
AT1;AT13;AT130;00000;0000;2;50;12901;941;476;299;410;286;160;110;56;84;1405;8674;20120101
AT1;AT13;AT130;00000;0000;2;51;12643;918;634;256;435;310;160;131;65;78;1426;8230;20120101
AT1;AT13;AT130;00000;0000;2;52;12153;899;527;253;473;260;143;109;62;85;1392;7950;20120101
AT1;AT13;AT130;00000;0000;2;53;11584;847;458;227;482;296;149;124;72;101;1308;7520;20120101
AT1;AT13;AT130;00000;0000;2;54;11188;890;367;206;506;233;140;120;98;92;1295;7241;20120101
AT1;AT13;AT130;00000;0000;2;55;11355;1098;436;210;444;269;149;131;96;131;1349;7042;20120101
AT1;AT13;AT130;00000;0000;2;56;10802;1216;499;200;501;281;141;101;75;158;1234;6396;20120101
AT1;AT13;AT130;00000;0000;2;57;10280;1339;401;188;452;264;147;105;97;153;1143;5991;20120101
AT1;AT13;AT130;00000;0000;2;58;9894;1376;329;204;399;259;122;76;98;148;1106;5777;20120101
AT1;AT13;AT130;00000;0000;2;59;9715;1330;319;186;419;268;120;100;104;130;1105;5634;20120101
AT1;AT13;AT130;00000;0000;2;60;9213;1145;211;167;337;181;95;82;128;115;1011;5741;20120101
AT1;AT13;AT130;00000;0000;2;61;9622;1250;291;165;326;176;105;89;109;120;951;6040;20120101
AT1;AT13;AT130;00000;0000;2;62;10000;1104;268;197;241;217;109;90;143;122;873;6636;20120101
AT1;AT13;AT130;00000;0000;2;63;10788;1052;248;174;264;164;77;76;168;148;848;7569;20120101
AT1;AT13;AT130;00000;0000;2;64;11357;893;193;233;220;133;86;57;161;152;840;8389;20120101
AT1;AT13;AT130;00000;0000;2;65;8511;634;172;275;181;114;74;53;163;133;746;5966;20120101
AT1;AT13;AT130;00000;0000;2;66;8382;523;172;402;159;91;60;49;335;102;662;5827;20120101
AT1;AT13;AT130;00000;0000;2;67;10655;527;143;367;206;90;47;57;483;132;659;7944;20120101
AT1;AT13;AT130;00000;0000;2;68;10485;527;102;352;179;66;54;56;384;111;559;8095;20120101
AT1;AT13;AT130;00000;0000;2;69;9789;514;113;350;144;58;60;47;339;119;559;7486;20120101
AT1;AT13;AT130;00000;0000;2;70;10937;453;84;347;117;65;42;58;392;99;521;8759;20120101
AT1;AT13;AT130;00000;0000;2;71;11360;449;107;383;93;73;43;61;349;77;499;9226;20120101
AT1;AT13;AT130;00000;0000;2;72;10622;379;87;286;98;61;41;67;300;74;468;8761;20120101
AT1;AT13;AT130;00000;0000;2;73;6470;309;68;204;67;65;41;44;172;67;409;5024;20120101
AT1;AT13;AT130;00000;0000;2;74;5408;309;72;176;78;43;39;42;181;75;399;3994;20120101
AT1;AT13;AT130;00000;0000;2;75;5213;319;42;136;64;44;33;40;191;60;337;3947;20120101
AT1;AT13;AT130;00000;0000;2;76;5069;268;41;130;62;39;35;39;200;54;299;3902;20120101
AT1;AT13;AT130;00000;0000;2;77;5052;254;39;103;65;26;24;37;206;50;270;3978;20120101
AT1;AT13;AT130;00000;0000;2;78;5093;235;60;101;50;23;28;31;199;56;264;4046;20120101
AT1;AT13;AT130;00000;0000;2;79;5307;238;57;84;50;20;38;40;214;39;242;4285;20120101
AT1;AT13;AT130;00000;0000;2;80;5314;201;31;74;45;16;21;27;224;49;235;4391;20120101
AT1;AT13;AT130;00000;0000;2;81;5327;209;33;67;41;8;16;21;244;50;234;4404;20120101
AT1;AT13;AT130;00000;0000;2;82;4993;156;28;89;40;14;13;38;206;34;244;4131;20120101
AT1;AT13;AT130;00000;0000;2;83;4873;127;22;62;32;12;12;20;210;45;200;4131;20120101
AT1;AT13;AT130;00000;0000;2;84;4614;107;18;63;40;8;6;26;234;42;210;3860;20120101
AT1;AT13;AT130;00000;0000;2;85;4823;109;15;104;41;8;6;42;237;41;226;3994;20120101
AT1;AT13;AT130;00000;0000;2;86;4619;100;15;157;37;1;5;39;207;42;196;3820;20120101
AT1;AT13;AT130;00000;0000;2;87;4265;71;9;148;49;5;10;28;209;27;183;3526;20120101
AT1;AT13;AT130;00000;0000;2;88;4002;63;5;151;62;1;6;23;233;39;195;3224;20120101
AT1;AT13;AT130;00000;0000;2;89;3462;62;4;159;38;0;2;32;201;32;160;2772;20120101
AT1;AT13;AT130;00000;0000;2;90;2937;47;7;157;28;2;3;27;177;26;136;2327;20120101
AT1;AT13;AT130;00000;0000;2;91;2208;31;1;129;22;3;2;14;143;24;108;1731;20120101
AT1;AT13;AT130;00000;0000;2;92;1431;26;0;55;8;0;3;8;104;19;63;1145;20120101
AT1;AT13;AT130;00000;0000;2;93;807;11;2;28;14;0;0;5;38;18;24;667;20120101
AT1;AT13;AT130;00000;0000;2;94;634;4;0;24;6;0;2;2;41;15;41;499;20120101
AT1;AT13;AT130;00000;0000;2;95;502;3;0;15;4;1;3;3;38;8;26;401;20120101
AT1;AT13;AT130;00000;0000;2;96;455;1;1;6;4;0;0;2;32;5;26;378;20120101
AT1;AT13;AT130;00000;0000;2;97;433;9;1;11;2;0;0;1;28;8;14;359;20120101
AT1;AT13;AT130;00000;0000;2;98;320;6;0;6;0;0;0;1;18;3;16;270;20120101
AT1;AT13;AT130;00000;0000;2;99;213;3;0;4;3;0;0;4;15;0;7;177;20120101
AT1;AT13;AT130;00000;0000;2;100;117;1;0;5;0;0;0;0;6;5;4;96;20120101
AT1;AT13;AT130;00000;0000;2;101;71;2;0;1;0;0;0;1;2;1;3;61;20120101
AT1;AT13;AT130;00000;0000;2;102;49;1;1;0;0;0;0;0;4;1;2;40;20120101
AT1;AT13;AT130;00000;0000;2;103;19;0;0;0;0;0;0;1;2;0;1;15;20120101
AT1;AT13;AT130;00000;0000;2;104;11;0;0;0;0;0;0;1;0;0;1;9;20120101
AT1;AT13;AT130;00000;0000;2;105;8;1;0;0;0;0;0;0;0;0;1;6;20120101
AT1;AT13;AT130;00000;0000;2;106;2;0;0;0;0;0;0;0;0;0;0;2;20120101
AT1;AT13;AT130;00000;0000;2;107;7;2;0;0;0;0;0;0;0;0;2;3;20120101
AT1;AT13;AT130;00000;0000;2;108;1;0;0;0;0;0;0;0;0;0;0;1;20120101
AT1;AT13;AT130;00000;0000;2;109;2;0;0;0;0;0;0;0;0;0;0;2;20120101
AT1;AT13;AT130;00000;0000;2;111;1;0;0;0;0;0;0;0;0;0;0;1;20120101
AT1;AT13;AT130;00000;0000;2;112;1;0;1;0;0;0;0;0;0;0;0;0;20120101
AT1;AT13;AT130;00000;0000;1;0;9139;430;278;224;231;83;61;163;24;42;1153;6450;20120101
AT1;AT13;AT130;00000;0000;1;1;9287;406;308;230;216;79;65;156;16;56;1231;6524;20120101
AT1;AT13;AT130;00000;0000;1;2;8959;389;305;215;225;85;60;142;26;47;1234;6231;20120101
AT1;AT13;AT130;00000;0000;1;3;9048;385;314;199;215;75;69;146;26;46;1048;6525;20120101
AT1;AT13;AT130;00000;0000;1;4;8559;398;294;169;184;61;77;115;22;39;1044;6156;20120101
AT1;AT13;AT130;00000;0000;1;5;8579;420;230;156;170;74;57;106;20;48;991;6307;20120101
AT1;AT13;AT130;00000;0000;1;6;8283;331;226;141;159;67;61;96;12;41;916;6233;20120101
AT1;AT13;AT130;00000;0000;1;7;8407;333;203;156;147;65;64;103;18;42;873;6403;20120101
AT1;AT13;AT130;00000;0000;1;8;8199;335;215;133;149;74;67;88;12;27;831;6268;20120101
AT1;AT13;AT130;00000;0000;1;9;8198;408;248;135;106;52;59;74;11;32;820;6253;20120101
AT1;AT13;AT130;00000;0000;1;10;7838;388;265;106;125;81;72;76;4;26;833;5862;20120101
AT1;AT13;AT130;00000;0000;1;11;8068;385;314;109;130;83;112;80;17;32;891;5915;20120101
AT1;AT13;AT130;00000;0000;1;12;7786;377;298;106;120;68;61;69;17;30;800;5840;20120101
AT1;AT13;AT130;00000;0000;1;13;7920;442;326;95;107;89;92;79;13;28;845;5804;20120101
AT1;AT13;AT130;00000;0000;1;14;8106;480;337;106;120;76;116;82;20;30;835;5904;20120101
AT1;AT13;AT130;00000;0000;1;15;8397;449;340;89;89;90;100;80;15;30;843;6272;20120101
AT1;AT13;AT130;00000;0000;1;16;8252;443;346;79;102;66;88;60;7;26;835;6200;20120101
AT1;AT13;AT130;00000;0000;1;17;8795;483;364;80;113;82;95;72;8;38;865;6595;20120101
AT1;AT13;AT130;00000;0000;1;18;9057;493;380;99;90;76;107;77;12;33;950;6740;20120101
AT1;AT13;AT130;00000;0000;1;19;10029;543;544;181;143;177;105;136;16;53;1224;6907;20120101
AT1;AT13;AT130;00000;0000;1;20;10911;590;700;232;167;233;114;150;15;56;1302;7352;20120101
AT1;AT13;AT130;00000;0000;1;21;11662;605;720;374;184;262;168;190;26;85;1569;7479;20120101
AT1;AT13;AT130;00000;0000;1;22;11929;680;777;388;187;268;128;247;29;63;1629;7533;20120101
AT1;AT13;AT130;00000;0000;1;23;12423;685;801;476;253;357;148;278;21;85;1784;7535;20120101
AT1;AT13;AT130;00000;0000;1;24;12522;724;815;516;270;297;154;299;27;90;2005;7325;20120101
AT1;AT13;AT130;00000;0000;1;25;12911;722;848;539;322;360;143;279;26;108;2080;7484;20120101
AT1;AT13;AT130;00000;0000;1;26;13240;747;926;650;327;379;178;281;31;110;2129;7482;20120101
AT1;AT13;AT130;00000;0000;1;27;13731;785;935;617;392;410;183;292;36;113;2329;7639;20120101
AT1;AT13;AT130;00000;0000;1;28;13598;787;823;618;395;405;170;261;36;139;2333;7631;20120101
AT1;AT13;AT130;00000;0000;1;29;14045;754;967;616;398;392;140;292;39;124;2401;7922;20120101
AT1;AT13;AT130;00000;0000;1;30;14153;806;985;649;394;363;175;292;51;177;2336;7925;20120101
AT1;AT13;AT130;00000;0000;1;31;13728;857;989;628;475;351;161;263;48;162;2394;7400;20120101
AT1;AT13;AT130;00000;0000;1;32;13176;828;967;594;473;329;190;297;44;156;2358;6940;20120101
AT1;AT13;AT130;00000;0000;1;33;12694;873;927;563;492;303;157;275;53;145;2338;6568;20120101
AT1;AT13;AT130;00000;0000;1;34;12520;898;868;572;458;308;163;275;65;154;2324;6435;20120101
AT1;AT13;AT130;00000;0000;1;35;12425;895;817;525;427;313;161;225;58;191;2273;6540;20120101
AT1;AT13;AT130;00000;0000;1;36;12609;945;736;513;449;315;175;239;51;183;2254;6749;20120101
AT1;AT13;AT130;00000;0000;1;37;12595;943;827;456;401;272;151;228;44;163;2186;6924;20120101
AT1;AT13;AT130;00000;0000;1;38;12270;890;816;448;372;313;165;216;50;124;2006;6870;20120101
AT1;AT13;AT130;00000;0000;1;39;12807;952;873;487;362;337;204;199;40;118;2047;7188;20120101
AT1;AT13;AT130;00000;0000;1;40;13002;992;846;466;375;307;224;243;29;103;1934;7483;20120101
AT1;AT13;AT130;00000;0000;1;41;13317;1045;803;410;371;309;212;212;39;114;1961;7841;20120101
AT1;AT13;AT130;00000;0000;1;42;14036;1133;836;443;347;349;259;239;36;144;1895;8355;20120101
AT1;AT13;AT130;00000;0000;1;43;14504;1085;761;469;359;372;280;265;45;119;1964;8785;20120101
AT1;AT13;AT130;00000;0000;1;44;14499;1016;703;477;356;392;281;264;48;113;1883;8966;20120101
AT1;AT13;AT130;00000;0000;1;45;14225;945;787;409;341;378;296;119;48;96;1911;8895;20120101
AT1;AT13;AT130;00000;0000;1;46;14326;1011;1067;394;364;365;267;136;48;86;1876;8712;20120101
AT1;AT13;AT130;00000;0000;1;47;14302;859;921;429;348;377;259;136;53;76;1902;8942;20120101
AT1;AT13;AT130;00000;0000;1;48;14089;949;806;353;368;321;229;131;47;98;1903;8884;20120101
AT1;AT13;AT130;00000;0000;1;49;13585;815;711;342;380;320;244;124;35;78;1821;8715;20120101
AT1;AT13;AT130;00000;0000;1;50;13050;847;675;308;397;307;226;114;34;87;1624;8431;20120101
AT1;AT13;AT130;00000;0000;1;51;12473;853;740;298;387;293;202;97;58;100;1606;7839;20120101
AT1;AT13;AT130;00000;0000;1;52;11909;739;710;255;421;258;198;107;49;88;1465;7619;20120101
AT1;AT13;AT130;00000;0000;1;53;11165;779;544;202;464;279;170;102;55;92;1350;7128;20120101
AT1;AT13;AT130;00000;0000;1;54;10889;750;475;221;481;230;172;107;53;118;1330;6952;20120101
AT1;AT13;AT130;00000;0000;1;55;10274;804;568;189;452;242;179;97;64;131;1235;6313;20120101
AT1;AT13;AT130;00000;0000;1;56;9773;823;619;204;506;241;150;105;53;162;1153;5757;20120101
AT1;AT13;AT130;00000;0000;1;57;9255;905;459;173;420;245;194;74;76;149;1078;5482;20120101
AT1;AT13;AT130;00000;0000;1;58;8765;939;377;158;415;252;165;78;58;154;1019;5150;20120101
AT1;AT13;AT130;00000;0000;1;59;8784;1195;300;123;377;286;166;75;50;108;966;5138;20120101
AT1;AT13;AT130;00000;0000;1;60;8159;1028;250;134;332;220;173;64;59;105;847;4947;20120101
AT1;AT13;AT130;00000;0000;1;61;8593;1178;362;125;262;242;161;68;70;92;840;5193;20120101
AT1;AT13;AT130;00000;0000;1;62;8793;1016;325;110;273;214;172;56;62;94;765;5706;20120101
AT1;AT13;AT130;00000;0000;1;63;9472;921;279;163;205;172;101;49;82;93;794;6613;20120101
AT1;AT13;AT130;00000;0000;1;64;9599;753;275;197;147;140;84;46;79;89;714;7075;20120101
AT1;AT13;AT130;00000;0000;1;65;7386;562;227;234;160;162;74;57;89;82;651;5088;20120101
AT1;AT13;AT130;00000;0000;1;66;6890;427;230;370;98;78;67;29;211;79;570;4731;20120101
AT1;AT13;AT130;00000;0000;1;67;8771;519;157;325;139;102;55;34;348;84;560;6448;20120101
AT1;AT13;AT130;00000;0000;1;68;8613;458;124;269;114;73;68;43;269;79;540;6576;20120101
AT1;AT13;AT130;00000;0000;1;69;8051;419;129;247;85;62;44;43;256;78;486;6202;20120101
AT1;AT13;AT130;00000;0000;1;70;8829;371;105;246;68;66;52;39;269;65;495;7053;20120101
AT1;AT13;AT130;00000;0000;1;71;9067;333;108;238;54;62;51;29;291;71;445;7385;20120101
AT1;AT13;AT130;00000;0000;1;72;8349;308;87;231;57;45;31;44;209;73;422;6842;20120101
AT1;AT13;AT130;00000;0000;1;73;4996;252;81;159;33;44;26;42;128;64;413;3754;20120101
AT1;AT13;AT130;00000;0000;1;74;4202;249;73;128;32;47;28;27;147;72;368;3031;20120101
AT1;AT13;AT130;00000;0000;1;75;3866;196;57;97;28;33;29;37;144;78;306;2861;20120101
AT1;AT13;AT130;00000;0000;1;76;3636;169;50;109;35;21;25;25;113;55;301;2733;20120101
AT1;AT13;AT130;00000;0000;1;77;3374;172;57;73;31;24;14;27;118;45;278;2535;20120101
AT1;AT13;AT130;00000;0000;1;78;3354;150;51;47;26;11;18;24;98;48;203;2678;20120101
AT1;AT13;AT130;00000;0000;1;79;3287;116;56;34;29;10;9;14;122;32;192;2673;20120101
AT1;AT13;AT130;00000;0000;1;80;3114;141;28;42;15;12;9;23;111;29;178;2526;20120101
AT1;AT13;AT130;00000;0000;1;81;3094;100;26;40;16;11;11;19;117;42;176;2536;20120101
AT1;AT13;AT130;00000;0000;1;82;2739;99;9;37;16;5;4;24;96;41;140;2268;20120101
AT1;AT13;AT130;00000;0000;1;83;2593;57;11;48;13;11;8;14;115;23;122;2171;20120101
AT1;AT13;AT130;00000;0000;1;84;2299;55;13;24;9;4;3;21;95;27;116;1932;20120101
AT1;AT13;AT130;00000;0000;1;85;2104;47;9;20;9;1;1;17;74;21;96;1809;20120101
AT1;AT13;AT130;00000;0000;1;86;1853;20;5;22;8;2;1;18;80;19;87;1591;20120101
AT1;AT13;AT130;00000;0000;1;87;1534;33;7;16;14;1;2;11;51;17;59;1323;20120101
AT1;AT13;AT130;00000;0000;1;88;1313;19;1;12;14;1;2;11;56;21;71;1105;20120101
AT1;AT13;AT130;00000;0000;1;89;1086;23;4;17;7;0;2;11;34;20;69;899;20120101
AT1;AT13;AT130;00000;0000;1;90;793;12;5;12;5;1;0;12;39;10;48;649;20120101
AT1;AT13;AT130;00000;0000;1;91;644;14;2;20;11;1;1;6;29;11;34;515;20120101
AT1;AT13;AT130;00000;0000;1;92;408;13;0;11;3;1;0;5;28;11;25;311;20120101
AT1;AT13;AT130;00000;0000;1;93;222;4;1;5;0;0;0;0;10;6;20;176;20120101
AT1;AT13;AT130;00000;0000;1;94;162;0;1;4;1;0;0;2;11;3;8;132;20120101
AT1;AT13;AT130;00000;0000;1;95;116;2;0;4;1;0;0;2;4;1;7;95;20120101
AT1;AT13;AT130;00000;0000;1;96;93;1;1;2;0;0;0;2;5;0;5;77;20120101
AT1;AT13;AT130;00000;0000;1;97;87;3;0;2;0;0;1;1;2;3;7;68;20120101
AT1;AT13;AT130;00000;0000;1;98;61;1;0;1;1;0;0;1;0;0;6;51;20120101
AT1;AT13;AT130;00000;0000;1;99;41;1;0;1;0;0;0;0;0;1;2;36;20120101
AT1;AT13;AT130;00000;0000;1;100;17;1;0;0;0;0;0;0;0;1;1;14;20120101
AT1;AT13;AT130;00000;0000;1;101;19;0;0;0;0;0;0;0;2;0;1;16;20120101
AT1;AT13;AT130;00000;0000;1;102;5;1;0;0;0;0;0;0;0;0;1;3;20120101
AT1;AT13;AT130;00000;0000;1;103;4;0;0;0;0;0;0;0;0;0;1;3;20120101
AT1;AT13;AT130;00000;0000;1;104;4;2;0;0;0;0;0;0;0;0;1;1;20120101
AT1;AT13;AT130;00000;0000;1;105;1;0;0;0;0;0;0;0;0;0;0;1;20120101
AT1;AT13;AT130;00000;0000;2;0;8457;366;225;226;213;87;74;186;27;68;1151;5834;20130101
AT1;AT13;AT130;00000;0000;2;1;8788;384;255;240;219;87;51;168;20;62;1219;6083;20130101
AT1;AT13;AT130;00000;0000;2;2;8681;369;287;204;201;70;61;179;25;63;1195;6027;20130101
AT1;AT13;AT130;00000;0000;2;3;8340;339;278;182;239;82;53;160;24;53;1179;5751;20130101
AT1;AT13;AT130;00000;0000;2;4;8334;324;268;185;215;52;73;144;22;48;1107;5896;20130101
AT1;AT13;AT130;00000;0000;2;5;8230;354;250;182;193;75;52;129;19;64;1031;5881;20130101
AT1;AT13;AT130;00000;0000;2;6;8269;357;219;181;184;56;68;108;19;39;998;6040;20130101
AT1;AT13;AT130;00000;0000;2;7;7909;323;212;137;138;71;68;108;20;36;871;5925;20130101
AT1;AT13;AT130;00000;0000;2;8;7795;318;212;129;124;59;62;102;19;47;839;5884;20130101
AT1;AT13;AT130;00000;0000;2;9;7668;345;220;113;110;56;60;85;14;24;838;5803;20130101
AT1;AT13;AT130;00000;0000;2;10;7904;322;231;143;109;60;53;67;8;29;875;6007;20130101
AT1;AT13;AT130;00000;0000;2;11;7629;336;278;126;107;63;72;65;8;26;875;5673;20130101
AT1;AT13;AT130;00000;0000;2;12;7769;376;315;106;95;71;72;93;15;28;861;5737;20130101
AT1;AT13;AT130;00000;0000;2;13;7562;398;294;91;116;63;71;75;7;33;835;5579;20130101
AT1;AT13;AT130;00000;0000;2;14;7593;422;315;103;113;97;92;66;12;28;804;5541;20130101
AT1;AT13;AT130;00000;0000;2;15;7749;440;315;111;109;86;85;75;21;37;830;5640;20130101
AT1;AT13;AT130;00000;0000;2;16;8081;445;318;97;116;81;91;88;9;33;882;5921;20130101
AT1;AT13;AT130;00000;0000;2;17;8117;462;316;95;95;75;79;81;14;24;877;5999;20130101
AT1;AT13;AT130;00000;0000;2;18;9025;483;365;122;133;95;99;102;15;43;978;6590;20130101
AT1;AT13;AT130;00000;0000;2;19;10324;533;393;208;148;106;108;169;25;101;1206;7327;20130101
AT1;AT13;AT130;00000;0000;2;20;11555;592;465;345;202;158;87;256;20;135;1450;7845;20130101
AT1;AT13;AT130;00000;0000;2;21;12590;604;573;453;214;304;150;269;36;165;1690;8132;20130101
AT1;AT13;AT130;00000;0000;2;22;13073;686;644;531;264;295;147;320;27;151;1998;8010;20130101
AT1;AT13;AT130;00000;0000;2;23;13692;687;767;652;306;363;185;421;48;159;2180;7924;20130101
AT1;AT13;AT130;00000;0000;2;24;14318;764;785;702;348;401;194;473;66;203;2354;8028;20130101
AT1;AT13;AT130;00000;0000;2;25;14355;825;824;696;406;376;183;453;56;199;2495;7842;20130101
AT1;AT13;AT130;00000;0000;2;26;14206;793;834;700;407;385;194;453;43;178;2603;7616;20130101
AT1;AT13;AT130;00000;0000;2;27;14133;849;818;646;463;407;176;375;70;213;2590;7526;20130101
AT1;AT13;AT130;00000;0000;2;28;14524;831;808;657;454;434;212;419;61;206;2664;7778;20130101
AT1;AT13;AT130;00000;0000;2;29;14608;833;774;651;516;406;174;351;58;218;2829;7798;20130101
AT1;AT13;AT130;00000;0000;2;30;14635;827;728;661;492;343;204;353;72;203;2769;7983;20130101
AT1;AT13;AT130;00000;0000;2;31;14728;858;826;623;531;379;176;419;89;242;2806;7779;20130101
AT1;AT13;AT130;00000;0000;2;32;14087;854;801;616;540;337;198;416;93;220;2829;7183;20130101
AT1;AT13;AT130;00000;0000;2;33;13115;876;763;572;519;300;216;386;97;228;2574;6584;20130101
AT1;AT13;AT130;00000;0000;2;34;12799;845;769;504;560;296;149;399;120;252;2489;6416;20130101
AT1;AT13;AT130;00000;0000;2;35;12688;919;748;507;500;283;181;385;103;250;2611;6201;20130101
AT1;AT13;AT130;00000;0000;2;36;12464;935;678;491;521;304;158;362;129;204;2550;6132;20130101
AT1;AT13;AT130;00000;0000;2;37;12666;912;718;465;516;301;176;338;110;248;2427;6455;20130101
AT1;AT13;AT130;00000;0000;2;38;12986;967;862;421;442;346;196;351;107;215;2332;6747;20130101
AT1;AT13;AT130;00000;0000;2;39;12912;965;914;405;423;365;196;273;116;166;2400;6689;20130101
AT1;AT13;AT130;00000;0000;2;40;13246;1058;845;414;448;372;235;305;90;158;2285;7036;20130101
AT1;AT13;AT130;00000;0000;2;41;13467;1101;788;369;471;454;193;281;92;193;2256;7269;20130101
AT1;AT13;AT130;00000;0000;2;42;13742;1124;816;424;445;389;226;278;93;180;2257;7510;20130101
AT1;AT13;AT130;00000;0000;2;43;14033;1145;741;344;390;435;234;284;90;179;2044;8147;20130101
AT1;AT13;AT130;00000;0000;2;44;14508;1082;667;367;421;410;192;318;71;155;2003;8822;20130101
AT1;AT13;AT130;00000;0000;2;45;14128;1010;522;397;380;397;244;294;94;170;1846;8774;20130101
AT1;AT13;AT130;00000;0000;2;46;13985;961;652;376;391;386;223;152;72;116;1820;8836;20130101
AT1;AT13;AT130;00000;0000;2;47;14005;942;812;362;417;394;206;158;65;103;1798;8748;20130101
AT1;AT13;AT130;00000;0000;2;48;13933;875;747;336;347;335;201;148;71;112;1791;8970;20130101
AT1;AT13;AT130;00000;0000;2;49;13968;882;635;335;360;352;180;141;76;106;1734;9167;20130101
AT1;AT13;AT130;00000;0000;2;50;13314;856;538;317;351;288;168;133;60;90;1683;8830;20130101
AT1;AT13;AT130;00000;0000;2;51;12854;947;474;302;425;286;154;119;56;97;1404;8590;20130101
AT1;AT13;AT130;00000;0000;2;52;12612;911;627;260;445;304;160;130;66;82;1443;8184;20130101
AT1;AT13;AT130;00000;0000;2;53;12118;892;519;252;475;259;147;110;63;97;1406;7898;20130101
AT1;AT13;AT130;00000;0000;2;54;11540;830;455;221;486;299;151;138;74;101;1335;7450;20130101
AT1;AT13;AT130;00000;0000;2;55;11095;884;366;204;508;236;143;114;99;98;1265;7178;20130101
AT1;AT13;AT130;00000;0000;2;56;11230;1068;427;201;448;274;147;129;100;132;1335;6969;20130101
AT1;AT13;AT130;00000;0000;2;57;10716;1191;493;199;505;277;141;106;75;163;1234;6332;20130101
AT1;AT13;AT130;00000;0000;2;58;10179;1305;389;190;441;263;148;107;94;158;1151;5933;20130101
AT1;AT13;AT130;00000;0000;2;59;9790;1358;326;198;401;257;119;80;101;146;1111;5693;20130101
AT1;AT13;AT130;00000;0000;2;60;9593;1304;313;185;423;267;117;100;102;130;1099;5553;20130101
AT1;AT13;AT130;00000;0000;2;61;9092;1133;208;158;332;181;94;81;129;118;1000;5658;20130101
AT1;AT13;AT130;00000;0000;2;62;9489;1219;289;161;324;173;104;89;111;119;938;5962;20130101
AT1;AT13;AT130;00000;0000;2;63;9885;1083;267;195;234;214;107;88;138;122;879;6558;20130101
AT1;AT13;AT130;00000;0000;2;64;10663;1021;242;172;258;162;72;80;162;149;867;7478;20130101
AT1;AT13;AT130;00000;0000;2;65;11190;875;192;229;219;129;85;55;159;150;823;8274;20130101
AT1;AT13;AT130;00000;0000;2;66;8392;616;174;277;179;111;70;52;159;133;750;5871;20130101
AT1;AT13;AT130;00000;0000;2;67;8252;507;170;393;156;92;57;49;326;94;659;5749;20130101
AT1;AT13;AT130;00000;0000;2;68;10500;523;140;360;198;89;49;62;481;130;656;7812;20130101
AT1;AT13;AT130;00000;0000;2;69;10320;506;100;348;179;68;54;54;377;105;557;7972;20130101
AT1;AT13;AT130;00000;0000;2;70;9611;504;110;348;133;54;60;48;334;114;546;7360;20130101
AT1;AT13;AT130;00000;0000;2;71;10748;443;80;344;118;61;43;59;385;98;510;8607;20130101
AT1;AT13;AT130;00000;0000;2;72;11122;434;105;380;91;68;42;58;345;76;489;9034;20130101
AT1;AT13;AT130;00000;0000;2;73;10409;360;86;283;93;59;40;64;298;72;453;8601;20130101
AT1;AT13;AT130;00000;0000;2;74;6316;290;74;195;68;66;39;44;172;62;391;4915;20130101
AT1;AT13;AT130;00000;0000;2;75;5290;296;71;176;76;40;40;40;179;73;387;3912;20130101
AT1;AT13;AT130;00000;0000;2;76;5075;308;39;134;62;43;32;40;185;57;333;3842;20130101
AT1;AT13;AT130;00000;0000;2;77;4933;256;39;124;60;35;35;39;191;51;286;3817;20130101
AT1;AT13;AT130;00000;0000;2;78;4871;242;37;102;60;24;24;37;197;45;260;3843;20130101
AT1;AT13;AT130;00000;0000;2;79;4889;214;56;100;46;22;29;32;185;55;264;3886;20130101
AT1;AT13;AT130;00000;0000;2;80;5064;213;54;78;45;20;35;38;205;38;222;4116;20130101
AT1;AT13;AT130;00000;0000;2;81;5042;178;29;71;40;15;20;26;216;47;221;4179;20130101
AT1;AT13;AT130;00000;0000;2;82;5047;191;30;65;40;8;16;20;233;46;223;4175;20130101
